line_id,segment_id,global_segment_id,line_segment_count,line_total_length_km,segment_length_km,start_x_km,start_y_km,end_x_km,end_y_km,mid_x_km,mid_y_km,start_lon,start_lat,end_lon,end_lat,mid_lon,mid_lat,along_line_start_km,along_line_end_km,along_line_mid_km,raw_azimuth_deg,strike_deg,first_associated_event_time,first_associated_event_elapsed_minutes,total_associated_events,activated,activation_bin,activation_minutes,activation_hours,peak_count,peak_rate_events_per_hour,peak_bin,peak_bin_start_minutes,max_cumulative_count,first_associated_event_elapsed_hours,activation_delay_from_first_event_minutes,activation_delay_from_first_event_hours,activation_threshold_count_per_bin,activation_threshold_rate_per_hour,ever_associated,segment_dx_km,segment_dy_km,segment_mid_distance_from_origin_km,bend_flag,local_turn_angle_deg,distance_to_mw64_km,distance_to_mw71_km,is_nearest_to_mw71,neighborhood_type
726,0,761,1,0.0820728622778872,0.0820728622778872,-6.486399347555703,2.198081947465341,-6.517050704717844,2.121947533258598,-6.501725026136773,2.1600147403619703,-117.615113586823,35.7600093065843,-117.615451896488,35.759322927810906,-117.61528274238096,35.759666117326034,0.0,0.0820728622778872,0.0410364311389436,248.0705160243453,21.929483975654705,2019-07-05 23:13:37.640000+00:00,1779.8100000000002,1,False,,,,1.0,2.0,59.0,1770.0,1.0,29.663500000000003,,,5,10.0,True,-0.0306513571621414,-0.07613441420674283,6.851138007227282,False,,12.586028719038115,2.736588597740358,,spatial_within_3km
824,0,863,1,0.5151206804552831,0.5149922768374449,-3.538711329473663,1.6673763533842445,-3.22306942584124,1.2604522402212175,-3.380890377657452,1.463914296802731,-117.582517087294,35.75524122969901,-117.579025439772,35.751574825917515,-117.580771223485,35.753408040761734,0.0,0.5151206804552831,0.2575603402276415,307.7999302440528,142.2000697559472,2019-07-04 23:32:27.480000+00:00,358.6406666666666,69,True,35.0,1050.0,17.5,8.0,16.0,36.0,1080.0,69.0,5.977344444444444,691.3593333333333,11.522655555555556,5,10.0,True,0.3156419036324234,-0.406924113163027,3.6842183450659087,False,,9.567584668877947,2.758101952548188,,spatial_within_3km
719,0,754,1,0.0415555733337334,0.0415555733337334,-6.470666691155236,5.937517730874863,-6.476188320844096,5.896330629973313,-6.473427505999666,5.916924180424088,-117.614969814006,35.79371170872841,-117.615030562311,35.79334046768851,-117.61500018822888,35.79352608821513,0.0,0.0415555733337334,0.0207777866668667,262.36433403632407,7.635665963675905,,,0,False,,,,,,,,,,,,5,10.0,False,-0.0055216296888600525,-0.0411871009015492,8.770134288157754,False,,14.769715729584176,2.77299375840938,,spatial_within_3km
743,0,778,1,0.0400310354289814,0.0400310354289814,-6.488155978769329,5.927232058926469,-6.484285486839204,5.887388576526769,-6.4862207328042665,5.907310317726619,-117.61516320062098,35.793618892397994,-117.615120061941,35.79325982278271,-117.61514163123223,35.79343935759499,0.0,0.0400310354289814,0.0200155177144907,275.5484409523219,174.45155904767807,2019-07-05 13:01:04.700000+00:00,1167.261,2,False,,,,1.0,2.0,38.0,1140.0,2.0,19.45435,,,5,10.0,True,0.0038704919301242313,-0.039843482399700036,8.773105184857828,False,,14.772757718642705,2.7756101631630896,,spatial_within_3km
976,0,1018,1,0.1008026110800513,0.1007839077095859,-6.484179938877668,5.904179813588244,-6.486662245116365,6.004933147076281,-6.485421091997017,5.954556480332263,-117.6151190303,35.7934111569318,-117.615147306003,35.79431919447531,-117.61513316806962,35.79386517572159,0.0,0.1008026110800513,0.0504013055400256,91.41133696806878,178.58866303193122,,,0,False,,,,,,,,,,,,5,10.0,False,-0.002482306238697163,0.10075333348803728,8.804398310957241,False,,14.80387443355044,2.8077699777352274,,spatial_within_3km
725,0,760,1,0.1989242306217022,0.198157779308624,-6.532466622075872,1.876558444918121,-6.4671626849385735,2.0636463956121545,-6.499814653507222,1.9701024202651376,-117.61562035839302,35.7571112080159,-117.61489979279098,35.75879780647361,-117.61526007938797,35.75795450784191,0.0,0.1989242306217022,0.0994621153108511,70.75821659645248,19.241783403547544,,,0,False,,,,,,,,,,,,5,10.0,False,0.06530393713729854,0.1870879506940335,6.791825533410128,False,,12.49258477796429,2.866150156105315,,spatial_within_3km
82,0,83,1,0.0471243914831906,0.0471243914831906,-4.412977158058236,1.1450599511362871,-4.387917411553898,1.1051510877372963,-4.400447284806067,1.1251055194367918,-117.592180860258,35.75053021299901,-117.591903575889,35.75017063796461,-117.59204221776156,35.750350425564456,0.0,0.0471243914831906,0.0235621957415953,302.1257117457826,147.8742882542174,2019-07-06 02:13:33.260000+00:00,1959.737,1,False,,,,1.0,2.0,65.0,1950.0,1.0,32.662283333333335,,,5,10.0,True,0.025059746504338065,-0.0399088633989908,4.542003823889212,False,,10.247804182728276,2.872410718744124,,spatial_within_3km
83,0,84,1,0.0506413756971786,0.0506413756971786,-4.386891694913209,1.1021992768882032,-4.355920288373725,1.0621328207251133,-4.371405991643467,1.0821660488066582,-117.59189221925,35.7501440387165,-117.591549576652,35.74978306883361,-117.59172089756407,35.74996355389983,0.0,0.0506413756971786,0.0253206878485893,307.7040553482351,142.2959446517649,,,0,False,,,,,,,,,,,,5,10.0,False,0.030971406539483937,-0.0400664561630899,4.503362488293188,False,,10.20122062039205,2.916203608671118,,spatial_within_3km
237,0,240,1,0.0861849189968422,0.0851004211018589,-6.469524476902973,6.093810850003193,-6.461723259106296,6.178552945048114,-6.465623868004634,6.1361818975256535,-117.614958441179,35.795120330339,-117.61487282482102,35.7958841317474,-117.61491563320372,35.79550223106289,0.0,0.0861849189968422,0.0430924594984211,84.74026969137071,5.259730308629273,2019-07-05 07:21:25.060000+00:00,827.6003333333333,1,False,,,,1.0,2.0,27.0,810.0,1.0,13.793338888888888,,,5,10.0,True,0.007801217796677307,0.08474209504492158,8.913866741321229,False,,14.912007403608374,2.9237816151985747,,spatial_within_3km
87,0,88,1,0.380186073530042,0.3799347810894138,-4.536373150041718,1.1906621975808116,-4.281165051075847,0.909203028066498,-4.408769100558782,1.0499326128236548,-117.593545411492,35.7509406518896,-117.590722257926,35.74840508442709,-117.5921338123172,35.74967287657824,0.0,0.380186073530042,0.190093036765021,312.19960994586535,137.80039005413465,,,0,False,,,,,,,,,,,,5,10.0,False,0.2552080989658707,-0.2814591695143136,4.53206393087218,False,,10.217694430917113,2.9473672801091753,,spatial_within_3km
238,0,241,1,0.0435226890310375,0.0435226890310375,-6.462423424751388,6.18549706120597,-6.466634000028619,6.228815596688222,-6.464528712390004,6.207156328947097,-117.61488062644,35.795946711971204,-117.61492755576198,35.7963370986782,-117.61490409104336,35.79614190533018,0.0,0.0435226890310375,0.0217613445155187,95.55172756996431,174.44827243003567,,,0,False,,,,,,,,,,,,5,10.0,False,-0.004210575277230788,0.04331853548225251,8.96208241232487,False,,14.959513656555577,2.9753796524337606,,spatial_within_3km
84,0,85,1,0.0918699155599589,0.0915086302880426,-4.349863655302843,1.0537152866058292,-4.306204821187679,0.9732930532316046,-4.328034238245261,1.013504169918717,-117.591482568166,35.74970723080409,-117.590999439772,35.748982600266906,-117.59124100287366,35.7493449157892,0.0,0.0918699155599589,0.0459349577799794,298.4962165593039,151.50378344069608,,,0,False,,,,,,,,,,,,5,10.0,False,0.04365883411516425,-0.0804222333742246,4.4451176665939744,False,,10.129503161046204,2.986615092693326,,spatial_within_3km
156,0,157,1,0.4590840765725754,0.4545973190112093,-5.030181000049407,3.2492857205101893,-5.245970379827897,3.6494027859135456,-5.138075689938652,3.4493442532118674,-117.599018000181,35.76949200015571,-117.60140699973302,35.7730970000266,-117.60021247299088,35.771294506298744,0.0,0.4590840765725754,0.2295420382862877,118.33867791670453,151.6613220832955,2019-07-05 12:45:27.210000+00:00,1151.636166666667,11,False,,,,1.0,2.0,38.0,1140.0,11.0,19.193936111111118,,,5,10.0,True,-0.21578937977848955,0.40011706540335634,6.188521436716875,False,,12.159675657042792,0.861314389997238,True,target
