line_id,segment_id,global_segment_id,line_segment_count,line_total_length_km,segment_length_km,start_x_km,start_y_km,end_x_km,end_y_km,mid_x_km,mid_y_km,start_lon,start_lat,end_lon,end_lat,mid_lon,mid_lat,along_line_start_km,along_line_end_km,along_line_mid_km,raw_azimuth_deg,strike_deg,first_associated_event_time,first_associated_event_elapsed_minutes,total_associated_events,activated,activation_bin,activation_minutes,activation_hours,peak_count,peak_rate_events_per_hour,peak_bin,peak_bin_start_minutes,max_cumulative_count,first_associated_event_elapsed_hours,activation_delay_from_first_event_minutes,activation_delay_from_first_event_hours,activation_threshold_count_per_bin,activation_threshold_rate_per_hour,ever_associated,segment_dx_km,segment_dy_km,segment_mid_distance_from_origin_km,bend_flag,local_turn_angle_deg,distance_to_mw64_km,distance_to_mw71_km
469,0,475,1,0.1136031510251465,0.1136031510251465,0.7173525696537307,-6.620404429343931,0.6103726304979142,-6.658627047530811,0.6638626000758225,-6.639515738437371,-117.535465722465,35.680551535525005,-117.536647511673,35.680207114067095,-117.53605661833926,35.68037932624997,0.0,0.1136031510251465,0.0568015755125732,199.6611846622305,70.33881533776949,,,0,False,,,,,,,,,,,,5,10.0,False,-0.1069799391558165,-0.03822261818688055,6.672621882943539,False,,4.640801303647117,11.811603019678673
470,0,476,1,0.0642727268056876,0.0642727268056876,0.4811853487333049,-6.767915331837815,0.5314989085142472,-6.727921218355852,0.506342128623776,-6.747918275096833,-117.538074645828,35.679222190052094,-117.537518836925,35.679582623939005,-117.53779674200167,35.67940240731932,0.0,0.0642727268056876,0.0321363634028438,38.4810942216082,51.51890577839178,,,0,False,,,,,,,,,,,,5,10.0,False,0.05031355978094232,0.03999411348196347,6.766888753231065,False,,4.832016673182964,11.842220351186672
471,0,477,1,0.0496492680023785,0.0496492680023785,0.9229141874660914,-6.56547131561184,0.9525450732298076,-6.525633388682473,0.9377296303479494,-6.545552352147157,-117.533194910916,35.6810464666212,-117.532867542403,35.6814054903712,-117.53303122702631,35.68122597861028,0.0,0.0496492680023785,0.0248246340011892,53.35865192023834,36.64134807976165,,,0,False,,,,,,,,,,,,5,10.0,False,0.029630885763716197,0.039837926929367384,6.612381753523588,False,,4.36293291470786,11.849582368531516
472,0,478,1,0.059410843685881,0.059410843685881,0.9328779209698612,-6.533172652206472,0.9770201374792328,-6.493409439696566,0.954949029224547,-6.513291045951519,-117.533084807818,35.6813375591811,-117.53259713515,35.681695894949705,-117.53284097202942,35.681516727315255,0.0,0.059410843685881,0.0297054218429405,42.01245765017251,47.98754234982747,,,0,False,,,,,,,,,,,,5,10.0,False,0.04414221650937156,0.03976321250990633,6.58292396262399,False,,4.330129409527796,11.828781431521675
473,0,479,1,0.0610299275187329,0.0610299275187329,1.0532678199279208,-6.460060771782748,1.0993575749221296,-6.420055940355587,1.0763126974250252,-6.440058356069168,-117.53175480494,35.68199638182762,-117.531245607898,35.682356887660326,-117.53150020699196,35.682176635016134,0.0,0.0610299275187329,0.0305149637593664,40.95721786857359,49.04278213142639,,,0,False,,,,,,,,,,,,5,10.0,False,0.046089754994208754,0.04000483142716149,6.529379806092969,False,,4.188827289703922,11.820250844858903
474,0,480,1,0.04709224415272,0.04709224415272,1.1568026456216542,-6.374148851787286,1.182073772129286,-6.334411594403633,1.1694382088754702,-6.35428022309546,-117.53061095723,35.682770574002895,-117.530331732124,35.68312868853818,-117.53047134498912,35.682949631354255,0.0,0.04709224415272,0.02354612207636,57.54545594544953,32.454544054550475,,,0,False,,,,,,,,,,,,5,10.0,False,0.025271126507631747,0.039737257383652747,6.46099550208789,False,,4.063168968821169,11.78886952116245
475,0,481,1,0.0408104994656027,0.0408104994656027,1.0046497795629996,-6.066680530284268,1.0118159312612651,-6.026504130041471,1.0082328554121325,-6.04659233016287,-117.532291385439,35.685541895142386,-117.53221216865698,35.68590399007711,-117.53225177713756,35.68572294261901,0.0,0.0408104994656027,0.0204052497328013,79.88666901968298,10.113330980317016,,,0,False,,,,,,,,,,,,5,10.0,False,0.0071661516982655105,0.040176400242796895,6.130074412102756,False,,4.030400750517999,11.441558069297907
476,0,482,1,0.0599895562010131,0.0599895562010131,0.9838969563073516,-5.924690240004185,1.0286398960508851,-5.964650422640167,1.0062684261791184,-5.944670331322176,-117.532520473341,35.686821647501105,-117.532026230226,35.6864614483372,-117.53227335122786,35.68664154817566,0.0,0.0599895562010131,0.0299947781005065,318.23177131985534,131.76822868014466,,,0,False,,,,,,,,,,,,5,10.0,False,0.044742939743533494,-0.03996018263598167,6.029235564615726,False,,3.981181610313423,11.351249426381676
477,0,483,1,0.0848342887360586,0.0847083053547592,1.0212532238835283,-6.015854245596497,0.9933133824540212,-6.095822128255532,1.007283303168775,-6.055838186926014,-117.532107898561,35.6859999657259,-117.532416657403,35.6852792589307,-117.5322622786767,35.685639612438216,0.0,0.0848342887360586,0.0424171443680293,250.74118347629644,19.25881652370356,,,0,False,,,,,,,,,,,,5,10.0,False,-0.027939841429507117,-0.07996788265903465,6.139038670596069,False,,4.035932875140551,11.449220232074245
478,0,484,1,0.0856088631802913,0.0856088631802913,1.0504764713982555,-6.320009843377651,1.1262351460689464,-6.280141301052125,1.088355808733601,-6.3000755722148885,-117.531785457433,35.68325863787591,-117.53094850067302,35.68361788195969,-117.53136697999145,35.683438260648515,0.0,0.0856088631802913,0.0428044315901456,27.75590842681669,62.244091573183326,,,0,False,,,,,,,,,,,,5,10.0,False,0.07575867467069086,0.03986854232552606,6.393392728592771,False,,4.098704933878669,11.702556395933296
479,0,485,1,0.0648837320130681,0.0648837320130681,0.8185904788918071,-6.404028036454878,0.7672425225678922,-6.443692706645123,0.7929165007298496,-6.423860371550001,-117.534347171785,35.68250161735579,-117.53491444164798,35.6821441683188,-117.53463080734936,35.68232289317441,0.0,0.0648837320130681,0.032441866006534,217.6849498891082,52.31505011089181,,,0,False,,,,,,,,,,,,5,10.0,False,-0.05134795632391498,-0.039664670190245666,6.472611424324821,False,,4.413059981743421,11.675423418883268
480,0,486,1,0.1200361628859957,0.1200361628859957,1.2011997127892493,-6.241319635670694,1.314526103667537,-6.280889946901398,1.2578629082283932,-6.261104791286046,-117.530120310504,35.68396768586011,-117.528868455115,35.683610901422,-117.52949438141556,35.68378929527218,0.0,0.1200361628859957,0.0600180814429978,340.7522694548585,109.24773054514144,,,0,False,,,,,,,,,,,,5,10.0,False,0.11332639087828777,-0.03957031123070465,6.386207975266847,False,,3.9371465112591264,11.75001723859132
481,0,487,1,0.0602573216602531,0.0602573216602531,4.108672146071003,-8.781845283229828,4.153970762778405,-8.821581666281926,4.131321454424704,-8.801713474755877,-117.49801434618502,35.6610625325099,-117.497514279061,35.660704204835206,-117.49776431206423,35.66088336893499,0.0,0.0602573216602531,0.0301286608301265,318.74244906951367,131.2575509304863,2019-07-06 03:15:09.100000+00:00,2021.3343333333328,1,False,,,,1.0,2.0,67.0,2010.0,1.0,33.68890555555554,,,5,10.0,True,0.04529861670740232,-0.039736383052098034,9.723064180158898,False,,4.819805304005394,15.421756808357724
482,0,488,1,0.045967210600818,0.045967210600818,4.177714089863496,-8.845321605643957,4.201005932378981,-8.884950818639597,4.189360011121238,-8.865136212141778,-117.49725218514,35.6604901401079,-117.496995161597,35.66013286913661,-117.49712367308226,35.6603115046935,0.0,0.045967210600818,0.022983605300409,300.44463874186897,149.55536125813103,2019-07-05 10:01:30.050000+00:00,987.6835,1,False,,,,1.0,2.0,32.0,960.0,1.0,16.461391666666668,,,5,10.0,True,0.02329184251548444,-0.03962921299564037,9.805170950198125,False,,4.879301740052463,15.506777321275019
483,0,489,1,0.1591505335763341,0.1570120402433167,4.6249171093310775,-9.14341737086349,4.725733941006283,-9.263786583008216,4.67532552516868,-9.203601976935854,-117.492315079777,35.657801452275216,-117.491202423253,35.65671610456461,-117.49175874775035,35.65725877973004,0.0,0.1591505335763341,0.079575266788167,309.9483047433113,140.05169525668867,,,0,False,,,,,,,,,,,,5,10.0,False,0.10081683167520517,-0.12036921214472507,10.3230304715307,False,,5.213056225421455,16.060403534303422
484,0,490,1,0.2219284540482863,0.2209248986431156,4.6249171093310775,-9.14341737086349,4.505318405361544,-8.957664952711589,4.565117757346311,-9.05054116178754,-117.492315079777,35.657801452275216,-117.493634819591,35.659476164393496,-117.49297494279448,35.65863881020102,0.0,0.2219284540482863,0.1109642270241431,122.77589812609948,147.2241018739005,2019-07-05 01:09:45.290000+00:00,455.9375,3,False,,,,1.0,2.0,15.0,450.0,3.0,7.598958333333333,,,5,10.0,True,-0.1195987039695332,0.18575241815190147,10.136695490131347,False,,5.056989165949233,15.87182542220635
485,0,491,1,0.0451640535985092,0.0451640535985092,-14.83735079766242,16.960244732417546,-14.8582151797161,16.92018890513902,-14.84778298868926,16.940216818778282,-117.707728256854,35.89296397710589,-117.707958603807,35.8926026591854,-117.70784343059128,35.89278331820323,0.0,0.0451640535985092,0.0225820267992546,242.4857785616477,27.514221438352337,,,0,False,,,,,,,,,,,,5,10.0,False,-0.02086438205367891,-0.04005582727852541,22.52615381165699,False,,28.490381796272068,16.588371114943715
486,0,492,1,0.0481015614770082,0.0481015614770082,-14.891007093517706,16.873597639195484,-14.864079942157698,16.9134559976183,-14.8775435178377,16.89352681840689,-117.708320934364,35.89218225940381,-117.708023435933,35.89254189019611,-117.7081721854839,35.892362074894244,0.0,0.0481015614770082,0.0240507807385041,55.95818016944065,34.041819830559355,,,0,False,,,,,,,,,,,,5,10.0,False,0.026927151360007784,0.0398583584228156,22.5107207678783,False,,28.476310939158694,16.570635690406352
487,0,493,1,0.0427752524425396,0.0427752524425396,-14.784011249488996,17.0348033750807,-14.7704613648888,17.07537581460366,-14.777236307188897,17.05508959484218,-117.707138851976,35.89363674014349,-117.706989524047,35.894002602338304,-117.7070641881825,35.893819671266684,0.0,0.0427752524425396,0.0213876262212698,71.53234515786448,18.46765484213552,,,0,False,,,,,,,,,,,,5,10.0,False,0.013549884600196904,0.04057243952296119,22.56640853052598,False,,28.52723341509167,16.634366505525094
488,0,494,1,0.0511476259507012,0.0511476259507012,-14.745565520898136,17.088499985332668,-14.714524728455595,17.129151539361168,-14.730045124676868,17.108825762346918,-117.706714017638,35.8941212579897,-117.706370955955,35.8944880950496,-117.7065424871911,35.8943046766443,0.0,0.0511476259507012,0.0255738129753506,52.635300337964566,37.36469966203543,,,0,False,,,,,,,,,,,,5,10.0,False,0.031040792442540877,0.04065155402849996,22.576229719361077,False,,28.535120995709075,16.647466725486108
489,0,495,1,0.0434152837673262,0.0434152837673262,-14.685264972424642,17.138002854969525,-14.669142693881716,17.17831363515525,-14.67720383315318,17.15815824506239,-117.70604703274398,35.8945683055829,-117.705869200803,35.8949318466275,-117.70595811697596,35.8947500761406,0.0,0.0434152837673262,0.0217076418836631,68.20108224874161,21.79891775125836,,,0,False,,,,,,,,,,,,5,10.0,False,0.016122278542926693,0.04031078018572387,22.579253900927036,False,,28.536128814198236,16.65392136202241
490,0,496,1,0.0463875563366909,0.0463875563366909,-14.670571060295126,17.160612409027966,-14.647949923241146,17.2011104280076,-14.659260491768135,17.180861418517782,-117.70588469612198,35.89477229340672,-117.705634883343,35.8951376187062,-117.70575979001852,35.894954956123776,0.0,0.0463875563366909,0.0231937781683454,60.81341351138212,29.186586488617884,,,0,False,,,,,,,,,,,,5,10.0,False,0.022621137053979723,0.04049801897963334,22.584860354844505,False,,28.540927826806875,16.66089301564706
491,0,497,1,0.0426985642846825,0.0426985642846825,-14.616275968680403,17.21126896724013,-14.60128156509152,17.25124815248679,-14.608778766885962,17.231258559863463,-117.70528424037498,35.8952296445325,-117.70511889012498,35.89559017914351,-117.70520156543664,35.89540991186894,0.0,0.0426985642846825,0.0213492821423412,69.44117917646622,20.558820823533797,,,0,False,,,,,,,,,,,,5,10.0,False,0.014994403588882932,0.03997918524666133,22.590544230201406,False,,28.544560328929062,16.670059954185817
492,0,498,1,0.0505670423991053,0.0505670423991053,-14.570987812801745,17.286405017629935,-14.539780488046176,17.326193566970083,-14.55538415042396,17.30629929230001,-117.70478398889,35.895907479746405,-117.704439050322,35.896266535872,-117.7046115199944,35.89608700793509,0.0,0.0505670423991053,0.0252835211995526,51.89187090058323,38.10812909941679,,,0,False,,,,,,,,,,,,5,10.0,False,0.031207324755568422,0.039788549340148194,22.613429703631354,False,,28.56480031920075,16.69740285144623
493,0,499,1,0.0435470531792558,0.0435470531792558,-14.523632669257942,17.334254222352733,-14.50623675759813,17.374175746598695,-14.514934713428037,17.354214984475714,-117.704260337045,35.896339421427214,-117.70406837855302,35.8966994704043,-117.7041643580155,35.89651944595653,0.0,0.0435470531792558,0.0217735265896279,66.45470574476587,23.545294255234158,,,0,False,,,,,,,,,,,,5,10.0,False,0.017395911659813024,0.03992152424596185,22.624148767688027,False,,28.57364728484862,16.71128434623215
494,0,500,1,0.1506151873549478,0.1506151873549478,-5.489040520187588,-17.125353949117827,-5.389472425479806,-17.012344528367926,-5.439256472833697,-17.068849238742878,-117.60395347867,35.585856599602394,-117.602855645671,35.5868756969559,-117.60340456565096,35.58636614955263,0.0,0.1506151873549478,0.0753075936774739,48.61800899944092,41.38199100055907,2019-07-05 02:29:29.260000+00:00,535.6703333333334,32,True,55.0,1650.0,27.5,5.0,10.0,55.0,1650.0,32.0,8.927838888888889,1114.3296666666663,18.572161111111107,5,10.0,True,0.0995680947077826,0.11300942074990061,17.91455065895309,False,,16.409611613074823,21.08760065417554
495,0,501,1,0.0467625718320189,0.0467625718320189,-14.492972146684895,17.271012017798807,-14.46969021148104,17.311566790853384,-14.481331179082968,17.291289404326093,-117.703919578526,35.8957699059565,-117.703662435373,35.89613574836611,-117.70379100724438,35.89595282723249,0.0,0.0467625718320189,0.0233812859160094,60.14046165899151,29.85953834100851,,,0,False,,,,,,,,,,,,5,10.0,False,0.023281935203854687,0.040554773054577,22.55432645818625,False,,28.504302801603696,16.640797778068354
496,0,502,1,0.0431828131792412,0.0431828131792412,-14.438184983503836,17.350899886141384,-14.421878656177462,17.390885621637914,-14.43003181984065,17.37089275388965,-117.703314182803,35.89649070088521,-117.703134289616,35.89685131103921,-117.7032242364127,35.89667100599834,0.0,0.0431828131792412,0.0215914065896206,67.8141876017014,22.18581239829861,,,0,False,,,,,,,,,,,,5,10.0,False,0.01630632732637416,0.03998573549652917,22.582598021236386,False,,28.529773188484334,16.673778123741016
497,0,503,1,0.045908984442999,0.045908984442999,-14.394078239609447,17.42611102621903,-14.371440955262752,17.466050833554498,-14.3827595974361,17.44608092988676,-117.702826993971,35.897169187208206,-117.702576970751,35.89752947540501,-117.70270198264336,35.897349331373974,0.0,0.045908984442999,0.0229544922214995,60.456085255290304,29.543914744709703,,,0,False,,,,,,,,,,,,5,10.0,False,0.022637284346695097,0.0399398073354682,22.61038507964424,False,,28.554878996952247,16.70606347093072
498,0,504,1,0.1210758370665013,0.120937367399214,-14.37111022376394,17.46722308552751,-14.371228155819884,17.588160395425998,-14.371169189791912,17.527691740476754,-117.70257332849602,35.897540045137006,-117.702576814269,35.898629987484,-117.7025750713658,35.8980850163353,0.0,0.1210758370665013,0.0605379185332506,90.05587197977962,179.94412802022038,,,0,False,,,,,,,,,,,,5,10.0,False,-0.00011793205594301526,0.12093730989848694,22.666064537779853,False,,28.60856972468171,16.76498971650202
499,0,505,1,0.0430423159604044,0.0430423159604044,-14.373170550616594,17.648429752489207,-14.359353296550978,17.689194007092002,-14.366261923583783,17.668811879790603,-117.70259941603,35.89917313483242,-117.70244709875502,35.89954072372551,-117.7025232575678,35.89935692930572,0.0,0.0430423159604044,0.0215211579802022,71.27564596550002,18.7243540345,,,0,False,,,,,,,,,,,,5,10.0,False,0.01381725406561607,0.04076425460279509,22.772272501892356,False,,28.71166301882702,16.87621675090646
500,0,506,1,0.040949486840305,0.040949486840305,-14.353180618996026,17.71739171211985,-14.345095748018297,17.75753514662361,-14.34913818350716,17.73746342937173,-117.702379232316,35.899794944980805,-117.702290399083,35.9001568546552,-117.70233481579996,35.89997589982885,0.0,0.040949486840305,0.0204747434201525,78.61298234782646,11.387017652173512,,,0,False,,,,,,,,,,,,5,10.0,False,0.008084870977729253,0.040143434503761455,22.814806059173122,False,,28.752281311889625,16.92188271269363
501,0,507,1,0.0819568776631114,0.0805446131562935,-14.357945561538028,17.68409762494351,-14.359100200109085,17.60356128831049,-14.358522880823555,17.643829456627003,-117.702431413679,35.899494813335,-117.70244275323,35.89876896511571,-117.70243708347822,35.89913188923645,0.0,0.0819568776631114,0.0409784388315557,269.17861442895014,0.8213855710498592,,,0,False,,,,,,,,,,,,5,10.0,False,-0.0011546385710570206,-0.08053633663302051,22.7480086428169,False,,28.68773648680209,16.851442567455173
502,0,508,1,0.0463548845709226,0.0463548845709225,-14.42980666756643,17.368549598095726,-14.452351608130412,17.328046499713626,-14.44107913784842,17.348298048904674,-117.70322170012102,35.89664989167921,-117.703470684624,35.89628452680952,-117.70334619265763,35.896467209311254,0.0,0.0463548845709226,0.0231774422854613,240.89869837359385,29.101301626406155,,,0,False,,,,,,,,,,,,5,10.0,False,-0.022544940563982152,-0.04050309838209998,22.5722885826677,False,,28.52018326141141,16.66226667937742
503,0,509,1,0.2400109429122147,0.2351225887325969,-14.284638242760954,17.996786351084335,-14.344591806074638,17.7694359563666,-14.314615024417796,17.883111153725466,-117.701624999694,35.90231398020611,-117.70228503102902,35.90026411769492,-117.70195501959392,35.90128904948683,0.0,0.2400109429122147,0.1200054714561073,255.22709448834388,14.77290551165612,,,0,False,,,,,,,,,,,,5,10.0,False,-0.059953563313683844,-0.22735039471773533,22.906633708028508,False,,28.840016993070943,17.020377698375334
504,0,510,1,0.0401162473462996,0.0401162473462996,-14.281736655370102,18.050349434501754,-14.28305619315967,18.09044397429424,-14.282396424264885,18.070396704398,-117.70159381750102,35.90279675786411,-117.70160915274002,35.90315808927439,-117.70160148510256,35.90297742357223,0.0,0.0401162473462996,0.0200581236731498,91.88496160648924,178.11503839351076,2019-07-04 23:22:58.880000+00:00,349.164,2,False,,,,1.0,2.0,11.0,330.0,2.0,5.8194,,,5,10.0,True,-0.0013195377895680593,0.04009453979248434,23.033151861483752,False,,28.961465239131854,17.155077616269665
505,0,511,1,0.0418767908498315,0.0418767908498315,-14.232097346335308,18.093348425746928,-14.243500359469603,18.05305404768572,-14.237798852902458,18.07320123671632,-117.701044713942,35.903185005983296,-117.70117030966202,35.902821688869906,-117.70110751194478,35.90300334744561,0.0,0.0418767908498315,0.0209383954249157,254.1988764276423,15.80112357235771,,,0,False,,,,,,,,,,,,5,10.0,False,-0.011403013134295037,-0.04029437806120839,23.007727378395174,False,,28.934736588895845,17.131919681765744
506,0,512,1,0.0424554585114759,0.0424554585114759,-14.253150953913485,18.003325344829605,-14.239799443055515,18.043626748219925,-14.2464751984845,18.023476046524763,-117.701276323543,35.902373370534704,-117.701129144994,35.9027367793789,-117.70120273443597,35.90255507498191,0.0,0.0424554585114759,0.0212277292557379,71.67040713372171,18.32959286627829,,,0,False,,,,,,,,,,,,5,10.0,False,0.013351510857969373,0.040301403390319734,22.974066779320676,False,,28.90245072662065,17.09604465169236
507,0,513,1,0.2098930105511094,0.2078932505670521,-14.185892964098636,18.12998323687801,-14.133029285750627,18.331043016900907,-14.159461124924633,18.230513126889463,-117.70053354198902,35.9035158449803,-117.699951512452,35.9053286515961,-117.70024253052154,35.904422248705664,0.0,0.2098930105511094,0.1049465052755547,75.26890801118014,14.73109198881987,,,0,False,,,,,,,,,,,,5,10.0,False,0.0528636783480092,0.20105978002289504,23.083369516124396,False,,29.004494193445222,17.217214618435445
508,0,514,1,0.0445487800011186,0.0445487800011186,-14.132275258374728,18.33195475858736,-14.113305951285074,18.372263060314506,-14.122790604829902,18.352108909450934,-117.699943175737,35.9053368794935,-117.69973375331,35.9057004295312,-117.69983846476212,35.90551865456044,0.0,0.0445487800011186,0.0222743900005593,64.79806813702686,25.201931862973154,,,0,False,,,,,,,,,,,,5,10.0,False,0.018969307089653498,0.04030830172714417,23.157139631055905,False,,29.074299450769754,17.297391687268227
509,0,515,1,0.7620224180500856,0.7595473703971687,-1.4832028842299398,-18.002347848121126,-0.7350475639861769,-17.87129127763263,-1.1091252241080585,-17.936819562876877,-117.559753351436,35.57796642371152,-117.55149948971,35.5791484728238,-117.55562645093076,35.57855751912551,0.0,0.7620224180500856,0.3810112090250428,9.935859776029588,80.06414022397044,2019-07-05 15:55:10.090000+00:00,1341.3508333333334,3,False,,,,1.0,2.0,44.0,1320.0,3.0,22.355847222222224,,,5,10.0,True,0.748155320243763,0.1310565704884965,17.971078286901857,False,,15.019921178292266,22.1898701980113
510,0,516,1,0.0828602656547742,0.0827681259116122,-14.088069028811018,18.450492269724386,-14.067080449402768,18.530555008881525,-14.077574739106891,18.49052363930296,-117.69945556782,35.90640582986521,-117.699224472631,35.90712769318859,-117.69934002074744,35.906766761592785,0.0,0.0828602656547742,0.0414301328273871,75.3103698836241,14.689630116375907,,,0,False,,,,,,,,,,,,5,10.0,False,0.020988579408250274,0.0800627391571389,23.23956916534302,False,,29.15201932441761,17.38741899751631
511,0,517,1,0.0403818137970396,0.0403818137970396,-14.059592716478004,18.541447074550263,-14.057050909639925,18.58174881277005,-14.058321813058964,18.56159794366016,-117.699141716117,35.907225964806514,-117.699114268808,35.907589218967395,-117.6991279924933,35.907407591890454,0.0,0.0403818137970396,0.0201909068985198,86.3911689543774,3.60883104562258,,,0,False,,,,,,,,,,,,5,10.0,False,0.0025418068380798076,0.040301738219788774,23.284529851848387,False,,29.194646472309607,17.436118229329587
512,0,518,1,0.0809742733712244,0.0809566252759245,-13.99244379083948,18.74765364798514,-13.98851251921011,18.828514765213647,-13.990478155024796,18.788084206599397,-117.69840146345702,35.9090853527069,-117.698359331118,35.909814165991,-117.6983803973819,35.9094497593618,0.0,0.0809742733712244,0.0404871366856122,87.21660962588697,2.78339037411304,,,0,False,,,,,,,,,,,,5,10.0,False,0.003931271629371125,0.0808611172285083,23.42489246849376,False,,29.327214070956273,17.588946809932153
513,0,519,1,0.0402011547160504,0.0402011547160504,-13.939545799172995,18.79571412338325,-13.937476497804028,18.83586198549754,-13.938511148488512,18.8157880544404,-117.697816288991,35.9095192486145,-117.697794066743,35.909881108826106,-117.69780517789177,35.90970017872353,0.0,0.0402011547160504,0.0201005773580252,87.04947148323697,2.950528516763029,,,0,False,,,,,,,,,,,,5,10.0,False,0.0020693013689676576,0.04014786211429211,23.41614770081024,False,,29.316068549433837,17.58422266085639
514,0,520,1,0.0402821541079411,0.0402821541079411,-13.93805118272692,18.8475737444677,-13.94135718998568,18.88772000525972,-13.939704186356298,18.86764687486371,-117.697800638089,35.90998665236221,-117.69783796535,35.910348421742306,-117.69781930167656,35.91016753705648,0.0,0.0402821541079411,0.0201410770539705,94.70763196266722,175.29236803733278,,,0,False,,,,,,,,,,,,5,10.0,False,-0.003306007258760957,0.04014626079202088,23.458547512530984,False,,29.357185105671835,17.62858967727392
515,0,521,1,0.0850265424285137,0.0840928939329997,-13.946640130340082,18.900959339431516,-13.936479648175023,18.98443615904151,-13.941559889257553,18.942697749236512,-117.697896723455,35.9104676655504,-117.697785621209,35.9112201408968,-117.69784117259243,35.91084390324803,0.0,0.0850265424285137,0.0425132712142568,83.06031060031148,6.9396893996885325,,,0,False,,,,,,,,,,,,5,10.0,False,0.010160482165058937,0.08347681960999509,23.520052937114855,False,,29.416830666086682,17.69293969457046
516,0,522,1,0.0529648156880161,0.0529648156880161,-13.732757461351715,19.25310229862302,-13.698399574733996,19.293411197492,-13.715578518042856,19.27325674805751,-117.695533313212,35.9136443543036,-117.695153360439,35.9140081165814,-117.69534333725925,35.913826235594776,0.0,0.0529648156880161,0.026482407844008,49.556894382296775,40.4431056177032,,,0,False,,,,,,,,,,,,5,10.0,False,0.03435788661771966,0.040308898868978815,23.655348650170914,False,,29.535569031879238,17.855031035912965
517,0,523,1,0.0453687147237725,0.0453687147237725,-13.682121425348758,19.308033972169223,-13.661198174251092,19.348289876570828,-13.671659799799926,19.328161924370026,-117.694973267602,35.9141401307625,-117.69474215083,35.914503226642594,-117.69485770947917,35.91432167876054,0.0,0.0453687147237725,0.0226843573618862,62.53657037350041,27.46342962649959,,,0,False,,,,,,,,,,,,5,10.0,False,0.02092325109766513,0.040255904401604425,23.67471488859227,False,,29.55184957456364,17.879394961620836
518,0,524,1,0.0412989282588717,0.0412989282588717,-13.598510887322377,19.541366538945883,-13.588207527167205,19.58135956639873,-13.593359207244788,19.561363052672306,-117.694050935502,35.9162441909168,-117.693937464442,35.91660476869521,-117.69399420010006,35.91642447982198,0.0,0.0412989282588717,0.0206494641294358,75.55310826612532,14.446891733874692,,,0,False,,,,,,,,,,,,5,10.0,False,0.010303360155171859,0.03999302745284794,23.820712395216898,False,,29.688514351186278,18.040050612812838
519,0,525,1,0.0403302027055891,0.0403302027055891,-15.664335604215594,14.456288764844652,-15.668840216680865,14.41621091913394,-15.666587910448229,14.436249841989296,-117.716838756104,35.87038424163949,-117.716887848296,35.87002296778579,-117.71686330225508,35.87020360471782,0.0,0.0403302027055891,0.0201651013527945,263.58706526957843,6.4129347304215685,,,0,False,,,,,,,,,,,,5,10.0,False,-0.004504612465270341,-0.04007784571071227,21.30369184569047,False,,27.302926874381278,15.306321523225456
520,0,526,1,0.0882607308311101,0.0854386439047274,-15.719156504673713,14.354595805192336,-15.695691866804866,14.436749153523142,-15.707424185739288,14.39567247935774,-117.717443775909,35.8694668567101,-117.717185574255,35.8702076399707,-117.71731467567976,35.8698372484205,0.0,0.0882607308311101,0.044130365415555,74.05959964098452,15.9404003590155,,,0,False,,,,,,,,,,,,5,10.0,False,0.02346463786884634,0.0821533483308059,21.30630330873203,False,,27.305724307745326,15.308617756355323
521,0,527,1,0.0402009687484858,0.0402009687484858,-15.694859306531434,14.440125232461224,-15.693482303606292,14.480302611062385,-15.694170805068865,14.460213921761802,-117.717176421854,35.87023808022332,-117.717161964353,35.8706002012383,-117.71716919311936,35.870419140733745,0.0,0.0402009687484858,0.0201004843742429,88.03706491764859,1.9629350823514076,,,0,False,,,,,,,,,,,,5,10.0,False,0.0013770029251425342,0.040177378601160996,21.340215179838037,False,,27.3394537420467,15.342837804768571
522,0,528,1,0.0407879203687715,0.0407879203687715,-15.578817503353632,14.423425066934144,-15.584658640751815,14.383057560671004,-15.581738072052724,14.403241313802576,-117.715891188128,35.87008941779241,-117.71595507776502,35.8697255125225,-117.71592313301888,35.86990746516439,0.0,0.0407879203687715,0.0203939601843857,261.76650493416,8.233495065839946,,,0,False,,,,,,,,,,,,5,10.0,False,-0.0058411373981837045,-0.040367506263139674,21.21895194607139,False,,27.21806410394366,15.221794193016962
523,0,529,1,0.0410687301416936,0.0410687301416936,-15.556036266471745,14.353448404748791,-15.562762090174587,14.31293416168577,-15.559399178323163,14.333191283217282,-117.71563757301598,35.8694591135473,-117.71571125626902,35.869093871884694,-117.71567441472637,35.869276492724346,0.0,0.0410687301416936,0.0205343650708468,260.5742144320826,9.425785567917387,,,0,False,,,,,,,,,,,,5,10.0,False,-0.0067258237028422485,-0.040514243063020317,21.155029547407857,False,,27.15427664949453,15.157642893207111
524,0,530,1,0.0399412870029409,0.0399412870029409,-15.588089499048383,14.198864534306267,-15.589490940739612,14.158947841449304,-15.588790219893998,14.178906187877786,-117.715989470538,35.8680654161861,-117.71600420862698,35.86770564420021,-117.71599683959856,35.86788553019606,0.0,0.0399412870029409,0.0199706435014704,267.9892190431395,2.010780956860515,,,0,False,,,,,,,,,,,,5,10.0,False,-0.0014014416912289107,-0.039916692856962754,21.07253570893882,False,,27.072160339244135,15.074512456422557
