cell_id,ix,iy,xmin_km,xmax_km,ymin_km,ymax_km,x_center_km,y_center_km,centroid_longitude,centroid_latitude
2173,38,45,11.0,12.0,16.0,17.0,11.5,16.5,-117.41602277397905,35.888860805930975
2174,38,46,11.0,12.0,17.0,18.0,11.5,17.5,-117.41600835570213,35.89787329169354
2175,38,47,11.0,12.0,18.0,19.0,11.5,18.5,-117.41599393206396,35.90688576389814
2176,38,48,11.0,12.0,19.0,20.0,11.5,19.5,-117.41597950306198,35.91589822254338
2177,38,49,11.0,12.0,20.0,21.0,11.5,20.5,-117.41596506869364,35.92491066762792
2178,38,50,11.0,12.0,21.0,22.0,11.5,21.5,-117.41595062895641,35.93392309915033
2179,38,51,11.0,12.0,22.0,23.0,11.5,22.5,-117.41593618384778,35.942935517109284
2180,38,52,11.0,12.0,23.0,24.0,11.5,23.5,-117.4159217333652,35.9519479215034
2181,38,53,11.0,12.0,24.0,25.0,11.5,24.5,-117.41590727750614,35.9609603123313
2182,38,54,11.0,12.0,25.0,26.0,11.5,25.5,-117.41589281626803,35.96997268959163
2183,38,55,11.0,12.0,26.0,27.0,11.5,26.5,-117.41587834964837,35.97898505328301
2184,39,0,12.0,13.0,-29.0,-28.0,12.5,-28.5,-117.4056466314583,35.483272811564454
2185,39,1,12.0,13.0,-28.0,-27.0,12.5,-27.5,-117.40563121884476,35.492285903765286
2186,39,2,12.0,13.0,-27.0,-26.0,12.5,-26.5,-117.40561580052562,35.501298982470765
2187,39,3,12.0,13.0,-26.0,-25.0,12.5,-25.5,-117.40560037649827,35.51031204767949
2188,39,4,12.0,13.0,-25.0,-24.0,12.5,-24.5,-117.40558494675999,35.51932509939001
2189,39,5,12.0,13.0,-24.0,-23.0,12.5,-23.5,-117.40556951130812,35.5283381376009
2190,39,6,12.0,13.0,-23.0,-22.0,12.5,-22.5,-117.40555407013998,35.53735116231072
2191,39,7,12.0,13.0,-22.0,-21.0,12.5,-21.5,-117.40553862325294,35.546364173518036
2192,39,8,12.0,13.0,-21.0,-20.0,12.5,-20.5,-117.40552317064427,35.555377171221416
2193,39,9,12.0,13.0,-20.0,-19.0,12.5,-19.5,-117.40550771231132,35.564390155419446
2194,39,10,12.0,13.0,-19.0,-18.0,12.5,-18.5,-117.40549224825139,35.5734031261107
2195,39,11,12.0,13.0,-18.0,-17.0,12.5,-17.5,-117.4054767784618,35.5824160832937
2196,39,12,12.0,13.0,-17.0,-16.0,12.5,-16.5,-117.40546130293986,35.59142902696709
2197,39,13,12.0,13.0,-16.0,-15.0,12.5,-15.5,-117.40544582168292,35.600441957129405
2198,39,14,12.0,13.0,-15.0,-14.0,12.5,-14.5,-117.40543033468823,35.60945487377923
2199,39,15,12.0,13.0,-14.0,-13.0,12.5,-13.5,-117.40541484195316,35.61846777691515
2200,39,16,12.0,13.0,-13.0,-12.0,12.5,-12.5,-117.40539934347497,35.62748066653574
2201,39,17,12.0,13.0,-12.0,-11.0,12.5,-11.5,-117.40538383925099,35.636493542639585
2202,39,18,12.0,13.0,-11.0,-10.0,12.5,-10.5,-117.40536832927853,35.64550640522526
2203,39,19,12.0,13.0,-10.0,-9.0,12.5,-9.5,-117.40535281355488,35.65451925429136
2204,39,20,12.0,13.0,-9.0,-8.0,12.5,-8.5,-117.40533729207735,35.663532089836465
2205,39,21,12.0,13.0,-8.0,-7.0,12.5,-7.5,-117.40532176484322,35.67254491185916
2206,39,22,12.0,13.0,-7.0,-6.0,12.5,-6.5,-117.40530623184978,35.68155772035803
2207,39,23,12.0,13.0,-6.0,-5.0,12.5,-5.5,-117.40529069309437,35.69057051533168
2208,39,24,12.0,13.0,-5.0,-4.0,12.5,-4.5,-117.40527514857423,35.699583296778684
2209,39,25,12.0,13.0,-4.0,-3.0,12.5,-3.5,-117.40525959828669,35.70859606469763
2210,39,26,12.0,13.0,-3.0,-2.0,12.5,-2.5,-117.40524404222904,35.71760881908713
2211,39,27,12.0,13.0,-2.0,-1.0,12.5,-1.5,-117.40522848039852,35.72662155994578
2212,39,28,12.0,13.0,-1.0,0.0,12.5,-0.5,-117.40521291279248,35.735634287272156
2213,39,29,12.0,13.0,0.0,1.0,12.5,0.5,-117.40519733940818,35.74464700106487
2214,39,30,12.0,13.0,1.0,2.0,12.5,1.5,-117.40518176024287,35.753659701322526
2215,39,31,12.0,13.0,2.0,3.0,12.5,2.5,-117.40516617529387,35.76267238804371
2216,39,32,12.0,13.0,3.0,4.0,12.5,3.5,-117.40515058455843,35.771685061227025
2217,39,33,12.0,13.0,4.0,5.0,12.5,4.5,-117.40513498803384,35.78069772087108
2218,39,34,12.0,13.0,5.0,6.0,12.5,5.5,-117.40511938571738,35.789710366974475
2219,39,35,12.0,13.0,6.0,7.0,12.5,6.5,-117.40510377760633,35.79872299953583
2220,39,36,12.0,13.0,7.0,8.0,12.5,7.5,-117.40508816369793,35.807735618553735
2221,39,37,12.0,13.0,8.0,9.0,12.5,8.5,-117.40507254398948,35.8167482240268
2222,39,38,12.0,13.0,9.0,10.0,12.5,9.5,-117.40505691847824,35.825760815953636
2223,39,39,12.0,13.0,10.0,11.0,12.5,10.5,-117.40504128716145,35.834773394332856
2224,39,40,12.0,13.0,11.0,12.0,12.5,11.5,-117.40502565003642,35.843785959163085
2225,39,41,12.0,13.0,12.0,13.0,12.5,12.5,-117.40501000710036,35.852798510442916
2226,39,42,12.0,13.0,13.0,14.0,12.5,13.5,-117.40499435835058,35.86181104817098
2227,39,43,12.0,13.0,14.0,15.0,12.5,14.5,-117.4049787037843,35.87082357234587
2228,39,44,12.0,13.0,15.0,16.0,12.5,15.5,-117.40496304339881,35.879836082966236
2229,39,45,12.0,13.0,16.0,17.0,12.5,16.5,-117.4049473771913,35.888848580030675
2230,39,46,12.0,13.0,17.0,18.0,12.5,17.5,-117.4049317051591,35.89786106353782
2231,39,47,12.0,13.0,18.0,19.0,12.5,18.5,-117.40491602729944,35.906873533486284
2232,39,48,12.0,13.0,19.0,20.0,12.5,19.5,-117.40490034360953,35.91588598987469
2233,39,49,12.0,13.0,20.0,21.0,12.5,20.5,-117.40488465408667,35.92489843270166
2234,39,50,12.0,13.0,21.0,22.0,12.5,21.5,-117.40486895872804,35.933910861965835
2235,39,51,12.0,13.0,22.0,23.0,12.5,22.5,-117.40485325753095,35.94292327766583
2236,39,52,12.0,13.0,23.0,24.0,12.5,23.5,-117.40483755049262,35.95193567980028
2237,39,53,12.0,13.0,24.0,25.0,12.5,24.5,-117.40482183761026,35.9609480683678
2238,39,54,12.0,13.0,25.0,26.0,12.5,25.5,-117.40480611888111,35.96996044336704
2239,39,55,12.0,13.0,26.0,27.0,12.5,26.5,-117.40479039430245,35.978972804796626
2240,40,0,13.0,14.0,-29.0,-28.0,13.5,-28.5,-117.39462717814467,35.483259676008394
2241,40,1,13.0,14.0,-28.0,-27.0,13.5,-27.5,-117.39461053253102,35.49227276579989
2242,40,2,13.0,14.0,-27.0,-26.0,13.5,-26.5,-117.39459388075532,35.5012858420953
2243,40,3,13.0,14.0,-26.0,-25.0,13.5,-25.5,-117.39457722281476,35.5102989048932
2244,40,4,13.0,14.0,-25.0,-24.0,13.5,-24.5,-117.39456055870643,35.519311954192155
2245,40,5,13.0,14.0,-24.0,-23.0,13.5,-23.5,-117.39454388842742,35.52832498999074
2246,40,6,13.0,14.0,-23.0,-22.0,13.5,-22.5,-117.39452721197485,35.537338012287464
2247,40,7,13.0,14.0,-22.0,-21.0,13.5,-21.5,-117.39451052934585,35.54635102108098
2248,40,8,13.0,14.0,-21.0,-20.0,13.5,-20.5,-117.3944938405375,35.5553640163698
2249,40,9,13.0,14.0,-20.0,-19.0,13.5,-19.5,-117.39447714554693,35.56437699815249
2250,40,10,13.0,14.0,-19.0,-18.0,13.5,-18.5,-117.39446044437125,35.57338996642766
2251,40,11,13.0,14.0,-18.0,-17.0,13.5,-17.5,-117.39444373700753,35.582402921193854
2252,40,12,13.0,14.0,-17.0,-16.0,13.5,-16.5,-117.39442702345288,35.59141586244965
2253,40,13,13.0,14.0,-16.0,-15.0,13.5,-15.5,-117.39441030370443,35.60042879019365
2254,40,14,13.0,14.0,-15.0,-14.0,13.5,-14.5,-117.39439357775923,35.60944170442439
2255,40,15,13.0,14.0,-14.0,-13.0,13.5,-13.5,-117.3943768456144,35.618454605140464
2256,40,16,13.0,14.0,-13.0,-12.0,13.5,-12.5,-117.39436010726705,35.62746749234047
2257,40,17,13.0,14.0,-12.0,-11.0,13.5,-11.5,-117.39434336271422,35.63648036602297
2258,40,18,13.0,14.0,-11.0,-10.0,13.5,-10.5,-117.39432661195303,35.64549322618656
2259,40,19,13.0,14.0,-10.0,-9.0,13.5,-9.5,-117.39430985498056,35.654506072829804
2260,40,20,13.0,14.0,-9.0,-8.0,13.5,-8.5,-117.39429309179391,35.6635189059513
2261,40,21,13.0,14.0,-8.0,-7.0,13.5,-7.5,-117.39427632239014,35.67253172554963
2262,40,22,13.0,14.0,-7.0,-6.0,13.5,-6.5,-117.39425954676635,35.68154453162338
2263,40,23,13.0,14.0,-6.0,-5.0,13.5,-5.5,-117.39424276491961,35.69055732417115
2264,40,24,13.0,14.0,-5.0,-4.0,13.5,-4.5,-117.39422597684698,35.699570103191526
2265,40,25,13.0,14.0,-4.0,-3.0,13.5,-3.5,-117.39420918254557,35.70858286868309
2266,40,26,13.0,14.0,-3.0,-2.0,13.5,-2.5,-117.39419238201242,35.71759562064445
2267,40,27,13.0,14.0,-2.0,-1.0,13.5,-1.5,-117.3941755752446,35.726608359074184
2268,40,28,13.0,14.0,-1.0,0.0,13.5,-0.5,-117.39415876223921,35.73562108397091
2269,40,29,13.0,14.0,0.0,1.0,13.5,0.5,-117.39414194299329,35.744633795333215
2270,40,30,13.0,14.0,1.0,2.0,13.5,1.5,-117.39412511750392,35.75364649315967
2271,40,31,13.0,14.0,2.0,3.0,13.5,2.5,-117.39410828576814,35.76265917744892
2272,40,32,13.0,14.0,3.0,4.0,13.5,3.5,-117.39409144778304,35.77167184819954
2273,40,33,13.0,14.0,4.0,5.0,13.5,4.5,-117.39407460354568,35.780684505410136
2274,40,34,13.0,14.0,5.0,6.0,13.5,5.5,-117.39405775305308,35.789697149079316
2275,40,35,13.0,14.0,6.0,7.0,13.5,6.5,-117.39404089630231,35.798709779205694
2276,40,36,13.0,14.0,7.0,8.0,13.5,7.5,-117.39402403329044,35.80772239578784
2277,40,37,13.0,14.0,8.0,9.0,13.5,8.5,-117.39400716401448,35.81673499882441
2278,40,38,13.0,14.0,9.0,10.0,13.5,9.5,-117.39399028847156,35.825747588313995
2279,40,39,13.0,14.0,10.0,11.0,13.5,10.5,-117.39397340665863,35.83476016425519
2280,40,40,13.0,14.0,11.0,12.0,13.5,11.5,-117.3939565185728,35.84377272664662
2281,40,41,13.0,14.0,12.0,13.0,13.5,12.5,-117.39393962421109,35.852785275486895
2282,40,42,13.0,14.0,13.0,14.0,13.5,13.5,-117.39392272357055,35.86179781077463
2283,40,43,13.0,14.0,14.0,15.0,13.5,14.5,-117.3939058166482,35.87081033250846
2284,40,44,13.0,14.0,15.0,16.0,13.5,15.5,-117.3938889034411,35.87982284068698
2285,40,45,13.0,14.0,16.0,17.0,13.5,16.5,-117.39387198394625,35.888835335308805
2286,40,46,13.0,14.0,17.0,18.0,13.5,17.5,-117.39385505816072,35.89784781637257
2287,40,47,13.0,14.0,18.0,19.0,13.5,18.5,-117.39383812608152,35.90686028387689
2288,40,48,13.0,14.0,19.0,20.0,13.5,19.5,-117.39382118770567,35.91587273782039
2289,40,49,13.0,14.0,20.0,21.0,13.5,20.5,-117.39380424303026,35.924885178201684
2290,40,50,13.0,14.0,21.0,22.0,13.5,21.5,-117.39378729205221,35.93389760501943
2291,40,51,13.0,14.0,22.0,23.0,13.5,22.5,-117.39377033476862,35.942910018272215
2292,40,52,13.0,14.0,23.0,24.0,13.5,23.5,-117.39375337117652,35.951922417958684
2293,40,53,13.0,14.0,24.0,25.0,13.5,24.5,-117.39373640127286,35.96093480407747
2294,40,54,13.0,14.0,25.0,26.0,13.5,25.5,-117.3937194250547,35.969947176627194
2295,40,55,13.0,14.0,26.0,27.0,13.5,26.5,-117.39370244251906,35.978959535606506
2296,41,0,14.0,15.0,-29.0,-28.0,14.5,-28.5,-117.3836077285625,35.483245530028874
2297,41,1,14.0,15.0,-28.0,-27.0,14.5,-27.5,-117.3835898499508,35.4922586172257
2298,41,2,14.0,15.0,-27.0,-26.0,14.5,-26.5,-117.38357196472066,35.501271690925655
2299,41,3,14.0,15.0,-26.0,-25.0,14.5,-25.5,-117.38355407286896,35.51028475112729
2300,41,4,14.0,15.0,-25.0,-24.0,14.5,-24.5,-117.38353617439263,35.51929779782917
2301,41,5,14.0,15.0,-24.0,-23.0,14.5,-23.5,-117.38351826928854,35.528310831029856
2302,41,6,14.0,15.0,-23.0,-22.0,14.5,-22.5,-117.3835003575536,35.537323850727915
2303,41,7,14.0,15.0,-22.0,-21.0,14.5,-21.5,-117.38348243918473,35.546336856921926
2304,41,8,14.0,15.0,-21.0,-20.0,14.5,-20.5,-117.38346451417881,35.55534984961043
2305,41,9,14.0,15.0,-20.0,-19.0,14.5,-19.5,-117.3834465825327,35.56436282879202
2306,41,10,14.0,15.0,-19.0,-18.0,14.5,-18.5,-117.38342864424332,35.573375794465264
2307,41,11,14.0,15.0,-18.0,-17.0,14.5,-17.5,-117.38341069930756,35.582388746628716
2308,41,12,14.0,15.0,-17.0,-16.0,14.5,-16.5,-117.3833927477223,35.591401685280985
2309,41,13,14.0,15.0,-16.0,-15.0,14.5,-15.5,-117.38337478948442,35.60041461042062
2310,41,14,14.0,15.0,-15.0,-14.0,14.5,-14.5,-117.3833568245908,35.6094275220462
2311,41,15,14.0,15.0,-14.0,-13.0,14.5,-13.5,-117.38333885303832,35.61844042015632
2312,41,16,14.0,15.0,-13.0,-12.0,14.5,-12.5,-117.38332087482385,35.62745330474952
2313,41,17,14.0,15.0,-12.0,-11.0,14.5,-11.5,-117.38330288994429,35.636466175824424
2314,41,18,14.0,15.0,-11.0,-10.0,14.5,-10.5,-117.38328489839648,35.6454790333796
2315,41,19,14.0,15.0,-10.0,-9.0,14.5,-9.5,-117.38326690017729,35.654491877413626
2316,41,20,14.0,15.0,-9.0,-8.0,14.5,-8.5,-117.38324889528364,35.66350470792508
2317,41,21,14.0,15.0,-8.0,-7.0,14.5,-7.5,-117.38323088371233,35.672517524912564
2318,41,22,14.0,15.0,-7.0,-6.0,14.5,-6.5,-117.38321286546025,35.68153032837466
2319,41,23,14.0,15.0,-6.0,-5.0,14.5,-5.5,-117.38319484052431,35.69054311830996
2320,41,24,14.0,15.0,-5.0,-4.0,14.5,-4.5,-117.38317680890128,35.69955589471703
2321,41,25,14.0,15.0,-4.0,-3.0,14.5,-3.5,-117.3831587705881,35.70856865759449
2322,41,26,14.0,15.0,-3.0,-2.0,14.5,-2.5,-117.38314072558157,35.71758140694094
2323,41,27,14.0,15.0,-2.0,-1.0,14.5,-1.5,-117.38312267387855,35.72659414275493
2324,41,28,14.0,15.0,-1.0,0.0,14.5,-0.5,-117.38310461547592,35.73560686503509
2325,41,29,14.0,15.0,0.0,1.0,14.5,0.5,-117.38308655037052,35.74461957378001
2326,41,30,14.0,15.0,1.0,2.0,14.5,1.5,-117.38306847855918,35.75363226898829
2327,41,31,14.0,15.0,2.0,3.0,14.5,2.5,-117.38305040003877,35.762644950658526
2328,41,32,14.0,15.0,3.0,4.0,14.5,3.5,-117.38303231480609,35.77165761878932
2329,41,33,14.0,15.0,4.0,5.0,14.5,4.5,-117.38301422285804,35.780670273379265
2330,41,34,14.0,15.0,5.0,6.0,14.5,5.5,-117.38299612419141,35.78968291442698
2331,41,35,14.0,15.0,6.0,7.0,14.5,6.5,-117.38297801880307,35.79869554193107
2332,41,36,14.0,15.0,7.0,8.0,14.5,7.5,-117.38295990668983,35.807708155890126
2333,41,37,14.0,15.0,8.0,9.0,14.5,8.5,-117.38294178784854,35.816720756302765
2334,41,38,14.0,15.0,9.0,10.0,14.5,9.5,-117.38292366227601,35.8257333431676
2335,41,39,14.0,15.0,10.0,11.0,14.5,10.5,-117.38290552996907,35.83474591648322
2336,41,40,14.0,15.0,11.0,12.0,14.5,11.5,-117.3828873909246,35.843758476248276
2337,41,41,14.0,15.0,12.0,13.0,14.5,12.5,-117.38286924513935,35.85277102246133
2338,41,42,14.0,15.0,13.0,14.0,14.5,13.5,-117.38285109261015,35.86178355512106
2339,41,43,14.0,15.0,14.0,15.0,14.5,14.5,-117.38283293333387,35.870796074226014
2340,41,44,14.0,15.0,15.0,16.0,14.5,15.5,-117.38281476730727,35.87980857977486
2341,41,45,14.0,15.0,16.0,17.0,14.5,16.5,-117.38279659452724,35.88882107176618
2342,41,46,14.0,15.0,17.0,18.0,14.5,17.5,-117.3827784149905,35.897833550198634
2343,41,47,14.0,15.0,18.0,19.0,14.5,18.5,-117.38276022869391,35.9068460150708
2344,41,48,14.0,15.0,19.0,20.0,14.5,19.5,-117.38274203563428,35.91585846638132
2345,41,49,14.0,15.0,20.0,21.0,14.5,20.5,-117.38272383580843,35.92487090412883
2346,41,50,14.0,15.0,21.0,22.0,14.5,21.5,-117.38270562921313,35.933883328311936
2347,41,51,14.0,15.0,22.0,23.0,14.5,22.5,-117.3826874158452,35.94289573892927
2348,41,52,14.0,15.0,23.0,24.0,14.5,23.5,-117.38266919570144,35.951908135979465
2349,41,53,14.0,15.0,24.0,25.0,14.5,24.5,-117.38265096877863,35.96092051946114
2350,41,54,14.0,15.0,25.0,26.0,14.5,25.5,-117.38263273507357,35.96993288937294
2351,41,55,14.0,15.0,26.0,27.0,14.5,26.5,-117.38261449458311,35.97894524571348
2352,42,0,15.0,16.0,-29.0,-28.0,15.5,-28.5,-117.37258828298818,35.48323037362676
2353,42,1,15.0,16.0,-28.0,-27.0,15.5,-27.5,-117.37256917138066,35.49224345804361
2354,42,2,15.0,16.0,-27.0,-26.0,15.5,-26.5,-117.37255005269829,35.501256528962706
2355,42,3,15.0,16.0,-26.0,-25.0,15.5,-25.5,-117.37253092693769,35.510269586382634
2356,42,4,15.0,16.0,-25.0,-24.0,15.5,-24.5,-117.37251179409559,35.51928263030193
2357,42,5,15.0,16.0,-24.0,-23.0,15.5,-23.5,-117.37249265416865,35.52829566071918
2358,42,6,15.0,16.0,-23.0,-22.0,15.5,-22.5,-117.3724735071536,35.53730867763292
2359,42,7,15.0,16.0,-22.0,-21.0,15.5,-21.5,-117.3724543530471,35.54632168104175
2360,42,8,15.0,16.0,-21.0,-20.0,15.5,-20.5,-117.37243519184581,35.55533467094422
2361,42,9,15.0,16.0,-20.0,-19.0,15.5,-19.5,-117.37241602354642,35.56434764733891
2362,42,10,15.0,16.0,-19.0,-18.0,15.5,-18.5,-117.3723968481456,35.57336061022438
2363,42,11,15.0,16.0,-18.0,-17.0,15.5,-17.5,-117.37237766564003,35.582373559599205
2364,42,12,15.0,16.0,-17.0,-16.0,15.5,-16.5,-117.37235847602638,35.591386495461954
2365,42,13,15.0,16.0,-16.0,-15.0,15.5,-15.5,-117.37233927930131,35.60039941781122
2366,42,14,15.0,16.0,-15.0,-14.0,15.5,-14.5,-117.37232007546153,35.60941232664556
2367,42,15,15.0,16.0,-14.0,-13.0,15.5,-13.5,-117.37230086450363,35.618425221963555
2368,42,16,15.0,16.0,-13.0,-12.0,15.5,-12.5,-117.37228164642431,35.62743810376379
2369,42,17,15.0,16.0,-12.0,-11.0,15.5,-11.5,-117.37226242122023,35.636450972044834
2370,42,18,15.0,16.0,-11.0,-10.0,15.5,-10.5,-117.37224318888805,35.64546382680527
2371,42,19,15.0,16.0,-10.0,-9.0,15.5,-9.5,-117.37222394942444,35.65447666804372
2372,42,20,15.0,16.0,-9.0,-8.0,15.5,-8.5,-117.37220470282598,35.66348949575871
2373,42,21,15.0,16.0,-8.0,-7.0,15.5,-7.5,-117.3721854490894,35.67250230994884
2374,42,22,15.0,16.0,-7.0,-6.0,15.5,-6.5,-117.37216618821135,35.681515110612736
2375,42,23,15.0,16.0,-6.0,-5.0,15.5,-5.5,-117.3721469201884,35.69052789774895
2376,42,24,15.0,16.0,-5.0,-4.0,15.5,-4.5,-117.37212764501727,35.69954067135607
2377,42,25,15.0,16.0,-4.0,-3.0,15.5,-3.5,-117.37210836269455,35.708553431432705
2378,42,26,15.0,16.0,-3.0,-2.0,15.5,-2.5,-117.3720890732169,35.71756617797743
2379,42,27,15.0,16.0,-2.0,-1.0,15.5,-1.5,-117.37206977658096,35.726578910988856
2380,42,28,15.0,16.0,-1.0,0.0,15.5,-0.5,-117.37205047278336,35.73559163046557
2381,42,29,15.0,16.0,0.0,1.0,15.5,0.5,-117.37203116182074,35.74460433640616
2382,42,30,15.0,16.0,1.0,2.0,15.5,1.5,-117.3720118436897,35.753617028809245
2383,42,31,15.0,16.0,2.0,3.0,15.5,2.5,-117.37199251838689,35.7626297076734
2384,42,32,15.0,16.0,3.0,4.0,15.5,3.5,-117.37197318590896,35.771642372997235
2385,42,33,15.0,16.0,4.0,5.0,15.5,4.5,-117.3719538462525,35.78065502477936
2386,42,34,15.0,16.0,5.0,6.0,15.5,5.5,-117.3719344994141,35.789667663018356
2387,42,35,15.0,16.0,6.0,7.0,15.5,6.5,-117.37191514539045,35.798680287712855
2388,42,36,15.0,16.0,7.0,8.0,15.5,7.5,-117.37189578417814,35.80769289886145
2389,42,37,15.0,16.0,8.0,9.0,15.5,8.5,-117.37187641577376,35.816705496462745
2390,42,38,15.0,16.0,9.0,10.0,15.5,9.5,-117.37185704017394,35.82571808051536
2391,42,39,15.0,16.0,10.0,11.0,15.5,10.5,-117.37183765737528,35.834730651017885
2392,42,40,15.0,16.0,11.0,12.0,15.5,11.5,-117.37181826737441,35.84374320796894
2393,42,41,15.0,16.0,12.0,13.0,15.5,12.5,-117.3717988701679,35.85275575136715
2394,42,42,15.0,16.0,13.0,14.0,15.5,13.5,-117.37177946575237,35.861768281211106
2395,42,43,15.0,16.0,14.0,15.0,15.5,14.5,-117.37176005412444,35.87078079749944
2396,42,44,15.0,16.0,15.0,16.0,15.5,15.5,-117.37174063528064,35.87979330023077
2397,42,45,15.0,16.0,16.0,17.0,15.5,16.5,-117.37172120921767,35.88880578940371
2398,42,46,15.0,16.0,17.0,18.0,15.5,17.5,-117.37170177593205,35.89781826501688
2399,42,47,15.0,16.0,18.0,19.0,15.5,18.5,-117.37168233542036,35.90683072706889
2400,42,48,15.0,16.0,19.0,20.0,15.5,19.5,-117.37166288767926,35.91584317555837
2401,42,49,15.0,16.0,20.0,21.0,15.5,20.5,-117.37164343270527,35.92485561048396
2402,42,50,15.0,16.0,21.0,22.0,15.5,21.5,-117.37162397049497,35.93386803184425
2403,42,51,15.0,16.0,22.0,23.0,15.5,22.5,-117.371604501045,35.9428804396379
2404,42,52,15.0,16.0,23.0,24.0,15.5,23.5,-117.37158502435189,35.951892833863496
2405,42,53,15.0,16.0,24.0,25.0,15.5,24.5,-117.37156554041222,35.96090521451971
2406,42,54,15.0,16.0,25.0,26.0,15.5,25.5,-117.3715460492226,35.969917581605166
2407,42,55,15.0,16.0,26.0,27.0,15.5,26.5,-117.37152655077959,35.97892993511846
2408,43,0,16.0,17.0,-29.0,-28.0,16.5,-28.5,-117.36156884169812,35.483214206802984
2409,43,1,16.0,17.0,-28.0,-27.0,16.5,-27.5,-117.36154849709717,35.49222728825452
2410,43,2,16.0,17.0,-27.0,-26.0,16.5,-26.5,-117.36152814496491,35.50124035620739
2411,43,3,16.0,17.0,-26.0,-25.0,16.5,-25.5,-117.36150778529779,35.51025341066014
2412,43,4,16.0,17.0,-25.0,-24.0,16.5,-24.5,-117.36148741809231,35.519266451611365
2413,43,5,16.0,17.0,-24.0,-23.0,16.5,-23.5,-117.36146704334496,35.528279479059606
2414,43,6,16.0,17.0,-23.0,-22.0,16.5,-22.5,-117.36144666105216,35.53729249300344
2415,43,7,16.0,17.0,-22.0,-21.0,16.5,-21.5,-117.36142627121039,35.54630549344141
2416,43,8,16.0,17.0,-21.0,-20.0,16.5,-20.5,-117.36140587381611,35.55531848037211
2417,43,9,16.0,17.0,-20.0,-19.0,16.5,-19.5,-117.36138546886585,35.56433145379412
2418,43,10,16.0,17.0,-19.0,-18.0,16.5,-18.5,-117.36136505635598,35.57334441370595
2419,43,11,16.0,17.0,-18.0,-17.0,16.5,-17.5,-117.36134463628302,35.582357360106236
2420,43,12,16.0,17.0,-17.0,-16.0,16.5,-16.5,-117.36132420864337,35.59137029299352
2421,43,13,16.0,17.0,-16.0,-15.0,16.5,-15.5,-117.36130377343353,35.600383212366374
2422,43,14,16.0,17.0,-15.0,-14.0,16.5,-14.5,-117.36128333064994,35.60939611822339
2423,43,15,16.0,17.0,-14.0,-13.0,16.5,-13.5,-117.36126288028905,35.618409010563134
2424,43,16,16.0,17.0,-13.0,-12.0,16.5,-12.5,-117.36124242234729,35.62742188938419
2425,43,17,16.0,17.0,-12.0,-11.0,16.5,-11.5,-117.3612219568211,35.636434754685126
2426,43,18,16.0,17.0,-11.0,-10.0,16.5,-10.5,-117.36120148370696,35.645447606464536
2427,43,19,16.0,17.0,-10.0,-9.0,16.5,-9.5,-117.36118100300126,35.65446044472101
2428,43,20,16.0,17.0,-9.0,-8.0,16.5,-8.5,-117.3611605147005,35.66347326945311
2429,43,21,16.0,17.0,-8.0,-7.0,16.5,-7.5,-117.36114001880102,35.67248608065944
2430,43,22,16.0,17.0,-7.0,-6.0,16.5,-6.5,-117.36111951529935,35.68149887833856
2431,43,23,16.0,17.0,-6.0,-5.0,16.5,-5.5,-117.36109900419187,35.69051166248908
2432,43,24,16.0,17.0,-5.0,-4.0,16.5,-4.5,-117.36107848547499,35.699524433109595
2433,43,25,16.0,17.0,-4.0,-3.0,16.5,-3.5,-117.3610579591452,35.708537190198676
2434,43,26,16.0,17.0,-3.0,-2.0,16.5,-2.5,-117.36103742519884,35.71754993375493
2435,43,27,16.0,17.0,-2.0,-1.0,16.5,-1.5,-117.36101688363239,35.726562663776946
2436,43,28,16.0,17.0,-1.0,0.0,16.5,-0.5,-117.36099633444225,35.73557538026331
2437,43,29,16.0,17.0,0.0,1.0,16.5,0.5,-117.36097577762482,35.74458808321262
2438,43,30,16.0,17.0,1.0,2.0,16.5,1.5,-117.36095521317651,35.753600772623486
2439,43,31,16.0,17.0,2.0,3.0,16.5,2.5,-117.36093464109375,35.7626134484945
2440,43,32,16.0,17.0,3.0,4.0,16.5,3.5,-117.36091406137295,35.77162611082424
2441,43,33,16.0,17.0,4.0,5.0,16.5,4.5,-117.36089347401051,35.78063875961135
2442,43,34,16.0,17.0,5.0,6.0,16.5,5.5,-117.36087287900281,35.78965139485441
2443,43,35,16.0,17.0,6.0,7.0,16.5,6.5,-117.3608522763463,35.79866401655201
2444,43,36,16.0,17.0,7.0,8.0,16.5,7.5,-117.36083166603731,35.80767662470277
2445,43,37,16.0,17.0,8.0,9.0,16.5,8.5,-117.36081104807228,35.8166892193053
2446,43,38,16.0,17.0,9.0,10.0,16.5,9.5,-117.36079042244761,35.82570180035821
2447,43,39,16.0,17.0,10.0,11.0,16.5,10.5,-117.36076978915965,35.834714367860094
2448,43,40,16.0,17.0,11.0,12.0,16.5,11.5,-117.36074914820486,35.84372692180957
2449,43,41,16.0,17.0,12.0,13.0,16.5,12.5,-117.36072849957952,35.852739462205264
2450,43,42,16.0,17.0,13.0,14.0,16.5,13.5,-117.36070784328011,35.86175198904577
2451,43,43,16.0,17.0,14.0,15.0,16.5,14.5,-117.36068717930296,35.8707645023297
2452,43,44,16.0,17.0,15.0,16.0,16.5,15.5,-117.36066650764445,35.87977700205569
2453,43,45,16.0,17.0,16.0,17.0,16.5,16.5,-117.36064582830097,35.88878948822234
