source_file,raw_time,origin_time,latitude,longitude,depth_km,magnitude,event_id,has_origin_time,has_location,has_depth,has_magnitude,flag_time_parse_failed,flag_missing_location,flag_missing_depth,flag_missing_magnitude,flag_lat_out_of_bounds,flag_lon_out_of_bounds,flag_depth_out_of_bounds,flag_mag_out_of_bounds,flag_any_quality_issue,quality_status,duplicate_signature,flag_exact_duplicate_signature,origin_time_naive,year,month,day
Snet_catalog_relocate.csv,2025-06-02T21:49:03.480000Z,2025-06-02 21:49:03.480000+00:00,41.706327,143.736084,21.37,1.4,CAT_000061,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748900943000000000|41.7063|143.7361|21.37|1.4,False,2025-06-02 21:49:03.480,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T21:54:14.380000Z,2025-06-02 21:54:14.380000+00:00,39.865845,141.009635,4.62,0.4,CAT_000062,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748901254000000000|39.8658|141.0096|4.62|0.4,False,2025-06-02 21:54:14.380,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-02T23:48:14.120000Z,2025-06-02 23:48:14.120000+00:00,41.688257,143.802051,19.5,1.6,CAT_000063,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748908094000000000|41.6883|143.8021|19.5|1.6,False,2025-06-02 23:48:14.120,2025,2025-06,2025-06-02
Snet_catalog_relocate.csv,2025-06-03T00:05:05.290000Z,2025-06-03 00:05:05.290000+00:00,39.853585,141.000635,4.61,1.2,CAT_000064,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748909105000000000|39.8536|141.0006|4.61|1.2,False,2025-06-03 00:05:05.290,2025,2025-06,2025-06-03
Snet_catalog_relocate.csv,2025-06-03T00:12:30.040000Z,2025-06-03 00:12:30.040000+00:00,39.919035,142.392415,37.59,2.8,CAT_000065,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748909550000000000|39.919|142.3924|37.59|2.8,False,2025-06-03 00:12:30.040,2025,2025-06,2025-06-03
Snet_catalog_relocate.csv,2025-06-03T00:38:07.360000Z,2025-06-03 00:38:07.360000+00:00,38.763688,141.959521,53.2,0.7,CAT_000066,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748911087000000000|38.7637|141.9595|53.2|0.7,False,2025-06-03 00:38:07.360,2025,2025-06,2025-06-03
Snet_catalog_relocate.csv,2025-06-03T03:03:12.540000Z,2025-06-03 03:03:12.540000+00:00,38.877738,142.439681,34.54,2.7,CAT_000067,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748919793000000000|38.8777|142.4397|34.54|2.7,False,2025-06-03 03:03:12.540,2025,2025-06,2025-06-03
Snet_catalog_relocate.csv,2025-06-03T03:38:53.360000Z,2025-06-03 03:38:53.360000+00:00,40.068449,142.205794,43.2,0.6,CAT_000068,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748921933000000000|40.0684|142.2058|43.2|0.6,False,2025-06-03 03:38:53.360,2025,2025-06,2025-06-03
Snet_catalog_relocate.csv,2025-06-03T03:57:59.710000Z,2025-06-03 03:57:59.710000+00:00,40.240234,141.176188,9.89,0.2,CAT_000069,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748923080000000000|40.2402|141.1762|9.89|0.2,False,2025-06-03 03:57:59.710,2025,2025-06,2025-06-03
Snet_catalog_relocate.csv,2025-06-03T04:10:29.080000Z,2025-06-03 04:10:29.080000+00:00,39.97725,141.94707,46.94,0.4,CAT_000070,True,True,True,True,False,False,False,False,False,False,False,False,False,clean,1748923829000000000|39.9772|141.9471|46.94|0.4,False,2025-06-03 04:10:29.080,2025,2025-06,2025-06-03
