line_id,segment_id,global_segment_id,line_segment_count,line_total_length_km,segment_length_km,start_x_km,start_y_km,end_x_km,end_y_km,mid_x_km,mid_y_km,start_lon,start_lat,end_lon,end_lat,mid_lon,mid_lat,along_line_start_km,along_line_end_km,along_line_mid_km,raw_azimuth_deg,strike_deg
236,0,239,1,0.04765268500210131,0.04765268500210131,-6.630732135770147,6.637255170215994,-6.629475269234013,6.589619063380739,-6.63010370250208,6.613437116798366,-117.616746283514,35.8000171235914,-117.616731984294,35.79958780523312,-117.61673913388442,35.79980246441632,0.0,0.04765268500210131,0.023826342501050656,271.51138388348227,178.48861611651776
237,0,240,1,0.08618491899684225,0.08510042110185895,-6.469524476902973,6.093810850003193,-6.461723259106296,6.178552945048114,-6.465623868004634,6.1361818975256535,-117.61495844117901,35.795120330339,-117.61487282482102,35.7958841317474,-117.61491563320371,35.79550223106289,0.0,0.08618491899684225,0.04309245949842112,84.74026969137071,5.259730308629273
238,0,241,1,0.04352268903103756,0.04352268903103755,-6.462423424751388,6.18549706120597,-6.466634000028619,6.228815596688222,-6.4645287123900035,6.207156328947097,-117.61488062644001,35.795946711971204,-117.61492755576198,35.7963370986782,-117.61490409104337,35.79614190533018,0.0,0.04352268903103756,0.02176134451551878,95.55172756996433,174.44827243003567
239,0,242,1,0.06039373569640646,0.06039373569640646,-8.821124260176056,6.701021813352734,-8.79224420463441,6.647980831996063,-8.806684232405232,6.6745013226743986,-117.640979443247,35.8005746187237,-117.64065935654402,35.80009683859831,-117.64081939941603,35.80033572877242,0.0,0.06039373569640646,0.03019686784820323,298.56765980013614,151.4323401998639
240,0,243,1,0.10473276868749784,0.09672765703089045,-9.710590731379794,8.282099745306427,-9.675623886559551,8.372285993692767,-9.693107308969672,8.327192869499598,-117.65083892038,35.81481588874231,-117.650453098632,35.815629046743105,-117.6506460104871,35.815222467910516,0.0,0.10473276868749784,0.05236638434374892,68.8077843238201,21.192215676179927
241,0,244,1,0.07188425704265346,0.07188425704265346,-12.281470593651035,14.07127392568884,-12.225876046927567,14.116843573319544,-12.253673320289302,14.094058749504192,-117.679374949394,35.8669624273742,-117.67876008471002,35.8673738186469,-117.67906751784507,35.867168123406046,0.0,0.07188425704265346,0.03594212852132673,39.34073208665535,50.65926791334467
242,0,245,1,0.1356746802298205,0.13534891748482467,-16.35158373939337,-2.9093548839179073,-16.34056736034791,-2.774455036412283,-16.34607554987064,-2.8419049601650954,-117.724093999838,35.71386299967781,-117.723974999746,35.71507899999591,-117.72403450023728,35.71447099988191,0.0,0.1356746802298205,0.06783734011491024,85.33139211494404,4.668607885055934
243,0,246,1,0.14711559943727737,0.14709208264482926,-16.349922643388474,-2.744369277318849,-16.333818506837005,-2.598161419928335,-16.34187057511274,-2.671265348623592,-117.724079000046,35.7153499999026,-117.72390400007,35.71666800042791,-117.72399150077061,35.716009000232525,0.0,0.14711559943727737,0.07355779971863868,83.71446515993352,6.285534840066489
244,0,247,1,0.17745606804342057,0.17632816886464994,-16.30170398777495,-2.8981292812772192,-16.26953636903322,-3.0714984464700157,-16.285620178404084,-2.9848138638736175,-117.72354299961,35.713964999884894,-117.72318400014102,35.712402999798705,-117.72336349811278,35.7131840000282,0.0,0.17745606804342057,0.08872803402171028,280.5113559671451,169.4886440328549
245,0,248,1,0.49552503057228287,0.4904140971397518,-15.767694925003866,-2.8259751090661944,-15.836788366270907,-3.3114975936611675,-15.802241645637388,-3.0687363513636807,-117.717643000024,35.71462399969789,-117.718396999722,35.710247000198905,-117.71802001009726,35.71243550092819,0.0,0.49552503057228287,0.24776251528614143,261.90076813923446,8.099231860765542
246,0,249,1,0.24906222889865953,0.24698544201300499,-14.880274338236847,-5.6837889760866025,-14.888200734482524,-5.930647196141994,-14.884237536359684,-5.807218086114299,-117.70778300038502,35.68888099965851,-117.707865999716,35.68665599957481,-117.7078245006064,35.68776849972632,0.0,0.24906222889865953,0.12453111444932977,268.1609157153701,1.8390842846299051
247,0,250,1,0.06647128218832647,0.06647128218832647,-2.451090956502424,0.5525578585574773,-2.400268066118922,0.5097155293861233,-2.425679511310673,0.5311366939718003,-117.57048800022099,35.7451970003414,-117.569926000385,35.744810999628,-117.57020699962463,35.74500400031603,0.0,0.06647128218832647,0.033235641094163236,319.8700124646764,130.1299875353236
248,0,251,1,0.9856161192396664,0.9825024251161973,-3.4949404855667785,1.5958240872243443,-4.076861018322975,2.387455004328997,-3.785900751944877,1.9916395457766707,-117.582032806868,35.7545965066236,-117.58847100033599,35.761729000093304,-117.58525175992068,35.7581627975108,0.0,0.9856161192396664,0.4928080596198332,126.31926064776451,143.6807393522355
249,0,252,1,0.3110483742045133,0.3105986125756494,-3.978158121792291,2.071744409041222,-4.139957874512998,2.3368714317179693,-4.059057998152644,2.2043079203795957,-117.58737800029398,35.75888400019651,-117.589168449764,35.761272842367795,-117.58827321164406,35.76007842473443,0.0,0.3110483742045133,0.15552418710225666,121.39457208754283,148.60542791245717
250,0,253,1,0.24302377665485192,0.23424315587352332,-1.107590228253021,-4.133402902225004,-1.2019998498290096,-3.919027811723644,-1.1547950390410153,-4.026215356974324,-117.555628485866,35.7029660241627,-117.55667199981299,35.70489802962041,-117.55615023654236,35.70393202810117,0.0,0.24302377665485192,0.12151188832742596,113.76843113704876,156.23156886295124
251,0,254,1,0.14682359111496454,0.14681496695728774,-12.947039473218604,15.019080975793377,-12.95475525357188,15.165693053250214,-12.950897363395242,15.092387014521796,-117.686759733275,35.8754960034379,-117.686847553871,35.87681724422048,-117.68680364320252,35.87615662387389,0.0,0.14682359111496454,0.07341179555748227,93.012536222692,176.987463777308
252,0,255,1,0.3309384214588828,0.32923273927226365,-6.854135438721022,3.8519902079345987,-6.7349209876623535,4.15888124929537,-6.794528213191688,4.005435728614985,-117.619193979119,35.774912965061304,-117.617878094698,35.777679696061206,-117.61853604828713,35.77629633251477,0.0,0.3309384214588828,0.1654692107294414,68.77091479231194,21.229085207688087
253,0,256,1,0.0857298089286723,0.0857298089286723,-2.6313307670087034,-1.8837229025170557,-2.5630996562808877,-1.935627773847165,-2.5972152116447953,-1.9096753381821103,-117.57247265379,35.72323897789659,-117.571718367209,35.7227713520163,-117.57209550939723,35.723005165552316,0.0,0.0857298089286723,0.04286490446433615,322.73897229280544,127.26102770719456
254,0,257,1,0.05057528946138875,0.05057528946138874,-10.562611180348059,11.18349281607356,-10.588220424016951,11.13988058679311,-10.575415802182505,11.161686701433336,-117.66030494591601,35.8409561580003,-117.660587830364,35.840562824215006,-117.66044638848838,35.84075949119376,0.0,0.05057528946138875,0.025287644730694375,239.5784048221189,30.421595177881102
255,0,258,1,0.06760407745206229,0.0676040774520623,-0.2202165950098018,-5.287831146173594,-0.17550246387587265,-5.2371265333155685,-0.19785952944283725,-5.262478839744581,-117.54582300043099,35.69256200033611,-117.545329000133,35.693018999827,-117.54557600098677,35.69279050033948,0.0,0.06760407745206229,0.033802038726031144,48.59237010084672,41.40762989915328
256,0,259,1,0.13725483930413296,0.13723194278710377,1.7683880154762066,-15.730502645169082,1.7726901927525955,-15.593338154896252,1.770539104114401,-15.661920400032667,-117.523875385805,35.5984419954161,-117.52382760899901,35.59967824300001,-117.52385149758663,35.59906011924221,0.0,0.13725483930413296,0.06862741965206648,88.20350138784272,1.7964986121573077
257,0,260,1,0.5415136709598206,0.5101868738625142,7.1534059253612465,-9.949799338950685,6.865172480951947,-10.370765047513219,7.009289203156596,-10.160282193231952,-117.46439907709401,35.6505185508109,-117.46758545800002,35.6467264935704,-117.46599230524834,35.64862253305819,0.0,0.5415136709598206,0.2707568354799103,235.60072203005802,34.39927796994198
258,0,261,1,0.5191207142196526,0.47452552997456804,-5.002409829407499,-15.245187640092398,-4.794277532838264,-14.818742537268529,-4.898343681122881,-15.031965088680463,-117.5985958746,35.60280501963601,-117.596301490022,35.6066495719203,-117.59744870975857,35.60472730154991,0.0,0.5191207142196526,0.2595603571098263,63.984684891400434,26.01531510859955
259,0,262,1,0.1194877141502176,0.1192426469649791,-5.927630210944358,-17.132799739840472,-5.960754623061933,-17.01825026503993,-5.944192417003146,-17.0755250024402,-117.608792614,35.58578695599999,-117.609158938,35.5868191860001,-117.60897577482137,35.58630307116213,0.0,0.1194877141502176,0.0597438570751088,106.12834779268383,163.87165220731617
260,0,263,1,0.13074557605519907,0.12618836506725914,2.8063191177688247,-8.102936079046344,2.8490645335333005,-8.221664057675941,2.827691825651063,-8.162300068361143,-117.512395000329,35.6671860001338,-117.511923309513,35.66611580150311,-117.51215915334717,35.66665090107325,0.0,0.13074557605519907,0.06537278802759953,289.80030471171676,160.1996952882832
261,0,264,1,0.11841525734948954,0.11771324907135564,2.8490645335333005,-8.221664057675941,2.9274405275811115,-8.309491232080862,2.8882525305572058,-8.265577644878402,-117.511923309513,35.66611580150311,-117.511057999827,35.6653239997029,-117.51149065253321,35.66571990139385,0.0,0.11841525734948954,0.05920762867474477,311.74536777759687,138.25463222240313
262,0,265,1,0.3284935680119951,0.3283126083699162,15.483186609207284,-23.992922439634345,15.800806732768033,-23.909816327200225,15.641996670987659,-23.951369383417287,-117.37268745725999,35.52385320086461,-117.369184072687,35.524597214489916,-117.3709357730738,35.52422522046045,0.0,0.3284935680119951,0.16424678400599754,14.662868749947222,75.33713125005279
263,0,266,1,0.04238593199804247,0.04238593199804247,0.5826256326612002,-10.77820919377146,0.5682243915846451,-10.818073607561175,0.5754250121229226,-10.798141400666317,-117.536956999866,35.64307797027211,-117.53711603777501,35.64271868571879,-117.53703651899863,35.642898328024444,0.0,0.04238593199804247,0.021192965999021235,250.13746446361614,19.86253553638386
264,0,267,1,0.058055978594221305,0.058055978594221305,10.144198082851448,-12.856283749457482,10.184213340376438,-12.898346509896395,10.164205711613942,-12.877315129676939,-117.43141009230202,35.6242965502457,-117.430968902893,35.6239170309462,-117.43118949707623,35.62410679080097,0.0,0.058055978594221305,0.029027989297110653,313.57100654881344,136.42899345118653
265,0,268,1,0.06675099825819045,0.06675099825819045,11.57156738473718,-14.368173140920314,11.623256344367716,-14.410409940287428,11.597411864552448,-14.389291540603871,-117.415675332551,35.6106543375277,-117.415105453754,35.6102730537585,-117.41539039247624,35.61046369598326,0.0,0.06675099825819045,0.033375499129095224,320.74657813831533,129.25342186168467
266,0,269,1,0.04369270926852988,0.04369270926852988,6.736743080028182,-9.769821864482754,6.720496668382768,-9.729261946437077,6.728619874205474,-9.749541905459916,-117.468998536953,35.65214359605021,-117.46917760186501,35.652509267588705,-117.46908806920509,35.65232643185548,0.0,0.04369270926852988,0.02184635463426494,111.82873656486186,158.17126343513814
267,0,270,1,0.05363346437672907,0.05363346437672907,7.69543471794166,-8.971638780206106,7.6597788130172795,-8.931573771219792,7.677606765479469,-8.95160627571295,-117.458404424325,35.659330485913195,-117.45879781386802,35.65969186318901,-117.4586011186534,35.65951117471447,0.0,0.05363346437672907,0.026816732188364535,131.66752405700197,138.33247594299803
268,0,271,1,0.04228885441412332,0.04228885441412333,4.361932229118316,-12.867059670804446,4.359166218491836,-12.824861372344992,4.3605492238050765,-12.84596052157472,-117.495239486213,35.6242419263239,-117.49526979156802,35.6246222676036,-117.49525463885477,35.624432096967695,0.0,0.04228885441412332,0.02114442720706166,93.75025419742315,176.24974580257685
269,0,272,1,0.04317221501587747,0.04317221501587748,3.520476592911343,-13.78495040414869,3.520072663497871,-13.82812072949384,3.520274628204607,-13.806535566821264,-117.504532154835,35.61597242268919,-117.504536801632,35.615583333704,-117.50453447823928,35.61577787819977,0.0,0.04317221501587747,0.021586107507938736,269.46391936856685,0.5360806314331228
270,0,273,1,0.04320872961894357,0.043208729618943564,3.4628289496598597,-13.85811087113129,3.4525911896301413,-13.900089229661095,3.4577100696450005,-13.879100050396193,-117.50516876422701,35.61531323761591,-117.505281943907,35.614934926106,-117.5052253542005,35.615124081877276,0.0,0.04320872961894357,0.021604364809471786,256.2941520538037,13.705847946196258
271,0,274,1,0.07742635741988055,0.07742635741988056,7.24771541763127,-9.543790519875746,7.2115606189096155,-9.475323948815792,7.2296380182704425,-9.509557234345769,-117.46335401947202,35.654177161047194,-117.463752661056,35.6547945051623,-117.46355333949734,35.654485833277505,0.0,0.07742635741988055,0.038713178709940274,117.83696544415028,152.16303455584972
272,0,275,1,0.06800175916445818,0.06800175916445818,7.197108846258603,-9.460325826712172,7.145891718188207,-9.415592784766853,7.1715002822234055,-9.437959305739511,-117.46391211804999,35.6549297865805,-117.464477313177,35.655333331268295,-117.46419471490255,35.6551315592595,0.0,0.06800175916445818,0.03400087958222909,138.86603570084526,131.13396429915474
273,0,276,1,0.14183436101897395,0.14161063312604089,-3.04595852109047,-13.296812071351077,-3.045884509851499,-13.438422685136537,-3.0459215154709844,-13.367617378243807,-117.577012116716,35.62037354830069,-117.577010765035,35.619097225056905,-117.57701144086874,35.61973538671268,0.0,0.14183436101897395,0.07091718050948698,270.02994500998284,179.97005499001716
274,0,277,1,0.6555154464191277,0.6535477532070209,1.6912597878311144,-3.861715983286845,2.232212342268896,-4.228451582280431,1.961736065050005,-4.045083782783638,-117.524701597501,35.70541385016911,-117.51872509618599,35.702107464787694,-117.52171328514008,35.703760694814186,0.0,0.6555154464191277,0.32775772320956387,325.8649231130821,124.1350768869179
275,0,278,1,0.05526737136311171,0.05526737136311171,2.0133788145327247,-4.383180976623599,2.0295525488576964,-4.4360288020790835,2.0214656816952106,-4.409604889351341,-117.521143491879,35.700713393308504,-117.520964916198,35.700237053897006,-117.521054203773,35.700475223640574,0.0,0.05526737136311171,0.027633685681555855,287.01639050063164,162.98360949936836
276,0,279,2,1.1305648150092602,0.5548062061458333,2.365122975401797,-4.3309437246563105,2.0778893706058046,-4.805608640838066,2.221506173003801,-4.568276182747188,-117.517256797363,35.70118341498271,-117.52043178451711,35.69690600748747,-117.51884433335613,35.69904472209643,0.0,0.5652824075046301,0.28264120375231505,238.82064268338985,31.17935731661015
276,1,280,2,1.1305648150092602,0.5637174237393221,2.0778893706058046,-4.805608640838066,1.6529852345348117,-5.176059459405202,1.8654373025703082,-4.990834050121634,-117.52043178451711,35.69690600748747,-117.525127233135,35.69356801435241,-117.52277955776536,35.695237034067574,0.5652824075046301,1.1305648150092602,0.8479236112569452,221.0834038080207,48.916596191979295
277,0,281,1,0.4354230467914516,0.43327069913744,2.5918216619352057,-4.595768303275058,2.3249963911284537,-4.254406656937996,2.4584090265318297,-4.4250874801065265,-117.51475276552802,35.6987960369077,-117.517699950892,35.7018733226957,-117.51622632989717,35.700334689020366,0.0,0.4354230467914516,0.2177115233957258,128.0129552927586,141.9870447072414
278,0,282,1,0.15007837728075424,0.15007837728075424,1.9067026189175467,-3.825171820522125,1.7641524164030802,-3.778236129515078,1.8354275176603134,-3.8017039750186017,-117.522320869912,35.70574282127421,-117.523895951537,35.7061661078797,-117.52310840864241,35.705954467158335,0.0,0.15007837728075424,0.07503918864037712,161.77549449224227,108.22450550775773
279,0,283,1,0.3257315767183421,0.32573157671834213,2.073786107223411,-4.298146950895085,1.8185667837440669,-4.095750910928482,1.9461764454837391,-4.196948930911784,-117.520475811809,35.70147966155721,-117.523295386073,35.7033043176402,-117.52188558287718,35.7023919979271,0.0,0.3257315767183421,0.16286578835917104,141.58460251791246,128.41539748208754
280,0,284,1,0.49581885052350744,0.4869690456556011,0.4198866260347481,-6.737896368600076,0.015932146137868447,-7.009851566377152,0.21790938608630828,-6.873873967488613,-117.538751758887,35.679492773572704,-117.543214012317,35.67704177925479,-117.54098291973172,35.67826729723201,0.0,0.49581885052350744,0.24790942526175372,213.94971281229996,56.050287187700036
281,0,285,1,0.11701274136043253,0.11701274136043252,0.11215973407876605,-6.988051888149321,0.012631861290151704,-7.049583865030101,0.062395797684458874,-7.018817876589711,-117.54215107211398,35.6772382496455,-117.543250468135,35.676683679108606,-117.542700772027,35.67696096563955,0.0,0.11701274136043253,0.05850637068021627,211.72595846614553,58.27404153385447
282,0,286,1,0.08898993167023304,0.08898993167023306,-0.06438260621173483,-7.02703129960266,-0.14282249155004356,-7.069059770033854,-0.1036025488808892,-7.048045534818257,-117.54410117373001,35.6768869393808,-117.544967617462,35.676508135941795,-117.54453439662016,35.676697538444465,0.0,0.08898993167023304,0.04449496583511652,208.1826214876545,61.8173785123455
283,0,287,1,0.12850050725432047,0.1285005072543205,-0.14376483014550825,-7.055751663860048,-0.2628087534387788,-7.104134767228513,-0.20328679179214354,-7.07994321554428,-117.54497802891301,35.67662807942241,-117.546292974441,35.67619198647111,-117.54563550346634,35.67641003474762,0.0,0.12850050725432047,0.06425025362716023,202.11833377438953,67.88166622561047
284,0,288,1,0.2673420433429122,0.26569389501809565,-2.897125389835073,-8.456506644483449,-2.7215705797754297,-8.257073060263515,-2.8093479848052514,-8.356789852373481,-117.575386656869,35.663999062706594,-117.57344845508199,35.665797026011994,-117.57441756684331,35.66489804832896,0.0,0.2673420433429122,0.1336710216714561,48.6436012690703,41.356398730929705
285,0,289,1,0.19487205054484485,0.19374181234230092,0.9215865127107146,-5.878376810679237,1.0327519798252929,-5.719700634865484,0.9771692462680037,-5.7990387227723605,-117.533208790154,35.687239121788096,-117.531980488009,35.68866912927691,-117.5325946445648,35.68795412714322,0.0,0.19487205054484485,0.09743602527242243,54.98565572894228,35.01434427105772
286,0,290,1,0.1685188210345619,0.16733833428449274,0.7548525253732294,-5.633904498791758,0.8336810933964861,-5.781512679406897,0.7942668093848577,-5.707708589099328,-117.535050551342,35.68944264516202,-117.53417982324,35.688112217804594,-117.53461518367533,35.68877743230785,0.0,0.1685188210345619,0.08425941051728095,298.103968639552,151.896031360448
287,0,291,1,0.17953284136574205,0.17930474751055708,1.0092354131968448,-5.732505457697786,1.1664258905738254,-5.818768696112661,1.0878306518853351,-5.775637076905223,-117.53224030754401,35.68855374625839,-117.53050384527602,35.687776098887895,-117.53137207219513,35.68816492571891,0.0,0.17953284136574205,0.08976642068287102,331.24283104248224,118.75716895751779
288,0,292,1,0.15163085556409436,0.15163085556409436,0.7348335272536636,-5.761090502339215,0.8645771415447697,-5.8395666828641355,0.7997053343992166,-5.800328592601675,-117.53527183312902,35.6882963575909,-117.53383855840302,35.687588961661284,-117.53455519260133,35.68794266177113,0.0,0.15163085556409436,0.07581542778204718,328.83210948988204,121.16789051011796
289,0,293,1,0.06415947990508822,0.06415947990508822,0.7962754233853172,-5.634376945268626,0.8270919959401999,-5.6906510753610675,0.8116837096627585,-5.662514010314847,-117.534592920527,35.68943835449651,-117.53425252353502,35.6889311413591,-117.5344227214921,35.68918474805355,0.0,0.06415947990508822,0.03207973995254411,298.70578572981117,151.29421427018883
290,0,294,1,0.32951464864300256,0.3295030310751446,0.6865883591335669,-5.771944931586802,0.980635075222121,-5.920635133837135,0.8336117171778439,-5.846290032711968,-117.535804837024,35.688198563512984,-117.53255650378001,35.686858198646995,-117.53418065681205,35.687528392081845,0.0,0.32951464864300256,0.16475732432150128,333.17570721675645,116.82429278324355
291,0,295,1,0.09675416745761191,0.09675416745761191,3.126856579740078,-4.101103066214558,3.065067244933499,-4.1755573946621105,3.0959619123367883,-4.138330230438334,-117.50883920056899,35.7032527963795,-117.50952223746101,35.7025819497972,-117.50918072044628,35.702917373582785,0.0,0.09675416745761191,0.048377083728805954,230.3108618527435,39.6891381472565
292,0,296,1,0.16894977426571484,0.168907087772534,4.416893360728919,-6.04426161173487,4.333517906694378,-6.191156601316996,4.375205633711648,-6.117709106525933,-117.49459536748199,35.6857345676962,-117.495517230136,35.6844110012668,-117.4950563026194,35.68507278540208,0.0,0.16894977426571484,0.08447488713285742,240.42138776938532,29.57861223061468
293,0,297,1,0.2520644713995051,0.24838842748600223,-18.762648613114262,0.9024841446193881,-18.794748496208896,0.6561786261788144,-18.77869855466158,0.7793313853991013,-117.750828065363,35.74817502166,-117.751177188476,35.745954535273704,-117.75100262931755,35.747064778693435,0.0,0.2520644713995051,0.12603223569975255,262.5747503459122,7.425249654087821
294,0,298,1,0.06368879910098024,0.06368879910098024,-18.8326947929791,0.4270829867574004,-18.831690113105,0.36340211247574816,-18.83219245304205,0.3952425496165743,-117.75159132987599,35.743889042545305,-117.75157872857498,35.7433151257925,-117.75158502920114,35.74360208417595,0.0,0.06368879910098024,0.03184439955049012,270.90386857728726,179.09613142271274
295,0,299,1,0.5383285172625526,0.5259409644643795,1.6529852345348117,-5.176059459405202,1.2761663542830852,-5.54296739007386,1.4645757944089484,-5.359513424739531,-117.525127233135,35.69356801435241,-117.52929104384698,35.6902617063128,-117.52720918147253,35.69191487858014,0.0,0.5383285172625526,0.2691642586312763,224.23651808256457,45.76348191743543
296,0,300,1,0.20874261817759837,0.2084616217929851,1.216014973012308,-5.573630477387104,1.0939143022558724,-5.7425910466374175,1.15496463763409,-5.65811076201226,-117.529955636543,35.68998542198971,-117.531304817463,35.68846275645111,-117.53063023341647,35.6892240911607,0.0,0.20874261817759837,0.10437130908879919,234.1459493860104,35.854050613989614
297,0,301,1,0.14320530161628997,0.1427201806721654,1.0939143022558724,-5.7425910466374175,1.076291632595076,-5.884219050524791,1.0851029674254742,-5.813405048581105,-117.531304817463,35.68846275645111,-117.531499696054,35.68718631000021,-117.53140225753546,35.68782453329908,0.0,0.14320530161628997,0.07160265080814499,262.9071830370166,7.0928169629834485
298,0,302,1,0.5207918419464641,0.5207918419464641,2.3295500621224217,-4.2570684700756605,2.7791698894636157,-4.519872871674389,2.5543599757930187,-4.388470670875025,-117.517649642817,35.70184932158901,-117.51268247851401,35.699479555836895,-117.51516602391371,35.700664464462236,0.0,0.5207918419464641,0.26039592097323205,329.69356095457346,120.30643904542653
299,0,303,1,0.23274486020881877,0.23221699645047295,-18.794748496208896,0.6561786261788144,-18.8326947929791,0.4270829867574004,-18.813721644593997,0.5416308064681075,-117.751177188476,35.745954535273704,-117.75159132987599,35.743889042545305,-117.75138426182805,35.74492178917353,0.0,0.23274486020881877,0.11637243010440938,260.5951901034784,9.404809896521613
300,0,304,1,0.721518128776542,0.7135319629554904,-9.67422581743947,9.606602211209946,-9.533765654952266,8.907031768071313,-9.603995736195868,9.25681698964063,-117.65045255544102,35.826753456307,-117.648889776542,35.820449884154904,-117.6496711350147,35.82360167361302,0.0,0.721518128776542,0.360759064388271,281.3529300486165,168.64706995138354
301,0,305,1,0.17612540916100494,0.1759211458914048,-6.588665687326202,6.488098036505645,-6.499445667785667,6.33647997133882,-6.544055677555935,6.412289003922233,-117.616279672069,35.798673107477995,-117.61529141067001,35.7973072225503,-117.61578553713923,35.79799016606908,0.0,0.17612540916100494,0.08806270458050247,300.4747870049268,149.52521299507322
302,0,306,1,0.5672809432418363,0.5655077832196284,-5.191720206525746,2.818446107530105,-4.9706244261196435,2.2979504699224544,-5.081172316322695,2.5581982887262797,-117.60080164717799,35.7656081394042,-117.59835347583201,35.76091821450402,-117.59957752555646,35.76326318364926,0.0,0.5672809432418363,0.28364047162091816,293.0147813059483,156.9852186940517
303,0,307,1,0.2164959411412473,0.21645544748344603,-1.7238241257473244,-0.38812655322119377,-1.5914827665374869,-0.559412061620917,-1.6576534461424055,-0.4737693074210554,-117.562445692315,35.73672041071839,-117.56098240991,35.735176882707,-117.56171404405153,35.735948648987595,0.0,0.2164959411412473,0.10824797057062364,307.69096785359113,142.30903214640884
304,0,308,1,0.19413700618280055,0.19402149841494454,-2.0333973663517537,-0.2643805562001353,-1.8716107383179117,-0.3714759755074968,-1.9525040523348327,-0.31792826585381606,-117.565868125314,35.73783510960269,-117.56407941063601,35.7368702080937,-117.56497376257944,35.73735266219233,0.0,0.19413700618280055,0.09706850309140028,326.4972453741621,123.5027546258379
305,0,309,1,0.21959680049281588,0.21945896864414616,-2.8049059450914333,0.6942260280934498,-2.649141984299238,0.5396303378667177,-2.7270239646953356,0.6169281829800837,-117.574400091591,35.7464728712261,-117.572677507661,35.7450799751608,-117.57353879212255,35.74577642631782,0.0,0.21959680049281588,0.10979840024640794,315.21567448074364,134.78432551925636
306,0,310,1,0.3253776532835386,0.3224953385990422,-12.374275732377363,14.594450839154922,-12.614469196608013,14.379252458215403,-12.494372464492688,14.486851648685162,-117.680410629347,35.8716764046424,-117.68306689302301,35.869733869022895,-117.68173877736312,35.87070514422542,0.0,0.3253776532835386,0.1626888266417693,221.85835995567788,48.141640044322116
307,0,311,1,0.5048246010051226,0.5010057365783416,-13.035538920794853,16.21933218267794,-13.002322525791568,16.71923559253568,-13.01893072329321,16.46928388760681,-117.68775934142,35.886312097525305,-117.68739961619902,35.89081791231679,-117.68757948382412,35.88856500547492,0.0,0.5048246010051226,0.2524123005025613,86.19853400979025,3.8014659902097776
308,0,312,1,0.7859386305141561,0.7666945628342955,4.075107572544533,-3.907648962486197,4.543210150984051,-3.300441807770489,4.309158861764292,-3.6040453851283427,-117.498360340557,35.7049928901098,-117.493184407634,35.7104634643175,-117.49577246256605,35.707728205696675,0.0,0.7859386305141561,0.39296931525707807,52.37098079294822,37.629019207051755
309,0,313,1,0.2689161114515898,0.26545226906427594,2.5259252833099812,-5.216665551729198,2.6729267098895804,-4.995632776478704,2.5994259965997806,-5.106149164103951,-117.515482809984,35.69320018893761,-117.51385795897801,35.695191924667704,-117.51467039458745,35.69419605963028,0.0,0.2689161114515898,0.1344580557257949,56.373464221773816,33.626535778226156
310,0,314,1,0.09675373607692493,0.09675373607692495,-0.8036206576458136,-4.519908870050599,-0.7410113097114684,-4.593674410759519,-0.7723159836786411,-4.556791640405059,-117.552269341757,35.6994828230739,-117.551577492407,35.69881803882151,-117.55192341564579,35.699150431454356,0.0,0.09675373607692493,0.048376868038462466,310.32331359803,139.67668640197002
311,0,315,1,0.1721006633135822,0.17210066331358218,2.2515956635512224,-7.01552119559679,2.335172622924462,-7.16596563775036,2.293384143237842,-7.090743416673575,-117.51851872156199,35.67698810861441,-117.517595961384,35.67563198492821,-117.51805733756942,35.67631004769394,0.0,0.1721006633135822,0.0860503316567911,299.05364771443294,150.94635228556703
312,0,316,1,0.09377001009171883,0.09377001009171883,2.4405011623237773,-7.309442089368016,2.492562743154301,-7.387431874558308,2.4665319527390395,-7.348436981963162,-117.516432950021,35.6743386015453,-117.515858134845,35.673635562831,-117.51614554117243,35.67398708254163,0.0,0.09377001009171883,0.046885005045859414,303.72483757852797,146.275162421472
313,0,317,1,0.046540651311146895,0.046540651311146895,9.064757353627073,-11.827184154958164,9.086305892071406,-11.868435733296197,9.07553162284924,-11.847809944127182,-117.443314259046,35.633582214947296,-117.443076826334,35.63321022117481,-117.44319554241508,35.63339621812238,0.0,0.046540651311146895,0.023270325655573448,297.5811633341121,152.4188366658879
314,0,318,1,0.06470178928450776,0.06470178928450776,9.954776662021962,-12.564637549003322,10.00475210886328,-12.605732271896018,9.979764385442621,-12.58518491044967,-117.433497478126,35.626927054639914,-117.432946300731,35.626556167033506,-117.43322188879192,35.62674161115498,0.0,0.06470178928450776,0.03235089464225388,320.5695986080124,129.43040139198757
315,0,319,1,0.08061826768312398,0.08061826768312398,10.27452492757719,-12.881535988233095,10.343836332631607,-12.922709210278622,10.309180630104398,-12.902122599255858,-117.42997176158701,35.624067606235094,-117.42920717687001,35.623695792327,-117.42958946834317,35.62388169989105,0.0,0.08061826768312398,0.04030913384156199,329.2883149321537,120.7116850678463
316,0,320,1,0.2585057724946421,0.2585057724946421,14.865558613266106,-18.177853645668037,14.916013627693282,-18.431387718195193,14.890786120479694,-18.304620681931617,-117.37938994978599,35.5762738519567,-117.37883799987398,35.57398800014611,-117.3791139709262,35.575130926473236,0.0,0.2585057724946421,0.12925288624732106,281.25520673385586,168.74479326614417
