event_id,event_time,latitude,longitude,depth_km,magnitude,x_km,y_km,elapsed_minutes,elapsed_hours,time_bin,nearest_line_id,nearest_segment_id,global_segment_id,segment_strike_deg,segment_mid_x_km,segment_mid_y_km,distance_to_segment_km,along_line_position_km,assigned_to_segment
4149,2019-07-05 22:22:23.800000+00:00,35.738323795185046,-117.53948728389618,7.1830466300000015,0.62,0.3530420848273168,-0.2103848173630147,1728.5793333333334,28.809655555555555,57,209,0,212,131.24048094587266,-0.8527152690272805,-1.295694075148306,1.6182705279997223,0.07508450030233724,True
4150,2019-07-05 22:22:58.620000+00:00,35.77039179518505,-117.59027860410374,4.678977980000001,0.74,-4.239870431339846,3.348709183131513,1729.159666666667,28.81932777777778,57,783,0,820,125.99743908549317,-4.42311506367958,2.76932791609922,0.5798535129902426,0.25902238455835763,True
4151,2019-07-05 22:23:30.700000+00:00,35.60581279518505,-117.58684973521989,8.21370677,0.76,-3.937900956810687,-14.9120045995013,1729.6943333333334,28.82823888888889,57,533,0,539,51.023866218037476,-3.814170832197923,-14.793746550943883,0.037751616725100405,0.0,True
4152,2019-07-05 22:23:46.440000+00:00,35.60282579518505,-117.58987652069727,7.553213300000001,0.62,-4.212315684555731,-15.243291656223454,1729.9566666666665,28.83261111111111,57,40,0,40,49.16059241160309,-4.093077925544266,-15.261071610773435,0.09286244049229826,0.12462101493240729,True
4153,2019-07-05 22:24:17.400000+00:00,35.55359079518505,-117.72032498925554,4.17816425,0.57,-16.042553875510016,-20.692524173243037,1730.4726666666668,28.841211111111114,57,613,0,624,49.24518553697174,-10.073249067865325,-18.1072184857578,6.076681722442365,0.0,False
4154,2019-07-05 22:24:28.320000+00:00,35.80933279518505,-117.63842642653522,1.94264789,0.46,-8.589414278153269,7.672561832154766,1730.6546666666666,28.84424444444444,57,357,0,362,132.08714268603046,-8.792172937093014,7.388202827329297,0.34707775717333533,0.0,True
4155,2019-07-05 22:24:56.600000+00:00,35.72773279518505,-117.55626751841496,4.780592360000001,0.99,-1.165062439321763,-1.3854298155621874,1731.126,28.8521,57,782,0,819,130.88799338299896,-1.1527300453018672,-1.0634843690083176,0.2674625594967721,0.0,True
4156,2019-07-05 22:25:19.080000+00:00,35.75811979518505,-117.557034715757,4.620912620000001,0.58,-1.2340037527394696,1.9861461175696564,1731.5006666666666,28.858344444444445,57,780,0,817,126.1250978808684,-2.6639819067987984,0.7100051811274197,1.8801639646400143,0.4968199867986831,True
4157,2019-07-05 22:25:27.700000+00:00,35.666550795185046,-117.55474910421592,7.727409380000001,0.96,-1.0284731338551134,-8.173797469681622,1731.6443333333334,28.86073888888889,57,907,0,947,37.14061782269145,-1.0905176560246668,-7.801444579806578,0.3395949621510571,0.0,True
4158,2019-07-05 22:25:49.460000+00:00,35.59829679518505,-117.58762219549052,5.03462831,0.87,-4.00826903034078,-15.74588585134284,1732.007,28.86678333333333,57,37,0,37,170.55420809296493,-4.271147936651644,-15.55260595263811,0.26567295742587654,0.0,True
4159,2019-07-05 22:26:04.480000+00:00,35.678021795185046,-117.47947293081783,2.72653025,1.03,5.78633425232093,-6.899231562235247,1732.2573333333337,28.87095555555556,57,642,1,670,127.5735919760456,5.19825042242457,-5.5620423604491895,1.165954922606985,1.40020892803616,True
4160,2019-07-05 22:26:25.880000+00:00,35.77187679518505,-117.59679771163658,4.19993876,1.03,-4.829266525946196,3.5137784430228023,1732.614,28.8769,57,156,0,157,151.6613220832955,-5.138075689938652,3.4493442532118674,0.3023863638728735,0.13742457243901438,True
4161,2019-07-05 22:27:05.040000+00:00,35.65293979518505,-117.52323812401237,6.711265580000001,0.89,1.824895886997824,-9.683846939961548,1733.2666666666669,28.887777777777774,57,189,0,191,44.278047777835866,1.3935928747654804,-9.641708636519578,0.3382142998607089,0.5837322070684424,True
4162,2019-07-05 22:27:38.780000+00:00,35.74528579518505,-117.57192578730378,5.20882439,0.53,-2.5811400050628808,0.5624469089157572,1733.8290000000002,28.897150000000003,57,780,0,817,126.1250978808684,-2.6639819067987984,0.7100051811274197,0.07034803370173144,0.4023170385129899,True
