event_id,event_time,latitude,longitude,depth_km,magnitude,x_km,y_km,elapsed_minutes,elapsed_hours,time_bin,nearest_line_id,nearest_segment_id,global_segment_id,segment_strike_deg,segment_mid_x_km,segment_mid_y_km,distance_to_segment_km,along_line_position_km,assigned_to_segment
3431,2019-07-05 17:18:37.160000+00:00,35.68369779518505,-117.6472143400044,6.174161000000001,1.51,-9.398423735851452,-6.266374439970049,1424.802,23.7467,47,445,0,451,22.077260247861147,-9.919193494296607,-9.929534584351568,3.678938591639325,0.0,False
3468,2019-07-05 17:36:27.760000+00:00,35.77242679518505,-117.55418675146556,5.477376680000001,1.46,-0.9762641459883128,3.573542275144853,1442.6453333333334,24.04408888888889,48,810,0,848,144.5366894425032,-4.060424901448693,4.951585929228788,3.162644280257915,0.5057688487279585,False
3502,2019-07-05 17:50:42.220000+00:00,35.49411479518505,-117.47169673469698,0.43294853,0.74,6.505180091868679,-27.303472552303937,1456.8863333333331,24.28143888888889,48,650,0,681,133.2540316963938,9.764162539812308,-19.02108720256031,8.803126079049026,0.5445475815494463,False
3510,2019-07-05 17:53:50.740000+00:00,35.77267479518505,-117.55568476942516,5.789477990000001,0.79,-1.1117145140179054,3.601075010729317,1460.0283333333332,24.333805555555557,48,810,0,848,144.5366894425032,-4.060424901448693,4.951585929228788,3.0267355024962823,0.5057688487279585,False
3534,2019-07-05 18:05:55.080000+00:00,35.52938479518505,-117.43202625619494,5.21608256,1.46,10.100304103242005,-23.38691571051195,1472.1006666666665,24.535011111111107,49,650,0,681,133.2540316963938,9.764162539812308,-19.02108720256031,4.181529626909404,0.5445475815494463,False
3574,2019-07-05 18:21:36.920000+00:00,35.55092179518505,-117.58979079806336,6.362873420000001,0.89,-4.207264995541928,-21.002104971794477,1487.798,24.79663333333333,49,856,0,896,28.300665156718743,-1.5492492405325082,-18.9154859408394,3.234356791267992,0.0,False
3630,2019-07-05 18:42:53.020000+00:00,35.71077279518505,-117.61016429343766,8.141125070000001,0.85,-6.0425233695037095,-3.2652266058240023,1509.0663333333332,25.151105555555556,50,67,0,68,5.27310775220144,-4.162824866110167,-0.3037777541425587,3.472801137812387,0.07836627152529343,False
3672,2019-07-05 19:01:50.280000+00:00,35.82505079518505,-117.4496175673091,4.51929824,0.63,8.473504954729473,9.416451903958636,1528.0206666666668,25.467011111111116,50,845,0,885,23.295200616106555,4.909921750658841,-2.8004014197291647,12.520018969361098,0.4151024398071448,False
3756,2019-07-05 19:35:33.800000+00:00,35.77461579518505,-117.5484739099956,5.6443145900000005,0.81,-0.4596848495824921,3.8163805230174175,1561.746,26.0291,52,824,0,863,142.2000697559472,-3.380890377657452,1.463914296802731,3.750048250455237,0.18910606608301114,False
3827,2019-07-05 20:03:57.320000+00:00,35.77838379518505,-117.5453171829189,4.90398125,0.37,-0.17424679188222,4.234448243057161,1590.138,26.5023,53,810,0,848,144.5366894425032,-4.060424901448693,4.951585929228788,3.7742345797751757,0.5057688487279585,False
3868,2019-07-05 20:24:04.720000+00:00,35.77278879518505,-117.55226677768086,5.0418864800000005,0.74,-0.8026525895546871,3.6136904950538336,1610.2613333333331,26.837688888888884,53,810,0,848,144.5366894425032,-4.060424901448693,4.951585929228788,3.3105748987499592,0.5057688487279585,False
3883,2019-07-05 20:30:34.560000+00:00,35.51889079518505,-117.64983950550642,1.65232109,0.51,-9.655859081478438,-24.55172092226153,1616.7586666666668,26.94597777777778,53,613,0,624,49.24518553697174,-10.073249067865325,-18.1072184857578,6.197091299152298,0.0,False
3954,2019-07-05 21:01:03.240000+00:00,35.54612479518505,-117.4868534544965,2.74104659,0.8,5.126601791438255,-21.533853743834964,1647.236666666667,27.45394444444445,54,804,0,841,149.51288294004743,9.339568660813825,-18.431611744738575,5.20496628021212,0.9184796082924717,False
4008,2019-07-05 21:23:41.120000+00:00,35.58458079518505,-117.71572921105074,2.19668384,1.03,-15.61983447429772,-17.254894263343086,1669.868,27.831133333333334,55,613,0,624,49.24518553697174,-10.073249067865325,-18.1072184857578,5.330155021463123,0.0,False
4112,2019-07-05 22:07:02.600000+00:00,35.69686479518505,-117.35280628966368,8.72177867,0.75,17.24924242282927,-4.793673132504265,1713.226,28.553766666666665,57,919,0,959,73.76712912982178,14.801169849538997,-8.019845483427313,4.004571280314875,0.11310498706218367,False
4153,2019-07-05 22:24:17.400000+00:00,35.55359079518505,-117.72032498925554,4.17816425,0.57,-16.042553875510016,-20.692524173243037,1730.4726666666668,28.841211111111114,57,613,0,624,49.24518553697174,-10.073249067865325,-18.1072184857578,6.076681722442365,0.0,False
4167,2019-07-05 22:29:46.520000+00:00,35.79021579518505,-117.53314304026291,3.93864464,0.79,0.9263445376793306,5.547314580065832,1735.958,28.93263333333333,57,810,0,848,144.5366894425032,-4.060424901448693,4.951585929228788,4.905997559981547,0.5057688487279585,False
4225,2019-07-05 22:56:02.720000+00:00,35.570163795185046,-117.50296817701636,4.867690400000001,0.79,3.664260659847601,-18.86742785064853,1762.2279999999998,29.370466666666665,58,545,0,552,23.898864729596568,1.5967669809685265,-16.258391549809218,3.254109511658624,0.0,False
4247,2019-07-05 23:04:15.280000+00:00,35.580556795185046,-117.76846392236226,3.08943875,0.62,-20.40041973577743,-17.691691783746553,1770.4373333333335,29.50728888888889,59,613,0,624,49.24518553697174,-10.073249067865325,-18.1072184857578,10.011187764177697,0.0,False
4355,2019-07-05 23:55:19.800000+00:00,35.778061795185046,-117.55040315959386,5.31043877,0.9,-0.6340993753488643,4.198741729664557,1821.5126666666663,30.35854444444444,60,810,0,848,144.5366894425032,-4.060424901448693,4.951585929228788,3.324889469239032,0.5057688487279585,False
4366,2019-07-06 00:01:47.530000+00:00,35.77291479518505,-117.55235578680563,5.499151190000001,1.18,-0.8106996599829978,3.6276715314515218,1827.9748333333332,30.466247222222226,60,810,0,848,144.5366894425032,-4.060424901448693,4.951585929228788,3.2982488842997184,0.5057688487279585,False
4387,2019-07-06 00:10:29.970000+00:00,35.83229779518505,-117.58699609357689,0.60714461,0.46,-3.939995110186808,10.217372179896088,1836.6821666666665,30.61136944444444,61,195,0,198,1.7933475520641196,-6.807176421369651,7.908555094989369,3.591486730341669,0.2804041067688412,False
4447,2019-07-06 00:44:11.730000+00:00,35.74357279518505,-117.3981796634243,0.9482786,0.69,13.134948856267906,0.3817293487983614,1870.3781666666664,31.172969444444444,62,919,0,959,73.76712912982178,14.801169849538997,-8.019845483427313,8.560447267226301,0.11310498706218367,False
4475,2019-07-06 00:58:54.330000+00:00,35.771132795185046,-117.55500865776057,5.41931132,1.52,-1.0505995933012624,3.4299752895222566,1885.088166666667,31.41813611111111,62,824,0,863,142.2000697559472,-3.380890377657452,1.463914296802731,3.046303441421803,0.13225114039345634,False
4486,2019-07-06 01:04:47.820000+00:00,35.93612679518505,-117.77239565421816,5.42656949,1.41,-20.664653031447664,21.76119559817269,1890.9796666666664,31.51632777777778,63,620,0,641,12.473866855064813,-15.823229697005983,18.841318104139454,5.543816811758758,0.7625148407305675,False
4508,2019-07-06 01:16:29.740000+00:00,35.77491279518505,-117.47592393150605,8.395161020000002,0.96,6.100228337743781,3.8514206302272527,1902.6783333333333,31.711305555555555,63,845,0,885,23.295200616106555,4.909921750658841,-2.8004014197291647,6.555543377345786,0.4151024398071448,False
4534,2019-07-06 01:30:32.610000+00:00,35.74895279518505,-117.52908005252644,4.8386577200000005,0.93,1.294314536573524,0.9690353583525434,1916.7261666666668,31.945436111111118,63,209,0,212,131.24048094587266,-0.8527152690272805,-1.295694075148306,3.1194587665031976,0.07508450030233724,False
4546,2019-07-06 01:36:12.110000+00:00,35.71388579518505,-117.44423851820484,1.83377534,1.08,8.972042332560314,-2.917350440731791,1922.3845,32.03974166666667,64,665,0,697,19.944944606585068,4.944430648029568,-3.0368331602857217,3.9957727887556596,0.0,False
4573,2019-07-06 01:50:40.220000+00:00,35.56736479518505,-117.47743097634822,3.61202699,0.98,5.979430021367274,-19.176726168988,1936.853,32.28088333333333,64,805,0,842,145.17992878316238,8.984085171714405,-17.859755667152086,3.245945074778559,0.4290381555707684,False
4584,2019-07-06 01:56:11.230000+00:00,35.71082179518505,-117.44698029697534,2.05877861,2.1,8.724277684924694,-3.257559712587298,1942.3698333333332,32.37283055555556,64,665,0,697,19.944944606585068,4.944430648029568,-3.0368331602857217,3.760585169770075,0.0,False
4586,2019-07-06 01:58:21.950000+00:00,35.50690279518505,-117.67184364842036,4.7443015100000006,0.66,-11.653552935621937,-25.87940344569343,1944.5485,32.40914166666667,64,613,0,624,49.24518553697174,-10.073249067865325,-18.1072184857578,7.58014289635486,0.0,False
4600,2019-07-06 02:05:29.770000+00:00,35.70935279518505,-117.44749319092124,2.1313603100000003,1.36,8.67802432400962,-3.4205960609219352,1951.6788333333327,32.52798055555555,65,665,0,697,19.944944606585068,4.944430648029568,-3.0368331602857217,3.731582714568196,0.0,False
4642,2019-07-06 02:23:40.880000+00:00,35.71189979518505,-117.44564637480616,2.2402328600000003,0.64,8.84486739730716,-3.137832256197288,1969.864,32.831066666666665,65,665,0,697,19.944944606585068,4.944430648029568,-3.0368331602857217,3.873092440327583,0.0,False
4643,2019-07-06 02:24:11.960000+00:00,35.53419379518505,-117.49741560033682,6.529811330000001,0.71,4.16946959988539,-22.85810377296096,1970.382,32.8397,65,562,0,569,67.72324225481444,0.5947521675642246,-17.23755125356837,6.633123787748475,0.339516051379414,False
4663,2019-07-06 02:36:03.630000+00:00,35.76590779518505,-117.53678727945312,6.667716560000001,0.74,0.5970800831752551,2.850194764718377,1982.2431666666664,33.03738611111111,66,247,0,250,130.1299875353236,-2.425679511310673,0.5311366939718003,3.802885612150158,0.06647128218832647,False
4681,2019-07-06 02:46:44.980000+00:00,35.53134179518505,-117.433238396232,4.620912620000001,1.81,9.990124264997176,-23.169909906213903,1992.9323333333332,33.215538888888894,66,650,0,681,133.2540316963938,9.764162539812308,-19.02108720256031,3.962347913277579,0.5445475815494463,False
4709,2019-07-06 02:59:39.450000+00:00,35.74249479518505,-117.50196358547164,8.823393050000002,0.9,3.747263225554326,0.2531894125046643,2005.8401666666664,33.43066944444444,66,845,0,885,23.295200616106555,4.909921750658841,-2.8004014197291647,3.1218439818610264,0.4151024398071448,False
