event_id,event_seq,source_day,original_ot_str,original_lat,original_lon,original_dep,original_mag,phase_file,batch_index,batch_label,original_ot,was_selected,hypodd_original_ot_str,hypodd_original_lat,hypodd_original_lon,hypodd_original_dep,hypodd_original_mag,hypodd_original_time_abs_diff_s,reloc_ot_str,reloc_lat,reloc_lon,reloc_dep,reloc_mag,reloc_time_abs_diff_s,was_relocated,horizontal_shift_km,depth_change_km,day
1709,20001,20190708,2019-07-08T06:12:20.363000Z,36.05116,-117.45377,7.79,1.66,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:12:20.363000Z,True,,,,,,,,,,,,,False,,,
1714,20006,20190708,2019-07-08T06:13:40.024000Z,35.51008,-117.47751,0.0,0.73,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:13:40.024000Z,True,,,,,,,,,,,,,False,,,
1715,20007,20190708,2019-07-08T06:13:52.190000Z,35.81914,-117.64306,6.26,0.88,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:13:52.190000Z,True,,,,,,,,,,,,,False,,,
1717,20009,20190708,2019-07-08T06:14:03.880000Z,35.63006,-117.9973,1.83,0.88,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:14:03.880000Z,True,,,,,,,,,,,,,False,,,
1718,20010,20190708,2019-07-08T06:14:11.005000Z,35.66986,-117.67097,16.34,1.55,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:14:11.005000Z,True,,,,,,,,,,,,,False,,,
1719,20011,20190708,2019-07-08T06:14:14.154000Z,35.76055,-117.78122,0.0,0.95,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:14:14.154000Z,True,,,,,,,,,,,,,False,,,
1720,20012,20190708,2019-07-08T06:14:18.095000Z,35.77009,-117.68691,0.0,1.2,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:14:18.095000Z,True,,,,,,,,,,,,,False,,,
1721,20013,20190708,2019-07-08T06:14:21.000000Z,35.85487,-117.88678,3.13,0.87,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:14:21.000000Z,True,,,,,,,,,,,,,False,,,
1727,20019,20190708,2019-07-08T06:15:34.749000Z,35.86294,-117.74596,3.5,0.76,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:15:34.749000Z,True,,,,,,,,,,,,,False,,,
1728,20020,20190708,2019-07-08T06:15:41.014000Z,35.27895,-117.1803,0.0,1.49,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:15:41.014000Z,True,,,,,,,,,,,,,False,,,
1729,20021,20190708,2019-07-08T06:15:53.201000Z,35.84325,-117.72534,0.0,1.24,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:15:53.201000Z,True,,,,,,,,,,,,,False,,,
1730,20022,20190708,2019-07-08T06:15:56.791000Z,35.39524,-117.295,30.0,1.48,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:15:56.791000Z,True,,,,,,,,,,,,,False,,,
1732,20024,20190708,2019-07-08T06:16:07.724000Z,36.01314,-117.82138,3.07,1.07,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:16:07.724000Z,True,,,,,,,,,,,,,False,,,
1734,20026,20190708,2019-07-08T06:16:22.878000Z,35.92134,-117.70504,6.23,1.36,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:16:22.878000Z,True,,,,,,,,,,,,,False,,,
1736,20028,20190708,2019-07-08T06:16:43.472000Z,35.83404,-118.01399,0.0,1.43,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:16:43.472000Z,True,,,,,,,,,,,,,False,,,
1740,20032,20190708,2019-07-08T06:17:39.659000Z,36.02153,-117.62251,2.23,0.94,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:17:39.659000Z,True,,,,,,,,,,,,,False,,,
1742,20034,20190708,2019-07-08T06:18:08.197000Z,35.96377,-117.27643,5.24,3.11,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:18:08.197000Z,True,,,,,,,,,,,,,False,,,
1748,20040,20190708,2019-07-08T06:19:50.061000Z,35.6766,-117.51718,6.36,1.3,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:19:50.061000Z,True,,,,,,,,,,,,,False,,,
1751,20043,20190708,2019-07-08T06:20:14.657000Z,36.10909,-117.82038,4.67,1.28,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:20:14.657000Z,True,,,,,,,,,,,,,False,,,
1753,20045,20190708,2019-07-08T06:20:46.019000Z,35.64637,-117.43537,8.79,0.76,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:20:46.019000Z,True,,,,,,,,,,,,,False,,,
1755,20047,20190708,2019-07-08T06:21:07.172000Z,36.1892,-117.32072,30.0,1.86,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:21:07.172000Z,True,,,,,,,,,,,,,False,,,
1761,20053,20190708,2019-07-08T06:23:26.243000Z,35.68376,-117.11668,0.0,1.82,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:23:26.243000Z,True,,,,,,,,,,,,,False,,,
1762,20054,20190708,2019-07-08T06:23:29.232000Z,35.89847,-117.35593,9.93,1.54,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:23:29.232000Z,True,,,,,,,,,,,,,False,,,
1764,20056,20190708,2019-07-08T06:23:47.943000Z,35.98797,-117.64602,12.24,1.54,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:23:47.943000Z,True,,,,,,,,,,,,,False,,,
1767,20059,20190708,2019-07-08T06:24:04.988000Z,35.61143,-117.33244,8.82,1.71,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:24:04.988000Z,True,,,,,,,,,,,,,False,,,
1771,20063,20190708,2019-07-08T06:24:47.900000Z,35.93821,-117.67354,13.47,1.71,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:24:47.900000Z,True,,,,,,,,,,,,,False,,,
1773,20065,20190708,2019-07-08T06:25:19.283000Z,35.81644,-117.43167,9.73,1.19,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:25:19.283000Z,True,,,,,,,,,,,,,False,,,
1775,20067,20190708,2019-07-08T06:25:41.564000Z,35.75935,-117.54321,11.07,1.4,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:25:41.564000Z,True,,,,,,,,,,,,,False,,,
1776,20068,20190708,2019-07-08T06:25:51.289000Z,35.62145,-117.69305,0.33,1.53,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:25:51.289000Z,True,,,,,,,,,,,,,False,,,
1782,20074,20190708,2019-07-08T06:27:08.989000Z,35.88283,-117.57997,30.0,1.8,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:27:08.989000Z,True,,,,,,,,,,,,,False,,,
1786,20078,20190708,2019-07-08T06:28:04.032000Z,35.70077,-117.49604,4.18,1.43,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:28:04.032000Z,True,,,,,,,,,,,,,False,,,
1788,20080,20190708,2019-07-08T06:28:16.642000Z,35.67688,-117.51053,11.96,1.78,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:28:16.642000Z,True,,,,,,,,,,,,,False,,,
1793,20085,20190708,2019-07-08T06:29:38.361000Z,35.65431,-117.95202,0.51,0.93,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:29:38.361000Z,True,,,,,,,,,,,,,False,,,
1794,20086,20190708,2019-07-08T06:29:44.335000Z,35.6691,-117.50357,8.75,1.3,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:29:44.335000Z,True,,,,,,,,,,,,,False,,,
1795,20087,20190708,2019-07-08T06:29:57.201000Z,35.99763,-117.69075,0.0,0.95,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:29:57.201000Z,True,,,,,,,,,,,,,False,,,
1796,20088,20190708,2019-07-08T06:30:23.592000Z,35.69373,-117.40452,0.0,0.66,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:30:23.592000Z,True,,,,,,,,,,,,,False,,,
1799,20091,20190708,2019-07-08T06:31:02.142000Z,36.11108,-117.8247,3.26,1.64,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:31:02.142000Z,True,,,,,,,,,,,,,False,,,
1801,20093,20190708,2019-07-08T06:31:26.512000Z,35.61882,-117.53081,1.89,1.28,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:31:26.512000Z,True,,,,,,,,,,,,,False,,,
1803,20095,20190708,2019-07-08T06:31:41.380000Z,35.6584,-117.43919,4.04,2.08,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:31:41.380000Z,True,,,,,,,,,,,,,False,,,
1807,20099,20190708,2019-07-08T06:32:21.208000Z,35.99282,-117.61071,30.0,1.51,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:32:21.208000Z,True,,,,,,,,,,,,,False,,,
1812,20104,20190708,2019-07-08T06:33:46.722000Z,36.03474,-117.82989,3.8,2.04,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:33:46.722000Z,True,,,,,,,,,,,,,False,,,
1813,20105,20190708,2019-07-08T06:34:11.274000Z,35.58041,-117.35434,0.0,1.45,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:34:11.274000Z,True,2019-07-08T06:34:11.270000Z,35.580399,-117.354301,1.0,1.45,0.004,,,,,,,False,,,
1815,20107,20190708,2019-07-08T06:34:36.499000Z,35.94499,-117.70671,5.23,1.74,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:34:36.499000Z,True,,,,,,,,,,,,,False,,,
1819,20111,20190708,2019-07-08T06:35:36.317000Z,35.9588,-117.99671,0.0,1.68,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:35:36.317000Z,True,,,,,,,,,,,,,False,,,
1820,20112,20190708,2019-07-08T06:35:36.629000Z,35.73957,-117.53395,0.83,1.68,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:35:36.629000Z,True,,,,,,,,,,,,,False,,,
1822,20114,20190708,2019-07-08T06:36:35.066000Z,36.12736,-117.83733,3.16,1.23,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:36:35.066000Z,True,,,,,,,,,,,,,False,,,
1824,20116,20190708,2019-07-08T06:36:45.339000Z,35.64054,-117.44748,3.13,1.3,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:36:45.339000Z,True,,,,,,,,,,,,,False,,,
1826,20118,20190708,2019-07-08T06:37:01.555000Z,35.85211,-117.64695,6.84,0.96,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:37:01.555000Z,True,,,,,,,,,,,,,False,,,
1828,20120,20190708,2019-07-08T06:37:15.634000Z,35.64064,-117.77919,12.4,0.91,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:37:15.634000Z,True,,,,,,,,,,,,,False,,,
1829,20121,20190708,2019-07-08T06:37:29.685000Z,35.78318,-117.59707,30.0,1.41,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:37:29.685000Z,True,,,,,,,,,,,,,False,,,
1833,20125,20190708,2019-07-08T06:38:25.719000Z,36.00954,-117.31656,10.06,1.21,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:38:25.719000Z,True,,,,,,,,,,,,,False,,,
1840,20132,20190708,2019-07-08T06:40:19.580000Z,35.59748,-117.3836,9.07,1.25,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:40:19.580000Z,True,,,,,,,,,,,,,False,,,
1846,20138,20190708,2019-07-08T06:41:57.525000Z,35.93615,-117.58312,9.51,1.03,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:41:57.525000Z,True,2019-07-08T06:42:00.210000Z,36.1343,-117.8592,6.33,1.63,2.685,,,,,,,False,,,
1847,20139,20190708,2019-07-08T06:42:00.211000Z,36.13429,-117.85921,6.33,1.63,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:42:00.211000Z,True,,,,,,,,,,,,,False,,,
1853,20145,20190708,2019-07-08T06:43:15.922000Z,35.67835,-117.53518,5.87,1.55,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:43:15.922000Z,True,,,,,,,,,,,,,False,,,
1860,20152,20190708,2019-07-08T06:44:45.079000Z,35.87477,-117.66259,5.6,1.97,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:44:45.079000Z,True,,,,,,,,,,,,,False,,,
1865,20157,20190708,2019-07-08T06:46:30.103000Z,35.93759,-117.78562,0.0,1.99,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:46:30.103000Z,True,,,,,,,,,,,,,False,,,
1872,20164,20190708,2019-07-08T06:48:25.479000Z,35.94121,-117.58646,2.35,1.32,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:48:25.479000Z,True,,,,,,,,,,,,,False,,,
1875,20167,20190708,2019-07-08T06:48:47.093000Z,35.88456,-117.68469,6.49,1.08,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:48:47.093000Z,True,,,,,,,,,,,,,False,,,
1877,20169,20190708,2019-07-08T06:49:14.596000Z,35.9277,-117.70985,7.83,1.07,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:49:14.596000Z,True,,,,,,,,,,,,,False,,,
1878,20170,20190708,2019-07-08T06:49:16.974000Z,36.06499,-117.8151,0.0,1.75,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:49:16.974000Z,True,,,,,,,,,,,,,False,,,
1879,20171,20190708,2019-07-08T06:49:23.799000Z,35.62131,-117.56163,0.0,0.96,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:49:23.799000Z,True,,,,,,,,,,,,,False,,,
1880,20172,20190708,2019-07-08T06:49:29.650000Z,35.79592,-117.71198,19.34,0.86,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:49:29.650000Z,True,,,,,,,,,,,,,False,,,
1882,20174,20190708,2019-07-08T06:49:41.398000Z,35.89571,-117.6955,16.3,1.78,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:49:41.398000Z,True,,,,,,,,,,,,,False,,,
1883,20175,20190708,2019-07-08T06:49:48.252000Z,35.66441,-117.73203,12.2,1.39,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:49:48.252000Z,True,,,,,,,,,,,,,False,,,
1885,20177,20190708,2019-07-08T06:50:37.132000Z,35.98803,-117.65074,0.0,1.43,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:50:37.132000Z,True,,,,,,,,,,,,,False,,,
1889,20181,20190708,2019-07-08T06:51:15.265000Z,35.65996,-117.45767,1.05,2.97,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:51:15.265000Z,True,,,,,,,,,,,,,False,,,
1890,20182,20190708,2019-07-08T06:51:46.643000Z,35.57311,-117.34332,0.0,1.55,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:51:46.643000Z,True,,,,,,,,,,,,,False,,,
1891,20183,20190708,2019-07-08T06:51:48.005000Z,35.40526,-117.02632,6.56,1.63,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:51:48.005000Z,True,,,,,,,,,,,,,False,,,
1892,20184,20190708,2019-07-08T06:51:59.240000Z,35.99117,-117.77925,3.4,1.0,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:51:59.240000Z,True,,,,,,,,,,,,,False,,,
1893,20185,20190708,2019-07-08T06:52:04.128000Z,35.73788,-117.42073,7.78,1.08,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:52:04.128000Z,True,,,,,,,,,,,,,False,,,
1896,20188,20190708,2019-07-08T06:52:46.099000Z,35.66446,-117.49277,0.0,1.01,<CASE_ROOT>/catalog_construction/01_step3_association_Gamma/exp_run/outputs/01_gamma_association_location_magnitude/phase_20190708.dat,5,day_20190708,2019-07-08T06:52:46.099000Z,True,,,,,,,,,,,,,False,,,
