datetime,lat,lon,dep,mag,time_rel_days,time_rel_sec,radial_distance_km,depth_rel_km,abs_depth_rel_km,is_post,is_pre,mainshock,radius_km,time_window_days,depth_strategy,mag_threshold,sequence_id,mag_threshold_label
2026-04-23 00:20:24.890000+00:00,39.715255,143.423128,13.03,1.9,2.685727314814814,232046.84,26.87714306091128,-6.279999999999999,6.279999999999999,True,False,M3,50.0,90.0,mainshock_window,1.5,1281723,M≥1.5
2026-04-23 00:22:24.520000+00:00,39.720858,143.429085,13.25,3.2,2.6871119212962964,232166.47,26.98915714451852,-6.059999999999999,6.059999999999999,True,False,M3,50.0,90.0,mainshock_window,1.5,1281724,M≥1.5
2026-04-23 00:26:36.840000+00:00,39.72098,143.449626,12.91,2.4,2.690032291666667,232418.79,28.51124335247241,-6.399999999999999,6.399999999999999,True,False,M3,50.0,90.0,mainshock_window,1.5,1281725,M≥1.5
2026-04-23 00:32:16.300000+00:00,39.866341,142.865723,21.64,2.2,2.693961226851852,232758.25,24.95171159526262,2.330000000000002,2.330000000000002,True,False,M3,50.0,90.0,mainshock_window,1.5,1281726,M≥1.5
2026-04-23 00:34:48.880000+00:00,39.624613,143.250553,15.69,1.6,2.695727199074074,232910.83,25.630791945525203,-3.619999999999999,3.619999999999999,True,False,M3,50.0,90.0,mainshock_window,1.5,1281727,M≥1.5
2026-04-23 00:38:56.300000+00:00,40.136548,143.339648,12.13,1.8,2.6985908564814816,233158.25,36.13031522184035,-7.179999999999998,7.179999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281728,M≥1.5
2026-04-23 00:54:11.070000+00:00,39.847477,143.575602,15.06,2.4,2.7091784722222223,234073.02,35.78175080544901,-4.249999999999998,4.249999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281729,M≥1.5
2026-04-23 01:07:10.330000+00:00,39.705347,143.216309,13.22,1.5,2.718197685185185,234852.28,16.18724151571606,-6.089999999999998,6.089999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281730,M≥1.5
2026-04-23 01:11:53.750000+00:00,39.893852,143.083203,15.8,1.9,2.7214780092592594,235135.7,8.397469663122378,-3.509999999999998,3.509999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281731,M≥1.5
2026-04-23 01:14:58.300000+00:00,39.930815,142.886507,7.92,1.6,2.723614004629629,235320.25,25.000234081469436,-11.39,11.39,True,False,M3,50.0,90.0,mainshock_window,1.5,1281732,M≥1.5
2026-04-23 01:15:38.090000+00:00,39.434892,143.375065,7.05,1.5,2.724074537037037,235360.04,49.136033714825686,-12.259999999999998,12.259999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281733,M≥1.5
2026-04-23 01:18:02.340000+00:00,39.661633,143.184912,15.68,1.9,2.7257440972222224,235504.29,20.365387341705294,-3.629999999999999,3.629999999999999,True,False,M3,50.0,90.0,mainshock_window,1.5,1281734,M≥1.5
2026-04-23 01:20:19.880000+00:00,39.627511,143.46097,12.08,2.8,2.72733599537037,235641.83,35.418389821280705,-7.229999999999999,7.229999999999999,True,False,M3,50.0,90.0,mainshock_window,1.5,1281735,M≥1.5
2026-04-23 01:22:51.370000+00:00,39.74211,143.380062,13.55,1.5,2.729089351851852,235793.32,22.177723540485133,-5.759999999999998,5.759999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281736,M≥1.5
2026-04-23 01:26:50.580000+00:00,39.83964,142.607292,33.5,1.7,2.731857986111111,236032.53,46.89277136052773,14.19,14.19,True,False,M3,50.0,90.0,mainshock_window,1.5,1281737,M≥1.5
2026-04-23 01:32:45.250000+00:00,39.713753,143.42264,9.31,1.5,2.735962962962963,236387.2,26.93109620293053,-9.999999999999998,9.999999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281738,M≥1.5
2026-04-23 01:35:41.200000+00:00,39.576257,143.558431,8.65,1.6,2.7379994212962964,236563.15,45.44139984119599,-10.659999999999998,10.659999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281739,M≥1.5
2026-04-23 01:38:18.090000+00:00,39.821883,143.278044,5.4,1.6,2.739815277777778,236720.04,10.651782632127262,-13.909999999999998,13.909999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281740,M≥1.5
2026-04-23 01:44:43.640000+00:00,39.957808,143.024837,18.97,1.9,2.744277662037037,237105.59,16.96420331877279,-0.3399999999999998,0.3399999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281741,M≥1.5
2026-04-23 01:45:47.980000+00:00,39.508573,143.100114,18.77,1.6,2.745022337962963,237169.93,37.55109876951583,-0.5399999999999991,0.5399999999999991,True,False,M3,50.0,90.0,mainshock_window,1.5,1281742,M≥1.5
2026-04-23 01:57:31.280000+00:00,39.615088,143.234668,11.3,1.5,2.753162384259259,237873.23,26.26052169591607,-8.009999999999998,8.009999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281743,M≥1.5
2026-04-23 02:06:27.380000+00:00,39.726074,143.429346,12.98,1.8,2.7593672453703704,238409.33,26.71953106612677,-6.329999999999998,6.329999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281744,M≥1.5
2026-04-23 02:26:44.370000+00:00,39.907365,142.950667,18.43,1.7,2.773452777777778,239626.32,18.947848707270392,-0.879999999999999,0.879999999999999,True,False,M3,50.0,90.0,mainshock_window,1.5,1281745,M≥1.5
2026-04-23 02:30:02.450000+00:00,39.751811,143.444287,12.4,2.2,2.7757453703703705,239824.4,26.614554448648835,-6.909999999999998,6.909999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281746,M≥1.5
2026-04-23 02:32:54.670000+00:00,39.827686,143.269678,6.03,1.5,2.7777386574074074,239996.62,9.821088867831277,-13.279999999999998,13.279999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281747,M≥1.5
2026-04-23 02:57:19.990000+00:00,39.631755,143.166357,16.5,2.3,2.79469837962963,241461.94,23.55746399708979,-2.8099999999999987,2.8099999999999987,True,False,M3,50.0,90.0,mainshock_window,1.5,1281748,M≥1.5
2026-04-23 03:00:13.440000+00:00,39.756458,143.440283,12.22,2.5,2.796705902777778,241635.39,26.10220889002643,-7.089999999999998,7.089999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281749,M≥1.5
2026-04-23 03:11:53.220000+00:00,39.958993,142.871387,25.45,1.9,2.8048052083333337,242335.17,27.5053539073622,6.140000000000001,6.140000000000001,True,False,M3,50.0,90.0,mainshock_window,1.5,1281750,M≥1.5
2026-04-23 03:14:55.070000+00:00,39.943392,143.027376,18.84,1.8,2.806909953703704,242517.02,15.64618500811948,-0.4699999999999988,0.4699999999999988,True,False,M3,50.0,90.0,mainshock_window,1.5,1281751,M≥1.5
2026-04-23 03:22:09.130000+00:00,39.476705,143.355583,14.48,3.2,2.8119337962962963,242951.08,44.2003127808754,-4.829999999999998,4.829999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281752,M≥1.5
2026-04-23 03:25:13.750000+00:00,39.930619,143.029687,18.08,1.7,2.814070601851852,243135.7,14.525078712543388,-1.2300000000000004,1.2300000000000004,True,False,M3,50.0,90.0,mainshock_window,1.5,1281753,M≥1.5
2026-04-23 03:30:54.180000+00:00,39.821187,143.283724,5.86,1.8,2.818010763888889,243476.13,11.14185746914208,-13.45,13.45,True,False,M3,50.0,90.0,mainshock_window,1.5,1281754,M≥1.5
2026-04-23 03:32:41.420000+00:00,39.715841,143.218555,14.81,1.5,2.8192519675925927,243583.37,15.150504530210934,-4.499999999999998,4.499999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281755,M≥1.5
2026-04-23 03:47:32.400000+00:00,39.739498,143.411344,12.53,1.7,2.829564236111111,244474.35,24.652378476833697,-6.779999999999999,6.779999999999999,True,False,M3,50.0,90.0,mainshock_window,1.5,1281756,M≥1.5
2026-04-23 03:51:54.020000+00:00,39.621545,143.213753,11.79,1.7,2.8325922453703702,244735.97,25.158510141048872,-7.52,7.52,True,False,M3,50.0,90.0,mainshock_window,1.5,1281757,M≥1.5
2026-04-23 03:56:49.760000+00:00,39.835107,143.175814,5.1,1.5,2.836015162037037,245031.71,1.8928056511192723,-14.21,14.21,True,False,M3,50.0,90.0,mainshock_window,1.5,1281758,M≥1.5
2026-04-23 03:59:38.350000+00:00,39.824923,143.289258,6.42,3.1,2.837966435185185,245200.3,11.521143767797357,-12.89,12.89,True,False,M3,50.0,90.0,mainshock_window,1.5,1281759,M≥1.5
2026-04-23 04:02:01.440000+00:00,40.115865,143.383366,15.36,1.6,2.839622569444445,245343.39,35.93043729360826,-3.9499999999999993,3.9499999999999993,True,False,M3,50.0,90.0,mainshock_window,1.5,1281760,M≥1.5
2026-04-23 04:06:14.470000+00:00,39.767794,143.430664,12.06,2.0,2.8425511574074074,245596.42,24.88500361515385,-7.249999999999998,7.249999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281761,M≥1.5
2026-04-23 04:10:15.370000+00:00,39.61711,143.244824,12.54,1.8,2.845339351851852,245837.32,26.279428689367045,-6.77,6.77,True,False,M3,50.0,90.0,mainshock_window,1.5,1281762,M≥1.5
2026-04-23 04:20:52.680000+00:00,40.033097,142.70179,31.99,1.9,2.852715625,246474.63,44.13082800433175,12.68,12.68,True,False,M3,50.0,90.0,mainshock_window,1.5,1281763,M≥1.5
2026-04-23 04:34:09.620000+00:00,40.029118,142.977441,15.79,1.7,2.8619394675925927,247271.57,25.67484722108711,-3.52,3.52,True,False,M3,50.0,90.0,mainshock_window,1.5,1281764,M≥1.5
2026-04-23 04:34:44.940000+00:00,40.091996,143.225114,4.75,1.7,2.862348263888889,247306.89,28.24574004556876,-14.56,14.56,True,False,M3,50.0,90.0,mainshock_window,1.5,1281765,M≥1.5
2026-04-23 04:38:33.280000+00:00,39.617708,143.229362,13.79,1.7,2.864991087962963,247535.23,25.865838423341497,-5.52,5.52,True,False,M3,50.0,90.0,mainshock_window,1.5,1281766,M≥1.5
2026-04-23 04:46:14.700000+00:00,39.829891,143.28182,2.81,1.7,2.870331597222222,247996.65,10.805547277524912,-16.5,16.5,True,False,M3,50.0,90.0,mainshock_window,1.5,1281767,M≥1.5
2026-04-23 04:48:37.090000+00:00,39.619145,143.227637,13.21,1.7,2.87197962962963,248139.04,25.67542412071438,-6.099999999999998,6.099999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281768,M≥1.5
2026-04-23 04:52:13.360000+00:00,40.028837,142.973372,15.46,1.6,2.874482754629629,248355.31,25.85775052467729,-3.849999999999998,3.849999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281769,M≥1.5
2026-04-23 04:57:15.900000+00:00,40.135478,143.214714,16.98,1.9,2.877984375,248657.85,32.84547758463805,-2.3299999999999983,2.3299999999999983,True,False,M3,50.0,90.0,mainshock_window,1.5,1281770,M≥1.5
2026-04-23 04:58:45.120000+00:00,39.722864,143.429736,12.69,1.9,2.879017013888889,248747.07,26.925088448521134,-6.619999999999999,6.619999999999999,True,False,M3,50.0,90.0,mainshock_window,1.5,1281771,M≥1.5
2026-04-23 05:29:24.950000+00:00,39.73665,143.408984,12.48,2.3,2.9003113425925924,250586.9,24.62605128969232,-6.829999999999998,6.829999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281772,M≥1.5
2026-04-23 05:41:26.380000+00:00,39.617273,143.246517,11.46,1.5,2.908661226851852,251308.33,26.304065828293485,-7.849999999999998,7.849999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281773,M≥1.5
2026-04-23 06:07:31.020000+00:00,39.695565,143.213444,13.51,1.5,2.9267704861111112,252872.97,17.151783033198537,-5.799999999999999,5.799999999999999,True,False,M3,50.0,90.0,mainshock_window,1.5,1281774,M≥1.5
2026-04-23 06:08:10.200000+00:00,39.720113,143.425277,13.41,1.6,2.9272239583333333,252912.15,26.75133194963576,-5.899999999999999,5.899999999999999,True,False,M3,50.0,90.0,mainshock_window,1.5,1281775,M≥1.5
2026-04-23 06:30:32.020000+00:00,40.11379,143.332926,15.15,1.5,2.942754282407408,254253.97,33.60661874671102,-4.159999999999998,4.159999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281776,M≥1.5
2026-04-23 06:52:28.490000+00:00,39.733272,143.397168,13.43,2.2,2.957991203703704,255570.44,23.93721814582664,-5.879999999999999,5.879999999999999,True,False,M3,50.0,90.0,mainshock_window,1.5,1281777,M≥1.5
2026-04-23 06:58:19.850000+00:00,39.749174,143.363379,13.19,2.0,2.96205787037037,255921.8,20.550241456592406,-6.119999999999999,6.119999999999999,True,False,M3,50.0,90.0,mainshock_window,1.5,1281778,M≥1.5
2026-04-23 06:58:48.400000+00:00,39.763127,143.69152,12.8,1.7,2.9623883101851853,255950.35,46.56833318706457,-6.509999999999998,6.509999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281779,M≥1.5
2026-04-23 07:07:58.170000+00:00,39.57028,143.229411,11.79,1.6,2.968751388888889,256500.12,31.011633698463083,-7.52,7.52,True,False,M3,50.0,90.0,mainshock_window,1.5,1281780,M≥1.5
2026-04-23 07:18:19.830000+00:00,39.538928,143.560173,12.66,2.8,2.975946527777778,257121.78,48.37076470471387,-6.649999999999999,6.649999999999999,True,False,M3,50.0,90.0,mainshock_window,1.5,1281781,M≥1.5
2026-04-23 07:20:31.440000+00:00,39.535461,143.564648,12.82,3.8,2.977469791666667,257253.39,48.91469277017769,-6.489999999999998,6.489999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281782,M≥1.5
2026-04-23 07:23:30.910000+00:00,39.535978,143.560238,11.0,2.6,2.9795469907407406,257432.86,48.60545443544056,-8.309999999999999,8.309999999999999,True,False,M3,50.0,90.0,mainshock_window,1.5,1281783,M≥1.5
2026-04-23 07:28:25.170000+00:00,39.532218,143.368994,11.02,1.7,2.982952777777778,257727.12,39.09553211814981,-8.29,8.29,True,False,M3,50.0,90.0,mainshock_window,1.5,1281784,M≥1.5
2026-04-23 07:29:36.340000+00:00,39.93516,143.593685,12.2,2.0,2.98377650462963,257798.29,38.667054189084006,-7.109999999999999,7.109999999999999,True,False,M3,50.0,90.0,mainshock_window,1.5,1281785,M≥1.5
2026-04-23 07:31:43.690000+00:00,40.202893,142.853923,4.54,2.1,2.9852504629629637,257925.64,47.55084790116079,-14.77,14.77,True,False,M3,50.0,90.0,mainshock_window,1.5,1281786,M≥1.5
2026-04-23 07:40:41.360000+00:00,39.809184,143.370199,13.46,2.7,2.9914734953703706,258463.31,18.64244185036707,-5.849999999999998,5.849999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281787,M≥1.5
2026-04-23 07:46:36.390000+00:00,40.215438,142.858171,5.25,1.7,2.9955826388888886,258818.34,48.53760494512286,-14.06,14.06,True,False,M3,50.0,90.0,mainshock_window,1.5,1281788,M≥1.5
2026-04-23 07:47:10.750000+00:00,40.023551,143.148438,14.21,2.1,2.995980324074074,258852.7,20.035139906681817,-5.099999999999998,5.099999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281789,M≥1.5
2026-04-23 07:48:52.370000+00:00,39.821773,143.19445,13.97,1.7,2.9971564814814817,258954.32,4.039763377626727,-5.339999999999998,5.339999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281790,M≥1.5
2026-04-23 07:49:57.950000+00:00,39.535954,143.568896,12.47,2.9,2.997915509259259,259019.9,49.13660582116098,-6.839999999999998,6.839999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281791,M≥1.5
2026-04-23 07:52:57.260000+00:00,39.744539,143.422868,13.4,3.0,2.999990856481481,259199.21,25.2764590833053,-5.909999999999998,5.909999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281792,M≥1.5
2026-04-23 07:55:45.420000+00:00,39.719157,143.430062,14.29,3.4,3.001937152777778,259367.37,27.15727699499342,-5.02,5.02,True,False,M3,50.0,90.0,mainshock_window,1.5,1281793,M≥1.5
2026-04-23 07:57:06.300000+00:00,39.672921,143.120085,16.5,1.8,3.002873263888889,259448.25,19.2188599198524,-2.8099999999999987,2.8099999999999987,True,False,M3,50.0,90.0,mainshock_window,1.5,1281794,M≥1.5
2026-04-23 07:57:56.190000+00:00,39.624475,143.209668,12.9,1.6,3.003450694444445,259498.14,24.772525568031668,-6.409999999999998,6.409999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281795,M≥1.5
2026-04-23 08:06:10.680000+00:00,39.753768,143.200407,16.32,1.5,3.009173958333333,259992.63,10.656830454601383,-2.9899999999999984,2.9899999999999984,True,False,M3,50.0,90.0,mainshock_window,1.5,1281796,M≥1.5
2026-04-23 08:09:24.810000+00:00,39.720133,143.430062,12.59,1.8,3.0114208333333337,260186.76,27.10205254010139,-6.719999999999999,6.719999999999999,True,False,M3,50.0,90.0,mainshock_window,1.5,1281797,M≥1.5
2026-04-23 08:19:13.800000+00:00,39.761104,143.352246,13.42,1.5,3.018237847222222,260775.75,19.06535895082621,-5.889999999999999,5.889999999999999,True,False,M3,50.0,90.0,mainshock_window,1.5,1281798,M≥1.5
2026-04-23 08:25:26.320000+00:00,39.538086,143.551546,9.4,2.0,3.022549421296296,261148.27,47.9129329936801,-9.909999999999998,9.909999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281799,M≥1.5
2026-04-23 08:31:37.510000+00:00,39.73173,143.377588,13.72,1.6,3.026845601851852,261519.46,22.61032587647277,-5.589999999999998,5.589999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281800,M≥1.5
2026-04-23 08:33:17.230000+00:00,39.705001,142.834196,22.59,1.7,3.0279997685185185,261619.18,31.556891687886235,3.280000000000001,3.280000000000001,True,False,M3,50.0,90.0,mainshock_window,1.5,1281801,M≥1.5
2026-04-23 08:43:36.030000+00:00,39.829793,143.289062,3.12,2.0,3.035161805555555,262237.98,11.419604614254162,-16.189999999999998,16.189999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281802,M≥1.5
2026-04-23 08:48:28.950000+00:00,39.442668,142.933024,21.63,1.5,3.0385520833333337,262530.9,48.502285224129125,2.3200000000000003,2.3200000000000003,True,False,M3,50.0,90.0,mainshock_window,1.5,1281803,M≥1.5
2026-04-23 08:57:50.090000+00:00,39.615438,143.210645,16.23,3.3,3.045046759259259,263092.04,25.775919436998635,-3.0799999999999983,3.0799999999999983,True,False,M3,50.0,90.0,mainshock_window,1.5,1281804,M≥1.5
2026-04-23 09:12:02.660000+00:00,39.696733,143.428776,13.18,1.8,3.0549144675925923,263944.61,28.42046438464606,-6.129999999999999,6.129999999999999,True,False,M3,50.0,90.0,mainshock_window,1.5,1281805,M≥1.5
2026-04-23 09:22:51.460000+00:00,40.027983,143.150895,14.4,1.6,3.0624237268518515,264593.41,20.52171594395658,-4.909999999999998,4.909999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281806,M≥1.5
2026-04-23 09:29:57.050000+00:00,39.478878,143.365169,8.33,1.5,3.067349537037037,265019.0,44.3017843879703,-10.98,10.98,True,False,M3,50.0,90.0,mainshock_window,1.5,1281807,M≥1.5
2026-04-23 09:31:35.740000+00:00,39.827266,143.281527,3.43,2.6,3.068491782407408,265117.69,10.825737368496725,-15.88,15.88,True,False,M3,50.0,90.0,mainshock_window,1.5,1281808,M≥1.5
2026-04-23 09:34:34.860000+00:00,39.901029,143.042643,13.93,2.2,3.070564930555556,265296.81,11.635298653043964,-5.379999999999999,5.379999999999999,True,False,M3,50.0,90.0,mainshock_window,1.5,1281809,M≥1.5
2026-04-23 09:38:38.350000+00:00,39.829753,143.279476,2.65,1.7,3.073383101851852,265540.3,10.609617308814444,-16.66,16.66,True,False,M3,50.0,90.0,mainshock_window,1.5,1281810,M≥1.5
2026-04-23 09:55:48.410000+00:00,39.625948,143.496794,11.07,2.4,3.085305092592592,266570.36,37.838364938532486,-8.239999999999998,8.239999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281811,M≥1.5
2026-04-23 10:00:30.990000+00:00,39.916231,143.018294,15.68,1.8,3.0885756944444447,266852.94,14.30187358285459,-3.629999999999999,3.629999999999999,True,False,M3,50.0,90.0,mainshock_window,1.5,1281812,M≥1.5
2026-04-23 10:10:21.520000+00:00,39.83903,143.30415,11.77,2.1,3.0954105324074077,267443.47,12.61489576425778,-7.539999999999999,7.539999999999999,True,False,M3,50.0,90.0,mainshock_window,1.5,1281813,M≥1.5
2026-04-23 10:34:06.500000+00:00,39.708264,143.417448,13.12,2.1,3.111903356481481,268868.45,26.894612440482195,-6.19,6.19,True,False,M3,50.0,90.0,mainshock_window,1.5,1281814,M≥1.5
2026-04-23 10:37:40.140000+00:00,39.439124,142.943148,21.76,1.6,3.114376041666667,269082.09,48.53190931793981,2.450000000000003,2.450000000000003,True,False,M3,50.0,90.0,mainshock_window,1.5,1281815,M≥1.5
2026-04-23 10:42:22.060000+00:00,39.748006,143.241618,14.79,2.5,3.1176390046296296,269364.01,12.867279466410286,-4.52,4.52,True,False,M3,50.0,90.0,mainshock_window,1.5,1281816,M≥1.5
2026-04-23 10:46:31.090000+00:00,39.895357,143.055452,16.78,1.8,3.120521296296296,269613.04,10.37605087192678,-2.5299999999999976,2.5299999999999976,True,False,M3,50.0,90.0,mainshock_window,1.5,1281817,M≥1.5
2026-04-23 10:49:39.650000+00:00,39.82867,143.251969,12.5,1.6,3.1227037037037038,269801.6,8.315341139880772,-6.809999999999999,6.809999999999999,True,False,M3,50.0,90.0,mainshock_window,1.5,1281818,M≥1.5
2026-04-23 11:00:31.470000+00:00,39.903593,143.040007,12.86,1.5,3.1302479166666664,270453.42,11.980372475253851,-6.449999999999999,6.449999999999999,True,False,M3,50.0,90.0,mainshock_window,1.5,1281819,M≥1.5
2026-04-23 11:03:16.500000+00:00,40.148108,143.175146,18.57,3.6,3.1321579861111117,270618.45,33.91060143220592,-0.7399999999999984,0.7399999999999984,True,False,M3,50.0,90.0,mainshock_window,1.5,1281820,M≥1.5
2026-04-23 11:09:12.160000+00:00,39.576001,143.418245,11.48,2.1,3.1362744212962963,270974.11,37.22707965263172,-7.829999999999998,7.829999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281821,M≥1.5
2026-04-23 11:21:07.250000+00:00,39.396533,143.19585,15.78,1.5,3.144550925925926,271689.2,49.81200245407859,-3.53,3.53,True,False,M3,50.0,90.0,mainshock_window,1.5,1281822,M≥1.5
2026-04-23 11:22:32.080000+00:00,39.940653,143.024658,20.84,2.1,3.14553275462963,271774.03,15.597963094271774,1.5300000000000011,1.5300000000000011,True,False,M3,50.0,90.0,mainshock_window,1.5,1281823,M≥1.5
2026-04-23 11:32:30.100000+00:00,39.828011,143.299626,2.51,2.8,3.1524542824074078,272372.05,12.34034934025551,-16.799999999999997,16.799999999999997,True,False,M3,50.0,90.0,mainshock_window,1.5,1281824,M≥1.5
2026-04-23 11:37:02.420000+00:00,40.1533,143.173844,16.91,1.5,3.1556061342592594,272644.37,34.48237324854862,-2.3999999999999986,2.3999999999999986,True,False,M3,50.0,90.0,mainshock_window,1.5,1281825,M≥1.5
2026-04-23 11:51:41.940000+00:00,40.216447,142.850781,2.71,2.2,3.165785763888889,273523.89,48.96472107738175,-16.599999999999998,16.599999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281826,M≥1.5
2026-04-23 12:26:59.920000+00:00,39.881409,143.204508,1.13,1.7,3.190299421296296,275641.87,5.879900191618658,-18.18,18.18,True,False,M3,50.0,90.0,mainshock_window,1.5,1281827,M≥1.5
2026-04-23 12:36:04.620000+00:00,39.663822,143.176693,15.03,2.1,3.1966038194444444,276186.57,20.05109601166867,-4.279999999999999,4.279999999999999,True,False,M3,50.0,90.0,mainshock_window,1.5,1281828,M≥1.5
2026-04-23 12:47:14.890000+00:00,39.908508,143.064355,14.55,1.6,3.2043615740740745,276856.84,10.683253482805444,-4.759999999999998,4.759999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281829,M≥1.5
2026-04-23 12:49:50.820000+00:00,39.934049,142.920654,21.26,1.5,3.2061663194444447,277012.77,22.50247150010989,1.9500000000000028,1.9500000000000028,True,False,M3,50.0,90.0,mainshock_window,1.5,1281830,M≥1.5
2026-04-23 12:53:18.230000+00:00,39.634863,143.232292,14.86,2.1,3.208566898148148,277220.18,24.084829730820715,-4.449999999999999,4.449999999999999,True,False,M3,50.0,90.0,mainshock_window,1.5,1281831,M≥1.5
2026-04-23 12:58:06.770000+00:00,40.018872,143.130485,2.14,2.0,3.2119064814814813,277508.72,19.628869246637606,-17.169999999999998,17.169999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281832,M≥1.5
2026-04-23 13:13:36.590000+00:00,40.134513,143.347168,15.31,1.9,3.222668287037037,278438.54,36.20927717277776,-3.9999999999999982,3.9999999999999982,True,False,M3,50.0,90.0,mainshock_window,1.5,1281833,M≥1.5
2026-04-23 13:22:56.590000+00:00,39.737899,143.252832,14.36,1.6,3.229149768518518,278998.54,14.33706588317536,-4.949999999999999,4.949999999999999,True,False,M3,50.0,90.0,mainshock_window,1.5,1281834,M≥1.5
2026-04-23 13:43:32.460000+00:00,40.088354,143.23335,5.56,2.2,3.243453819444444,280234.41,28.00545782974841,-13.75,13.75,True,False,M3,50.0,90.0,mainshock_window,1.5,1281835,M≥1.5
2026-04-23 13:44:29.760000+00:00,40.090548,143.235856,5.55,2.3,3.2441170138888893,280291.71,28.292969547417485,-13.759999999999998,13.759999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281836,M≥1.5
2026-04-23 13:57:54.100000+00:00,39.929,143.625553,15.56,2.8,3.2534265046296293,281096.05,41.133996196917934,-3.7499999999999982,3.7499999999999982,True,False,M3,50.0,90.0,mainshock_window,1.5,1281837,M≥1.5
2026-04-23 13:59:08.980000+00:00,39.529354,143.36027,11.49,2.1,3.2542931712962964,281170.93,39.03883683262586,-7.8199999999999985,7.8199999999999985,True,False,M3,50.0,90.0,mainshock_window,1.5,1281838,M≥1.5
2026-04-23 14:00:48.520000+00:00,39.814095,143.663623,12.93,1.7,3.2554452546296293,281270.47,43.427145254228655,-6.379999999999999,6.379999999999999,True,False,M3,50.0,90.0,mainshock_window,1.5,1281839,M≥1.5
2026-04-23 14:01:26.680000+00:00,39.867289,143.280046,1.89,1.8,3.2558869212962964,281308.63,10.872415417143207,-17.419999999999998,17.419999999999998,True,False,M3,50.0,90.0,mainshock_window,1.5,1281840,M≥1.5
2026-04-23 14:02:19.430000+00:00,39.63009,143.503743,11.17,2.2,3.256497453703704,281361.38,38.007286453973215,-8.139999999999999,8.139999999999999,True,False,M3,50.0,90.0,mainshock_window,1.5,1281841,M≥1.5
2026-04-23 14:03:19.750000+00:00,39.699552,143.192855,14.44,1.5,3.257195601851852,281421.7,16.30238938920325,-4.869999999999999,4.869999999999999,True,False,M3,50.0,90.0,mainshock_window,1.5,1281842,M≥1.5
2026-04-23 14:07:05.590000+00:00,39.836287,143.206592,10.43,1.5,3.2598094907407407,281647.54,4.350083747178067,-8.879999999999999,8.879999999999999,True,False,M3,50.0,90.0,mainshock_window,1.5,1281843,M≥1.5
2026-04-23 14:19:39.780000+00:00,39.832992,143.582715,7.79,2.3,3.2685385416666666,282401.73,36.40875019818746,-11.52,11.52,True,False,M3,50.0,90.0,mainshock_window,1.5,1281844,M≥1.5
2026-04-23 14:30:58.230000+00:00,39.805754,143.282861,7.29,1.5,3.276390972222222,283080.18,11.576838520699434,-12.02,12.02,True,False,M3,50.0,90.0,mainshock_window,1.5,1281845,M≥1.5
2026-04-23 14:34:37.610000+00:00,39.827079,143.583171,14.33,2.2,3.2789300925925926,283299.56,36.47618252384735,-4.979999999999999,4.979999999999999,True,False,M3,50.0,90.0,mainshock_window,1.5,1281846,M≥1.5
