mag_bin,count_incremental,count_cumulative,count_incremental_ge_mc,count_cumulative_ge_mc,window_name,core_name
2.8100000000000023,1,78,1,78,full_interevent,Mw6.4_core
2.8200000000000025,0,77,0,77,full_interevent,Mw6.4_core
2.8300000000000023,1,77,1,77,full_interevent,Mw6.4_core
2.840000000000002,1,76,1,76,full_interevent,Mw6.4_core
2.8500000000000023,0,75,0,75,full_interevent,Mw6.4_core
2.8600000000000025,0,75,0,75,full_interevent,Mw6.4_core
2.8700000000000023,0,75,0,75,full_interevent,Mw6.4_core
2.880000000000002,0,75,0,75,full_interevent,Mw6.4_core
2.8900000000000023,0,75,0,75,full_interevent,Mw6.4_core
2.9000000000000026,0,75,0,75,full_interevent,Mw6.4_core
2.9100000000000024,1,75,1,75,full_interevent,Mw6.4_core
2.920000000000002,2,74,2,74,full_interevent,Mw6.4_core
2.9300000000000024,1,72,1,72,full_interevent,Mw6.4_core
2.9400000000000026,0,71,0,71,full_interevent,Mw6.4_core
2.9500000000000024,1,71,1,71,full_interevent,Mw6.4_core
2.960000000000002,2,70,2,70,full_interevent,Mw6.4_core
2.9700000000000024,1,68,1,68,full_interevent,Mw6.4_core
2.9800000000000026,1,67,1,67,full_interevent,Mw6.4_core
2.9900000000000024,3,66,3,66,full_interevent,Mw6.4_core
3.000000000000002,0,63,0,63,full_interevent,Mw6.4_core
3.0100000000000025,1,63,1,63,full_interevent,Mw6.4_core
3.0200000000000027,0,62,0,62,full_interevent,Mw6.4_core
3.0300000000000025,0,62,0,62,full_interevent,Mw6.4_core
3.0400000000000023,0,62,0,62,full_interevent,Mw6.4_core
3.0500000000000025,2,62,2,62,full_interevent,Mw6.4_core
3.0600000000000027,3,60,3,60,full_interevent,Mw6.4_core
3.0700000000000025,1,57,1,57,full_interevent,Mw6.4_core
3.0800000000000023,0,56,0,56,full_interevent,Mw6.4_core
3.0900000000000025,1,56,1,56,full_interevent,Mw6.4_core
3.1000000000000028,1,55,1,55,full_interevent,Mw6.4_core
3.1100000000000025,3,54,3,54,full_interevent,Mw6.4_core
3.1200000000000023,0,51,0,51,full_interevent,Mw6.4_core
3.1300000000000026,2,51,2,51,full_interevent,Mw6.4_core
3.140000000000003,1,49,1,49,full_interevent,Mw6.4_core
3.1500000000000026,2,48,2,48,full_interevent,Mw6.4_core
3.1600000000000024,1,46,1,46,full_interevent,Mw6.4_core
3.1700000000000026,2,45,2,45,full_interevent,Mw6.4_core
3.180000000000003,0,43,0,43,full_interevent,Mw6.4_core
3.1900000000000026,2,43,2,43,full_interevent,Mw6.4_core
3.2000000000000024,1,41,1,41,full_interevent,Mw6.4_core
3.2100000000000026,1,40,1,40,full_interevent,Mw6.4_core
3.220000000000003,0,39,0,39,full_interevent,Mw6.4_core
3.2300000000000026,0,39,0,39,full_interevent,Mw6.4_core
3.2400000000000024,1,39,1,39,full_interevent,Mw6.4_core
3.2500000000000027,0,38,0,38,full_interevent,Mw6.4_core
3.260000000000003,1,38,1,38,full_interevent,Mw6.4_core
3.2700000000000027,0,37,0,37,full_interevent,Mw6.4_core
3.2800000000000025,1,37,1,37,full_interevent,Mw6.4_core
3.2900000000000027,0,36,0,36,full_interevent,Mw6.4_core
3.300000000000003,1,36,1,36,full_interevent,Mw6.4_core
3.3100000000000027,0,35,0,35,full_interevent,Mw6.4_core
3.3200000000000025,1,35,1,35,full_interevent,Mw6.4_core
3.3300000000000027,2,34,2,34,full_interevent,Mw6.4_core
3.340000000000003,0,32,0,32,full_interevent,Mw6.4_core
3.3500000000000028,1,32,1,32,full_interevent,Mw6.4_core
3.3600000000000025,0,31,0,31,full_interevent,Mw6.4_core
3.3700000000000028,0,31,0,31,full_interevent,Mw6.4_core
