time,latitude,longitude,depth_km,magnitude,event_id,phase,pre_M1_sensitivity
2020-01-04 15:35:55.550,39.072,140.884,8.5,-0.1,246,pre_M1_reference,pre_M1_reference_7d
2020-01-04 15:39:59.550,38.94,141.671,66.9,1.2,247,pre_M1_reference,pre_M1_reference_7d
2020-01-04 15:44:31.210,39.698,142.652,29.3,1.4,248,pre_M1_reference,pre_M1_reference_7d
2020-01-04 15:55:18.770,39.043,140.874,7.9,0.2,249,pre_M1_reference,pre_M1_reference_7d
2020-01-04 16:10:05.970,38.909,142.38,37.5,0.9,250,pre_M1_reference,pre_M1_reference_7d
2020-01-04 16:14:34.770,38.66,142.382,35.7,1.7,251,pre_M1_reference,pre_M1_reference_7d
2020-01-04 16:21:05.510,39.112,142.385,31.9,0.9,252,pre_M1_reference,pre_M1_reference_7d
2020-01-04 16:25:15.770,40.05,140.541,5.4,0.4,253,pre_M1_reference,pre_M1_reference_7d
2020-01-04 16:28:29.960,42.712,143.149,39.0,-0.1,254,pre_M1_reference,pre_M1_reference_7d
2020-01-04 16:30:34.300,40.123,141.119,9.4,1.0,255,pre_M1_reference,pre_M1_reference_7d
2020-01-04 16:48:04.140,42.423,143.536,54.5,0.0,256,pre_M1_reference,pre_M1_reference_7d
2020-01-04 17:13:52.340,42.801,142.615,117.3,0.8,257,pre_M1_reference,pre_M1_reference_7d
2020-01-04 17:33:26.670,38.372,141.552,19.0,0.5,258,pre_M1_reference,pre_M1_reference_7d
2020-01-04 17:46:49.900,39.225,142.458,33.3,0.7,259,pre_M1_reference,pre_M1_reference_7d
2020-01-04 17:49:20.040,41.6,140.801,13.6,0.7,260,pre_M1_reference,pre_M1_reference_7d
2020-01-04 18:01:49.780,38.138,143.431,43.0,3.6,261,pre_M1_reference,pre_M1_reference_7d
2020-01-04 18:04:46.050,42.666,141.944,21.8,0.8,262,pre_M1_reference,pre_M1_reference_7d
2020-01-04 18:07:51.670,40.169,140.525,10.2,0.1,263,pre_M1_reference,pre_M1_reference_7d
2020-01-04 18:20:46.940,40.483,143.24,8.0,1.6,264,pre_M1_reference,pre_M1_reference_7d
2020-01-04 18:42:04.420,38.904,141.707,59.5,-0.3,265,pre_M1_reference,pre_M1_reference_7d
2020-01-04 18:51:29.170,40.125,141.115,9.7,0.8,266,pre_M1_reference,pre_M1_reference_7d
2020-01-04 18:56:59.300,38.23,143.679,31.0,2.2,267,pre_M1_reference,pre_M1_reference_7d
2020-01-04 18:58:38.800,42.103,142.628,62.2,0.6,268,pre_M1_reference,pre_M1_reference_7d
2020-01-04 19:10:44.170,38.427,142.25,30.4,0.8,269,pre_M1_reference,pre_M1_reference_7d
2020-01-04 19:11:10.990,38.936,142.685,24.8,0.8,270,pre_M1_reference,pre_M1_reference_7d
2020-01-04 19:15:04.810,38.812,141.651,72.0,0.4,271,pre_M1_reference,pre_M1_reference_7d
2020-01-04 19:24:20.900,40.13,141.123,7.1,0.0,272,pre_M1_reference,pre_M1_reference_7d
2020-01-04 19:28:04.640,42.508,143.769,84.2,0.9,273,pre_M1_reference,pre_M1_reference_7d
2020-01-04 19:36:46.820,39.082,142.35,36.8,0.8,274,pre_M1_reference,pre_M1_reference_7d
2020-01-04 20:13:07.390,40.039,140.554,6.5,1.0,275,pre_M1_reference,pre_M1_reference_7d
2020-01-04 20:18:34.180,42.699,144.663,53.7,0.9,276,pre_M1_reference,pre_M1_reference_7d
2020-01-04 20:27:16.330,42.113,143.309,42.8,0.0,277,pre_M1_reference,pre_M1_reference_7d
2020-01-04 20:40:45.120,39.156,142.101,44.2,0.6,278,pre_M1_reference,pre_M1_reference_7d
2020-01-04 20:46:55.440,38.98,140.829,10.1,0.6,279,pre_M1_reference,pre_M1_reference_7d
2020-01-04 21:08:05.830,39.076,142.341,38.1,0.7,280,pre_M1_reference,pre_M1_reference_7d
2020-01-04 21:15:03.180,38.898,142.07,44.2,3.5,281,pre_M1_reference,pre_M1_reference_7d
2020-01-04 21:35:36.510,39.144,142.321,37.7,0.8,282,pre_M1_reference,pre_M1_reference_7d
2020-01-04 21:44:08.980,38.702,142.314,31.7,2.5,283,pre_M1_reference,pre_M1_reference_7d
2020-01-04 21:46:13.160,38.698,142.286,36.6,1.1,284,pre_M1_reference,pre_M1_reference_7d
2020-01-04 21:53:25.280,39.145,142.375,32.5,1.1,285,pre_M1_reference,pre_M1_reference_7d
2020-01-04 21:56:38.670,41.264,141.306,7.1,0.0,286,pre_M1_reference,pre_M1_reference_7d
2020-01-04 21:59:28.510,42.321,142.583,15.8,0.3,287,pre_M1_reference,pre_M1_reference_7d
2020-01-04 22:13:55.970,39.05,142.382,34.2,0.8,288,pre_M1_reference,pre_M1_reference_7d
2020-01-04 22:55:39.430,38.341,142.55,26.0,1.5,289,pre_M1_reference,pre_M1_reference_7d
2020-01-04 22:57:07.980,39.122,142.419,30.9,1.3,290,pre_M1_reference,pre_M1_reference_7d
2020-01-04 23:15:28.870,42.087,142.877,51.9,0.2,291,pre_M1_reference,pre_M1_reference_7d
2020-01-04 23:37:52.770,38.778,141.643,60.3,0.7,292,pre_M1_reference,pre_M1_reference_7d
2020-01-04 23:45:32.920,42.222,143.556,47.6,1.2,293,pre_M1_reference,pre_M1_reference_7d
2020-01-05 00:13:01.290,42.842,145.245,47.5,2.3,294,pre_M1_reference,pre_M1_reference_7d
2020-01-05 00:32:21.890,38.898,142.074,42.8,1.8,295,pre_M1_reference,pre_M1_reference_7d
2020-01-05 01:15:01.770,39.058,140.881,7.6,0.3,296,pre_M1_reference,pre_M1_reference_7d
2020-01-05 01:32:48.750,39.526,141.016,11.9,0.7,297,pre_M1_reference,pre_M1_reference_7d
2020-01-05 01:49:29.860,38.92,142.048,42.4,0.2,298,pre_M1_reference,pre_M1_reference_7d
2020-01-05 02:05:09.330,38.71,142.437,38.8,1.3,299,pre_M1_reference,pre_M1_reference_7d
2020-01-05 03:09:59.180,39.103,142.384,31.1,2.1,300,pre_M1_reference,pre_M1_reference_7d
2020-01-05 03:20:54.250,42.618,142.82,37.6,0.3,301,pre_M1_reference,pre_M1_reference_7d
2020-01-05 03:38:49.630,41.972,141.371,95.6,2.8,302,pre_M1_reference,pre_M1_reference_7d
2020-01-05 03:42:21.790,38.897,142.086,43.0,1.4,303,pre_M1_reference,pre_M1_reference_7d
2020-01-05 04:30:07.760,38.437,142.261,33.5,2.3,304,pre_M1_reference,pre_M1_reference_7d
2020-01-05 05:03:25.010,38.912,140.884,6.9,0.9,305,pre_M1_reference,pre_M1_reference_7d
2020-01-05 05:05:24.900,42.578,141.993,37.8,0.5,306,pre_M1_reference,pre_M1_reference_7d
2020-01-05 05:21:24.260,39.105,140.915,8.8,1.0,307,pre_M1_reference,pre_M1_reference_7d
2020-01-05 05:25:44.270,39.415,142.04,85.6,1.6,308,pre_M1_reference,pre_M1_reference_7d
2020-01-05 05:41:19.400,40.366,140.896,2.0,-0.2,309,pre_M1_reference,pre_M1_reference_7d
2020-01-05 05:53:26.610,40.489,140.816,3.7,0.0,310,pre_M1_reference,pre_M1_reference_7d
2020-01-05 05:55:00.840,38.451,142.105,27.4,0.9,311,pre_M1_reference,pre_M1_reference_7d
2020-01-05 05:56:23.180,38.647,142.752,24.0,1.7,312,pre_M1_reference,pre_M1_reference_7d
2020-01-05 06:21:24.500,39.813,141.439,10.1,0.3,313,pre_M1_reference,pre_M1_reference_7d
2020-01-05 06:24:48.790,38.294,142.063,33.0,1.3,314,pre_M1_reference,pre_M1_reference_7d
2020-01-05 06:55:36.530,39.506,142.069,83.3,2.3,315,pre_M1_reference,pre_M1_reference_7d
2020-01-05 07:02:53.660,42.035,142.732,36.4,0.8,316,pre_M1_reference,pre_M1_reference_7d
2020-01-05 07:45:52.890,39.584,142.836,21.9,1.7,317,pre_M1_reference,pre_M1_reference_7d
2020-01-05 07:52:30.910,38.189,141.794,52.2,1.2,318,pre_M1_reference,pre_M1_reference_7d
2020-01-05 09:01:10.420,38.722,142.312,34.0,1.1,319,pre_M1_reference,pre_M1_reference_7d
2020-01-05 09:36:24.990,39.003,142.437,32.2,1.3,320,pre_M1_reference,pre_M1_reference_7d
2020-01-05 09:43:56.530,42.303,142.607,55.2,0.7,321,pre_M1_reference,pre_M1_reference_7d
2020-01-05 09:58:24.930,39.645,140.75,8.5,1.9,322,pre_M1_reference,pre_M1_reference_7d
2020-01-05 10:03:40.410,39.647,140.754,7.7,0.9,323,pre_M1_reference,pre_M1_reference_7d
2020-01-05 10:07:16.910,38.42,140.834,10.1,0.6,324,pre_M1_reference,pre_M1_reference_7d
2020-01-05 10:10:00.790,38.909,140.78,6.8,1.4,325,pre_M1_reference,pre_M1_reference_7d
2020-01-05 11:39:38.720,40.042,140.543,7.5,1.1,326,pre_M1_reference,pre_M1_reference_7d
2020-01-05 11:48:54.390,38.694,142.3,37.0,1.1,327,pre_M1_reference,pre_M1_reference_7d
2020-01-05 11:49:22.770,38.714,142.356,33.0,1.1,328,pre_M1_reference,pre_M1_reference_7d
2020-01-05 13:14:37.770,38.431,141.952,39.3,1.1,329,pre_M1_reference,pre_M1_reference_7d
2020-01-05 13:41:35.860,38.377,142.129,32.9,1.3,330,pre_M1_reference,pre_M1_reference_7d
2020-01-05 14:38:52.730,42.809,145.261,47.7,1.7,331,pre_M1_reference,pre_M1_reference_7d
2020-01-05 14:54:15.670,39.057,140.874,7.3,0.5,332,pre_M1_reference,pre_M1_reference_7d
2020-01-05 14:54:41.380,39.056,140.875,8.5,0.4,333,pre_M1_reference,pre_M1_reference_7d
2020-01-05 15:12:57.750,38.686,142.37,34.6,1.2,334,pre_M1_reference,pre_M1_reference_7d
2020-01-05 15:23:16.610,42.049,140.854,114.8,2.1,335,pre_M1_reference,pre_M1_reference_7d
2020-01-05 15:47:44.440,39.031,140.901,8.1,0.9,336,pre_M1_reference,pre_M1_reference_7d
2020-01-05 16:03:55.720,38.123,140.49,25.3,0.2,337,pre_M1_reference,pre_M1_reference_7d
2020-01-05 16:06:55.680,38.043,141.909,42.8,0.9,338,pre_M1_reference,pre_M1_reference_7d
2020-01-05 16:16:38.030,38.786,141.738,54.1,1.2,339,pre_M1_reference,pre_M1_reference_7d
2020-01-05 16:25:03.110,38.317,142.036,31.1,0.9,340,pre_M1_reference,pre_M1_reference_7d
2020-01-05 16:49:52.380,38.148,141.453,63.8,1.0,341,pre_M1_reference,pre_M1_reference_7d
2020-01-05 17:20:30.080,38.738,140.511,8.3,0.6,342,pre_M1_reference,pre_M1_reference_7d
2020-01-05 17:22:22.150,40.034,140.556,3.8,0.5,343,pre_M1_reference,pre_M1_reference_7d
2020-01-05 17:26:09.150,38.29,141.808,52.9,0.8,344,pre_M1_reference,pre_M1_reference_7d
2020-01-05 17:59:00.860,39.078,142.36,36.4,2.0,345,pre_M1_reference,pre_M1_reference_7d
2020-01-05 18:00:17.200,41.948,140.992,7.5,0.5,346,pre_M1_reference,pre_M1_reference_7d
2020-01-05 18:05:49.790,38.909,140.864,9.4,0.4,347,pre_M1_reference,pre_M1_reference_7d
2020-01-05 18:08:52.210,38.946,142.438,32.4,1.7,348,pre_M1_reference,pre_M1_reference_7d
2020-01-05 18:16:56.550,41.599,140.802,14.1,1.3,349,pre_M1_reference,pre_M1_reference_7d
2020-01-05 18:56:27.490,39.439,142.294,39.6,0.9,350,pre_M1_reference,pre_M1_reference_7d
2020-01-05 19:34:50.740,40.041,140.623,2.2,0.4,351,pre_M1_reference,pre_M1_reference_7d
2020-01-05 19:51:12.030,40.544,141.419,99.9,1.4,352,pre_M1_reference,pre_M1_reference_7d
2020-01-05 19:53:11.410,38.845,141.427,67.8,0.1,353,pre_M1_reference,pre_M1_reference_7d
2020-01-05 19:53:37.090,42.067,140.428,9.5,0.8,354,pre_M1_reference,pre_M1_reference_7d
2020-01-05 19:53:37.860,39.618,141.917,28.0,0.0,355,pre_M1_reference,pre_M1_reference_7d
2020-01-05 20:03:01.000,41.844,142.159,59.0,1.1,356,pre_M1_reference,pre_M1_reference_7d
2020-01-05 20:23:27.210,42.599,143.944,57.7,0.4,357,pre_M1_reference,pre_M1_reference_7d
2020-01-05 20:34:48.890,38.3,141.891,40.7,0.7,358,pre_M1_reference,pre_M1_reference_7d
2020-01-05 21:00:46.440,38.242,141.653,58.3,0.7,359,pre_M1_reference,pre_M1_reference_7d
2020-01-05 21:08:53.730,38.659,141.098,8.3,0.8,360,pre_M1_reference,pre_M1_reference_7d
2020-01-05 21:13:04.060,39.321,143.655,19.0,2.2,361,pre_M1_reference,pre_M1_reference_7d
2020-01-05 22:03:56.520,42.067,142.462,69.2,3.4,362,pre_M1_reference,pre_M1_reference_7d
2020-01-05 22:10:10.880,38.516,142.202,20.0,1.0,363,pre_M1_reference,pre_M1_reference_7d
2020-01-05 22:39:42.620,42.682,141.255,0.0,1.3,364,pre_M1_reference,pre_M1_reference_7d
2020-01-05 22:45:26.160,38.945,140.87,10.3,0.7,365,pre_M1_reference,pre_M1_reference_7d
2020-01-05 23:21:16.170,42.671,141.952,19.1,1.2,366,pre_M1_reference,pre_M1_reference_7d
2020-01-05 23:25:54.710,38.385,142.128,32.1,1.4,367,pre_M1_reference,pre_M1_reference_7d
2020-01-05 23:41:57.970,42.607,143.573,92.8,1.2,368,pre_M1_reference,pre_M1_reference_7d
2020-01-06 01:15:58.940,38.717,142.324,34.8,1.4,369,pre_M1_reference,pre_M1_reference_7d
2020-01-06 01:54:39.660,39.652,140.753,6.4,0.9,370,pre_M1_reference,pre_M1_reference_7d
2020-01-06 02:36:28.780,40.526,142.526,64.5,1.7,371,pre_M1_reference,pre_M1_reference_7d
2020-01-06 03:00:51.000,39.099,141.364,111.1,2.1,372,pre_M1_reference,pre_M1_reference_7d
2020-01-06 03:08:15.490,38.053,142.732,23.7,3.0,373,pre_M1_reference,pre_M1_reference_7d
2020-01-06 03:13:07.790,42.586,142.871,105.5,1.7,374,pre_M1_reference,pre_M1_reference_7d
2020-01-06 03:30:24.030,38.468,141.143,13.9,1.4,375,pre_M1_reference,pre_M1_reference_7d
2020-01-06 03:44:58.830,42.769,142.953,107.0,1.1,376,pre_M1_reference,pre_M1_reference_7d
2020-01-06 04:14:26.210,39.068,140.862,8.6,1.4,377,pre_M1_reference,pre_M1_reference_7d
2020-01-06 04:26:27.800,38.722,142.164,37.6,1.1,378,pre_M1_reference,pre_M1_reference_7d
2020-01-06 05:26:34.520,38.75,141.744,51.4,1.0,379,pre_M1_reference,pre_M1_reference_7d
2020-01-06 05:38:02.150,39.042,142.361,31.4,1.3,380,pre_M1_reference,pre_M1_reference_7d
2020-01-06 06:08:21.940,38.464,142.25,25.9,2.8,381,pre_M1_reference,pre_M1_reference_7d
2020-01-06 06:49:17.730,39.304,142.075,38.3,0.6,382,pre_M1_reference,pre_M1_reference_7d
2020-01-06 07:29:38.180,39.064,142.353,34.8,1.3,383,pre_M1_reference,pre_M1_reference_7d
2020-01-06 07:31:30.580,38.258,140.355,9.8,0.4,384,pre_M1_reference,pre_M1_reference_7d
2020-01-06 07:57:42.680,39.476,141.688,6.4,0.4,385,pre_M1_reference,pre_M1_reference_7d
2020-01-06 08:11:10.410,39.992,140.507,1.8,0.3,386,pre_M1_reference,pre_M1_reference_7d
2020-01-06 08:40:36.680,38.735,144.094,30.0,2.4,387,pre_M1_reference,pre_M1_reference_7d
2020-01-06 09:13:54.440,39.579,140.395,4.0,0.7,388,pre_M1_reference,pre_M1_reference_7d
2020-01-06 10:09:19.120,39.942,140.583,3.6,0.5,389,pre_M1_reference,pre_M1_reference_7d
2020-01-06 10:34:24.600,41.028,142.532,31.0,3.7,390,pre_M1_reference,pre_M1_reference_7d
2020-01-06 10:37:09.410,41.102,142.483,25.8,2.2,391,pre_M1_reference,pre_M1_reference_7d
2020-01-06 11:17:13.480,42.38,143.884,80.6,1.4,392,pre_M1_reference,pre_M1_reference_7d
2020-01-06 11:19:14.430,39.063,140.891,9.3,1.0,393,pre_M1_reference,pre_M1_reference_7d
2020-01-06 11:38:14.170,41.213,140.906,11.0,0.5,394,pre_M1_reference,pre_M1_reference_7d
2020-01-06 12:09:36.370,39.5,141.219,7.9,1.7,395,pre_M1_reference,pre_M1_reference_7d
2020-01-06 12:34:41.550,39.1,142.361,34.6,0.7,396,pre_M1_reference,pre_M1_reference_7d
2020-01-06 12:36:17.920,41.068,142.518,18.0,1.8,397,pre_M1_reference,pre_M1_reference_7d
2020-01-06 12:52:54.150,39.217,140.943,98.9,1.4,398,pre_M1_reference,pre_M1_reference_7d
2020-01-06 13:00:50.430,38.901,142.073,43.9,1.1,399,pre_M1_reference,pre_M1_reference_7d
2020-01-06 13:04:43.820,39.467,141.059,6.5,-0.2,400,pre_M1_reference,pre_M1_reference_7d
2020-01-06 13:19:10.100,38.244,142.25,36.2,1.2,401,pre_M1_reference,pre_M1_reference_7d
2020-01-06 13:46:42.680,42.992,143.823,17.9,3.4,402,pre_M1_reference,pre_M1_reference_7d
2020-01-06 13:48:15.610,42.992,143.826,21.1,0.8,403,pre_M1_reference,pre_M1_reference_7d
2020-01-06 13:48:15.930,39.651,140.742,7.5,-0.2,404,pre_M1_reference,pre_M1_reference_7d
2020-01-06 13:51:19.990,39.103,140.852,10.3,0.6,405,pre_M1_reference,pre_M1_reference_7d
2020-01-06 13:56:49.300,40.72,140.469,14.2,0.8,406,pre_M1_reference,pre_M1_reference_7d
2020-01-06 14:05:51.230,38.845,142.151,42.7,3.1,407,pre_M1_reference,pre_M1_reference_7d
2020-01-06 14:55:56.730,38.797,141.533,105.7,0.8,408,pre_M1_reference,pre_M1_reference_7d
2020-01-06 15:17:42.510,38.288,142.16,32.7,1.8,409,pre_M1_reference,pre_M1_reference_7d
2020-01-06 15:25:25.990,39.096,142.371,30.0,1.1,410,pre_M1_reference,pre_M1_reference_7d
2020-01-06 15:30:52.300,41.524,141.572,108.9,1.3,411,pre_M1_reference,pre_M1_reference_7d
2020-01-06 16:35:24.450,42.789,144.739,50.0,0.4,412,pre_M1_reference,pre_M1_reference_7d
2020-01-06 16:56:33.980,38.983,141.379,97.7,0.9,413,pre_M1_reference,pre_M1_reference_7d
2020-01-06 17:30:32.700,42.804,144.21,97.3,1.1,414,pre_M1_reference,pre_M1_reference_7d
2020-01-06 17:45:47.470,40.099,141.375,6.3,0.1,415,pre_M1_reference,pre_M1_reference_7d
2020-01-06 17:59:27.060,38.9,142.073,44.1,0.9,416,pre_M1_reference,pre_M1_reference_7d
2020-01-06 19:14:34.800,41.816,140.288,8.9,0.3,417,pre_M1_reference,pre_M1_reference_7d
2020-01-06 20:10:11.420,42.141,142.691,48.2,0.7,418,pre_M1_reference,pre_M1_reference_7d
2020-01-06 20:12:33.090,38.911,142.106,42.6,0.8,419,pre_M1_reference,pre_M1_reference_7d
2020-01-06 20:26:52.060,38.941,140.883,7.5,0.5,420,pre_M1_reference,pre_M1_reference_7d
2020-01-06 20:29:41.200,41.579,142.853,48.0,1.0,421,pre_M1_reference,pre_M1_reference_7d
2020-01-06 20:42:19.110,38.367,142.098,34.6,1.1,422,pre_M1_reference,pre_M1_reference_7d
2020-01-06 20:47:18.750,39.646,142.101,47.0,1.2,423,pre_M1_reference,pre_M1_reference_7d
2020-01-06 21:15:26.980,39.564,142.435,46.3,1.3,424,pre_M1_reference,pre_M1_reference_7d
2020-01-06 21:22:33.840,38.434,141.838,56.0,2.7,425,pre_M1_reference,pre_M1_reference_7d
2020-01-06 22:10:50.370,42.27,143.148,45.6,1.3,426,pre_M1_reference,pre_M1_reference_7d
2020-01-06 22:23:33.080,40.555,141.573,79.3,0.8,427,pre_M1_reference,pre_M1_reference_7d
2020-01-06 22:37:24.700,38.929,142.37,39.1,1.2,428,pre_M1_reference,pre_M1_reference_7d
2020-01-06 22:58:25.040,39.585,140.675,9.3,0.3,429,pre_M1_reference,pre_M1_reference_7d
2020-01-07 01:11:30.670,42.501,143.431,56.9,0.7,430,pre_M1_reference,pre_M1_reference_7d
2020-01-07 01:16:56.370,40.619,140.043,177.2,4.2,431,pre_M1_reference,pre_M1_reference_7d
2020-01-07 01:34:07.500,38.966,142.345,33.2,1.0,432,pre_M1_reference,pre_M1_reference_7d
2020-01-07 02:06:16.990,38.33,142.196,33.3,2.4,433,pre_M1_reference,pre_M1_reference_7d
2020-01-07 02:28:21.700,39.084,142.354,29.8,0.9,434,pre_M1_reference,pre_M1_reference_7d
2020-01-07 02:29:17.080,38.682,141.996,42.4,0.8,435,pre_M1_reference,pre_M1_reference_7d
2020-01-07 02:39:26.930,39.598,140.606,4.9,0.3,436,pre_M1_reference,pre_M1_reference_7d
2020-01-07 03:29:32.690,42.455,143.542,51.4,0.2,437,pre_M1_reference,pre_M1_reference_7d
2020-01-07 04:00:09.390,40.062,141.792,54.2,0.5,438,pre_M1_reference,pre_M1_reference_7d
2020-01-07 04:15:46.750,38.181,142.258,36.0,1.1,439,pre_M1_reference,pre_M1_reference_7d
2020-01-07 04:34:59.170,40.526,141.552,79.4,1.5,440,pre_M1_reference,pre_M1_reference_7d
2020-01-07 04:47:00.660,42.44,144.1,57.5,1.2,441,pre_M1_reference,pre_M1_reference_7d
2020-01-07 04:56:52.690,41.733,140.99,25.9,0.5,442,pre_M1_reference,pre_M1_reference_7d
2020-01-07 04:57:02.940,41.736,141.001,23.6,0.7,443,pre_M1_reference,pre_M1_reference_7d
2020-01-07 05:14:24.700,40.51,141.655,77.0,0.8,444,pre_M1_reference,pre_M1_reference_7d
2020-01-07 05:16:04.630,38.806,141.675,70.2,1.5,445,pre_M1_reference,pre_M1_reference_7d
2020-01-07 05:40:22.190,42.699,141.3,2.5,1.0,446,pre_M1_reference,pre_M1_reference_7d
2020-01-07 05:48:21.130,40.056,141.975,48.4,1.8,447,pre_M1_reference,pre_M1_reference_7d
2020-01-07 06:11:20.480,38.166,141.765,52.1,1.0,448,pre_M1_reference,pre_M1_reference_7d
2020-01-07 06:13:08.100,38.968,140.865,4.2,0.2,449,pre_M1_reference,pre_M1_reference_7d
2020-01-07 06:17:45.600,38.761,141.723,56.1,1.7,450,pre_M1_reference,pre_M1_reference_7d
2020-01-07 06:49:48.830,38.431,142.184,29.9,1.6,451,pre_M1_reference,pre_M1_reference_7d
2020-01-07 06:58:40.380,38.639,142.133,36.4,1.2,452,pre_M1_reference,pre_M1_reference_7d
2020-01-07 07:00:48.590,40.873,145.064,70.0,2.0,453,pre_M1_reference,pre_M1_reference_7d
2020-01-07 07:17:49.880,38.252,141.859,73.4,0.6,454,pre_M1_reference,pre_M1_reference_7d
2020-01-07 07:25:12.600,38.177,142.229,33.0,1.7,455,pre_M1_reference,pre_M1_reference_7d
2020-01-07 07:29:17.990,38.315,144.191,24.0,2.5,456,pre_M1_reference,pre_M1_reference_7d
2020-01-07 07:32:47.750,38.221,142.249,29.4,1.2,457,pre_M1_reference,pre_M1_reference_7d
2020-01-07 07:36:51.900,38.929,142.368,39.3,1.2,458,pre_M1_reference,pre_M1_reference_7d
2020-01-07 08:00:55.380,38.377,142.078,30.4,1.4,459,pre_M1_reference,pre_M1_reference_7d
2020-01-07 08:12:23.530,39.892,142.402,37.9,1.5,460,pre_M1_reference,pre_M1_reference_7d
2020-01-07 08:18:28.660,38.859,141.573,76.2,3.3,461,pre_M1_reference,pre_M1_reference_7d
2020-01-07 08:33:29.650,38.854,141.586,74.7,1.4,462,pre_M1_reference,pre_M1_reference_7d
2020-01-07 08:38:07.620,39.076,140.885,6.5,0.4,463,pre_M1_reference,pre_M1_reference_7d
2020-01-07 09:26:59.570,42.217,144.389,66.0,1.3,464,pre_M1_reference,pre_M1_reference_7d
2020-01-07 09:36:37.340,42.429,141.938,0.0,0.8,465,pre_M1_reference,pre_M1_reference_7d
2020-01-07 09:49:54.240,42.703,141.304,13.7,0.7,466,pre_M1_reference,pre_M1_reference_7d
2020-01-07 09:50:58.610,40.984,141.972,49.5,0.4,467,pre_M1_reference,pre_M1_reference_7d
2020-01-07 09:54:38.500,39.792,142.307,38.8,0.6,468,pre_M1_reference,pre_M1_reference_7d
2020-01-07 10:07:34.350,38.19,142.19,39.0,1.1,469,pre_M1_reference,pre_M1_reference_7d
2020-01-07 11:19:38.750,38.389,142.09,31.0,2.2,470,pre_M1_reference,pre_M1_reference_7d
2020-01-07 11:50:26.400,38.375,141.841,61.7,0.6,471,pre_M1_reference,pre_M1_reference_7d
2020-01-07 11:56:28.510,38.641,141.665,53.9,0.7,472,pre_M1_reference,pre_M1_reference_7d
2020-01-07 12:03:14.150,38.702,142.209,41.2,0.8,473,pre_M1_reference,pre_M1_reference_7d
2020-01-07 12:44:04.270,39.088,142.383,29.3,2.0,474,pre_M1_reference,pre_M1_reference_7d
2020-01-07 13:08:15.420,40.408,140.947,8.5,-0.3,475,pre_M1_reference,pre_M1_reference_7d
2020-01-07 13:36:23.090,39.218,142.401,31.9,0.6,476,pre_M1_reference,pre_M1_reference_7d
2020-01-07 13:40:45.860,38.939,142.545,37.0,1.3,477,pre_M1_reference,pre_M1_reference_7d
2020-01-07 13:42:34.680,38.269,142.281,26.7,1.3,478,pre_M1_reference,pre_M1_reference_7d
2020-01-07 13:45:45.680,39.027,142.27,40.2,0.9,479,pre_M1_reference,pre_M1_reference_7d
2020-01-07 13:51:34.730,38.773,142.141,38.5,0.7,480,pre_M1_reference,pre_M1_reference_7d
2020-01-07 14:19:46.740,42.919,140.691,17.6,0.6,481,pre_M1_reference,pre_M1_reference_7d
2020-01-07 14:25:54.760,39.994,140.547,4.0,0.4,482,pre_M1_reference,pre_M1_reference_7d
2020-01-07 14:27:37.230,38.648,142.146,37.3,0.6,483,pre_M1_reference,pre_M1_reference_7d
2020-01-07 14:28:28.550,42.97,143.62,88.0,1.0,484,pre_M1_reference,pre_M1_reference_7d
2020-01-07 14:39:48.800,39.702,142.161,25.8,0.3,485,pre_M1_reference,pre_M1_reference_7d
2020-01-07 14:43:43.350,40.007,142.088,46.1,0.1,486,pre_M1_reference,pre_M1_reference_7d
2020-01-07 14:44:29.090,42.988,143.82,20.1,0.2,487,pre_M1_reference,pre_M1_reference_7d
2020-01-07 15:02:52.080,38.922,140.851,8.1,0.5,488,pre_M1_reference,pre_M1_reference_7d
2020-01-07 15:25:08.920,41.679,140.651,29.2,0.9,489,pre_M1_reference,pre_M1_reference_7d
2020-01-07 16:13:31.520,39.074,140.893,10.2,0.6,490,pre_M1_reference,pre_M1_reference_7d
2020-01-07 16:18:08.740,38.93,140.851,6.7,0.2,491,pre_M1_reference,pre_M1_reference_7d
2020-01-07 16:22:56.870,38.222,142.76,20.0,1.4,492,pre_M1_reference,pre_M1_reference_7d
2020-01-07 16:39:47.180,39.704,142.139,26.0,0.4,493,pre_M1_reference,pre_M1_reference_7d
2020-01-07 16:50:23.980,38.109,142.721,32.0,1.2,494,pre_M1_reference,pre_M1_reference_7d
2020-01-07 17:18:16.060,39.224,142.37,34.1,0.8,495,pre_M1_reference,pre_M1_reference_7d
2020-01-07 18:58:08.810,38.782,141.737,53.8,0.9,496,pre_M1_reference,pre_M1_reference_7d
2020-01-07 19:57:17.230,39.398,144.18,34.0,2.2,497,pre_M1_reference,pre_M1_reference_7d
2020-01-07 20:07:11.560,38.935,142.594,33.3,2.2,498,pre_M1_reference,pre_M1_reference_7d
2020-01-07 20:12:26.210,42.887,145.491,44.1,2.3,499,pre_M1_reference,pre_M1_reference_7d
2020-01-07 20:12:35.640,38.946,142.582,32.0,1.4,500,pre_M1_reference,pre_M1_reference_7d
2020-01-07 20:28:36.640,40.38,141.246,8.9,0.5,501,pre_M1_reference,pre_M1_reference_7d
2020-01-07 20:30:08.340,40.736,140.355,8.9,0.1,502,pre_M1_reference,pre_M1_reference_7d
2020-01-07 20:59:48.220,38.758,142.299,36.0,0.6,503,pre_M1_reference,pre_M1_reference_7d
