time,latitude,longitude,depth_km,magnitude,event_id,dist_m1_km,dist_m2_km,dist_m3_km,x_from_m1_km,y_from_m1_km,projected_km,projected_clamped_km,perp_km,axis_fraction,between_endpoints,local_union,m1_core,m3_core,m1_extended,m3_extended,endpoint_overlap_core,endpoint_overlap_extended,m2_related,corridor_20,corridor_noncore_20,off_corridor_20,corridor_30,corridor_noncore_30,off_corridor_30,days_since_start,days_since_m1,days_until_m3,spatial_category_30
2025-11-15 00:42:21.470000+00:00,39.207983,143.348893,11.8,1.0,6763,25.504593938753473,215.5075417434334,72.39512492267313,-13.6189811285415,-21.453235758000258,-11.108930022481761,0.0,25.410981316507836,-0.19433375483052423,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,167.01993715277777,5.6935443287037035,156.29903460648148,M1_endpoint
2025-11-15 00:47:27.050000+00:00,40.186202,141.636491,9.17,0.0,6764,182.04599821318803,102.8816268959465,135.02633922020482,-159.9896062075708,86.71235194800005,157.79562543462373,57.16418144737493,135.4360889403638,2.7603933344150064,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,167.02347395833334,5.6970811342592595,156.29549780092592,outside_local_union
2025-11-15 00:58:40+00:00,39.91567,143.338721,2.62,2.0,6765,58.90602816452419,146.96254477107112,17.537245637781794,-14.421615421927001,56.79854657999974,55.91271632221005,55.91271632221005,17.544971885142143,0.9781075300392962,True,True,False,True,True,True,False,True,False,True,False,False,True,False,False,167.0312627314815,5.704869907407407,156.2877090277778,M3_endpoint
2025-11-15 01:04:37.750000+00:00,40.042997,143.624658,9.61,1.8,6766,71.98242082196374,152.80482589371846,45.70584720832678,10.074069721895853,70.87760227799986,55.03519529058482,55.03519529058482,45.78480823119324,0.9627566405590877,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,167.03540335648148,5.709010532407407,156.28356840277777,off_corridor_local
2025-11-15 01:05:50.530000+00:00,39.35745,143.685986,11.73,1.6,6767,16.161581795403382,214.89729040067985,70.40638613101716,15.400975573456293,-4.926071700000108,-12.278103506829613,0.0,16.169608251523577,-0.21478665828763377,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,167.0362457175926,5.709852893518518,156.28272604166665,M1_endpoint
2025-11-15 01:15:23.330000+00:00,39.362138,143.730322,12.55,1.6,6768,19.69880974006407,216.56984704038848,72.52405007810556,19.215252420462736,-4.407700787999933,-13.839412461216618,0.0,19.714303229346815,-0.24209937255827085,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,167.0428753472222,5.716482523148149,156.27609641203705,M1_endpoint
2025-11-15 01:24:03.340000+00:00,39.715686,143.433333,13.22,2.2,6769,35.447395153636336,169.7410427373571,27.47550898532103,-6.322432188913139,34.68551576399967,32.840195693289814,32.840195693289814,12.828861969188988,0.5744890394962157,True,True,False,True,True,True,False,True,False,True,False,False,True,False,False,167.04889398148148,5.722501157407407,156.27007777777777,M3_endpoint
2025-11-15 01:28:09.630000+00:00,40.510929,142.313965,43.83,2.3,6770,159.82470075793415,50.87103252230165,103.25883696745582,-101.8021693560095,122.61871524599958,157.80720203552676,57.16418144737493,103.0773282201026,2.7605958493572293,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,167.0517445601852,5.7253517361111115,156.26722719907406,outside_local_union
2025-11-15 01:30:43.270000+00:00,39.358704,143.687451,9.84,2.0,6771,16.239467337155038,214.8493702523987,70.3804564059364,15.526893052697762,-4.787411903999779,-12.226196534963371,0.0,16.248191302679594,-0.21387862513554487,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,167.05352280092592,5.727129976851852,156.2654489583333,M1_endpoint
2025-11-15 01:33:36.730000+00:00,39.864315,142.306364,8.53,1.0,6772,114.95155456244916,122.73401860215557,72.65508258537446,-102.93347288930431,51.120018809999635,97.5484393635843,57.16418144737493,72.96400776656871,1.7064608797623897,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,167.05553043981482,5.729137615740741,156.26344131944444,outside_local_union
2025-11-15 01:35:34.450000+00:00,39.566679,143.408822,11.89,1.6,6773,20.15691461888607,182.5423719593398,37.43430019292667,-8.435119879659418,18.209215745999952,19.926341834381113,19.926341834381113,2.3806903553363004,0.348580900309492,True,True,True,False,True,True,False,True,False,True,False,False,True,False,False,167.05689293981482,5.730500115740741,156.26207881944444,M1_endpoint
2025-11-15 01:43:06.390000+00:00,39.363639,143.695199,12.17,2.1,6774,16.727792294608566,214.75597083398623,70.39429529794899,16.192996685052567,-4.241729214000206,-12.111469249442349,0.0,16.739337154350714,-0.21187164659380472,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,167.06212372685187,5.735730902777778,156.25684803240742,M1_endpoint
2025-11-15 01:44:45.440000+00:00,39.366427,143.685173,7.83,1.7,6775,15.815446290906232,214.02355071748778,69.59826102700674,15.330034556618882,-3.9334489019999346,-11.396036031865348,0.0,15.826622500450739,-0.1993562357287751,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,167.06327013888887,5.736877314814815,156.25570162037036,M1_endpoint
2025-11-15 02:00:33.520000+00:00,40.608993,143.947998,21.89,1.2,6776,139.3679017948121,145.3398448214742,108.55010452016609,37.60354780315256,133.46204398199967,93.84797302551048,57.16418144737493,108.46383044493838,1.6417268759792611,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,167.07424328703704,5.747850462962964,156.24472847222222,outside_local_union
2025-11-15 02:08:06.740000+00:00,38.993799,142.429167,25.23,1.3,6777,103.37619722991708,219.85030639087663,113.15583695477513,-92.98400596843587,-45.136417373999805,10.40090503037853,10.40090503037853,102.83551290214425,0.1819479395494109,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,167.07948888888887,5.753096064814815,156.23948287037038,outside_local_union
2025-11-15 02:18:27.740000+00:00,39.420658,143.687516,15.51,2.0,6778,15.646303363114985,209.11918239717016,65.26182669305794,15.52559061828636,2.063089692000228,-6.395035848192527,0.0,15.662065736161978,-0.11187137970443548,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,167.0866763888889,5.760283564814815,156.23229537037037,M1_endpoint
2025-11-15 02:20:41.670000+00:00,39.296228,143.718636,8.57,1.2,6779,21.66773802206027,222.13798198174382,77.46224926693817,18.21835088925456,-11.695633128000194,-19.5188142704208,0.0,21.649391293724126,-0.3414518283339669,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,167.08822650462963,5.761833680555555,156.23074525462962,M1_endpoint
2025-11-15 02:38:47.650000+00:00,39.857048,142.305485,13.84,2.4,6780,114.66488187114177,123.54109472488314,72.71083672941324,-103.01424200534824,50.31647755199977,96.90694743016861,57.16418144737493,73.02200323811303,1.695238958671711,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,167.1007957175926,5.774402893518518,156.21817604166668,outside_local_union
2025-11-15 02:39:49.820000+00:00,39.857499,142.314502,10.92,1.2,6781,113.99441642675986,123.50245859981176,71.94223870534907,-102.24081861015766,50.366346425999566,96.54334360932542,57.16418144737493,72.24994850993237,1.688878265460737,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,167.10151527777776,5.775122453703704,156.2174564814815,outside_local_union
2025-11-15 02:44:36.700000+00:00,39.854818,142.308333,12.72,1.4,6782,114.33814483798845,123.79215999091579,72.46365222050206,-102.77171936538663,50.06989753200007,96.56975823474566,57.16418144737493,72.77432388288409,1.6893403489674268,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,167.10483564814817,5.778442824074074,156.21413611111112,outside_local_union
2025-11-15 02:46:19.950000+00:00,39.857414,142.319368,9.63,0.5,6783,113.61708876695931,123.52007857093908,71.52678260327643,-101.82368647784912,50.356947635999724,96.31634988418365,57.16418144737493,71.83271080396375,1.6849073571157844,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,167.1060306712963,5.779637847222222,156.21294108796295,outside_local_union
2025-11-15 02:49:15.800000+00:00,39.713883,143.379508,12.52,1.6,6784,36.361356933131276,167.34228920116288,23.75939207257026,-10.942077201443176,34.486150842000185,35.09582967931555,35.09582967931555,8.792405387606182,0.6139479091749893,True,True,False,True,True,True,False,True,False,True,False,False,True,False,False,167.10806597222222,5.7816731481481485,156.21090578703703,M3_endpoint
2025-11-15 02:56:19.070000+00:00,40.117871,141.152702,8.44,0.2,6785,216.40504764674827,134.67796231106976,173.50586926298345,-201.46935253201096,79.156719954,173.14187979971715,57.16418144737493,174.15051621534423,3.0288526034280876,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,167.11296493055556,5.786572106481482,156.2060068287037,outside_local_union
2025-11-15 02:56:23.690000+00:00,39.861853,142.317106,7.91,0.5,6786,114.0081120006886,123.02261261938135,71.73100190647392,-102.01435012692998,50.84778562200027,96.83420159600003,57.16418144737493,72.03660759876401,1.6939663814681774,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,167.11301840277775,5.7866255787037035,156.20595335648147,outside_local_union
2025-11-15 03:29:29.360000+00:00,39.534302,143.310042,7.07,1.8,6787,22.411266536061728,181.48460864317252,36.63495395770948,-16.925899979093014,14.629161347999524,21.3370097568117,21.3370097568117,6.725359952135386,0.3732583799254512,True,True,True,False,True,True,False,True,False,True,False,False,True,False,False,167.13600069444445,5.80960787037037,156.1829710648148,M1_endpoint
2025-11-15 03:30:51.410000+00:00,39.813448,143.37277,11.47,1.8,6788,47.17389745624899,157.86263887968036,18.697146958524232,-11.512097371993466,45.495451152,44.7651299033916,44.7651299033916,14.087143293043903,0.7830975406269425,True,True,False,True,True,True,False,True,False,True,False,False,True,False,False,167.1369503472222,5.810557523148148,156.18202141203705,M3_endpoint
2025-11-15 03:34:00.100000+00:00,39.444954,143.32443,11.55,1.4,6789,16.3931007605202,190.85695846324933,46.41868593836279,-15.699512321696865,4.749595596000189,12.284636118961531,12.284636118961531,10.86835134182558,0.21490093635418725,True,True,True,False,True,True,False,True,False,True,False,False,True,False,False,167.13913425925924,5.812741435185185,156.17983750000002,M1_endpoint
2025-11-15 03:42:56.450000+00:00,39.81499,143.378743,11.45,1.5,6790,47.21849590623895,158.01776622970493,19.17218133324896,-10.999706706834727,45.66595626000007,44.641242044326304,44.641242044326304,14.612755302012637,0.7809303118496119,True,True,False,True,True,True,False,True,False,True,False,False,True,False,False,167.1453420138889,5.818949189814815,156.17362974537036,M3_endpoint
2025-11-15 03:46:30.250000+00:00,39.413534,143.730778,13.29,1.8,6791,19.268496601075928,211.8784910344363,68.44393017335682,19.24739690484678,1.2753605159997226,-9.019422397631573,0.0,19.289604248363325,-0.1577810119774882,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,167.1478165509259,5.821423726851852,156.17115520833335,M1_endpoint
2025-11-15 03:56:34.520000+00:00,39.153703,143.652751,4.22,1.6,6792,30.3259606348922,232.77763973731066,87.56119253518469,12.559530054370367,-27.455192478000097,-29.960928464761853,0.0,30.191544995092013,-0.524120659233855,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,167.15481041666666,5.828417592592593,156.1641613425926,off_corridor_local
2025-11-15 03:57:46.250000+00:00,39.409558,143.72321,16.25,1.6,6793,18.595096813102025,211.8708838159172,68.29165804348474,18.59699487690255,0.8357182919995529,-9.052141753601893,0.0,18.6157633073458,-0.15835338711069014,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,167.155640625,5.829247800925926,156.16333113425927,M1_endpoint
2025-11-15 04:08:02.130000+00:00,39.190617,143.461784,13.95,2.3,6794,23.824585341956716,221.4288852786796,77.00447962208597,-3.8952876239928416,-23.373463841999765,-17.848180020465747,0.0,23.695824055029238,-0.31222663508086257,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,167.16276886574076,5.836376041666667,156.15620289351853,M1_endpoint
2025-11-15 04:25:36.070000+00:00,39.162988,143.644938,11.09,1.9,6795,29.10806898157985,231.5473465477421,86.33179523306447,11.88548721294621,-26.42851288800027,-28.733246685600204,0.0,28.978114151205634,-0.5026442425673827,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,167.17496724537037,5.848574421296297,156.1440045138889,M1_endpoint
2025-11-15 04:32:38.380000+00:00,39.433545,142.675635,26.38,1.2,6796,71.50187919816668,173.77007935889975,61.33372588855266,-71.49637564530228,3.48805683000014,40.504294292585854,40.504294292585854,59.019491820271384,0.7085607327356539,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,167.1798550925926,5.853462268518519,156.13911666666667,outside_local_union
2025-11-15 04:58:58.670000+00:00,39.328719,143.628646,11.0,1.5,6797,13.257338601815816,214.95822748131258,69.93592289882022,10.469268961492482,-8.102973294000163,-12.392825143783675,0.0,13.238722324731707,-0.21679353801632673,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,167.19814548611112,5.871752662037037,156.12082627314817,M1_endpoint
2025-11-15 05:00:38.510000+00:00,39.810461,143.622721,12.22,1.8,6798,46.488147137838446,171.29969569268385,39.92528213802551,9.92490616775283,45.1651666139995,33.229595870294574,33.229595870294574,32.15882454328727,0.5813010005379956,True,True,False,False,True,True,False,True,False,False,False,True,False,False,True,167.19930104166667,5.872908217592593,156.1196707175926,off_corridor_local
2025-11-15 05:19:23.940000+00:00,39.261702,143.596908,16.42,1.1,6799,17.41176085331323,219.96341800934127,74.74025652798912,7.741499850324714,-15.513311052000152,-17.267700889346028,0.0,17.337636509302172,-0.30207203973072877,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,167.21232685185183,5.885934027777778,156.1066449074074,M1_endpoint
2025-11-15 05:24:24.450000+00:00,39.36641,143.619401,9.23,1.3,6800,10.439321812503813,210.97706540709135,66.07521307454782,9.671001914187679,-3.935328659999903,-8.426643422514925,0.0,10.441029148816623,-0.1474112496524148,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,167.21580497685187,5.889412152777778,156.1031667824074,M1_endpoint
2025-11-15 05:30:53.610000+00:00,39.139571,143.647917,2.91,1.7,6801,31.601696011718396,233.94292061308875,88.74239342625854,12.14420341338584,-29.017824246000494,-31.072841272800005,0.0,31.45657006918374,-0.5435718746608051,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,167.22030914351853,5.893916319444444,156.09866261574072,off_corridor_local
2025-11-15 05:44:35.970000+00:00,39.629895,143.457666,13.37,3.0,6802,25.6917030781199,178.82024757674418,34.88884386017216,-4.236682399989899,25.199261729999627,23.671405349434615,23.671405349434615,9.623764246809369,0.4140950635535015,True,True,True,False,True,True,False,True,False,True,False,False,True,False,False,167.22982719907407,5.903434375,156.0891445601852,M1_endpoint
2025-11-15 05:57:05.950000+00:00,39.525037,143.558236,7.12,1.8,6803,14.37073651827774,193.2991389163449,49.20454209845384,4.4033405222739965,13.604693237999614,9.267230167149561,9.267230167149561,10.890157523389906,0.16211603022219306,True,True,True,False,True,True,False,True,False,True,False,False,True,False,False,167.23850752314814,5.912114699074074,156.0804642361111,M1_endpoint
2025-11-15 06:05:28.300000+00:00,39.537406,143.567822,12.31,2.3,6804,15.93594032909898,192.6110491910148,48.81405959898531,5.226719031345591,14.972383043999573,9.99900018933869,9.99900018933869,12.308974005272779,0.17491722851911595,True,True,True,False,True,True,False,True,False,True,False,False,True,False,False,167.24432175925926,5.917928935185185,156.07465,M1_endpoint
2025-11-15 06:07:41.230000+00:00,39.537659,143.566504,12.29,1.9,6805,15.925875821544023,192.52465883764725,48.71331616049102,5.113447828241104,15.000358265999653,10.082277350438934,10.082277350438934,12.227255629507132,0.17637403519405995,True,True,True,False,True,True,False,True,False,True,False,False,True,False,False,167.24586030092593,5.919467476851851,156.07311145833333,M1_endpoint
2025-11-15 06:32:34.420000+00:00,39.434648,143.444499,15.42,3.2,6806,6.481080626469556,196.76322359608562,51.55327856845502,-5.374967217588087,3.6100199520001977,5.894353996344585,5.894353996344585,2.679385677681126,0.10311271581437581,True,True,True,False,True,True,False,True,False,True,False,False,True,False,False,167.2631425925926,5.936749768518519,156.05582916666668,M1_endpoint
2025-11-15 06:36:33.910000+00:00,39.432646,143.447331,11.81,1.6,6807,6.155109587218802,197.07689699452808,51.86495261167127,-5.131494286148341,3.3886508039997,5.578122926200593,5.578122926200593,2.588384148540593,0.09758073648506253,True,True,True,False,True,True,False,True,False,True,False,False,True,False,False,167.26591446759258,5.9395216435185185,156.05305729166668,M1_endpoint
2025-11-15 06:37:33.540000+00:00,39.495593,143.316715,9.28,1.3,6808,19.371553577228205,185.5542722778363,40.87256212808108,-16.35699250153989,10.348952381999831,17.395438073928368,17.395438073928368,8.488271515241221,0.304306606575702,True,True,True,False,True,True,False,True,False,True,False,False,True,False,False,167.26660462962963,5.940211805555555,156.05236712962963,M1_endpoint
2025-11-15 06:46:44.940000+00:00,39.34139,143.588281,11.89,1.8,6809,9.70756987287363,211.95101521444133,66.81537620347191,6.994684991626075,-6.701890140000447,-9.376203411672757,0.0,9.687153843142696,-0.1640223506096111,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,167.27298657407405,5.94659375,156.04598518518517,M1_endpoint
2025-11-15 06:50:20.430000+00:00,40.392529,141.91263,43.83,0.3,6810,175.01092249038294,71.39015859502398,122.24339378171639,-136.16594821509835,109.52675364600024,164.705590805663,57.16418144737493,122.37033260424221,2.881272619241302,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,167.2754806712963,5.949087847222223,156.04349108796296,outside_local_union
2025-11-15 06:54:54.910000+00:00,40.385425,141.919417,43.88,0.2,6811,174.0695735249677,71.85034678223425,121.3537284409254,-135.59333686919135,108.74123594999965,163.73641398375548,57.16418144737493,121.48348399179253,2.8643183517722623,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,167.27865752314815,5.952264699074074,156.04031423611113,outside_local_union
2025-11-15 06:54:59.700000+00:00,39.713127,143.39056,12.29,1.4,6812,36.007113569596875,167.93197233967808,24.570813203263018,-9.993587148035559,34.402556897999894,34.52672535580709,34.52672535580709,9.555780523336107,0.6039922987018055,True,True,False,True,True,True,False,True,False,True,False,False,True,False,False,167.27871296296297,5.952320138888889,156.04025879629629,M3_endpoint
2025-11-15 07:02:46.490000+00:00,39.531038,143.370866,10.46,1.2,6813,18.505098345613696,184.32265249570153,39.12164075017389,-11.699166870353269,14.268247812000146,18.285800261569655,18.285800261569655,2.466355586487399,0.31988213245742836,True,True,True,False,True,True,False,True,False,True,False,False,True,False,False,167.284115625,5.957722800925926,156.03485613425926,M1_endpoint
2025-11-15 07:22:35.110000+00:00,39.38597,143.635417,13.21,1.4,6814,11.178089427874143,209.87463032666264,65.1977459158508,11.047472923647714,-1.7725012200000725,-7.308503614707848,0.0,11.188763049311175,-0.12785110238018577,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,167.29787280092594,5.971479976851851,156.0210989583333,M1_endpoint
2025-11-15 07:48:23.560000+00:00,39.748226,143.367171,12.74,1.2,6815,40.32078957430849,163.57391077965215,20.764024951893717,-11.99793609728021,38.28359372400016,38.88216761471571,38.88216761471571,9.887419309399027,0.6801841053301961,True,True,False,True,True,True,False,True,False,True,False,False,True,False,False,167.31579467592593,5.989401851851852,156.00317708333333,M3_endpoint
2025-11-15 07:50:59.850000+00:00,39.46141,143.533219,6.94,1.1,6816,6.979335043977147,198.0962154723211,53.18252417153343,2.254351283283385,6.569201339999971,4.407527086333614,4.407527086333614,5.367514409587959,0.077102951091693,True,True,True,False,True,True,False,True,False,True,False,False,True,False,False,167.31760358796296,5.991210763888889,156.00136817129632,M1_endpoint
2025-11-15 07:57:04.270000+00:00,38.641715,141.903971,46.94,3.5,6817,162.24376796113515,260.7420991177385,171.62738389749774,-138.638214449625,-84.06775359000035,1.2348217117818892,1.2348217117818892,162.13086354790482,0.021601318876903013,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,167.32182141203702,5.995428587962963,155.9971503472222,outside_local_union
2025-11-15 08:31:42.460000+00:00,39.295483,143.544043,11.16,1.6,6818,12.264971339320436,214.4453569984094,69.23570867327771,3.1888051626495675,-11.778010758000415,-11.698413646953362,0.0,12.202049654911017,-0.2046458700317937,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,167.34587453703705,6.019481712962962,155.9730972222222,M1_endpoint
2025-11-15 08:43:36.740000+00:00,39.572685,143.425391,10.83,1.7,6819,20.230209612075658,182.70886225791108,37.73482005417102,-7.01126496898463,18.873323189999873,19.74404122093524,19.74404122093524,3.941192835361908,0.3453918296566795,True,True,True,False,True,True,False,True,False,True,False,False,True,False,False,167.35414166666666,6.027748842592593,155.9648300925926,M1_endpoint
2025-11-15 08:54:02.030000+00:00,39.093807,143.527376,19.85,1.7,6820,34.314386103349854,233.5864125743673,89.0629838039384,1.7565735208071895,-34.07813278200031,-29.9261746337041,0.0,34.12337445859722,-0.5235126940679452,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,167.36137881944447,6.03498599537037,155.95759293981482,off_corridor_local
2025-11-15 09:09:06.080000+00:00,39.484554,143.30835,11.77,0.9,6821,19.371301907515004,186.31032835989498,41.80429665077081,-17.077405512229006,9.128325996000198,16.7347771577157,16.7347771577157,9.742245531701581,0.2927493534237284,True,True,True,False,True,True,False,True,False,True,False,False,True,False,False,167.3718423611111,6.045449537037038,155.94712939814815,M1_endpoint
2025-11-15 09:28:36.290000+00:00,39.331999,143.609229,12.15,1.3,6822,11.739559040310949,213.77633735061082,68.68572881416917,8.797969219826646,-7.7402905739997525,-11.206712622376104,0.0,11.718206371410536,-0.19604431199094402,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,167.38538645833333,6.058993634259259,155.93358530092593,M1_endpoint
2025-11-15 09:34:31.740000+00:00,39.62572,143.45861,10.43,1.2,6823,25.22048784797639,179.25270287823452,35.26389577420052,-4.155738881611674,24.737615280000014,23.236001693004713,23.236001693004713,9.450291038698829,0.4064783419385733,True,True,True,False,True,True,False,True,False,True,False,False,True,False,False,167.38950046296296,6.063107638888889,155.9294712962963,M1_endpoint
2025-11-15 09:36:44.950000+00:00,39.406486,143.653695,5.93,1.4,6824,12.613727796098297,208.8152461464756,64.45799979635025,12.618039169333667,0.4960349639999989,-6.2022948740350365,0.0,12.627785362617988,-0.10849967089522378,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,167.3910422453704,6.064649421296297,155.92792951388887,M1_endpoint
2025-11-15 09:51:23.740000+00:00,39.33818,143.602718,11.13,1.5,6825,10.865531303034981,212.89826491604697,67.80256528023382,8.237258986526717,-7.056832679999974,-10.330647206257797,0.0,10.846719461875594,-0.18071888627965646,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,167.40121342592593,6.074820601851852,155.91775833333332,M1_endpoint
2025-11-15 09:53:30.850000+00:00,39.615617,143.233219,12.32,1.6,6826,33.404754874248994,170.4101723941614,26.0028243385118,-23.514054003548875,23.62048615799992,32.4483272471441,32.4483272471441,7.612106205533696,0.567633899857656,True,True,False,True,True,True,False,True,False,True,False,False,True,False,False,167.40268460648147,6.076291782407408,155.91628715277778,M3_endpoint
2025-11-15 10:08:58.890000+00:00,39.171822,143.413656,11.03,1.8,6827,26.825760890285874,221.5012553019774,77.7052894908863,-8.042518775856562,-25.451702172000246,-17.43967661116879,0.0,26.69215711987713,-0.30508049218239347,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,167.41342581018517,6.087032986111112,155.90554594907408,M1_endpoint
2025-11-15 10:18:22.550000+00:00,39.399674,143.665332,11.91,1.7,6828,13.606820507343123,209.9977434937517,65.68672635892857,13.619666262012984,-0.2571951240003984,-7.369224934771165,0.0,13.62209449462249,-0.1289133290844939,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,167.41994965277777,6.093556828703704,155.89902210648148,M1_endpoint
2025-11-15 10:36:59.650000+00:00,38.869434,141.586963,72.15,0.5,6829,175.86591199196732,240.88425686275005,172.96129930850165,-165.7869460302597,-58.887952884000306,36.9184909303022,36.9184909303022,172.0178115671098,0.6458325824937978,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,167.43287905092592,6.106486226851852,155.88609270833334,outside_local_union
2025-11-15 10:37:07.120000+00:00,39.168978,143.407585,10.42,1.6,6830,27.28699702428213,221.5647288835463,77.86333073947338,-8.565770034537625,-25.76617462799981,-17.432617864977114,0.0,27.152682579170033,-0.3049570102044669,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,167.43296550925928,6.106572685185185,155.88600624999998,M1_endpoint
2025-11-15 10:46:27.580000+00:00,39.749264,143.464079,12.17,1.7,6831,38.78882440070894,168.2077191510227,28.188945474358412,-3.6827808227887373,38.39836953599951,34.61439654354784,34.61439654354784,17.024723479043615,0.6055259721581719,True,True,False,True,True,True,False,True,False,True,False,False,True,False,False,167.43945231481482,6.11305949074074,155.87951944444444,M3_endpoint
2025-11-15 10:54:37.470000+00:00,39.386283,143.644661,13.97,1.9,6832,11.95778364608203,210.27467573596843,65.6714272128988,11.842690288203833,-1.7378915580002434,-7.696536419516171,0.0,11.969527155643448,-0.13463914333491447,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,167.44512233796297,6.118729513888889,155.87384942129628,M1_endpoint
2025-11-15 11:09:43.010000+00:00,39.433044,143.425553,13.76,0.8,6833,7.801720027887259,196.1209043695126,50.957787220594945,-7.004367796037479,3.432659256000155,6.598837320689715,6.598837320689715,4.159286453833523,0.11543657503019741,True,True,True,False,True,True,False,True,False,True,False,False,True,False,False,167.45560312499998,6.1292103009259264,155.86336863425927,M1_endpoint
2025-11-15 11:19:46.150000+00:00,39.578153,143.510758,8.69,2.1,6834,19.589974421709336,186.12733030947018,42.14797296553128,0.3228479429392141,19.477941821999927,16.40822374544139,16.40822374544139,10.50069721185252,0.28703680049274777,True,True,True,False,True,True,False,True,False,True,False,False,True,False,False,167.46258391203705,6.136191087962963,155.85638784722224,M1_endpoint
2025-11-15 11:19:50.540000+00:00,41.069303,142.942171,25.87,2.3,6835,191.49366993439924,56.02632141957522,137.67486855453078,-47.99976054579405,184.36036192199964,182.10938487372738,57.16418144737493,136.8948350400025,3.1857254011653504,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,167.46263472222222,6.136241898148149,155.85633703703704,outside_local_union
2025-11-15 11:33:22.920000+00:00,39.324402,143.594889,10.97,1.4,6836,11.469114256953532,213.8634144063108,68.70718159921037,7.564260374037186,-8.580321252000202,-11.273967354029477,0.0,11.438529092228402,-0.19722083074710406,False,True,True,False,True,False,False,False,False,False,False,True,False,False,True,167.4720372685185,6.145644444444445,155.84693449074075,M1_endpoint
2025-11-15 11:37:12.210000+00:00,39.544548,143.675749,9.18,1.5,6837,21.47179818567933,197.2779385991153,55.3532059571365,14.500646836667885,15.762102551999767,5.802319539745342,5.802319539745342,20.61663705603349,0.1015027136369814,True,True,True,False,True,True,False,True,False,False,False,True,True,False,False,167.47469108796298,6.148298263888889,155.8442806712963,M1_endpoint
2025-11-15 11:52:39.710000+00:00,39.539144,143.322266,10.11,2.7,6838,21.99996772385862,181.50964027310982,36.5245456496459,-15.87485867730067,15.164560655999919,21.2408925339348,21.2408925339348,5.5497317300570455,0.37157695599103546,True,True,True,False,True,True,False,True,False,True,False,False,True,False,False,167.48542604166667,6.159033217592592,155.83354571759259,M1_endpoint
2025-11-15 11:53:49.870000+00:00,39.53859,143.31569,4.57,2.1,6839,22.368409228143666,181.29466646500182,36.367566267033204,-16.440023516558607,15.103302659999802,21.485467293793565,21.485467293793565,6.062905213829761,0.3758554176722181,True,True,True,False,True,True,False,True,False,True,False,False,True,False,False,167.4862380787037,6.15984525462963,155.83273368055555,M1_endpoint
2025-11-15 12:02:12.140000+00:00,39.546195,143.680713,11.09,2.3,6840,21.895126157052246,197.38206937650844,55.585354308156056,14.927027997046068,15.94421792999959,5.733468202049703,5.733468202049703,21.075141579595677,0.10029826469793689,True,True,True,False,True,True,False,True,False,False,False,True,True,False,False,167.49205138888888,6.165658564814815,155.82692037037037,M1_endpoint
