subset_name,bin_start,bin_end,event_count,median_projected_km,median_dist_m1_km,median_dist_m3_km
m1_related_sens_minus14_plus28_raw_M4+,2025-12-07 00:00:00+00:00,2025-12-14 00:00:00+00:00,1,9.161722927266073,9.420180450821421,48.244997039740426
m1_related_sens_minus14_plus28_raw_M5+,2025-11-03 00:00:00+00:00,2025-11-10 00:00:00+00:00,20,3.7044047637649387,9.760335839538033,53.66625861085584
m1_related_sens_minus14_plus28_raw_M5+,2025-11-10 00:00:00+00:00,2025-11-17 00:00:00+00:00,8,12.01016360481433,25.06743350125506,48.49512010001951
m1_related_sens_minus14_plus28_raw_M5+,2025-11-17 00:00:00+00:00,2025-11-24 00:00:00+00:00,2,31.185898939298276,34.51710677516131,27.674501433862304
m1_related_sens_minus7_plus14_raw_M3+,2025-11-02 00:00:00+00:00,2025-11-09 00:00:00+00:00,50,1.6561204186119503,6.336551514376556,56.40317335410036
m1_related_sens_minus7_plus14_raw_M3+,2025-11-09 00:00:00+00:00,2025-11-16 00:00:00+00:00,238,11.115537380310078,18.7048228635378,47.71253981659234
m1_related_sens_minus7_plus14_raw_M3+,2025-11-16 00:00:00+00:00,2025-11-23 00:00:00+00:00,38,26.32801481924487,33.701962822406855,32.8971320230702
m1_related_sens_minus7_plus14_raw_M3+,2025-11-23 00:00:00+00:00,2025-11-30 00:00:00+00:00,1,44.96746412312999,45.14679184741622,12.317731820993215
m1_related_sens_minus7_plus14_raw_M4+,2025-11-02 00:00:00+00:00,2025-11-09 00:00:00+00:00,17,1.3860996965540024,6.365195449819868,56.58235642521365
m1_related_sens_minus7_plus14_raw_M4+,2025-11-09 00:00:00+00:00,2025-11-16 00:00:00+00:00,60,11.557945564981623,17.289850210669243,47.0212623801161
m1_related_sens_minus7_plus14_raw_M4+,2025-11-16 00:00:00+00:00,2025-11-23 00:00:00+00:00,4,18.18396558585508,28.649958304229585,42.278903399509616
m1_related_sens_minus7_plus14_raw_M5+,2025-11-03 00:00:00+00:00,2025-11-10 00:00:00+00:00,20,3.7044047637649387,9.760335839538033,53.66625861085584
m1_related_sens_minus7_plus14_raw_M5+,2025-11-10 00:00:00+00:00,2025-11-17 00:00:00+00:00,8,12.01016360481433,25.06743350125506,48.49512010001951
m1_related_sens_minus7_plus14_raw_M5+,2025-11-17 00:00:00+00:00,2025-11-24 00:00:00+00:00,2,31.185898939298276,34.51710677516131,27.674501433862304
middle_phase_primary_raw_M3+,2025-12-02 00:00:00+00:00,2025-12-09 00:00:00+00:00,12,8.090593380195738,11.749995606620843,51.16035030611179
middle_phase_primary_raw_M3+,2025-12-09 00:00:00+00:00,2025-12-16 00:00:00+00:00,7,4.862183269629628,24.406164486141346,52.50868683661067
middle_phase_primary_raw_M3+,2025-12-16 00:00:00+00:00,2025-12-23 00:00:00+00:00,13,111.86610507547323,114.24920309361211,58.64572982190886
middle_phase_primary_raw_M3+,2025-12-30 00:00:00+00:00,2026-01-06 00:00:00+00:00,5,23.928000312009672,25.837150997794264,34.78065215294489
middle_phase_primary_raw_M3+,2026-01-06 00:00:00+00:00,2026-01-13 00:00:00+00:00,2,52.79341424284375,58.04313138361672,48.228492323362204
middle_phase_primary_raw_M3+,2026-01-13 00:00:00+00:00,2026-01-20 00:00:00+00:00,2,31.843180560371763,34.04888404116001,26.4722667792243
middle_phase_primary_raw_M3+,2026-01-20 00:00:00+00:00,2026-01-27 00:00:00+00:00,2,3.53717128356125,6.8313710546436655,54.22196921647115
middle_phase_primary_raw_M3+,2026-01-27 00:00:00+00:00,2026-02-03 00:00:00+00:00,4,49.62408961547166,50.99791611302216,13.042045418212759
middle_phase_primary_raw_M3+,2026-02-03 00:00:00+00:00,2026-02-10 00:00:00+00:00,5,21.633909816993334,27.420077277864266,37.52288964520036
middle_phase_primary_raw_M3+,2026-02-10 00:00:00+00:00,2026-02-17 00:00:00+00:00,3,17.93189168961006,21.517073875163454,40.97640314753942
middle_phase_primary_raw_M3+,2026-02-24 00:00:00+00:00,2026-03-03 00:00:00+00:00,1,-23.445306462445778,27.294967840620785,82.1620163185653
middle_phase_primary_raw_M3+,2026-03-03 00:00:00+00:00,2026-03-10 00:00:00+00:00,17,12.928630028892256,24.067905815688054,45.648235021169405
middle_phase_primary_raw_M3+,2026-03-10 00:00:00+00:00,2026-03-17 00:00:00+00:00,2,23.96232405747542,28.54296964910587,34.06336743659098
