fault_id,n_vertices,min_lon,max_lon,min_lat,max_lat,min_x_km,max_x_km,min_y_km,max_y_km,mean_strike_deg
4571,2,-117.398845554679,-117.398825739916,35.5924620363939,35.5924822486569,13.698423158606278,13.700222324781551,-16.35920941851047,-16.356969603280138,141.22629030877772
4572,2,-117.398829855214,-117.398805640968,35.5924582259664,35.5924823008176,13.69984591795589,13.70204444791287,-16.359629386816223,-16.356961626045376,140.50770299700102
4573,2,-117.398400425339,-117.398390120907,35.5921524519741,35.5921691182103,13.73881669084739,13.739753387620196,-16.393497390699203,-16.39164968983813,153.117151760997
4574,2,-117.398497192391,-117.398494232723,35.5922391834916,35.5922469257551,13.73003381483893,13.730303359950364,-16.38388896695014,-16.383030365648786,162.57109465195128
4575,2,-117.398683864669,-117.398672457668,35.5923253709192,35.5923435228353,13.713100046257116,13.714136910183655,-16.37435125254076,-16.372338864605343,152.74063897355555
4576,2,-117.399116817187,-117.399077953884,35.59267083649,35.5927038092335,13.673802198116633,13.6773298010629,-16.33607790629728,-16.33242494526237,136.000166541832
4577,2,-117.399030653142,-117.399013353783,35.592601272131,35.5926295450175,13.681623467743352,13.683196040939025,-16.343787172087968,-16.34065266531229,153.35720885534548
4578,4,-117.399007277064,-117.398947069252,35.5925600409132,35.5926272364579,13.68374232056962,13.68921011339333,-16.348352596901854,-16.340905546444773,143.75288640119857
4579,2,-117.39893575578,-117.398908624134,35.5925375048021,35.5925606749353,13.690235290773856,13.6926980514577,-16.350847650879622,-16.34828067420536,136.1869967953094
4580,2,-117.399000877488,-117.398979605824,35.5925685817747,35.5925881923912,13.684328935510331,13.686260025161907,-16.347409510969797,-16.345236649423295,138.37151106328233
4581,2,-117.399141132157,-117.399122708646,35.5926402721309,35.592674207149,13.671603692672075,13.673279101838327,-16.33947529742527,-16.335712723822578,155.99741426028808
4582,2,-117.399102671751,-117.399089409449,35.5926248766368,35.5926489874608,13.675093463286238,13.676299466305082,-16.341178812695258,-16.33850552930606,155.71835269471683
4583,2,-117.399092820577,-117.399090568675,35.5926376955732,35.5926502123375,13.675986018156573,13.676192228411628,-16.339756694912655,-16.33836825571093,171.55221381382205
4584,2,-117.399042718447,-117.399029128791,35.5926164293048,35.5926330829504,13.680529445567998,13.681763846568069,-16.342107659914028,-16.340261807412343,146.2276496039323
4585,3,-117.383418614877,-117.383389926504,35.5813551905896,35.5814150125928,15.09857370419179,15.10118519806148,-17.58926520455847,-17.58263229183271,158.5100075594991
4586,2,-117.399059649083,-117.399054468089,35.5926464612652,35.5926604619108,13.678990441727201,13.67946235437973,-16.338779101048566,-16.33722643116502,163.09407216857036
4587,12,-117.383806452006,-117.383721696299,35.5814085086957,35.5815800103093,15.063390088435249,15.071104310969831,-17.58340045641619,-17.564385147720902,158.1749966642859
4588,3,-117.399168288985,-117.399133069735,35.5927419260991,35.5927761003368,13.669125261406878,13.6723228216041,-16.328198087551186,-16.324411309809964,139.7906412839127
4589,2,-117.399124307641,-117.39911073867,35.592729474086,35.5927419548773,13.673116881269989,13.674348694003045,-16.329576547010006,-16.328193674692624,138.30650389106842
4590,2,-117.399160494561,-117.399134103056,35.5927293967443,35.5927501845734,13.669836041708681,13.672231309897395,-16.329588381156913,-16.327285615757905,133.87201004560126
4591,3,-117.399244016398,-117.399167870801,35.5927653678275,35.5928071629203,13.662257185037348,13.66916498598913,-16.325602038794734,-16.320975409443413,123.81105417358633
4592,7,-117.383749480854,-117.383711793864,35.5815543391615,35.5816504991712,15.06854364635365,15.071974486446187,-17.567218870824973,-17.556555400707154,163.1916791710311
4593,2,-117.399211725341,-117.399191118275,35.5927417336441,35.5927741685931,13.665189173003853,13.667062206752869,-16.328227520564926,-16.32463168437004,152.48546060674332
4594,2,-117.399262808632,-117.399234538443,35.5928101747498,35.5928422877415,13.660548166115497,13.663115611405413,-16.32063992409763,-16.317080874611385,144.19388105376595
4595,2,-117.398899463639,-117.398858794498,35.5925018862531,35.5925306771491,13.693529387354037,13.697219947265411,-16.354792630778878,-16.351603911426835,130.8276874395807
4596,8,-117.383699260912,-117.383659315725,35.5814845499721,35.5815935127305,15.073103093034815,15.07674407491955,-17.57495401123308,-17.56287059270689,163.22502478436107
4597,2,-117.399429522255,-117.39938535565,35.5928907872801,35.5929628049895,13.645419290066057,13.649434116491214,-16.31171682080805,-16.303732490785485,153.30500141374958
4598,2,-117.399352290276,-117.399280429948,35.5928616132729,35.5929228040442,13.652425217064776,13.658947949972866,-16.314939130303998,-16.308159919051796,136.10459838256526
4599,4,-117.383633205708,-117.383596369477,35.5813528028896,35.5814319935917,15.079120490272862,15.082474109125538,-17.58956184438317,-17.580781196669395,159.0993364291781
4600,3,-117.383694986434,-117.383685148751,35.5811415827179,35.5812122631355,15.073575314982772,15.074453721090551,-17.613012115650985,-17.60516852862736,6.389965913586428
4601,2,-117.399395325534,-117.399395053939,35.5928400601207,35.5928591455332,13.648539218469672,13.64856058825894,-16.31734645709482,-16.31522886562515,0.5781838424329351
4602,2,-117.399393913598,-117.399389760529,35.5927762496243,35.5928224837706,13.648678019332104,13.649046533422986,-16.324426126363853,-16.31929580477202,4.108533879420093
4603,3,-117.383852741011,-117.383844482537,35.5812875993433,35.5813301687523,15.059241398874285,15.059997908976728,-17.59683432883154,-17.592112467970626,170.87144691861798
4604,2,-117.399364142441,-117.399346112833,35.5928548350826,35.5928834029468,13.65135781470096,13.652996601182947,-16.315700313504575,-16.312533174587838,152.6414019523797
4605,2,-117.399309224441,-117.399290415121,35.5927405087675,35.5927786166399,13.656352566490146,13.658063640640124,-16.328377236421144,-16.324151729421235,157.9550368491644
4606,2,-117.399343869024,-117.399329442999,35.5928065801596,35.5928444047456,13.653201719224022,13.6545155066412,-16.321051948390902,-16.316857262323243,162.60929780293674
4607,2,-117.3995251049,-117.399505927756,35.5932034995419,35.5932422018662,13.63670969753773,13.638454187420068,-16.277037699439052,-16.272746284147292,157.87791914190944
4608,2,-117.3994554623,-117.399431974706,35.5929419227316,35.5929665965313,13.64306783644411,13.645200585331843,-16.30604974785979,-16.30331541772346,142.0461419698503
4609,2,-117.399467445766,-117.399455998296,35.5930005882066,35.5930267926524,13.641971613004998,13.64301348756269,-16.299544067265536,-16.296638236788777,160.27489625776786
4610,2,-117.399456473138,-117.399443961769,35.5930030145775,35.5930229534466,13.642966655833911,13.644103881820921,-16.2992731857689,-16.297062677901163,152.77582567242382
4611,2,-117.399448460178,-117.399436275264,35.5929991645799,35.5930268556049,13.643692164693618,13.644801123008582,-16.29969928057854,-16.296628614676624,160.143023748528
4612,2,-117.39908106374,-117.399056893561,35.592681749763,35.5927026634972,13.677042550081957,13.679236535222564,-16.334864129880767,-16.332547087679576,136.56259351509544
4613,2,-117.383836278022,-117.383831036773,35.5813125762145,35.5813451127868,15.060730766968723,15.061211922026647,-17.594061053157063,-17.590451885025246,172.4064072944248
4614,4,-117.38367638126,-117.38367072992,35.5811516857018,35.581211270284,15.075259755752679,15.075760800871201,-17.61188832193408,-17.60527647358045,4.333919453741813
4615,2,-117.399152901585,-117.399124778885,35.5927074793667,35.5927243740307,13.67052854833076,13.673080044239326,-16.332018847264422,-16.330148275294118,126.24617012168576
4616,2,-117.39918868471,-117.3991863105,35.5927233074348,35.592730934585,13.667284586282396,13.667501047028148,-16.330271265627836,-16.329425352873535,165.64657017797106
4617,2,-117.399264183695,-117.399250561664,35.5928168027533,35.5928304985287,13.6604255564794,13.661662381125732,-16.31990676676917,-16.318389095840683,140.8217163169356
4618,2,-117.399269488796,-117.399254722827,35.5928078176267,35.5928167398008,13.659947122528136,13.661286804574583,-16.32090425821672,-16.319916384219415,126.40485430666952
4619,2,-117.39977109556,-117.399753707168,35.5934211291818,35.5934527988077,13.614381237496922,13.615962415519293,-16.25292576047622,-16.249414380660465,155.75791204368699
4620,3,-117.399792789006,-117.399766542292,35.5935355957911,35.5935863220512,13.61239265490249,13.614779837281974,-16.240227305089665,-16.23460279188452,157.00202997264978
4621,3,-117.399885557672,-117.399851480561,35.5936417130947,35.5936816771677,13.603969432427068,13.607064404927758,-16.22846520942674,-16.22403585895176,145.0562835425112
4622,5,-117.383670496996,-117.383656630349,35.581099108637,35.5811624397948,15.075791075818485,15.077059806500786,-17.61771877860269,-17.610694239223776,169.598699352362
4623,2,-117.39946884691,-117.399437493845,35.5929710580679,35.5930210513804,13.641845610039242,13.644695464713095,-16.30281790753129,-16.297275433752247,152.7884701710565
4624,2,-117.399490700435,-117.399454186162,35.592979946967,35.593010600359,13.639866916687936,13.643181218141367,-16.301833990536398,-16.298438024920387,135.69725702764896
4625,2,-117.383750499786,-117.383737844526,35.5814035678205,35.5814171143084,15.068494554684582,15.069639057922792,-17.583953071901345,-17.58244813109911,37.25288644814054
4626,3,-117.383859888823,-117.383859529993,35.5814066839714,35.5814427000207,15.058579194695536,15.058609186662594,-17.583624108213343,-17.579628045537067,0.23042090891364178
4627,2,-117.400040026126,-117.399954709242,35.5936381490814,35.5937913809675,13.58995233192223,13.597710016235096,-16.22887493973532,-16.211885450588067,155.4577696361999
4628,4,-117.400014284831,-117.39987157861,35.5934841941403,35.5936368783393,13.592311255103485,13.605269725258623,-16.24594494858494,-16.22902417756421,142.56564830941045
4629,2,-117.399913980746,-117.399902012568,35.5937013039721,35.5937291757609,13.601385577661025,13.602474900990314,-16.221860515973876,-16.21876975844059,160.58522760763958
4630,2,-117.399816225338,-117.399795469885,35.5935968108442,35.5936300201094,13.610261354570717,13.612147925055881,-16.233439416793168,-16.22975767763939,152.86881473940878
4631,3,-117.383949776061,-117.383933550493,35.5816412433488,35.5816761766143,15.050381531732727,15.051856707855654,-17.557611135661354,-17.553737351897297,161.11969244211457
4632,2,-117.400056578149,-117.400051491583,35.5937183416282,35.5937720014767,13.588455603829985,13.588925647462181,-16.21999085719247,-16.21403792341298,175.48529247147434
4633,6,-117.383930975734,-117.383909956779,35.5815935334149,35.5816454144044,15.052091308871812,15.054006135551308,-17.562900612280867,-17.557147575232598,161.4069469711445
4634,2,-117.4000420505,-117.400037611447,35.5937463006513,35.5937580943606,13.589774508146558,13.590178787898312,-16.216886842571103,-16.215578927789597,162.82348927049787
4635,2,-117.400034180533,-117.400028325946,35.5937291550765,35.5937609838824,13.590487225726912,13.591023177295,-16.2187878838304,-16.215257242112834,171.36839567050524
4636,3,-117.383917761096,-117.383901977994,35.5816094891866,35.5816298723208,15.053291962494038,15.054726322938478,-17.56112907716794,-17.558869962920756,147.5990469490189
4637,2,-117.400094223769,-117.400083626158,35.5937490103086,35.5937654355265,13.585045124779292,13.58600829947199,-16.216592568854292,-16.21477163325588,152.12362410694112
4638,3,-117.40002983411,-117.399983144906,35.5934537646796,35.5935037094287,13.590924654007074,13.595164276770829,-16.24933659121582,-16.243801611837586,142.5489787020133
4639,2,-117.400024632431,-117.400000866946,35.5936694868574,35.5936912351625,13.591364315349894,13.593521717650194,-16.225404358321352,-16.22299464180694,138.1621377584227
4640,2,-117.383926937778,-117.383926595136,35.5816873327043,35.5817043029113,15.052449444974458,15.052477321530363,-17.552496070317428,-17.55061315280519,0.848200895477305
4641,2,-117.399978528686,-117.399963117004,35.5937429686632,35.5937586636315,13.595531001944439,13.596930324866786,-16.217246220144226,-16.21550697443263,141.18132765709277
4642,2,-117.399946283494,-117.399925058595,35.5936665181953,35.5937058104748,13.598462134155263,13.600392271194982,-16.225723239860304,-16.22136664397364,156.1048427451797
4643,2,-117.399943188028,-117.399925968708,35.5935852833342,35.5936120642454,13.598758531257685,13.600323550142058,-16.234736490733408,-16.231767494576047,152.20536407518077
4644,2,-117.399925151225,-117.39990531308,35.5935721127628,35.5935970959293,13.60039563329441,13.602197677037317,-16.23619492387553,-16.23342575309195,146.9458490140205
4645,2,-117.399907167482,-117.399891263871,35.5935660765133,35.5935928601224,13.602026109670737,13.603471895595295,-16.236862708468646,-16.233893231307,154.03936819064648
4646,2,-117.399875827008,-117.399869613592,35.5935296476752,35.5935457302513,13.604874293358055,13.605440102980957,-16.240901541298243,-16.239118017119555,162.39876164584157
4647,2,-117.399870433773,-117.399863797676,35.5935049765735,35.5935181939096,13.605367715214435,13.605971344798341,-16.243638029771898,-16.242172466691994,157.61443547683953
4648,8,-117.383910990999,-117.383892243732,35.5815440077498,35.5816507177065,15.053921676663867,15.055607957155367,-17.56839570315378,-17.55655397355296,6.085519512523014
4649,2,-117.399865891298,-117.399853529217,35.5934667212123,35.5934856447467,13.60578488726526,13.606908396412624,-16.247881094416364,-16.245783213805932,151.82895376850948
4650,2,-117.399867972329,-117.399845510862,35.5934399088248,35.5934638092075,13.605599994850596,13.607639596149708,-16.25085485634472,-16.248206186574116,142.4020235475704
4651,2,-117.400093353226,-117.400081429115,35.5938359738512,35.5938548991843,13.585108883068632,13.586192692053437,-16.20694353433795,-16.204845390840187,152.68110564613016
4652,2,-117.400102073052,-117.400096312895,35.5938334197766,35.5938462818805,13.584320117594531,13.584844300227049,-16.207228971557534,-16.20580269933283,159.82064347364172
4653,2,-117.400104210741,-117.400099302241,35.5939056928935,35.5939235687178,13.584113319348813,13.584561169265669,-16.199210578323804,-16.197227908737542,167.27151078403884
4654,2,-117.400022578379,-117.400021151155,35.5936958990466,35.5937187966852,13.591545797074152,13.591679012862127,-16.222476695346554,-16.219936366853045,176.99813731577143
4655,2,-117.400000553982,-117.399990817023,35.5936748872863,35.5936948945038,13.593545779077798,13.59443156702521,-16.22480378182743,-16.222585300014565,158.23432865375128
4656,3,-117.40010063054,-117.40003009851,35.593645056774,35.5937324933599,13.58447009090928,13.590876772714791,-16.22811895702058,-16.21842750039694,146.53202680265247
