event_time,latitude,longitude,depth_km,magnitude,elapsed_hr_since_64,x_km,y_km
2019-07-04 23:29:14.660000+00:00,35.60378679518505,-117.57986658971166,7.560471470000001,1.41,5.923783333333333,-3.2537587217275035,-8.899314030835548
2019-07-04 23:29:25.880000+00:00,35.68143079518505,-117.50464417656114,3.27815117,1.44,5.9269,3.558891113928455,-0.284408861856979
2019-07-04 23:29:29.020000+00:00,35.61733179518505,-117.71147556279637,10.33309241,2.13,5.927772222222222,-15.176617959937465,-7.384131753490459
2019-07-04 23:30:23.120000+00:00,35.58936579518505,-117.62345255440928,3.38702372,1.2,5.9428,-7.204487116397705,-10.497027439020076
2019-07-04 23:30:30.220000+00:00,35.74456179518505,-117.5645127349448,4.693494320000001,1.19,5.944772222222222,-1.8592386126463676,6.719690926556521
2019-07-04 23:30:37.340000+00:00,35.69824879518505,-117.48004438951943,9.75243881,1.26,5.94675,5.784570187777774,1.5827730886807836
2019-07-04 23:30:53.160000+00:00,35.67792779518505,-117.5208469240423,6.283033550000001,1.55,5.951144444444444,2.0922302504606094,-0.6735435524919233
2019-07-04 23:31:43.840000+00:00,35.702345795185046,-117.4809476851584,2.13861848,2.22,5.965222222222222,5.702524918424839,2.0372965331980755
2019-07-04 23:32:27.480000+00:00,35.76400779518505,-117.56641014191096,5.811252500000001,1.32,5.977344444444444,-2.0303720984828137,8.877348776516344
2019-07-04 23:32:38.160000+00:00,35.56375179518505,-117.59718971736316,9.86856953,0.95,5.980311111111111,-4.825854914997464,-13.340537451851139
2019-07-04 23:33:02.820000+00:00,35.69768279518505,-117.48566734868166,1.94990606,0.71,5.987161111111111,5.275696479205946,1.5196568481648263
2019-07-04 23:33:24.120000+00:00,35.59839079518505,-117.59292820223948,8.43145187,1.74,5.993077777777779,-4.437602891013611,-9.49749792827312
2019-07-04 23:34:00.520000+00:00,35.66651379518505,-117.51264310155048,5.2305989,2.27,6.0031888888888885,2.8353167075002412,-1.9397545928814939
2019-07-04 23:34:02+00:00,35.59426479518505,-117.5940989060322,9.846795020000002,4.34,6.0036,-4.543923830523831,-9.955230457069257
2019-07-04 23:35:47.400000+00:00,35.72718279518505,-117.5648604786738,4.27977863,1.74,6.032877777777778,-1.8911039589882166,4.791426071261204
2019-07-04 23:36:27.640000+00:00,35.56438179518505,-117.75599476251914,6.283033550000001,1.69,6.0440555555555555,-19.222591838248405,-13.251216981398299
2019-07-04 23:36:54.840000+00:00,35.71892279518505,-117.55285688196324,3.49589627,1.8,6.051611111111111,-0.8051830122689582,3.874782261048676
2019-07-04 23:37:11.260000+00:00,35.73907279518505,-117.52976233804648,3.91687013,1.58,6.056172222222223,1.2841469950842415,6.110561410167488
2019-07-04 23:37:15.720000+00:00,35.67683279518505,-117.5165578451166,6.994334210000002,1.8,6.0574111111111115,2.480549612505518,-0.7949372882191084
2019-07-04 23:37:26+00:00,35.58557379518505,-117.60585828229904,1.92813155,1.4,6.060266666666666,-5.610203951137512,-10.918901812066016
2019-07-04 23:37:39.800000+00:00,35.635162795185046,-117.5559598447836,4.671719810000001,1.8,6.0641,-1.0870824226478466,-5.4186132301023635
2019-07-04 23:38:43.880000+00:00,35.70865679518505,-117.50498814067636,10.500030320000002,1.69,6.0819,3.5265550884456176,2.7363947621827918
2019-07-04 23:39:09.880000+00:00,35.71909779518505,-117.5392988946029,5.11446818,2.04,6.0891222222222225,0.4215774157093794,3.8941726940316284
2019-07-04 23:39:34.940000+00:00,35.72707379518505,-117.54471947079794,4.01848451,2.18,6.0960833333333335,-0.0688822373220799,4.779131072100322
2019-07-04 23:40:19.320000+00:00,35.68610279518505,-117.48573151341702,3.00234071,2.08,6.108411111111111,5.270650889324503,0.23481427506584784
2019-07-04 23:40:40.800000+00:00,35.73037279518505,-117.51783970918768,6.341098910000001,1.14,6.1143777777777775,2.3629222216224224,5.1454822592327005
2019-07-04 23:41:07.040000+00:00,35.65779479518505,-117.55368247357228,8.24999762,1.28,6.121666666666667,-0.8805561598560929,-2.9075599440344355
2019-07-04 23:41:20.560000+00:00,35.56362979518505,-117.6043187086188,8.525808080000001,1.54,6.125422222222222,-5.472161150664317,-13.35370012170874
2019-07-04 23:41:36.960000+00:00,35.56652279518505,-117.6270809159883,0.96279494,1.56,6.1299777777777775,-7.535462277904967,-13.031213304864341
2019-07-04 23:41:56.040000+00:00,35.72169379518505,-117.50839108211588,10.862938820000002,1.06,6.135277777777778,3.2180847476708996,4.1827816359292616
2019-07-04 23:42:33.600000+00:00,35.74750779518505,-117.56076894800836,5.056402820000001,4.05,6.145711111111112,-1.5205437186931476,7.04649784984338
2019-07-04 23:43:41.440000+00:00,35.702207795185046,-117.4737706751994,4.562847260000001,2.11,6.164555555555556,6.352064368144989,2.0224254166191633
2019-07-04 23:43:54.920000+00:00,35.67111579518505,-117.55413143311442,7.306435520000001,2.1,6.1683,-0.921057137911494,-1.4295536777394768
2019-07-04 23:44:19.640000+00:00,35.73899979518505,-117.53230133276872,3.87332111,1.85,6.175166666666667,1.054471060070198,6.10243151693513
2019-07-04 23:44:46.980000+00:00,35.71924079518505,-117.51582890493135,4.4322002000000005,2.09,6.182761111111111,2.5451928476827015,3.9103936324105555
2019-07-04 23:45:23.060000+00:00,35.87992579518505,-117.68530655695032,7.437082580000001,1.69,6.192783333333334,-12.763808549171237,21.74807822324861
2019-07-04 23:45:35.160000+00:00,35.61009779518505,-117.57219304301849,10.49277215,1.69,6.196144444444444,-2.5582379904878576,-8.199324549569063
2019-07-04 23:46:12.220000+00:00,35.71749879518505,-117.52382877911668,4.30155314,1.63,6.206438888888889,1.8213863125270167,3.7169342674938117
2019-07-04 23:46:31.560000+00:00,35.62032279518505,-117.56009277776012,8.98307279,2.2,6.211811111111111,-1.4617019654645729,-7.065089014623722
2019-07-04 23:47:00.660000+00:00,35.64219379518505,-117.56767835059853,12.3436055,1.25,6.219894444444444,-2.1483231249391173,-4.638314566005795
2019-07-04 23:47:09.480000+00:00,35.67029879518505,-117.51043837424588,3.96041915,1.03,6.2223444444444445,3.0347933214667164,-1.5197321328470474
2019-07-04 23:47:20.680000+00:00,35.607883795185046,-117.59112188397508,2.42894528,1.34,6.2254555555555555,-4.273411710567021,-8.444313898278317
2019-07-04 23:47:59.360000+00:00,35.75083679518505,-117.56470818880896,4.954788440000001,2.08,6.2362,-1.876770879240604,7.415933064278559
2019-07-04 23:48:43.440000+00:00,35.68934579518505,-117.49521274728626,2.56685051,1.22,6.248444444444445,4.4122345600567705,0.5941682175198181
2019-07-04 23:48:58.500000+00:00,35.73899979518505,-117.53978033276871,8.19193226,1.38,6.252627777777778,0.3779217649719236,6.102376960094001
2019-07-04 23:49:08.360000+00:00,35.68755879518505,-117.47705661841196,6.73304009,1.1,6.255366666666666,6.055789068674066,0.39686230181745064
2019-07-04 23:49:27.920000+00:00,35.62412279518505,-117.71098005091272,3.00234071,1.09,6.260800000000001,-15.130446091761508,-6.630733606224738
2019-07-04 23:49:30.200000+00:00,35.671050795185046,-117.5219204284308,7.27014467,1.2,6.261433333333334,1.995218274975982,-1.4365895096759933
2019-07-04 23:50:01.080000+00:00,35.59603879518505,-117.595703033381,8.23548128,2.1,6.270011111111112,-4.689191592670714,-9.758327141220144
2019-07-04 23:50:32.420000+00:00,35.74828879518505,-117.52855100449784,5.11446818,1.38,6.278716666666667,1.3935634088560656,7.133132351045123
2019-07-04 23:50:57.100000+00:00,35.77126679518505,-117.59056366746388,4.5410727500000005,2.73,6.285572222222223,-4.214230778950462,9.683537227519997
2019-07-04 23:51:38.380000+00:00,35.65016079518505,-117.57619192396211,9.40404665,1.5,6.297038888888889,-2.919100913839564,-3.754136824535832
2019-07-04 23:51:56.780000+00:00,35.69946879518505,-117.47185747754824,7.974187160000001,0.87,6.30215,6.525434611720109,1.7186493346673564
2019-07-04 23:52:18.080000+00:00,35.77888379518505,-117.62683521913866,4.60639628,0.99,6.308066666666667,-7.4933118327346335,10.530843404991472
2019-07-04 23:52:21.920000+00:00,35.69716979518505,-117.47050631166888,2.64669038,1.1,6.3091333333333335,6.647912017850048,1.4636580670310761
2019-07-04 23:52:53.160000+00:00,35.68284679518505,-117.50887627864796,8.315321149999999,1.45,6.317811111111111,3.175724336752858,-0.12744433048172296
2019-07-04 23:53:04.480000+00:00,35.65961279518505,-117.56807060448978,1.87006619,1.19,6.320955555555555,-2.1833750671371153,-2.7056236005243974
2019-07-04 23:53:50.160000+00:00,35.708331795185046,-117.51301211721491,5.317696940000001,0.73,6.333644444444444,2.8004434992228746,2.700076362909447
2019-07-04 23:53:56.860000+00:00,35.64212879518505,-117.54005034592156,4.1346152300000005,1.09,6.335505555555556,0.35392406360702794,-4.645778744263802
2019-07-04 23:54:18.560000+00:00,35.58946779518505,-117.5853915617294,8.70000416,1.39,6.3415333333333335,-3.755059772454475,-10.487832125063264
2019-07-04 23:54:36.240000+00:00,35.65727379518505,-117.51137243605626,3.82977209,3.42,6.346444444444445,2.950704984212973,-2.964920523674056
2019-07-04 23:55:30.400000+00:00,35.739398795185046,-117.54327936161587,4.19993876,2.25,6.361488888888889,0.061399797126574986,6.1466398468815004
2019-07-04 23:55:53+00:00,35.62303279518505,-117.56911797255582,11.30568719,2.29,6.367766666666666,-2.2792526656621686,-6.764237309105182
2019-07-04 23:56:30.280000+00:00,35.68833679518505,-117.51020267451813,3.1983113,0.92,6.378122222222222,3.05544525104859,0.4816465589364307
2019-07-04 23:56:55.540000+00:00,35.736972795185046,-117.52611618622824,6.674974730000001,2.59,6.385138888888889,1.614019435820749,5.877611506971702
2019-07-04 23:57:30.800000+00:00,35.60640679518505,-117.58610077788398,5.51366753,1.33,6.3949333333333325,-3.8185298906785263,-8.60839630083388
2019-07-04 23:57:58.080000+00:00,35.76451679518505,-117.5932331787565,5.84028518,1.05,6.402511111111111,-4.455993181018958,8.934710906541557
2019-07-04 23:58:33.280000+00:00,35.73898379518505,-117.55820533161196,3.45234725,1.2,6.412288888888889,-1.2888013151149709,6.100687163020728
2019-07-04 23:58:48.080000+00:00,35.713515795185046,-117.505346491488,6.899978000000001,1.46,6.4164,3.493914415810054,3.275505742992516
2019-07-04 23:59:11.600000+00:00,35.783152795185046,-117.5420545284193,4.29429497,1.04,6.422933333333334,0.17210328292893015,11.001348062950747
2019-07-04 23:59:20.920000+00:00,35.70873879518505,-117.50196914659594,6.5370695,1.26,6.425522222222223,3.7997525017219393,2.7456055698513504
2019-07-05 00:00:19.660000+00:00,35.59978279518505,-117.58045230218536,6.391906100000001,1.58,6.4418388888888884,-3.3069964633304436,-9.343544823171689
2019-07-05 00:01:01.510000+00:00,35.68337579518505,-117.48757931678814,6.108837470000001,1.55,6.453463888888889,5.103562091761814,-0.06785257481175253
2019-07-05 00:01:25.790000+00:00,35.73088179518505,-117.55039174597208,6.92901068,0.92,6.460208333333333,-0.5820442391879025,5.201662647211888
2019-07-05 00:01:47.600000+00:00,35.67369979518505,-117.51134161931894,3.07492241,0.88,6.466266666666667,2.9528905047629683,-1.142408746288146
2019-07-05 00:02:00.870000+00:00,35.67547379518505,-117.51612674716816,4.359618500000001,1.14,6.469952777777778,2.519619674841852,-0.945711453098474
2019-07-05 00:02:08.690000+00:00,35.74235279518505,-117.5343365752036,5.5499583800000005,1.26,6.472125,0.870326838748166,6.474441000934361
2019-07-05 00:02:21.430000+00:00,35.72279279518505,-117.51477116150556,9.69437345,1.23,6.475663888888889,2.640782614622855,4.304529588469918
2019-07-05 00:02:28.470000+00:00,35.59082679518505,-117.61183165926283,2.1313603100000003,1.69,6.477619444444445,-6.151187435798695,-10.335716880018825
2019-07-05 00:02:36.520000+00:00,35.72490879518505,-117.5519053143735,4.649945300000001,1.53,6.479855555555555,-0.7190289748610225,4.538944645365678
2019-07-05 00:02:51.700000+00:00,35.59656779518505,-117.5994950713581,3.78622307,0.94,6.484072222222222,-5.032797829050887,-9.699446252910388
2019-07-05 00:02:58.080000+00:00,35.73016179518505,-117.5364026939394,3.44508908,1.21,6.485844444444445,0.6835379925206061,5.121782987502765
2019-07-05 00:03:11.990000+00:00,35.68989079518505,-117.62630878659266,10.88471333,0.71,6.489708333333334,-7.45399973928985,0.6566677142208549
2019-07-05 00:03:42.870000+00:00,35.68289579518505,-117.47794328218076,2.89346816,1.16,6.498286111111112,5.975877784590608,-0.12056662281023241
2019-07-05 00:03:51.600000+00:00,35.582484795185046,-117.62125506067304,8.533066250000001,1.67,6.500711111111111,-7.005930733207799,-11.26064238143438
2019-07-05 00:04:12.110000+00:00,35.73201279518505,-117.52568482771052,9.03387998,1.23,6.506408333333333,1.653143520413394,5.32728641824765
2019-07-05 00:04:22.630000+00:00,35.743642795185046,-117.5532736684863,5.920125050000001,1.35,6.509330555555556,-0.8426345988884649,6.61756930561293
2019-07-05 00:04:45.430000+00:00,35.73850279518505,-117.55270329683712,4.62817079,1.35,6.515663888888889,-0.7910926760786379,6.047259931399758
2019-07-05 00:05:00.980000+00:00,35.74360979518505,-117.55711466609992,4.722527,1.44,6.519983333333333,-1.1900710325318458,6.613947578123498
2019-07-05 00:05:13.020000+00:00,35.56760079518505,-117.63405499326664,7.669344020000001,1.04,6.523327777777777,-8.167584639962357,-12.911051206596884
2019-07-05 00:05:59.810000+00:00,35.72615379518505,-117.54056840432456,3.93138647,1.43,6.536325,0.3066821480692513,4.677058473024344
2019-07-05 00:06:03.700000+00:00,35.68494279518505,-117.4877334297726,3.73541588,1.38,6.537405555555556,5.089511845898154,0.10600301516272996
2019-07-05 00:07:18.240000+00:00,35.60528779518505,-117.59258669751276,5.288664260000001,1.52,6.558111111111112,-4.406277852968087,-8.732279884335021
2019-07-05 00:07:38.080000+00:00,35.69651479518505,-117.51805726441223,5.578991060000001,1.17,6.5636222222222225,2.3442311552509625,1.3888067996652969
2019-07-05 00:07:45.170000+00:00,35.67564879518505,-117.50094075978072,5.571732890000001,0.99,6.565591666666667,3.894423516746703,-0.9257988916067378
2019-07-05 00:08:23.100000+00:00,35.74305279518505,-117.5366146258214,7.03062506,1.16,6.576127777777778,0.6642575221620346,6.552091163860416
2019-07-05 00:08:34.500000+00:00,35.64456579518505,-117.54057952128142,3.57573614,0.83,6.579294444444444,0.30598772909997324,-4.3753895150907605
2019-07-05 00:08:50.350000+00:00,35.57091679518505,-117.71041423100576,10.877455160000002,0.73,6.583697222222223,-15.089178746687658,-12.534106186884637
2019-07-05 00:09:20.460000+00:00,35.72841579518505,-117.5252365677678,9.2225924,2.34,6.592061111111111,1.6937727180024913,4.9281924959871315
2019-07-05 00:10:20.780000+00:00,35.66224579518505,-117.5140667941178,4.04025902,1.63,6.608816666666667,2.706557138013956,-2.413341254680122
2019-07-05 00:10:40.610000+00:00,35.66348279518505,-117.51105588321474,3.53944529,1.29,6.614325,2.979138864301035,-2.2760055609113747
2019-07-05 00:11:38.300000+00:00,35.73619179518505,-117.53612612977034,5.21608256,1.68,6.63035,0.7085053221112778,5.790837942083115
2019-07-05 00:12:26.140000+00:00,35.62455479518505,-117.6003680819691,10.05728195,1.02,6.643638888888889,-5.110129468041232,-6.59419341059283
2019-07-05 00:12:33.100000+00:00,35.62188579518505,-117.5691418901059,3.36524921,1.02,6.645572222222222,-2.281451972904562,-6.891498716766712
2019-07-05 00:13:01.200000+00:00,35.72748379518505,-117.51287550042292,5.179791710000001,1.09,6.653377777777778,2.8121337603795693,4.825067024822807
2019-07-05 00:13:20.300000+00:00,35.64876479518505,-117.51999882347948,8.06854337,0.38,6.658683333333333,2.169796841352364,-3.9092408212986434
2019-07-05 00:13:31.150000+00:00,35.68273779518505,-117.49758027078931,4.08380804,0.58,6.661697222222222,4.198282072929838,-0.13911421317101022
2019-07-05 00:14:05.540000+00:00,35.64388679518505,-117.5349234724203,3.88057928,2.71,6.67125,0.8182434602031885,-4.450693849990767
2019-07-05 00:15:03.960000+00:00,35.75836379518505,-117.58165173341446,4.27977863,1.45,6.687477777777778,-3.4089338591779264,8.251543410239776
2019-07-05 00:15:37.340000+00:00,35.65912479518505,-117.51038856934684,7.204821140000001,0.72,6.69675,3.039726113057364,-2.7595171268369847
2019-07-05 00:16:01.710000+00:00,35.59253579518505,-117.59366778192452,5.600765570000001,1.17,6.703519444444444,-4.504950885886409,-10.147085403653227
2019-07-05 00:16:21.330000+00:00,35.67833879518505,-117.50225195366755,2.59588319,1.17,6.7089694444444445,3.7755925327058093,-0.6273864564317522
2019-07-05 00:16:42.430000+00:00,35.678232795185046,-117.49959894602694,3.45960542,1.88,6.714830555555555,4.0157703843974,-0.6390422631041371
2019-07-05 00:17:18.660000+00:00,35.64619379518505,-117.5534536384396,8.89597475,2.0,6.724894444444444,-0.8599591375460738,-4.194722648543373
2019-07-05 00:17:48.380000+00:00,35.61072779518505,-117.5867930882779,4.555589090000001,1.49,6.73315,-3.88105104136402,-8.128946638715721
2019-07-05 00:18:01.230000+00:00,35.77274779518505,-117.6116257747117,4.345102160000001,3.99,6.736719444444444,-6.118623798811143,9.848969865908805
2019-07-05 00:20:06.630000+00:00,35.63721779518505,-117.54502199260354,6.457229630000001,1.67,6.771552777777778,-0.09636037666795653,-5.190672178871683
2019-07-05 00:20:26.240000+00:00,35.68944279518505,-117.50360375428198,8.148383240000001,1.72,6.777,3.652710021641557,0.6045861864187236
2019-07-05 00:20:46.610000+00:00,35.71643279518505,-117.52515470213092,5.172533540000001,1.45,6.782658333333333,1.701433931652561,3.5986337739115384
2019-07-05 00:21:25.020000+00:00,35.66943579518505,-117.4617233120654,7.074174080000001,1.23,6.793327777777778,7.445412141775871,-1.612885913873749
2019-07-05 00:21:38.440000+00:00,35.67084379518505,-117.51733041351532,7.53143879,1.31,6.797055555555556,2.410789021192302,-1.4594538272558688
2019-07-05 00:22:03.600000+00:00,35.58330279518505,-117.62061211935868,8.48951723,2.04,6.804044444444445,-6.947586031088375,-11.169929867792346
2019-07-05 00:22:29.390000+00:00,35.61456079518505,-117.57311336367232,7.76370023,1.11,6.811208333333333,-2.641477239208494,-7.704122191594851
2019-07-05 00:22:47.470000+00:00,35.62946579518505,-117.57863143506631,10.72503359,1.1,6.816230555555555,-3.1408335513641603,-6.050220184144619
2019-07-05 00:23:04.390000+00:00,35.71753979518505,-117.51727678207774,4.27252046,0.98,6.820930555555555,2.414237043288283,3.7216246776260564
2019-07-05 00:23:15.520000+00:00,35.65291979518505,-117.59659412257254,9.25888325,1.22,6.824022222222222,-4.766564569537181,-3.44722075018427
2019-07-05 00:23:18.840000+00:00,35.542580795185046,-117.74390020072325,1.53619037,1.23,6.824944444444444,-18.13105080742659,-15.67234962177141
2019-07-05 00:23:44.090000+00:00,35.73254979518505,-117.5314548665216,8.11935056,2.23,6.831958333333333,1.1311334520561267,5.386786929637869
2019-07-05 00:24:24.220000+00:00,35.66302279518505,-117.51834785008184,2.75556293,1.06,6.843105555555556,2.3188996878142922,-2.327240458795362
2019-07-05 00:24:46.520000+00:00,35.71825579518505,-117.52293283378911,4.708010660000001,0.94,6.8492999999999995,1.9024371873631785,3.8009432657986086
2019-07-05 00:24:55.510000+00:00,35.71658779518505,-117.52155771332464,4.722527,1.1,6.851797222222222,2.0269048642632925,3.615899889677348
2019-07-05 00:25:42.390000+00:00,35.67640579518505,-117.50285381434033,2.92250084,0.98,6.864819444444444,3.721196788881589,-0.8418816258662605
2019-07-05 00:25:56.900000+00:00,35.53436879518505,-117.45845861286172,6.6822329,1.24,6.86885,7.7540200159632935,-16.598536531344422
2019-07-05 00:26:16.400000+00:00,35.76030479518505,-117.5571808738856,6.224968190000001,0.78,6.874266666666667,-1.1958101962700947,8.466332239108707
2019-07-05 00:26:52.300000+00:00,35.70147879518505,-117.50879662259082,5.6443145900000005,0.92,6.884238888888889,3.1821949427831377,1.9398401694559801
2019-07-05 00:27:00.920000+00:00,35.71155379518505,-117.50957034982476,5.985448580000001,1.37,6.886633333333334,3.111779379602487,3.057672564453888
2019-07-05 00:27:18.280000+00:00,35.74117679518505,-117.56084949016967,4.11284072,1.14,6.891455555555556,-1.5279496930194731,6.344047630094597
2019-07-05 00:27:57.830000+00:00,35.72194679518505,-117.55253110039176,4.163647910000001,1.14,6.902441666666667,-0.7756761614212566,4.210304010150243
2019-07-05 00:28:01.340000+00:00,35.68134179518505,-117.4885801701449,3.72815771,2.52,6.903416666666667,5.013089369388701,-0.2935827557666947
2019-07-05 00:28:48.650000+00:00,35.71704679518505,-117.53673474647306,5.557216550000001,2.74,6.916558333333334,0.6536043292195469,3.666620522762928
2019-07-05 00:29:29+00:00,35.589711795185046,-117.58940357924044,5.12172635,1.77,6.927766666666667,-4.118651223757159,-10.460599302310678
2019-07-05 00:29:35.930000+00:00,35.74878579518505,-117.5535340404468,6.638683880000001,1.67,6.929691666666667,-0.8661307555250136,7.188209551428178
2019-07-05 00:29:53.610000+00:00,35.61530979518505,-117.58122641749276,8.409677360000002,1.44,6.934602777777778,-3.3764916932602302,-7.620770841861411
2019-07-05 00:30:47.730000+00:00,35.73197679518505,-117.52638482510868,9.411304820000002,2.46,6.9496361111111105,1.5898170402559157,5.323280512841899
2019-07-05 00:31:21.710000+00:00,35.67789979518505,-117.49661992202408,5.695121780000001,1.19,6.9590749999999995,4.285474823127071,-0.6758637483504187
2019-07-05 00:31:32.910000+00:00,35.68051979518505,-117.48945911088616,5.295922430000001,1.1,6.9621861111111105,4.933573856109753,-0.3848306981594355
2019-07-05 00:31:50.650000+00:00,35.69286879518505,-117.48766100139017,7.074174080000001,1.26,6.967113888888889,5.0955640562341085,0.9854221338974543
2019-07-05 00:32:06.430000+00:00,35.69996179518505,-117.476716513122,2.82088646,4.36,6.971497222222222,6.0856324870912495,1.773037411653286
2019-07-05 00:33:19.300000+00:00,35.74107879518505,-117.55235348308376,4.99833746,2.58,6.9917388888888885,-0.7594239249877063,6.3330751477485405
2019-07-05 00:34:06.360000+00:00,35.71765379518505,-117.535188790311,4.49026556,2.01,7.004811111111111,0.7934836555990902,3.7339808518456445
2019-07-05 00:34:30.600000+00:00,35.60000179518505,-117.49763131791022,3.67009235,1.86,7.011544444444445,4.197987679104524,-9.318871041741549
2019-07-05 00:34:30.790000+00:00,35.83493479518505,-117.44615128511911,9.4403375,1.77,7.011597222222222,8.836974007012836,16.75124734991841
2019-07-05 00:34:43.480000+00:00,35.72004979518505,-117.5181809633645,7.981445330000001,1.98,7.015122222222222,2.332349872306677,4.00009685019607
2019-07-05 00:34:55.300000+00:00,35.60956079518505,-117.5977060044413,9.25162508,1.93,7.018405555555555,-4.869883546787416,-8.257941541588238
2019-07-05 00:35:23.270000+00:00,35.74266979518505,-117.53749359812602,6.508036820000001,1.75,7.026175,0.5847526375396617,6.509590098431325
2019-07-05 00:35:36.330000+00:00,35.61706379518505,-117.60939254353669,9.62904992,1.53,7.029802777777778,-5.928200562640141,-7.4248278730313135
2019-07-05 00:35:49.820000+00:00,35.69696279518505,-117.47877429673416,2.87895182,0.93,7.03355,5.899615787364085,1.4401625702695482
2019-07-05 00:35:57.810000+00:00,35.67605579518505,-117.53542178911437,7.364500880000001,1.34,7.035769444444445,0.772802188410961,-0.8814601630904338
2019-07-05 00:36:17.620000+00:00,35.66049179518505,-117.5176636677924,7.066915910000001,1.52,7.041272222222223,2.3809246029285367,-2.608045482382527
2019-07-05 00:36:25.560000+00:00,35.70063679518505,-117.47748956182994,2.3999126,1.74,7.0434777777777775,6.015617822263333,1.8478833614417471
2019-07-05 00:36:51.430000+00:00,35.60988579518505,-117.59611102778864,9.26614142,1.48,7.050663888888889,-4.7253499105767816,-8.221960071262847
2019-07-05 00:37:43.330000+00:00,35.72587679518505,-117.47008538431086,3.11847143,0.83,7.065080555555555,6.6836123827030125,4.648833100631172
2019-07-05 00:37:50.090000+00:00,35.68066179518505,-117.50598712112291,3.74267405,1.31,7.066958333333333,3.4373541594011243,-0.36977961862859504
2019-07-05 00:38:20.880000+00:00,35.68369379518505,-117.498150339716,3.84428843,1.06,7.075511111111111,4.146628011028424,-0.033067231871571866
2019-07-05 00:38:29.630000+00:00,35.68617179518505,-117.49177851839258,3.82251392,1.22,7.077941666666667,4.723274193489994,0.24216241116468076
2019-07-05 00:38:52.700000+00:00,35.57879079518505,-117.61906579568456,8.62016429,1.05,7.08435,-6.807816149462903,-11.670650055177527
2019-07-05 00:39:11.970000+00:00,35.64125379518505,-117.5400662829641,6.80562179,0.83,7.089702777777778,0.35248450085665,-4.742862127452833
2019-07-05 00:39:33.290000+00:00,35.741188795185046,-117.55892949103736,4.475749220000001,0.89,7.095625,-1.3542713641391098,6.345350898109024
2019-07-05 00:39:52.950000+00:00,35.74295479518505,-117.5489686187348,7.415308070000002,1.22,7.101086111111111,-0.453226897025267,6.541204370613854
2019-07-05 00:40:27.670000+00:00,35.570993795185046,-117.7008522365267,3.87332111,1.01,7.1107305555555556,-14.222374989929659,-12.526988369006435
2019-07-05 00:40:35.540000+00:00,35.74260879518505,-117.52755759371504,5.8475433500000005,1.19,7.112916666666667,1.4835221073346767,6.502926548918366
2019-07-05 00:40:58.550000+00:00,35.81161879518505,-117.62589359239249,1.82651717,0.69,7.119308333333333,-7.405139664655364,14.162890264808471
2019-07-05 00:41:14.450000+00:00,35.70538579518505,-117.47034390456308,1.92087338,1.63,7.123725,6.661927632210607,2.375262714717605
2019-07-05 00:41:17.460000+00:00,35.59378479518505,-117.58857387157671,5.404794980000001,2.04,7.1245611111111105,-4.043251161681914,-10.008728505658851
2019-07-05 00:42:05.260000+00:00,35.63912979518505,-117.58420713015067,9.65082443,0.89,7.137838888888889,-3.6454609739671615,-4.977785267973842
2019-07-05 00:42:17.520000+00:00,35.60067379518505,-117.59018536616294,5.28140609,1.2,7.141244444444444,-4.188931766965149,-9.244315810297538
2019-07-05 00:42:43+00:00,35.69739779518505,-117.49901432811888,6.31206623,2.03,7.148322222222222,4.067721950624516,1.4874002569597948
2019-07-05 00:43:15.330000+00:00,35.72694679518505,-117.70623446162152,10.65971006,1.1,7.157302777777778,-14.681699991756574,4.777171670536284
2019-07-05 00:43:15.440000+00:00,35.477516795185046,-117.54118554960284,1.04263481,1.36,7.157333333333334,0.2516239580195198,-22.90962557968884
2019-07-05 00:43:17.700000+00:00,35.76598079518505,-117.59752928473787,4.81688321,1.18,7.157961111111111,-4.844405599660204,9.097352036065777
2019-07-05 00:43:30.180000+00:00,35.64607179518505,-117.5493846296596,4.80962504,1.29,7.161427777777778,-0.49145129472633436,-4.208286830881564
2019-07-05 00:43:46.830000+00:00,35.69940779518505,-117.47779047314664,2.95879169,1.49,7.166052777777778,5.988476267427345,1.7115031931100146
2019-07-05 00:44:08.640000+00:00,35.66480479518505,-117.51207297843996,3.53944529,2.1,7.172111111111111,2.8869981921678973,-2.1293563457408764
2019-07-05 00:44:32.510000+00:00,35.67222679518505,-117.4706835131708,5.6443145900000005,1.47,7.178741666666667,6.63393857868721,-1.3038584764824286
2019-07-05 00:45:03.640000+00:00,35.59371979518505,-117.58753986691094,5.709638120000001,1.88,7.187388888888888,-3.949548886362844,-10.015982391266332
2019-07-05 00:45:39.140000+00:00,35.69241379518505,-117.50018596856982,6.370131590000001,4.38,7.1972499999999995,3.9619269149115826,0.9343608611532401
2019-07-05 00:47:57.490000+00:00,35.88498379518505,-117.69757092523244,6.56610218,1.04,7.235680555555556,-13.870403476368507,22.31096306634027
2019-07-05 00:48:04.780000+00:00,35.70626079518505,-117.4713939677202,2.75556293,1.58,7.237705555555556,6.566827448739429,2.4722763443316924
2019-07-05 00:48:25.140000+00:00,35.64143279518505,-117.53700629584316,3.94590281,1.37,7.243361111111111,0.6296269992713739,-4.722986361368615
2019-07-05 00:48:50.700000+00:00,35.69029379518505,-117.48580581565842,3.10395509,1.14,7.250461111111111,5.263649760621294,0.6998152539188357
