node_id,x_km,y_km,longitude,latitude,b_pre,b_pre_std,n_pre,valid_pre,b_post,b_post_std,n_post,valid_post,delta_b,combined_uncertainty
1992,2.0,-3.0,-117.5214796499573,35.694427013672644,0.6077976398544388,0.02206963400216649,606,1.0,0.9646475515737418,0.0743870120661768,190,1.0,0.356849911719303,0.07759185723465521
1993,3.0,-3.0,-117.51043117684122,35.694424477480666,0.6043482211877079,0.02152924774051307,589,1.0,0.9831109283300583,0.08132724649412473,188,1.0,0.3787627071423504,0.08412864869108805
1994,4.0,-3.0,-117.49938270456484,35.6944209268121,0.6105894378763683,0.023782045715679486,539,1.0,1.0004315502501886,0.07742722394161904,168,1.0,0.38984211237382027,0.08099728826157264
1995,5.0,-3.0,-117.48833423340803,35.694416361667194,0.6175072376915519,0.025435822084787195,489,1.0,1.0042264881376255,0.08335434344281055,150,1.0,0.3867192504460736,0.08714888189707864
1996,6.0,-3.0,-117.47728576365071,35.69441078204622,0.6155609963567161,0.02764996359094521,437,1.0,1.0672723923701273,0.09205749155813224,125,1.0,0.45171139601341115,0.09612024884776456
1997,7.0,-3.0,-117.46623729557281,35.69440418794952,0.610725271150763,0.030075308601368016,355,1.0,1.172302025632372,0.11995332591768998,108,1.0,0.5615767544816089,0.12366618206358226
1998,8.0,-3.0,-117.45518882945422,35.694396579377496,0.5862198469319613,0.02961641162164433,298,1.0,1.094762169453088,0.11485674670485864,94,1.0,0.5085423225211267,0.11861367585977059
1999,9.0,-3.0,-117.4441403655748,35.694387956330644,0.6114247564247695,0.0377938848801051,234,1.0,1.084914299985414,0.14174044721727969,66,1.0,0.47348954356064454,0.14669264504972662
2000,10.0,-3.0,-117.43309190421445,35.69437831880949,0.5885577086554973,0.04077619994516659,183,1.0,1.0982965105974094,0.1976373327377659,47,1.0,0.5097388019419121,0.20179993501898508
2042,-4.0,-2.0,-117.58777546489317,35.7034337156785,0.5779355456433625,0.05578793312916239,96,1.0,0.676927539549096,0.10287406275971182,67,1.0,0.09899199390573354,0.11702720312608099
2043,-3.0,-2.0,-117.57672574904731,35.70343726700036,0.6017760351159309,0.04239857603631646,157,1.0,0.7278097613892184,0.07364312792648879,105,1.0,0.12603372627328746,0.08497617042856485
2044,-2.0,-2.0,-117.56567603236132,35.70343980365898,0.6103335852460956,0.03646932333856904,239,1.0,0.7398543132934445,0.06657721625337375,140,1.0,0.12952072804734893,0.07591137772970262
2045,-1.0,-2.0,-117.5546263151152,35.70344132565421,0.6151035130628962,0.030777266147775154,333,1.0,0.8100619853639572,0.06812762938162979,160,1.0,0.194958472301061,0.0747570330918215
2046,0.0,-2.0,-117.54357659758901,35.703441832985966,0.6186654626546573,0.028183137103397603,428,1.0,0.8442060298711201,0.06822875834138674,179,1.0,0.22554056721646287,0.0738204083014735
2047,1.0,-2.0,-117.53252688006282,35.70344132565421,0.6297282097755033,0.025468824448794343,520,1.0,0.8434532186342683,0.0618271991938771,201,1.0,0.213725008858765,0.0668675076473085
2048,2.0,-2.0,-117.5214771628167,35.70343980365898,0.6300990696566326,0.023664265317746774,605,1.0,0.8970845920237277,0.06515266120017213,204,1.0,0.26698552236709505,0.06931714589113669
2049,3.0,-2.0,-117.5104274461307,35.70343726700036,0.6326542087279686,0.02279745200828006,601,1.0,0.928972153803747,0.0686415991892505,192,1.0,0.29631794507577836,0.07232836896631603
2050,4.0,-2.0,-117.49937773028485,35.7034337156785,0.6156940651029872,0.024175290459317062,535,1.0,0.9493075414651916,0.08019965983633064,173,1.0,0.3336134763622044,0.08376413377248935
2051,5.0,-2.0,-117.48832801555922,35.703429149693655,0.6170557912612088,0.026528510094940314,465,1.0,0.9810548126149743,0.07732303691976557,138,1.0,0.3639990213537655,0.08174725613959638
2052,6.0,-2.0,-117.47727830223388,35.70342356904607,0.6139804117144416,0.028692498146000105,397,1.0,1.018044781768679,0.09743942825413167,119,1.0,0.40406437005423745,0.10157608787677488
2053,7.0,-2.0,-117.46622859058887,35.70341697373612,0.5978935384063766,0.029713557276143738,342,1.0,1.0725867042967985,0.10079667317772646,104,1.0,0.4746931658904219,0.10508503608839878
2054,8.0,-2.0,-117.45517888090423,35.703409363764194,0.5918764967899949,0.03161544208961128,290,1.0,1.0597109505318338,0.11695060939682521,85,1.0,0.46783445374183896,0.12114859147679079
2055,9.0,-2.0,-117.44412917346004,35.70340073913078,0.6108757547650134,0.036611826765560275,224,1.0,1.0637280384454646,0.15411874101886572,58,1.0,0.45285228368045116,0.15840774031704258
2056,10.0,-2.0,-117.43307946853632,35.703391099836395,0.5673055534267516,0.040944786024899656,167,1.0,1.0340344807220285,0.20685957514134004,38,1.0,0.46672892729527693,0.21087285109819265
2097,-5.0,-1.0,-117.59883139977481,35.712441924195296,0.507484256871544,0.04954139302644535,77,1.0,0.7333156331759599,0.08207337479291273,94,1.0,0.22583137630441596,0.09586651382468568
2098,-4.0,-1.0,-117.58778044101891,35.712446491020366,0.5998887807584488,0.048559291659250554,144,1.0,0.7658923089495461,0.07068983124554173,137,1.0,0.16600352819109732,0.08576162922876016
2099,-3.0,-1.0,-117.57672948114218,35.71245004299572,0.5961224492952751,0.03897165115906372,201,1.0,0.6931363939252115,0.052996145592690974,179,1.0,0.0970139446299364,0.06578283242416255
2100,-2.0,-1.0,-117.5656785204248,35.712452580121116,0.6052968126788195,0.03501153875127817,253,1.0,0.7062300118642982,0.05202497044688499,191,1.0,0.10093319918547872,0.0627088940719856
2101,-1.0,-1.0,-117.55462755914702,35.71245410239643,0.615237741159566,0.032164954100473146,301,1.0,0.735085548100905,0.054507023792743345,198,1.0,0.11984780694133901,0.06328980893499547
2102,0.0,-1.0,-117.54357659758901,35.712454609821535,0.6109012920138169,0.031166275629616068,347,1.0,0.752870048885252,0.05827341866967939,189,1.0,0.14196875687143506,0.06608424971256721
2103,1.0,-1.0,-117.532525636031,35.71245410239643,0.6284800204602959,0.029040562909789954,425,1.0,0.7885264141381876,0.05926550305197845,189,1.0,0.16004639367789164,0.06599813744433652
2104,2.0,-1.0,-117.52147467475322,35.712452580121116,0.62624941677113,0.023718366458347226,528,1.0,0.8649671800476835,0.06707935281078356,203,1.0,0.23871776327655347,0.07114914251743325
2105,3.0,-1.0,-117.51042371403584,35.71245004299572,0.632889708594698,0.026266822007446834,546,1.0,0.8858240180711486,0.06722868727472223,184,1.0,0.2529343094764507,0.07217785208118409
2106,4.0,-1.0,-117.49937275415911,35.712446491020366,0.6311420692704706,0.026300886404270918,505,1.0,0.9461008398417302,0.07749650969880048,166,1.0,0.31495877057125965,0.08183792300117738
2107,5.0,-1.0,-117.48832179540321,35.712441924195296,0.6253565919805578,0.028139274716024332,419,1.0,1.002880997359124,0.08676864384009918,128,1.0,0.37752440537856613,0.09121741245723794
2108,6.0,-1.0,-117.47727083804837,35.712436342520796,0.5995902374061635,0.02672460017213612,367,1.0,0.9753757967236636,0.08697283863597959,116,1.0,0.37578555931750013,0.09098614682884797
2109,7.0,-1.0,-117.4662198823748,35.7124297459972,0.6017851867170771,0.029453075208499036,325,1.0,1.0025462008572132,0.10700065848331633,94,1.0,0.4007610141401361,0.11098028903864324
2110,8.0,-1.0,-117.4551689286627,35.71242213462492,0.5858318471627971,0.03325125773153664,267,1.0,1.0990644112376904,0.14288178138874544,67,1.0,0.5132325640748933,0.14669986228197462
2111,9.0,-1.0,-117.44411797719229,35.712413508404445,0.5799118291583116,0.037002732088641285,195,1.0,1.0817921708020801,0.18507400285527623,48,1.0,0.5018803416437685,0.1887368239504378
2112,10.0,-1.0,-117.43306702824377,35.7124038673363,0.5869688181007284,0.047607311816412166,141,1.0,1.2425592006461275,0.30791487995010647,31,1.0,0.655590382545399,0.31157347357095977
2153,-5.0,0.0,-117.59883762223913,35.72145468517072,0.5407300117712955,0.05262850237767516,98,1.0,0.6724049355514831,0.06021293363842845,136,1.0,0.13167492378018752,0.07997097373336622
2154,-4.0,0.0,-117.58778541899132,35.72145925283626,0.5994351714094474,0.046626982244954686,162,1.0,0.7132680295112863,0.05236329332446471,183,1.0,0.11383285810183896,0.07011412098183396
2155,-3.0,0.0,-117.57673321462202,35.72146280546531,0.5980973371182403,0.039359818953610196,213,1.0,0.7318701265508337,0.05257171921756788,213,1.0,0.1337727894325934,0.06567328992483755
2156,-2.0,0.0,-117.56568100941163,35.72146534305765,0.6126430625095136,0.03791047404067264,247,1.0,0.7274614437240398,0.04834060647459243,220,1.0,0.11481838121452614,0.06143303896373613
2157,-1.0,0.0,-117.5546288036405,35.72146686561311,0.6278166090407873,0.035087721294805585,268,1.0,0.7326121976203731,0.048571579749642074,223,1.0,0.10479558857958582,0.059919500540623616
2158,0.0,0.0,-117.54357659758901,35.7214673731316,0.6087298502496149,0.030547349261016182,302,1.0,0.7337569703040299,0.049213294680217616,221,1.0,0.12502712005441496,0.05792312940576019
2159,1.0,0.0,-117.53252439153752,35.72146686561311,0.614059503931338,0.029422521001374904,342,1.0,0.7380119907836872,0.05443287919391506,202,1.0,0.12395248685234916,0.061875868312418036
2160,2.0,0.0,-117.52147218576638,35.72146534305765,0.6228903400436957,0.02787887219694618,463,1.0,0.8019336209074247,0.06365192360451265,186,1.0,0.179043280863729,0.06948955960090965
2161,3.0,0.0,-117.510419980556,35.72146280546531,0.6322699782684257,0.026641536019131353,489,1.0,0.8670873042293467,0.07224198880922161,179,1.0,0.23481732596092098,0.07699789859840575
2162,4.0,0.0,-117.4993677761867,35.72145925283626,0.6343379680633591,0.024746080066031358,475,1.0,0.9212218288024119,0.07848707494128694,157,1.0,0.2868838607390528,0.08229574358053779
2163,5.0,0.0,-117.48831557293889,35.72145468517072,0.6478139646528219,0.02803862196619704,400,1.0,0.9796397267210677,0.08388425726746462,131,1.0,0.33182576206824577,0.08844621495054211
2164,6.0,0.0,-117.4772633710929,35.721449102468966,0.6255308851424644,0.028803288932563297,334,1.0,0.9480342324890891,0.09324725738136248,100,1.0,0.3225033473466248,0.09759446942567383
2165,7.0,0.0,-117.46621117092911,35.72144250473137,0.6096984061187154,0.03217050630214996,290,1.0,0.9858963399021022,0.1369110434981216,69,1.0,0.37619793378338684,0.14063987808399586
2166,8.0,0.0,-117.4551589727279,35.72143489195831,0.6093305378473954,0.039895603048111766,208,1.0,1.0733321306072434,0.16191298831866335,53,1.0,0.464001592759848,0.16675573432074867
2167,9.0,0.0,-117.44410677676962,35.721426264150274,0.6091086702710402,0.04601284881761238,150,1.0,1.1128247007635585,0.2201987036094649,38,1.0,0.5037160304925183,0.22495477618312845
2208,-6.0,1.0,-117.60989729381187,35.73046184888921,0.5020745455528923,0.07145227573555403,52,1.0,0.6870068969725418,0.056614305318272724,123,1.0,0.18493235141964948,0.09116253218543376
2209,-5.0,1.0,-117.59884384701284,35.730467432618525,0.5441581324344049,0.04785573675214026,116,1.0,0.6787128977211428,0.05671233687220641,166,1.0,0.13455476528673793,0.07420553007422541
2210,-4.0,1.0,-117.58779039881124,35.7304720011248,0.5906059880722656,0.043728248447638104,178,1.0,0.6873107527647901,0.047816205634745375,208,1.0,0.09670476469252454,0.06479621311159024
2211,-3.0,1.0,-117.57673694948751,35.730475554407754,0.6041876008609377,0.03766216944835088,218,1.0,0.7097207120983374,0.04533550537979422,234,1.0,0.10553311123739972,0.05893850231892261
2212,-2.0,1.0,-117.56568349932219,35.73047809246716,0.6078264103903007,0.036809939440860695,242,1.0,0.6998685797468666,0.04304789124155736,242,1.0,0.09204216935656584,0.05664002632401209
2213,-1.0,1.0,-117.55463004859585,35.73047961530287,0.6241154239893519,0.03764028557362097,257,1.0,0.7171506512782472,0.045923558473069226,240,1.0,0.09303522728889524,0.05937814682939463
2214,0.0,1.0,-117.54357659758901,35.73048012291478,0.6215586632938113,0.03555416432712185,277,1.0,0.7203829765407727,0.046637688320477634,239,1.0,0.09882431324696139,0.058644459012578504
2215,1.0,1.0,-117.53252314658216,35.73047961530287,0.6128568578920204,0.03221891218850854,305,1.0,0.7479917047434765,0.05294212140662071,228,1.0,0.13513484685145616,0.06197520892779782
2216,2.0,1.0,-117.52146969585583,35.73047809246716,0.6161712316631266,0.03077058576845072,348,1.0,0.7525939309559857,0.054070415241816217,189,1.0,0.1364226992928591,0.06221285038443435
2217,3.0,1.0,-117.51041624569051,35.730475554407754,0.6158992061657302,0.02684097918734968,432,1.0,0.8079465396254233,0.06560399603715304,174,1.0,0.19204733345969305,0.07088245523243768
2218,4.0,1.0,-117.49936279636678,35.7304720011248,0.6309802587100184,0.02761856615494143,417,1.0,0.8968428863152316,0.0838792137587636,133,1.0,0.2658626276052132,0.0883091597584488
2219,5.0,1.0,-117.48830934816517,35.730467432618525,0.651635769517546,0.03060898333366016,361,1.0,0.920765686013962,0.0904794223443771,102,1.0,0.26912991649641604,0.09551667775049787
2220,6.0,1.0,-117.47725590136615,35.73046184888921,0.6284294501827191,0.032819059660494504,278,1.0,0.9164781755128818,0.10550072793618584,71,1.0,0.2880487253301627,0.11048752993919359
2221,7.0,1.0,-117.46620245625029,35.730455249937215,0.6406873284136488,0.04034480233023398,217,1.0,0.9868130352891884,0.14724307917571666,51,1.0,0.34612570687553956,0.15267032272256456
2222,8.0,1.0,-117.45514901309808,35.730447635762935,0.6147985542474236,0.04268724326161502,157,1.0,1.089319492562611,0.20163153571174194,38,1.0,0.4745209383151875,0.20610064757479965
2264,-6.0,2.0,-117.60990476631116,35.739474581780115,0.5050469712375276,0.07042014029096337,55,1.0,0.6902627978337661,0.06022861808123062,139,1.0,0.18521582659623848,0.09266327532832898
2265,-5.0,2.0,-117.59885007409702,35.739480166537305,0.5529152899393046,0.05260036515187911,108,1.0,0.683928317957877,0.048652907551519596,179,1.0,0.1310130280185724,0.07165126535747803
2266,-4.0,2.0,-117.5877953804795,35.73948473588458,0.57459723543466,0.042415804414821026,182,1.0,0.6970424892417793,0.045919741076841485,226,1.0,0.12244525380711924,0.0625117835669445
2267,-3.0,2.0,-117.57674068573927,35.73948828982164,0.5827322884771617,0.03692093383312634,220,1.0,0.7076686751538676,0.04496799594687884,238,1.0,0.12493638667670581,0.05818312482660764
2268,-2.0,2.0,-117.56568599015698,35.739490828348266,0.6045982242662487,0.03661939334311664,235,1.0,0.6907776737194571,0.042661000849500884,243,1.0,0.08617944945320843,0.05622224615131461
2269,-1.0,2.0,-117.55463129401333,35.7394923514643,0.6125933010633406,0.03550614491627256,251,1.0,0.7019598144170206,0.046852914497274877,244,1.0,0.08936651335367995,0.0587867495589295
2270,0.0,2.0,-117.54357659758901,35.739492859169665,0.6249187298403089,0.0348142379053977,260,1.0,0.7199478739467898,0.0454914195324343,243,1.0,0.09502914410648089,0.057284381920463937
2271,1.0,2.0,-117.53252190116469,35.7394923514643,0.621031433631923,0.03590781871096408,276,1.0,0.723402399852556,0.04423365481763523,243,1.0,0.10237096622063302,0.05697356986450091
2272,2.0,2.0,-117.52146720502104,35.739490828348266,0.6085058878323045,0.03367443485516119,286,1.0,0.726495074278503,0.051777563050614914,204,1.0,0.11798918644619849,0.06176474397481865
2273,3.0,2.0,-117.51041250943875,35.73948828982164,0.6131044986758095,0.030418436064758723,337,1.0,0.7398543132934445,0.06875979514776136,145,1.0,0.12674981461763501,0.07518770299316185
2274,4.0,2.0,-117.49935781469851,35.73948473588458,0.6508925952010316,0.0331246556964211,323,1.0,0.8162371986516078,0.0792755402163891,116,1.0,0.16534460345057622,0.08591771698320882
2275,5.0,2.0,-117.48830312108099,35.739480166537305,0.6494299019629273,0.03343956642571523,276,1.0,0.8451341180581485,0.08186521884458633,89,1.0,0.19570421609522126,0.08843143479109583
2276,6.0,2.0,-117.47724842886686,35.739474581780115,0.6349161027961185,0.03587813203550296,214,1.0,0.9209901261568044,0.11804796136828534,58,1.0,0.2860740233606859,0.12337974526463075
2277,7.0,2.0,-117.4661937383368,35.73946798161334,0.6341904817696535,0.04539270029448075,151,1.0,1.2068524705529027,0.25787176430614056,35,1.0,0.5726619887832491,0.26183648345176475
2320,-6.0,3.0,-117.60991224158434,35.748487301140266,0.5117150779571371,0.07128476263388525,54,1.0,0.6712037570390368,0.05382866104976817,157,1.0,0.15948867908189968,0.08932548423703165
2321,-5.0,3.0,-117.59885630349277,35.74849288692565,0.5145737720746777,0.050454979621499904,89,1.0,0.6737095979883888,0.04615209970991492,190,1.0,0.15913582591371112,0.06837924594670447
2322,-4.0,3.0,-117.58780036399705,35.74849745711419,0.5657980468074648,0.04167921835960186,159,1.0,0.6976998546186797,0.047670148049130404,221,1.0,0.13190180781121486,0.06332140442293888
2323,-3.0,3.0,-117.57674442337795,35.748501011705564,0.6031867804211832,0.04176937051732783,204,1.0,0.7025725621950517,0.04735299373384128,235,1.0,0.09938578177386848,0.0631425872844234
2324,-2.0,3.0,-117.56568848191635,35.74850355069957,0.5896102290933752,0.03720536521784623,228,1.0,0.7045131024305331,0.04325769272984349,242,1.0,0.11490287333715787,0.057056701458311425
2325,-1.0,3.0,-117.5546325398931,35.74850507409603,0.6081106826173409,0.035388411791727685,241,1.0,0.6963323274043465,0.04475460167404589,244,1.0,0.08822164478700556,0.05705535960927249
2326,0.0,3.0,-117.54357659758901,35.74850558189486,0.6124759997507361,0.03463031302184456,250,1.0,0.7091239769285937,0.047174656795339776,242,1.0,0.09664797717785767,0.05852099472624362
2327,1.0,3.0,-117.5325206552849,35.74850507409603,0.6185074202603085,0.03599942535848545,254,1.0,0.7203225684642737,0.04687300118919719,240,1.0,0.1018151482039652,0.05910191931421218
2328,2.0,3.0,-117.52146471326165,35.74850355069957,0.627953389948411,0.03737015234054121,262,1.0,0.7122955019005844,0.04858344800961968,225,1.0,0.08434211195217345,0.06129339039781269
2329,3.0,3.0,-117.51040877180007,35.748501011705564,0.6462242565214872,0.039201526393601936,244,1.0,0.7055921101578165,0.060449976421898796,139,1.0,0.05936785363632935,0.07204831240907998
2330,4.0,3.0,-117.49935283118097,35.74849745711419,0.6941014743607634,0.04594064575187341,202,1.0,0.8557526737009888,0.08563121061531676,80,1.0,0.16165119934022543,0.09717637142610266
2331,5.0,3.0,-117.48829689168525,35.74849288692565,0.66705874524352,0.04668583348808269,170,1.0,0.9525549156285777,0.13478637782196354,54,1.0,0.2854961703850577,0.1426426818832361
2376,-6.0,4.0,-117.6099197196327,35.757500006968264,0.49696762074116524,0.07375400616514781,45,1.0,0.665216729662512,0.04999973230523893,159,1.0,0.16824910892134676,0.0891045826880089
2377,-5.0,4.0,-117.59886253520119,35.7575055937822,0.5400203388732879,0.06727397757430106,64,1.0,0.6657370771189594,0.04717086015379048,185,1.0,0.12571673824567142,0.08216372743684418
2378,-4.0,4.0,-117.5878053493647,35.75751016481227,0.5613457327487097,0.0519051108429447,120,1.0,0.676942064709972,0.04850297809973045,206,1.0,0.11559633196126229,0.07103998462951204
2379,-3.0,4.0,-117.57674816240427,35.75751372005814,0.6000087678794487,0.04559156285077813,177,1.0,0.6929991732784246,0.046078518349177054,231,1.0,0.09299040539897596,0.06482145058876652
2380,-2.0,4.0,-117.56569097460083,35.757516259519655,0.6074048697947578,0.04084440775150908,205,1.0,0.7035152059811399,0.0465088653828511,237,1.0,0.0961103361863821,0.06189782067061571
2381,-1.0,4.0,-117.55463378623543,35.75751778319662,0.6241323057999343,0.04403953347547746,215,1.0,0.7123507008475114,0.04994385334319698,238,1.0,0.08821839504757711,0.0665873035608476
2382,0.0,4.0,-117.54357659758901,35.75751829108896,0.6216976271523832,0.03622937381254244,233,1.0,0.7027418801023492,0.045011865635474387,240,1.0,0.08104425294996598,0.057780927431419236
2383,1.0,4.0,-117.53251940894259,35.75751778319662,0.6308851613729048,0.040202411397214415,239,1.0,0.7177424254772161,0.04631407057404708,238,1.0,0.08685726410431127,0.0613288432573833
2384,2.0,4.0,-117.52146222057719,35.757516259519655,0.6554086700684502,0.03775337759819095,228,1.0,0.7166957114187285,0.04999839792463214,217,1.0,0.06128704135027829,0.0626510759293202
2385,3.0,4.0,-117.51040503277375,35.75751372005814,0.6781690393126035,0.04468922428537475,191,1.0,0.7150719537383105,0.061324960149623714,128,1.0,0.03690291442570692,0.0758806793892982
2386,4.0,4.0,-117.4993478458133,35.75751016481227,0.688147289136087,0.049975407146673125,131,1.0,0.8485628798422269,0.1096546791841053,50,1.0,0.16041559070613987,0.12050597489935842
2432,-6.0,5.0,-117.60992720045755,35.76651269926275,0.48900152782913636,0.07770038516418196,32,1.0,0.689581232820824,0.05137864298185622,146,1.0,0.2005797049916876,0.0931510322504226
2433,-5.0,5.0,-117.59886876922332,35.76651828710553,0.5071778119112369,0.06578697835187779,54,1.0,0.6773823893563657,0.0492932471153933,176,1.0,0.17020457744512885,0.08220553954478776
2434,-4.0,5.0,-117.58781033658335,35.76652285897735,0.5431005940717324,0.0669092414289329,73,1.0,0.682288337701487,0.04971606510115423,190,1.0,0.1391877436297546,0.08335786536216865
2435,-3.0,5.0,-117.57675190281878,35.766526414877966,0.5650980629433815,0.05202648447428515,119,1.0,0.6835143177654083,0.047701993148843935,208,1.0,0.11841625482202678,0.07058495050026874
2436,-2.0,5.0,-117.56569346821078,35.76652895480714,0.6002610772753879,0.04475125813362266,161,1.0,0.6923648728628937,0.04389254618592402,221,1.0,0.09210379558750581,0.06268357612026934
2437,-1.0,5.0,-117.55463503304047,35.76653047876471,0.6287113880559327,0.046140760548401334,182,1.0,0.7171662336057176,0.04730912514055848,228,1.0,0.08845484554978489,0.06608421222614318
2438,0.0,5.0,-117.54357659758901,35.76653098675057,0.6350309102434752,0.046949976644018586,181,1.0,0.7229790252767778,0.04855435878914972,221,1.0,0.08794811503330258,0.06754129155042396
2439,1.0,5.0,-117.53251816213755,35.76653047876471,0.666260270244805,0.0499360455722828,174,1.0,0.7604589443815801,0.05186508059774032,210,1.0,0.09419867413677507,0.07199718906184606
2440,2.0,5.0,-117.52145972696724,35.76652895480714,0.6764644442562683,0.052982817295359655,157,1.0,0.7293989310971388,0.052401604789814774,169,1.0,0.05293448684087054,0.07451917278862803
2441,3.0,5.0,-117.51040129235923,35.766526414877966,0.6498171799051147,0.058521350065078456,117,1.0,0.7150791212776731,0.08025813764658381,77,1.0,0.06526194137255847,0.09932832965442161
2489,-5.0,6.0,-117.59887500556029,35.77553096689422,0.46064089401198605,0.06852865464002779,41,1.0,0.6774708666799496,0.04998517755349662,152,1.0,0.21682997266796356,0.08482154491535028
2490,-4.0,6.0,-117.58781532565386,35.775535539608114,0.502720300595404,0.06447839607909017,54,1.0,0.6897538907828581,0.05092733946056076,179,1.0,0.18703359018745414,0.08216481890361117
2491,-3.0,6.0,-117.57675564462221,35.77553909616366,0.5236578287693209,0.06148774196573593,69,1.0,0.680070497002903,0.04744681159847929,186,1.0,0.15641266823358213,0.07766558016847948
2492,-2.0,6.0,-117.56569596274666,35.77554163656062,0.5776152710267687,0.06262375094185027,96,1.0,0.6858970694858222,0.04370577463053087,203,1.0,0.1082817984590535,0.07636706697315046
2493,-1.0,6.0,-117.5546362803085,35.77554316079886,0.6304601255570947,0.06154472917910288,109,1.0,0.7065128150423181,0.049783705137753306,201,1.0,0.07605268948522337,0.07915914973628685
2494,0.0,6.0,-117.54357659758901,35.77554366887829,0.6523736852623956,0.06637999335821072,112,1.0,0.7082744561856087,0.04801956175631512,197,1.0,0.055900770923213106,0.0819279062926953
2495,1.0,6.0,-117.53251691486952,35.77554316079886,0.6578872397306169,0.06417701296126312,111,1.0,0.7224036798315936,0.05647107402567266,178,1.0,0.06451644010097668,0.0854849179343534
2496,2.0,6.0,-117.52145723243135,35.77554163656062,0.6148576902830374,0.06969091686365098,90,1.0,0.6785315822365964,0.06316718231170303,99,1.0,0.06367389195355899,0.09405805023758593
2497,3.0,6.0,-117.51039755055581,35.77553909616366,0.6648016796870502,0.10055029153848301,52,1.0,0.6490904259038991,0.08177937854709574,49,1.0,-0.01571125378315108,0.12960797770208093
2546,-4.0,7.0,-117.58782031657711,35.78454820670312,0.46207842843341485,0.07460131728092412,39,1.0,0.6731846845626478,0.05177676484526697,149,1.0,0.21110625612923295,0.0908085343890715
2547,-3.0,7.0,-117.5767593878152,35.78455176391378,0.4929329659814634,0.06771734499446312,48,1.0,0.6772109175081087,0.048160411979135724,154,1.0,0.18427795152664528,0.08309671530872456
2548,-2.0,7.0,-117.5656984582089,35.78455430477871,0.47876966383300146,0.06075869265653794,57,1.0,0.6709660548581629,0.048358787064470554,172,1.0,0.1921963910251614,0.07765430457919537
2549,-1.0,7.0,-117.55463752803969,35.78455582929772,0.5099348124108635,0.06443337341060801,60,1.0,0.6936451934939108,0.051317363446334356,172,1.0,0.18371038108304738,0.08237190904764816
2550,0.0,7.0,-117.54357659758901,35.78455633747074,0.5560024830702366,0.07371511189575453,59,1.0,0.6840015946834305,0.05511475615429694,147,1.0,0.12799911161319388,0.09204104555985455
2551,1.0,7.0,-117.53251566713833,35.78455582929772,0.5368864866312709,0.0882687282867572,46,1.0,0.6548941539927741,0.062019140159487965,92,1.0,0.11800766736150314,0.10787836733786614
2604,-2.0,8.0,-117.56570095459796,35.793566959460016,0.5280693837615535,0.08944373254903738,31,1.0,0.643399232449262,0.05353177896680324,116,1.0,0.11532984868770846,0.10423930473508737
