mainshock,radius_km,time_window_days,depth_strategy,mag_threshold,n_total,n_post,rate_ratio,moving_rate_max,post_omori_p,radial_iqr_km,depth_iqr_km,baseline_rate_ratio,baseline_moving_rate_max,baseline_post_omori_p,rate_ratio_delta,sparse_flag
M2,80.0,30.0,stratified,,586,571,40.78571428571429,47.42857142857143,0.6274462249246648,,,25.03296703296704,125.85714285714286,0.6437024855030238,15.752747252747252,False
M2,80.0,30.0,stratified,1.2,409,400,50.0,36.71428571428572,0.7155431486130055,,,25.03296703296704,125.85714285714286,0.6437024855030238,24.96703296703296,False
M2,80.0,30.0,stratified,1.5,274,268,53.6,24.571428571428573,0.7623627626668045,,,25.03296703296704,125.85714285714286,0.6437024855030238,28.56703296703296,False
M2,80.0,30.0,stratified,2.0,150,144,28.8,13.0,0.7544574245023628,,,25.03296703296704,125.85714285714286,0.6437024855030238,3.7670329670329608,False
M2,80.0,30.0,stratified,2.5,68,65,32.5,6.285714285714286,0.8141350121099221,,,25.03296703296704,125.85714285714286,0.6437024855030238,7.46703296703296,False
M2,80.0,60.0,all,,7110,6911,34.90404040404041,455.1428571428572,0.4810011920805133,,,25.03296703296704,125.85714285714286,0.6437024855030238,9.871073371073368,False
M2,80.0,60.0,all,1.2,5756,5634,46.56198347107439,398.0,0.5220642944841624,,,25.03296703296704,125.85714285714286,0.6437024855030238,21.52901643810735,False
M2,80.0,60.0,all,1.5,3953,3886,58.87878787878788,297.85714285714283,0.5846643495793733,,,25.03296703296704,125.85714285714286,0.6437024855030238,33.84582084582084,False
M2,80.0,60.0,all,2.0,1663,1633,56.310344827586206,151.71428571428572,0.728756398997093,,,25.03296703296704,125.85714285714286,0.6437024855030238,31.277377794619166,False
M2,80.0,60.0,all,2.5,698,688,76.44444444444444,71.0,0.819961543801418,,,25.03296703296704,125.85714285714286,0.6437024855030238,51.41147741147741,False
M2,80.0,60.0,mainshock_window,,6030,5837,30.401041666666664,399.7142857142857,0.511265765557848,,,25.03296703296704,125.85714285714286,0.6437024855030238,5.368074633699624,False
M2,80.0,60.0,mainshock_window,1.2,4723,4605,39.35897435897436,343.85714285714283,0.5611199694735965,,,25.03296703296704,125.85714285714286,0.6437024855030238,14.326007326007318,False
M2,80.0,60.0,mainshock_window,1.5,3151,3085,47.46153846153846,251.7142857142857,0.630591582386037,,,25.03296703296704,125.85714285714286,0.6437024855030238,22.42857142857142,False
M2,80.0,60.0,mainshock_window,2.0,1403,1373,47.3448275862069,131.28571428571428,0.7607152833501463,,,25.03296703296704,125.85714285714286,0.6437024855030238,22.311860553239857,False
M2,80.0,60.0,mainshock_window,2.5,640,630,70.0,65.28571428571429,0.8349575938520586,,,25.03296703296704,125.85714285714286,0.6437024855030238,44.967032967032964,False
M2,80.0,60.0,stratified,,731,708,32.18181818181819,52.0,0.649652084495626,,,25.03296703296704,125.85714285714286,0.6437024855030238,7.148851148851147,False
M2,80.0,60.0,stratified,1.2,492,481,48.10000000000001,40.0,0.7328670552057139,,,25.03296703296704,125.85714285714286,0.6437024855030238,23.06703296703297,False
M2,80.0,60.0,stratified,1.5,332,325,54.16666666666666,27.285714285714285,0.7611867061160302,,,25.03296703296704,125.85714285714286,0.6437024855030238,29.133699633699617,False
M2,80.0,60.0,stratified,2.0,181,175,35.0,14.428571428571429,0.7523866639044706,,,25.03296703296704,125.85714285714286,0.6437024855030238,9.96703296703296,False
M2,80.0,60.0,stratified,2.5,84,81,40.5,7.142857142857143,0.7564151618574805,,,25.03296703296704,125.85714285714286,0.6437024855030238,15.46703296703296,False
M2,80.0,90.0,all,,7813,7547,28.479245283018862,394.2857142857143,0.5157706547686036,,,25.03296703296704,125.85714285714286,0.6437024855030238,3.4462782500518223,False
M2,80.0,90.0,all,1.2,6277,6112,37.26829268292683,341.57142857142856,0.556679946143081,,,25.03296703296704,125.85714285714286,0.6437024855030238,12.235325649959787,False
M2,80.0,90.0,all,1.5,4307,4210,43.85416666666667,248.42857142857144,0.6149820697985061,,,25.03296703296704,125.85714285714286,0.6437024855030238,18.82119963369963,False
M2,80.0,90.0,all,2.0,1794,1750,40.69767441860465,131.57142857142858,0.7512211799437714,,,25.03296703296704,125.85714285714286,0.6437024855030238,15.664707385637609,False
M2,80.0,90.0,all,2.5,745,728,45.5,64.57142857142857,0.8303752288920835,,,25.03296703296704,125.85714285714286,0.6437024855030238,20.46703296703296,False
M2,80.0,90.0,mainshock_window,,6594,6335,24.55426356589147,334.0,0.5455076979777342,,,25.03296703296704,125.85714285714286,0.6437024855030238,-0.47870346707556877,False
M2,80.0,90.0,mainshock_window,1.2,5114,4954,31.15723270440252,282.85714285714283,0.5957210604315814,,,25.03296703296704,125.85714285714286,0.6437024855030238,6.124265671435481,False
M2,80.0,90.0,mainshock_window,1.5,3405,3310,35.212765957446805,202.1428571428572,0.6604300640244318,,,25.03296703296704,125.85714285714286,0.6437024855030238,10.179798924479766,False
M2,80.0,90.0,mainshock_window,2.0,1498,1454,33.81395348837209,114.14285714285714,0.7859474998491115,,,25.03296703296704,125.85714285714286,0.6437024855030238,8.780986455405053,False
M2,80.0,90.0,mainshock_window,2.5,674,657,41.0625,59.285714285714285,0.8503857657782053,,,25.03296703296704,125.85714285714286,0.6437024855030238,16.02953296703296,False
M2,80.0,90.0,stratified,,807,774,24.1875,45.285714285714285,0.66810849869562,,,25.03296703296704,125.85714285714286,0.6437024855030238,-0.84546703296704,False
M2,80.0,90.0,stratified,1.2,537,519,30.529411764705884,35.857142857142854,0.7478957527792978,,,25.03296703296704,125.85714285714286,0.6437024855030238,5.496444731738844,False
M2,80.0,90.0,stratified,1.5,363,350,29.166666666666668,24.0,0.7720829611837892,,,25.03296703296704,125.85714285714286,0.6437024855030238,4.133699633699628,False
M2,80.0,90.0,stratified,2.0,205,193,17.545454545454547,12.714285714285714,0.7512662695183959,,,25.03296703296704,125.85714285714286,0.6437024855030238,-7.487512487512493,False
M2,80.0,90.0,stratified,2.5,96,91,22.75,6.142857142857143,0.7409650991827663,,,25.03296703296704,125.85714285714286,0.6437024855030238,-2.28296703296704,False
M2,100.0,7.0,all,,3511,3467,80.62790697674419,495.4285714285714,,,,25.03296703296704,125.85714285714286,0.6437024855030238,55.59493994377715,False
M2,100.0,7.0,all,1.2,3070,3043,117.03846153846152,434.8571428571428,,,,25.03296703296704,125.85714285714286,0.6437024855030238,92.00549450549448,False
M2,100.0,7.0,all,1.5,2299,2279,119.94736842105262,325.7142857142857,,,,25.03296703296704,125.85714285714286,0.6437024855030238,94.91440138808558,False
M2,100.0,7.0,all,2.0,1155,1147,163.85714285714286,164.0,,,,25.03296703296704,125.85714285714286,0.6437024855030238,138.82417582417582,False
M2,100.0,7.0,all,2.5,538,533,133.25,76.28571428571429,,,,25.03296703296704,125.85714285714286,0.6437024855030238,108.21703296703296,False
M2,100.0,7.0,mainshock_window,,3029,2997,96.6774193548387,428.2857142857143,,,,25.03296703296704,125.85714285714286,0.6437024855030238,71.64445232187167,False
M2,100.0,7.0,mainshock_window,1.2,2609,2586,117.54545454545456,369.57142857142856,,,,25.03296703296704,125.85714285714286,0.6437024855030238,92.51248751248752,False
M2,100.0,7.0,mainshock_window,1.5,1915,1896,105.33333333333331,271.0,,,,25.03296703296704,125.85714285714286,0.6437024855030238,80.30036630036628,False
M2,100.0,7.0,mainshock_window,2.0,983,976,162.66666666666666,139.57142857142858,,,,25.03296703296704,125.85714285714286,0.6437024855030238,137.63369963369962,False
M2,100.0,7.0,mainshock_window,2.5,490,486,162.0,69.57142857142857,,,,25.03296703296704,125.85714285714286,0.6437024855030238,136.96703296703296,False
M2,100.0,7.0,stratified,,378,369,46.125,52.85714285714285,,,,25.03296703296704,125.85714285714286,0.6437024855030238,21.09203296703296,False
M2,100.0,7.0,stratified,1.2,289,283,56.6,40.57142857142857,,,,25.03296703296704,125.85714285714286,0.6437024855030238,31.56703296703296,False
M2,100.0,7.0,stratified,1.5,200,194,38.8,27.857142857142858,,,,25.03296703296704,125.85714285714286,0.6437024855030238,13.767032967032957,False
M2,100.0,7.0,stratified,2.0,107,103,34.333333333333336,14.857142857142858,,,,25.03296703296704,125.85714285714286,0.6437024855030238,9.300366300366296,False
M2,100.0,7.0,stratified,2.5,52,49,24.5,7.142857142857143,,,,25.03296703296704,125.85714285714286,0.6437024855030238,-0.53296703296704,False
M2,100.0,30.0,all,,6184,6025,38.13291139240506,403.4285714285714,0.4328692127922035,,,25.03296703296704,125.85714285714286,0.6437024855030238,13.099944359438023,False
M2,100.0,30.0,all,1.2,5121,5027,54.05376344086021,356.57142857142856,0.4748211451033211,,,25.03296703296704,125.85714285714286,0.6437024855030238,29.02079640789317,False
M2,100.0,30.0,all,1.5,3582,3525,62.94642857142857,272.85714285714283,0.5464917149566695,,,25.03296703296704,125.85714285714286,0.6437024855030238,37.91346153846153,False
M2,100.0,30.0,all,2.0,1586,1560,62.4,145.57142857142858,0.6999918146426893,,,25.03296703296704,125.85714285714286,0.6437024855030238,37.367032967032955,False
M2,100.0,30.0,all,2.5,687,675,61.36363636363637,70.85714285714286,0.7888737810488883,,,25.03296703296704,125.85714285714286,0.6437024855030238,36.33066933066932,False
M2,100.0,30.0,mainshock_window,,5199,5055,35.349650349650354,351.0,0.464589596191335,,,25.03296703296704,125.85714285714286,0.6437024855030238,10.316683316683314,False
M2,100.0,30.0,mainshock_window,1.2,4184,4095,46.534090909090914,305.7142857142857,0.5151728597520151,,,25.03296703296704,125.85714285714286,0.6437024855030238,21.501123876123874,False
M2,100.0,30.0,mainshock_window,1.5,2855,2800,51.85185185185185,229.0,0.5935175942177283,,,25.03296703296704,125.85714285714286,0.6437024855030238,26.818884818884808,False
M2,100.0,30.0,mainshock_window,2.0,1329,1304,54.333333333333336,123.85714285714286,0.7322184218758081,,,25.03296703296704,125.85714285714286,0.6437024855030238,29.300366300366296,False
M2,100.0,30.0,mainshock_window,2.5,627,616,61.60000000000001,64.14285714285714,0.8022251761119126,,,25.03296703296704,125.85714285714286,0.6437024855030238,36.56703296703297,False
M2,100.0,30.0,stratified,,595,577,33.94117647058824,47.42857142857143,0.623871979599961,,,25.03296703296704,125.85714285714286,0.6437024855030238,8.908209437621199,False
M2,100.0,30.0,stratified,1.2,416,404,36.727272727272734,36.71428571428572,0.7116235849750038,,,25.03296703296704,125.85714285714286,0.6437024855030238,11.694305694305694,False
M2,100.0,30.0,stratified,1.5,280,271,33.875,24.571428571428573,0.7581848734015527,,,25.03296703296704,125.85714285714286,0.6437024855030238,8.84203296703296,False
M2,100.0,30.0,stratified,2.0,154,147,24.5,13.0,0.7480494421955254,,,25.03296703296704,125.85714285714286,0.6437024855030238,-0.53296703296704,False
M2,100.0,30.0,stratified,2.5,70,66,22.0,6.285714285714286,0.8054173099300913,,,25.03296703296704,125.85714285714286,0.6437024855030238,-3.03296703296704,False
M2,100.0,60.0,all,,7519,7245,26.53846153846154,478.7142857142857,0.4816390567629427,,,25.03296703296704,125.85714285714286,0.6437024855030238,1.5054945054945001,False
M2,100.0,60.0,all,1.2,6088,5915,34.38953488372093,419.7142857142857,0.5230740691681138,,,25.03296703296704,125.85714285714286,0.6437024855030238,9.356567850753887,False
M2,100.0,60.0,all,1.5,4182,4079,39.990196078431374,313.85714285714283,0.586626780621364,,,25.03296703296704,125.85714285714286,0.6437024855030238,14.957229045464334,False
M2,100.0,60.0,all,2.0,1776,1734,42.29268292682927,160.28571428571428,0.7281774924801293,,,25.03296703296704,125.85714285714286,0.6437024855030238,17.259715893862232,False
M2,100.0,60.0,all,2.5,753,738,52.71428571428572,75.0,0.8177011350270359,,,25.03296703296704,125.85714285714286,0.6437024855030238,27.681318681318682,False
M2,100.0,60.0,mainshock_window,,6337,6083,24.043478260869566,414.57142857142856,0.5106979842544564,,,25.03296703296704,125.85714285714286,0.6437024855030238,-0.9894887720974737,False
M2,100.0,60.0,mainshock_window,1.2,4973,4807,29.13333333333333,357.57142857142856,0.5605668981306166,,,25.03296703296704,125.85714285714286,0.6437024855030238,4.100366300366289,False
M2,100.0,60.0,mainshock_window,1.5,3326,3225,32.25,261.85714285714283,0.630205254434327,,,25.03296703296704,125.85714285714286,0.6437024855030238,7.21703296703296,False
M2,100.0,60.0,mainshock_window,2.0,1492,1451,36.275000000000006,136.85714285714286,0.7563899578955533,,,25.03296703296704,125.85714285714286,0.6437024855030238,11.242032967032966,False
M2,100.0,60.0,mainshock_window,2.5,687,673,51.76923076923077,68.28571428571429,0.8281846964772154,,,25.03296703296704,125.85714285714286,0.6437024855030238,26.736263736263727,False
M2,100.0,60.0,stratified,,745,718,27.615384615384613,52.142857142857146,0.6472339469526944,,,25.03296703296704,125.85714285714286,0.6437024855030238,2.5824175824175732,False
M2,100.0,60.0,stratified,1.2,503,488,34.857142857142854,40.142857142857146,0.7307934273736517,,,25.03296703296704,125.85714285714286,0.6437024855030238,9.824175824175814,False
M2,100.0,60.0,stratified,1.5,340,329,32.900000000000006,27.428571428571427,0.7606177617854285,,,25.03296703296704,125.85714285714286,0.6437024855030238,7.867032967032966,False
M2,100.0,60.0,stratified,2.0,186,179,29.83333333333333,14.571428571428571,0.7569777285582179,,,25.03296703296704,125.85714285714286,0.6437024855030238,4.800366300366289,False
M2,100.0,60.0,stratified,2.5,86,82,27.33333333333333,7.142857142857143,0.7486095728310527,,,25.03296703296704,125.85714285714286,0.6437024855030238,2.3003663003662886,False
M2,100.0,90.0,all,,8348,7960,20.568475452196385,408.57142857142856,0.5143500676195878,,,25.03296703296704,125.85714285714286,0.6437024855030238,-4.464491580770655,False
M2,100.0,90.0,all,1.2,6706,6459,26.256097560975608,354.0,0.5552531256293748,,,25.03296703296704,125.85714285714286,0.6437024855030238,1.2231305280085678,False
M2,100.0,90.0,all,1.5,4604,4452,29.483443708609272,256.42857142857144,0.6142064638363094,,,25.03296703296704,125.85714285714286,0.6437024855030238,4.450476675642232,False
M2,100.0,90.0,all,2.0,1936,1871,29.234375,139.28571428571428,0.7477259284364925,,,25.03296703296704,125.85714285714286,0.6437024855030238,4.20140796703296,False
M2,100.0,90.0,all,2.5,815,788,30.30769230769232,68.42857142857143,0.8254601065432782,,,25.03296703296704,125.85714285714286,0.6437024855030238,5.274725274725281,False
M2,100.0,90.0,mainshock_window,,7008,6654,18.849858356940512,343.57142857142856,0.5418670393614716,,,25.03296703296704,125.85714285714286,0.6437024855030238,-6.183108676026528,False
M2,100.0,90.0,mainshock_window,1.2,5447,5217,22.78165938864629,291.0,0.5913597677623673,,,25.03296703296704,125.85714285714286,0.6437024855030238,-2.2513076443207503,False
M2,100.0,90.0,mainshock_window,1.5,3642,3497,24.28472222222222,211.28571428571428,0.6556206792952328,,,25.03296703296704,125.85714285714286,0.6437024855030238,-0.7482448107448185,False
M2,100.0,90.0,mainshock_window,2.0,1615,1552,25.032258064516128,119.0,0.7769292810132524,,,25.03296703296704,125.85714285714286,0.6437024855030238,-0.0007089684509118399,False
M2,100.0,90.0,mainshock_window,2.5,736,710,28.4,62.0,0.8395653651020694,,,25.03296703296704,125.85714285714286,0.6437024855030238,3.3670329670329586,False
M2,100.0,90.0,stratified,,824,786,21.24324324324324,45.285714285714285,0.6639720633492463,,,25.03296703296704,125.85714285714286,0.6437024855030238,-3.7897237897238014,False
M2,100.0,90.0,stratified,1.2,548,526,25.047619047619047,35.857142857142854,0.7442539356638923,,,25.03296703296704,125.85714285714286,0.6437024855030238,0.014652014652007495,False
M2,100.0,90.0,stratified,1.5,371,354,22.125,24.0,0.7697210449193793,,,25.03296703296704,125.85714285714286,0.6437024855030238,-2.90796703296704,False
M2,100.0,90.0,stratified,2.0,210,197,16.416666666666668,12.714285714285714,0.7473963543095441,,,25.03296703296704,125.85714285714286,0.6437024855030238,-8.616300366300372,False
M2,100.0,90.0,stratified,2.5,98,92,18.4,6.142857142857143,0.7347634837483731,,,25.03296703296704,125.85714285714286,0.6437024855030238,-6.632967032967041,False
M3,30.0,7.0,all,,1626,1585,39.625,226.57142857142856,,,,3.170091324200913,271.0,,36.45490867579909,False
M3,30.0,7.0,all,1.2,1446,1418,52.51851851851852,202.7142857142857,,,,3.170091324200913,271.0,,49.34842719431761,False
M3,30.0,7.0,all,1.5,1094,1077,67.3125,154.0,,,,3.170091324200913,271.0,,64.14240867579909,False
M3,30.0,7.0,all,2.0,559,551,78.71428571428571,78.85714285714286,,,,3.170091324200913,271.0,,75.5441943900848,False
M3,30.0,7.0,all,2.5,273,269,89.66666666666667,38.57142857142857,,,,3.170091324200913,271.0,,86.49657534246576,False
M3,30.0,7.0,mainshock_window,,1626,1585,39.625,226.57142857142856,,,,3.170091324200913,271.0,,36.45490867579909,False
M3,30.0,7.0,mainshock_window,1.2,1446,1418,52.51851851851852,202.7142857142857,,,,3.170091324200913,271.0,,49.34842719431761,False
M3,30.0,7.0,mainshock_window,1.5,1094,1077,67.3125,154.0,,,,3.170091324200913,271.0,,64.14240867579909,False
M3,30.0,7.0,mainshock_window,2.0,559,551,78.71428571428571,78.85714285714286,,,,3.170091324200913,271.0,,75.5441943900848,False
M3,30.0,7.0,mainshock_window,2.5,273,269,89.66666666666667,38.57142857142857,,,,3.170091324200913,271.0,,86.49657534246576,False
M3,30.0,7.0,stratified,,1616,1580,45.142857142857146,225.8571428571429,,,,3.170091324200913,271.0,,41.972765818656235,False
M3,30.0,7.0,stratified,1.2,1437,1413,61.434782608695656,202.0,,,,3.170091324200913,271.0,,58.264691284494745,False
M3,30.0,7.0,stratified,1.5,1086,1073,89.41666666666667,153.42857142857142,,,,3.170091324200913,271.0,,86.24657534246576,False
M3,30.0,7.0,stratified,2.0,554,550,183.3333333333333,78.71428571428571,,,,3.170091324200913,271.0,,180.16324200913238,False
M3,30.0,7.0,stratified,2.5,269,268,inf,38.42857142857143,,,,3.170091324200913,271.0,,inf,False
M3,30.0,30.0,all,,2004,1848,11.92258064516129,198.0,,,,3.170091324200913,271.0,,8.752489320960377,False
M3,30.0,30.0,all,1.2,1746,1623,13.30327868852459,181.0,,,,3.170091324200913,271.0,,10.133187364323678,False
M3,30.0,30.0,all,1.5,1279,1208,17.257142857142856,139.42857142857142,,,,3.170091324200913,271.0,,14.087051532941944,False
M3,30.0,30.0,all,2.0,622,594,22.0,73.14285714285714,,,,3.170091324200913,271.0,,18.829908675799086,False
M3,30.0,30.0,all,2.5,299,288,28.8,36.142857142857146,,,,3.170091324200913,271.0,,25.629908675799086,False
M3,30.0,30.0,mainshock_window,,2004,1848,11.92258064516129,198.0,,,,3.170091324200913,271.0,,8.752489320960377,False
M3,30.0,30.0,mainshock_window,1.2,1746,1623,13.30327868852459,181.0,,,,3.170091324200913,271.0,,10.133187364323678,False
M3,30.0,30.0,mainshock_window,1.5,1279,1208,17.257142857142856,139.42857142857142,,,,3.170091324200913,271.0,,14.087051532941944,False
M3,30.0,30.0,mainshock_window,2.0,622,594,22.0,73.14285714285714,,,,3.170091324200913,271.0,,18.829908675799086,False
M3,30.0,30.0,mainshock_window,2.5,299,288,28.8,36.142857142857146,,,,3.170091324200913,271.0,,25.629908675799086,False
M3,30.0,30.0,stratified,,1992,1842,12.36241610738255,197.28571428571428,,,,3.170091324200913,271.0,,9.192324783181638,False
M3,30.0,30.0,stratified,1.2,1735,1617,13.82051282051282,180.28571428571428,,,,3.170091324200913,271.0,,10.650421496311907,False
M3,30.0,30.0,stratified,1.5,1269,1203,18.50769230769231,138.85714285714286,,,,3.170091324200913,271.0,,15.337600983491397,False
M3,30.0,30.0,stratified,2.0,615,592,26.90909090909092,73.0,,,,3.170091324200913,271.0,,23.738999584890006,False
M3,30.0,30.0,stratified,2.5,294,287,47.83333333333333,36.0,,,,3.170091324200913,271.0,,44.66324200913242,False
M3,30.0,60.0,all,,2033,1848,10.043478260869565,221.7142857142857,,,,3.170091324200913,271.0,,6.873386936668652,False
M3,30.0,60.0,all,1.2,1771,1623,11.040816326530612,198.8571428571429,,,,3.170091324200913,271.0,,7.870725002329699,False
M3,30.0,60.0,all,1.5,1294,1208,14.211764705882352,151.57142857142858,,,,3.170091324200913,271.0,,11.04167338168144,False
M3,30.0,60.0,all,2.0,630,594,16.97142857142857,77.85714285714286,,,,3.170091324200913,271.0,,13.801337247227659,False
M3,30.0,60.0,all,2.5,302,288,22.15384615384616,38.142857142857146,,,,3.170091324200913,271.0,,18.983754829645246,False
M3,30.0,60.0,mainshock_window,,2033,1848,10.043478260869565,221.7142857142857,,,,3.170091324200913,271.0,,6.873386936668652,False
M3,30.0,60.0,mainshock_window,1.2,1771,1623,11.040816326530612,198.8571428571429,,,,3.170091324200913,271.0,,7.870725002329699,False
M3,30.0,60.0,mainshock_window,1.5,1294,1208,14.211764705882352,151.57142857142858,,,,3.170091324200913,271.0,,11.04167338168144,False
M3,30.0,60.0,mainshock_window,2.0,630,594,16.97142857142857,77.85714285714286,,,,3.170091324200913,271.0,,13.801337247227659,False
M3,30.0,60.0,mainshock_window,2.5,302,288,22.15384615384616,38.142857142857146,,,,3.170091324200913,271.0,,18.983754829645246,False
M3,30.0,60.0,stratified,,2017,1842,10.586206896551724,221.0,,,,3.170091324200913,271.0,,7.416115572350812,False
M3,30.0,60.0,stratified,1.2,1756,1617,11.717391304347826,198.1428571428572,,,,3.170091324200913,271.0,,8.547299980146914,False
M3,30.0,60.0,stratified,1.5,1283,1203,15.227848101265824,151.0,,,,3.170091324200913,271.0,,12.057756777064911,False
M3,30.0,60.0,stratified,2.0,623,592,19.73333333333333,77.71428571428571,,,,3.170091324200913,271.0,,16.563242009132416,False
M3,30.0,60.0,stratified,2.5,297,287,31.88888888888889,38.0,,,,3.170091324200913,271.0,,28.718797564687975,False
M3,30.0,90.0,all,,2093,1848,7.573770491803279,191.57142857142856,,,,3.170091324200913,271.0,,4.403679167602366,False
M3,30.0,90.0,all,1.2,1818,1623,8.3659793814433,175.85714285714286,,,,3.170091324200913,271.0,,5.195888057242387,False
M3,30.0,90.0,all,1.5,1324,1208,10.504347826086958,135.85714285714286,,,,3.170091324200913,271.0,,7.3342565018860455,False
M3,30.0,90.0,all,2.0,644,594,12.122448979591836,72.28571428571429,,,,3.170091324200913,271.0,,8.952357655390923,False
M3,30.0,90.0,all,2.5,308,288,15.157894736842106,35.857142857142854,,,,3.170091324200913,271.0,,11.987803412641194,False
M3,30.0,90.0,mainshock_window,,2093,1848,7.573770491803279,191.57142857142856,,,,3.170091324200913,271.0,,4.403679167602366,False
M3,30.0,90.0,mainshock_window,1.2,1818,1623,8.3659793814433,175.85714285714286,,,,3.170091324200913,271.0,,5.195888057242387,False
M3,30.0,90.0,mainshock_window,1.5,1324,1208,10.504347826086958,135.85714285714286,,,,3.170091324200913,271.0,,7.3342565018860455,False
M3,30.0,90.0,mainshock_window,2.0,644,594,12.122448979591836,72.28571428571429,,,,3.170091324200913,271.0,,8.952357655390923,False
M3,30.0,90.0,mainshock_window,2.5,308,288,15.157894736842106,35.857142857142854,,,,3.170091324200913,271.0,,11.987803412641194,False
M3,30.0,90.0,stratified,,2073,1842,8.008695652173913,191.0,,,,3.170091324200913,271.0,,4.838604327973,False
M3,30.0,90.0,stratified,1.2,1800,1617,8.884615384615385,175.28571428571428,,,,3.170091324200913,271.0,,5.7145240604144725,False
M3,30.0,90.0,stratified,1.5,1311,1203,11.242990654205608,135.42857142857142,,,,3.170091324200913,271.0,,8.072899330004695,False
M3,30.0,90.0,stratified,2.0,636,592,13.767441860465116,72.14285714285714,,,,3.170091324200913,271.0,,10.597350536264203,False
M3,30.0,90.0,stratified,2.5,303,287,19.133333333333336,35.714285714285715,,,,3.170091324200913,271.0,,15.963242009132424,False
M3,44.0,7.0,all,,2157,2096,34.93333333333334,299.57142857142856,,,,3.170091324200913,271.0,,31.763242009132423,False
M3,44.0,7.0,all,1.2,1940,1896,44.09302325581395,271.0,,,,3.170091324200913,271.0,,40.922931931613036,False
M3,44.0,7.0,all,1.5,1490,1465,61.04166666666666,209.42857142857144,,,,3.170091324200913,271.0,,57.871575342465746,False
M3,44.0,7.0,all,2.0,786,777,97.125,111.14285714285714,,,,3.170091324200913,271.0,,93.95490867579909,False
M3,44.0,7.0,all,2.5,388,383,95.75,54.85714285714285,,,,3.170091324200913,271.0,,92.57990867579909,False
M3,44.0,7.0,mainshock_window,,2157,2096,34.93333333333334,299.57142857142856,,,,3.170091324200913,271.0,,31.763242009132423,False
M3,44.0,7.0,mainshock_window,1.2,1940,1896,44.09302325581395,271.0,,,,3.170091324200913,271.0,,40.922931931613036,False
M3,44.0,7.0,mainshock_window,1.5,1490,1465,61.04166666666666,209.42857142857144,,,,3.170091324200913,271.0,,57.871575342465746,False
M3,44.0,7.0,mainshock_window,2.0,786,777,97.125,111.14285714285714,,,,3.170091324200913,271.0,,93.95490867579909,False
M3,44.0,7.0,mainshock_window,2.5,388,383,95.75,54.85714285714285,,,,3.170091324200913,271.0,,92.57990867579909,False
M3,44.0,7.0,stratified,,2091,2035,37.0,290.85714285714283,,,,3.170091324200913,271.0,,33.82990867579909,False
M3,44.0,7.0,stratified,1.2,1889,1849,47.410256410256416,264.2857142857143,,,,3.170091324200913,271.0,,44.240165086055505,False
M3,44.0,7.0,stratified,1.5,1444,1423,71.14999999999999,203.42857142857144,,,,3.170091324200913,271.0,,67.97990867579908,False
M3,44.0,7.0,stratified,2.0,761,756,189.0,108.14285714285714,,,,3.170091324200913,271.0,,185.8299086757991,False
M3,44.0,7.0,stratified,2.5,375,373,373.0,53.42857142857143,,,,3.170091324200913,271.0,,369.82990867579906,False
M3,44.0,30.0,all,,2873,2494,6.597883597883599,260.0,,,,3.170091324200913,271.0,,3.427792273682686,False
M3,44.0,30.0,all,1.2,2533,2217,7.038095238095239,238.7142857142857,,,,3.170091324200913,271.0,,3.868003913894326,False
M3,44.0,30.0,all,1.5,1883,1679,8.270935960591133,187.42857142857144,,,,3.170091324200913,271.0,,5.100844636390221,False
M3,44.0,30.0,all,2.0,944,855,9.715909090909092,102.0,,,,3.170091324200913,271.0,,6.545817766708179,False
M3,44.0,30.0,all,2.5,473,425,9.04255319148936,51.0,,,,3.170091324200913,271.0,,5.872461867288447,False
M3,44.0,30.0,mainshock_window,,2873,2494,6.597883597883599,260.0,,,,3.170091324200913,271.0,,3.427792273682686,False
M3,44.0,30.0,mainshock_window,1.2,2533,2217,7.038095238095239,238.7142857142857,,,,3.170091324200913,271.0,,3.868003913894326,False
M3,44.0,30.0,mainshock_window,1.5,1883,1679,8.270935960591133,187.42857142857144,,,,3.170091324200913,271.0,,5.100844636390221,False
M3,44.0,30.0,mainshock_window,2.0,944,855,9.715909090909092,102.0,,,,3.170091324200913,271.0,,6.545817766708179,False
M3,44.0,30.0,mainshock_window,2.5,473,425,9.04255319148936,51.0,,,,3.170091324200913,271.0,,5.872461867288447,False
M3,44.0,30.0,stratified,,2787,2417,6.550135501355013,253.42857142857144,,,,3.170091324200913,271.0,,3.3800441771540997,False
M3,44.0,30.0,stratified,1.2,2470,2159,6.9645161290322575,234.1428571428572,,,,3.170091324200913,271.0,,3.7944248048313445,False
M3,44.0,30.0,stratified,1.5,1830,1631,8.237373737373737,183.28571428571428,,,,3.170091324200913,271.0,,5.0672824131728245,False
M3,44.0,30.0,stratified,2.0,917,833,10.036144578313252,100.0,,,,3.170091324200913,271.0,,6.866053254112339,False
M3,44.0,30.0,stratified,2.5,459,415,9.651162790697676,50.142857142857146,,,,3.170091324200913,271.0,,6.481071466496763,False
M3,44.0,60.0,all,,2964,2494,5.31769722814499,293.1428571428572,,,,3.170091324200913,271.0,,2.147605903944077,False
M3,44.0,60.0,all,1.2,2615,2217,5.5843828715365245,265.57142857142856,,,,3.170091324200913,271.0,,2.4142915473356115,False
M3,44.0,60.0,all,1.5,1941,1679,6.432950191570882,205.7142857142857,,,,3.170091324200913,271.0,,3.2628588673699688,False
