interval_id,geometry_type,component_id,vertex_id,longitude,latitude,elapsed_mid_hr
M_26,alpha,7,2,-117.6022419453395,35.775103795185046,25.5
M_26,alpha,7,3,-117.59962237684988,35.781060795185056,25.5
M_26,alpha,8,0,-117.53719418175058,35.653741795185056,25.5
M_26,alpha,8,1,-117.53834143082852,35.64330879518505,25.5
M_26,alpha,8,2,-117.54036737168093,35.64248679518505,25.5
M_26,alpha,8,3,-117.53719418175058,35.653741795185056,25.5
M_26,alpha,9,0,-117.51379830328185,35.655429795185064,25.5
M_26,alpha,9,1,-117.51360215540092,35.653375795185056,25.5
M_26,alpha,9,2,-117.52686747998104,35.657883795185064,25.5
M_26,alpha,9,3,-117.51921820565138,35.66795879518505,25.5
M_26,alpha,9,4,-117.51693142518329,35.657122795185046,25.5
M_26,alpha,9,5,-117.51379830328185,35.655429795185064,25.5
M_26,alpha,10,0,-117.52305159791575,35.67340279518505,25.5
M_26,alpha,10,1,-117.51254616899143,35.68132579518504,25.5
M_26,alpha,10,2,-117.528098820635,35.69036279518506,25.5
M_26,alpha,10,3,-117.51248166333998,35.68818179518505,25.5
M_26,alpha,10,4,-117.5068099770814,35.69253179518505,25.5
M_26,alpha,10,5,-117.508161596179,35.70111279518505,25.5
M_26,alpha,10,6,-117.50467857445817,35.70081179518505,25.5
M_26,alpha,10,7,-117.4853265201214,35.70005879518505,25.5
M_26,alpha,10,8,-117.48176957532412,35.70082379518505,25.5
M_26,alpha,10,9,-117.47476316803652,35.70903579518505,25.5
M_26,alpha,10,10,-117.4653886113565,35.71517579518505,25.5
M_26,alpha,10,11,-117.46241029488162,35.71079279518504,25.5
M_26,alpha,10,12,-117.46972580589907,35.70401879518506,25.5
M_26,alpha,10,13,-117.47119813231818,35.69468379518504,25.5
M_26,alpha,10,14,-117.48599308651008,35.69404879518505,25.5
M_26,alpha,10,15,-117.49021625168363,35.68247279518506,25.5
M_26,alpha,10,16,-117.48055581729541,35.67644679518506,25.5
M_26,alpha,10,17,-117.48666689650793,35.677545795185054,25.5
M_26,alpha,10,18,-117.49363320273103,35.68179379518506,25.5
M_26,alpha,10,19,-117.50734565657713,35.67421679518505,25.5
M_26,alpha,10,20,-117.51921820565138,35.66795879518505,25.5
M_26,alpha,10,21,-117.52305159791575,35.67340279518505,25.5
M_27,convex,1,0,-117.70776212190714,35.91512679518506,26.5
M_27,convex,1,1,-117.64983950550643,35.51889079518506,26.5
M_27,convex,1,2,-117.40620539677782,35.545318795185054,26.5
M_27,convex,1,3,-117.4615882279563,35.70986579518505,26.5
M_27,convex,1,4,-117.70776212190714,35.91512679518506,26.5
M_27,alpha,1,0,-117.6310198162064,35.56513079518505,26.5
M_27,alpha,1,1,-117.6329810527695,35.56843079518506,26.5
M_27,alpha,1,2,-117.62149860741,35.57616579518505,26.5
M_27,alpha,1,3,-117.61194442181309,35.57357779518504,26.5
M_27,alpha,1,4,-117.60589816303536,35.56996879518504,26.5
M_27,alpha,1,5,-117.60409876983024,35.56448379518503,26.5
M_27,alpha,1,6,-117.60730466661806,35.56304379518505,26.5
M_27,alpha,1,7,-117.61341637615833,35.558990795185046,26.5
M_27,alpha,1,8,-117.63066983835567,35.56543979518504,26.5
M_27,alpha,1,9,-117.6310198162064,35.56513079518505,26.5
M_27,alpha,2,0,-117.59590008577932,35.62460779518504,26.5
M_27,alpha,2,1,-117.5943449769279,35.60917779518505,26.5
M_27,alpha,2,2,-117.59825903655297,35.61000779518505,26.5
M_27,alpha,2,3,-117.59590008577932,35.62460779518504,26.5
M_27,alpha,3,0,-117.56103773035034,35.63357179518505,26.5
M_27,alpha,3,1,-117.55772554624026,35.631011795185046,26.5
M_27,alpha,3,2,-117.55858653268527,35.61691279518505,26.5
M_27,alpha,3,3,-117.57393448884925,35.61630279518506,26.5
M_27,alpha,3,4,-117.57308056689266,35.61738879518504,26.5
M_27,alpha,3,5,-117.56316921533212,35.62640979518505,26.5
M_27,alpha,3,6,-117.56103773035034,35.63357179518505,26.5
M_27,alpha,4,0,-117.58072432894078,35.64189279518505,26.5
M_27,alpha,4,1,-117.579316293181,35.64139579518505,26.5
M_27,alpha,4,2,-117.57959199605645,35.63726579518506,26.5
M_27,alpha,4,3,-117.59814707245413,35.63832779518505,26.5
M_27,alpha,4,4,-117.58072432894078,35.64189279518505,26.5
M_27,alpha,5,0,-117.47160390436451,35.677654795185056,26.5
M_27,alpha,5,1,-117.47388297039062,35.678570795185045,26.5
M_27,alpha,5,2,-117.49071993607974,35.67809479518504,26.5
M_27,alpha,5,3,-117.49341377650157,35.67588079518506,26.5
M_27,alpha,5,4,-117.50141207136616,35.66609479518504,26.5
M_27,alpha,5,5,-117.51066462270973,35.65986579518504,26.5
M_27,alpha,5,6,-117.51336626022636,35.654831795185046,26.5
M_27,alpha,5,7,-117.52164355789677,35.65896579518504,26.5
M_27,alpha,5,8,-117.52707212532371,35.66684379518505,26.5
M_27,alpha,5,9,-117.5219536126169,35.67360679518505,26.5
M_27,alpha,5,10,-117.51794215724044,35.68116279518507,26.5
M_27,alpha,5,11,-117.51021986347762,35.69095679518506,26.5
M_27,alpha,5,12,-117.49686469766796,35.688657795185044,26.5
M_27,alpha,5,13,-117.49198186672331,35.69100179518505,26.5
M_27,alpha,5,14,-117.4855778866304,35.691277795185044,26.5
M_27,alpha,5,15,-117.47971024211915,35.69620579518505,26.5
M_27,alpha,5,16,-117.47654436934971,35.68410479518506,26.5
M_27,alpha,5,17,-117.47543722796411,35.68214379518504,26.5
M_27,alpha,5,18,-117.47160390436451,35.677654795185056,26.5
M_27,alpha,6,0,-117.47971024211915,35.69620579518505,26.5
M_27,alpha,6,1,-117.47645600438864,35.70676879518505,26.5
M_27,alpha,6,2,-117.46842437538382,35.71190779518504,26.5
M_27,alpha,6,3,-117.4615882279563,35.70986579518505,26.5
M_27,alpha,6,4,-117.46855398439412,35.706491795185066,26.5
M_27,alpha,6,5,-117.47515389012756,35.70518579518505,26.5
M_27,alpha,6,6,-117.47971024211915,35.69620579518505,26.5
M_27,alpha,7,0,-117.5627893745315,35.78102879518506,26.5
M_27,alpha,7,1,-117.555327003427,35.77590579518503,26.5
M_27,alpha,7,2,-117.5453171829189,35.778383795185036,26.5
M_27,alpha,7,3,-117.54847390999561,35.77461579518504,26.5
M_27,alpha,7,4,-117.55480543503607,35.76805679518504,26.5
M_27,alpha,7,5,-117.54787856379593,35.75601979518505,26.5
M_27,alpha,7,6,-117.53877974492468,35.74469979518505,26.5
M_27,alpha,7,7,-117.5323585325414,35.741762795185046,26.5
M_27,alpha,7,8,-117.538950258593,35.73797379518505,26.5
M_27,alpha,7,9,-117.54114680306564,35.73167179518505,26.5
M_27,alpha,7,10,-117.53736235490501,35.72546979518505,26.5
M_27,alpha,7,11,-117.52304675911154,35.71722179518505,26.5
M_27,alpha,7,12,-117.51269596842062,35.72011979518505,26.5
M_27,alpha,7,13,-117.4951415619637,35.71449179518504,26.5
M_27,alpha,7,14,-117.50708815922924,35.708913795185055,26.5
M_27,alpha,7,15,-117.51730037747,35.69808179518505,26.5
M_27,alpha,7,16,-117.5301259979644,35.706679795185046,26.5
M_27,alpha,7,17,-117.53643388290219,35.718935795185054,26.5
M_27,alpha,7,18,-117.54927597484917,35.720208795185044,26.5
M_27,alpha,7,19,-117.55480211975139,35.72221479518504,26.5
M_27,alpha,7,20,-117.55698423184434,35.73760379518505,26.5
M_27,alpha,7,21,-117.55880745192049,35.740647795185055,26.5
M_27,alpha,7,22,-117.56281164787684,35.743357795185055,26.5
M_27,alpha,7,23,-117.57474989123176,35.74672279518506,26.5
M_27,alpha,7,24,-117.57952782944866,35.75969079518505,26.5
M_27,alpha,7,25,-117.56835488655112,35.76047979518506,26.5
M_27,alpha,7,26,-117.56265886639632,35.77401379518505,26.5
M_27,alpha,7,27,-117.5627893745315,35.78102879518506,26.5
M_28,convex,1,0,-117.66040931381265,35.83532979518504,27.5
M_28,convex,1,1,-117.71572921105076,35.58458079518504,27.5
M_28,convex,1,2,-117.60668655022653,35.56141979518506,27.5
M_28,convex,1,3,-117.59252638432737,35.55910479518505,27.5
M_28,convex,1,4,-117.4868534544965,35.546124795185044,27.5
M_28,convex,1,5,-117.45083585895532,35.67702479518505,27.5
M_28,convex,1,6,-117.46721937220694,35.711863795185046,27.5
M_28,convex,1,7,-117.46747239451724,35.71217279518505,27.5
M_28,convex,1,8,-117.55792276203853,35.77257279518505,27.5
M_28,convex,1,9,-117.64226865538248,35.82626379518505,27.5
M_28,convex,1,10,-117.66040931381265,35.83532979518504,27.5
M_28,alpha,1,0,-117.60427791713526,35.56653879518506,27.5
M_28,alpha,1,1,-117.59252638432737,35.55910479518505,27.5
M_28,alpha,1,2,-117.60668655022653,35.56141979518506,27.5
M_28,alpha,1,3,-117.6094855974557,35.56207879518505,27.5
M_28,alpha,1,4,-117.60953473743228,35.56403179518505,27.5
M_28,alpha,1,5,-117.6129534136382,35.57346379518504,27.5
M_28,alpha,1,6,-117.6288710612291,35.56854879518505,27.5
M_28,alpha,1,7,-117.62656058876318,35.57590579518505,27.5
M_28,alpha,1,8,-117.61297905371413,35.58238779518504,27.5
M_28,alpha,1,9,-117.60243146211458,35.57413979518505,27.5
M_28,alpha,1,10,-117.60427791713526,35.56653879518506,27.5
M_28,alpha,2,0,-117.59786203972206,35.63787279518504,27.5
M_28,alpha,2,1,-117.59617028181293,35.641237795185056,27.5
M_28,alpha,2,2,-117.59113148453986,35.630153795185045,27.5
M_28,alpha,2,3,-117.59786203972206,35.63787279518504,27.5
M_28,alpha,3,0,-117.54449293282634,35.63638679518505,27.5
M_28,alpha,3,1,-117.55299647547912,35.63002779518504,27.5
M_28,alpha,3,2,-117.54679630109557,35.64150579518505,27.5
M_28,alpha,3,3,-117.55950087566336,35.64948979518505,27.5
M_28,alpha,3,4,-117.54246773919739,35.64759379518505,27.5
M_28,alpha,3,5,-117.54236127799958,35.641184795185055,27.5
M_28,alpha,3,6,-117.54449293282634,35.63638679518505,27.5
M_28,alpha,4,0,-117.54246773919739,35.64759379518505,27.5
M_28,alpha,4,1,-117.54229770999567,35.661077795185044,27.5
M_28,alpha,4,2,-117.53586839530101,35.65670779518504,27.5
M_28,alpha,4,3,-117.531050277794,35.65507579518504,27.5
M_28,alpha,4,4,-117.54246773919739,35.64759379518505,27.5
M_28,alpha,5,0,-117.47537217245188,35.68137379518506,27.5
M_28,alpha,5,1,-117.46804727949916,35.66898379518505,27.5
M_28,alpha,5,2,-117.47002422027656,35.66816179518504,27.5
M_28,alpha,5,3,-117.47537217245188,35.68137379518506,27.5
M_28,alpha,6,0,-117.47540564142577,35.70173979518504,27.5
M_28,alpha,6,1,-117.47077477952465,35.68979279518504,27.5
M_28,alpha,6,2,-117.47537217245188,35.68137379518506,27.5
M_28,alpha,6,3,-117.48946684281017,35.67680079518506,27.5
M_28,alpha,6,4,-117.5017795357978,35.67254079518504,27.5
M_28,alpha,6,5,-117.50294221710656,35.668117795185054,27.5
M_28,alpha,6,6,-117.51223548552575,35.65796079518505,27.5
M_28,alpha,6,7,-117.51678444073671,35.65733879518505,27.5
M_28,alpha,6,8,-117.52046351339358,35.658347795185065,27.5
M_28,alpha,6,9,-117.531050277794,35.65507579518504,27.5
M_28,alpha,6,10,-117.52004863560063,35.660044795185044,27.5
M_28,alpha,6,11,-117.51835605025916,35.66580179518505,27.5
M_28,alpha,6,12,-117.51850211768745,35.666737795185064,27.5
M_28,alpha,6,13,-117.51147985131517,35.67691879518505,27.5
M_28,alpha,6,14,-117.49878542126422,35.68482479518506,27.5
M_28,alpha,6,15,-117.49831359353269,35.68721379518505,27.5
M_28,alpha,6,16,-117.49820010476098,35.69430179518506,27.5
M_28,alpha,6,17,-117.50484962641552,35.70153179518504,27.5
M_28,alpha,6,18,-117.4875808196842,35.70420979518505,27.5
M_28,alpha,6,19,-117.4834470537626,35.70745279518504,27.5
M_28,alpha,6,20,-117.470955307805,35.710971795185046,27.5
M_28,alpha,6,21,-117.46747239451724,35.71217279518505,27.5
M_28,alpha,6,22,-117.46721937220694,35.711863795185046,27.5
M_28,alpha,6,23,-117.46756900438864,35.70676879518505,27.5
M_28,alpha,6,24,-117.47540564142577,35.70173979518504,27.5
M_28,alpha,7,0,-117.53190274087486,35.74464379518506,27.5
M_28,alpha,7,1,-117.52188510186751,35.73580579518505,27.5
M_28,alpha,7,2,-117.51067864096912,35.729428795185044,27.5
M_28,alpha,7,3,-117.5087733258609,35.72506779518505,27.5
M_28,alpha,7,4,-117.51462378323328,35.717555795185056,27.5
M_28,alpha,7,5,-117.51756969158721,35.716286795185056,27.5
M_28,alpha,7,6,-117.5262695369791,35.71414579518505,27.5
M_28,alpha,7,7,-117.54363558868181,35.71486179518505,27.5
M_28,alpha,7,8,-117.53997432759488,35.72509179518506,27.5
M_28,alpha,7,9,-117.54269273419231,35.73071879518504,27.5
M_28,alpha,7,10,-117.54620902857083,35.734791795185046,27.5
M_28,alpha,7,11,-117.55582054107374,35.74188079518505,27.5
M_28,alpha,7,12,-117.5611266943751,35.74400079518506,27.5
M_28,alpha,7,13,-117.57438389152107,35.74672679518504,27.5
M_28,alpha,7,14,-117.56753215755832,35.75040479518505,27.5
M_28,alpha,7,15,-117.56800485420005,35.76003279518504,27.5
M_28,alpha,7,16,-117.55770251040818,35.76909779518505,27.5
M_28,alpha,7,17,-117.55389290949405,35.76079679518505,27.5
M_28,alpha,7,18,-117.54909122259217,35.75130379518506,27.5
M_28,alpha,7,19,-117.53717666284578,35.74356479518505,27.5
M_28,alpha,7,20,-117.53190274087486,35.74464379518506,27.5
M_28,alpha,8,0,-117.63178586675826,35.81539979518505,27.5
M_28,alpha,8,1,-117.62255731967386,35.80785979518505,27.5
M_28,alpha,8,2,-117.62209277837688,35.80039679518506,27.5
M_28,alpha,8,3,-117.62945010387097,35.804884795185046,27.5
M_28,alpha,8,4,-117.63178586675826,35.81539979518505,27.5
M_29,convex,1,0,-117.43830405543594,35.58241179518505,28.5
M_29,convex,1,1,-117.35280628966368,35.69686479518504,28.5
M_29,convex,1,2,-117.53314304026293,35.790215795185055,28.5
M_29,convex,1,3,-117.58086663048572,35.81214379518505,28.5
M_29,convex,1,4,-117.65531439386697,35.83643179518504,28.5
M_29,convex,1,5,-117.66002633182812,35.83557779518507,28.5
M_29,convex,1,6,-117.66029531969671,35.83541079518504,28.5
M_29,convex,1,7,-117.72032498925554,35.55359079518505,28.5
M_29,convex,1,8,-117.55688029889043,35.54395179518505,28.5
M_29,convex,1,9,-117.43830405543594,35.58241179518505,28.5
M_29,alpha,1,0,-117.62328087006873,35.57982779518505,28.5
M_29,alpha,1,1,-117.62149843464918,35.57375679518504,28.5
M_29,alpha,1,2,-117.60716702093872,35.56798679518504,28.5
M_29,alpha,1,3,-117.6052470942078,35.56900879518505,28.5
M_29,alpha,1,4,-117.60479083957425,35.56545679518505,28.5
M_29,alpha,1,5,-117.60507557617015,35.56178179518505,28.5
M_29,alpha,1,6,-117.60799662082005,35.56240479518506,28.5
M_29,alpha,1,7,-117.61616766482628,35.56301879518504,28.5
M_29,alpha,1,8,-117.6296201166481,35.56932179518505,28.5
M_29,alpha,1,9,-117.62647964183552,35.576645795185065,28.5
M_29,alpha,1,10,-117.62464875974914,35.57828979518506,28.5
M_29,alpha,1,11,-117.62328087006873,35.57982779518505,28.5
M_29,alpha,2,0,-117.59702887509404,35.59383379518505,28.5
M_29,alpha,2,1,-117.60274126737464,35.58536579518505,28.5
M_29,alpha,2,2,-117.59902301320835,35.595757795185044,28.5
M_29,alpha,2,3,-117.59630527935228,35.59946479518504,28.5
M_29,alpha,2,4,-117.59632200350744,35.60954779518505,28.5
M_29,alpha,2,5,-117.59176590088809,35.62203579518506,28.5
M_29,alpha,2,6,-117.5801524116723,35.61522879518504,28.5
M_29,alpha,2,7,-117.58042840357425,35.601194795185066,28.5
M_29,alpha,2,8,-117.58439119958295,35.598353795185055,28.5
M_29,alpha,2,9,-117.58762219549052,35.59829679518505,28.5
M_29,alpha,2,10,-117.59702887509404,35.59383379518505,28.5
M_29,alpha,3,0,-117.58007287283587,35.63555279518505,28.5
M_29,alpha,3,1,-117.58377527828738,35.64118879518505,28.5
M_29,alpha,3,2,-117.58028400634329,35.637408795185046,28.5
M_29,alpha,3,3,-117.58007287283587,35.63555279518505,28.5
M_29,alpha,4,0,-117.57699583293861,35.745916795185046,28.5
M_29,alpha,4,1,-117.57455490150205,35.74686479518505,28.5
M_29,alpha,4,2,-117.56833762920962,35.756923795185045,28.5
M_29,alpha,4,3,-117.56802765431271,35.743446795185044,28.5
M_29,alpha,4,4,-117.57005469965416,35.74407379518505,28.5
M_29,alpha,4,5,-117.57699583293861,35.745916795185046,28.5
M_29,alpha,5,0,-117.5742220879835,35.76326279518505,28.5
M_29,alpha,5,1,-117.563830225231,35.76515879518506,28.5
M_29,alpha,5,2,-117.557034715757,35.75811979518506,28.5
M_29,alpha,5,3,-117.56833762920962,35.756923795185045,28.5
M_29,alpha,5,4,-117.57216299048471,35.76191579518505,28.5
M_29,alpha,5,5,-117.57667214900492,35.764105795185046,28.5
M_29,alpha,5,6,-117.5742220879835,35.76326279518505,28.5
M_29,alpha,6,0,-117.66002633182812,35.83557779518507,28.5
M_29,alpha,6,1,-117.65531439386697,35.83643179518504,28.5
M_29,alpha,6,2,-117.65387371419781,35.82707379518506,28.5
M_29,alpha,6,3,-117.66029531969671,35.83541079518504,28.5
M_29,alpha,6,4,-117.66002633182812,35.83557779518507,28.5
M_29,alpha,7,0,-117.5340770759949,35.65227279518505,28.5
M_29,alpha,7,1,-117.53919550199583,35.64429779518505,28.5
M_29,alpha,7,2,-117.55153399954465,35.65121079518505,28.5
M_29,alpha,7,3,-117.54289907016386,35.652191795185054,28.5
M_29,alpha,7,4,-117.5340770759949,35.65227279518505,28.5
M_29,alpha,8,0,-117.55474910421593,35.666550795185046,28.5
M_29,alpha,8,1,-117.55153399954465,35.65121079518505,28.5
M_29,alpha,8,2,-117.5617225796448,35.65926779518505,28.5
M_29,alpha,8,3,-117.55474910421593,35.666550795185046,28.5
M_29,alpha,9,0,-117.4761190323941,35.66555379518505,28.5
M_29,alpha,9,1,-117.4760877519249,35.67553979518505,28.5
M_29,alpha,9,2,-117.4606902848307,35.669057795185054,28.5
M_29,alpha,9,3,-117.4761190323941,35.66555379518505,28.5
M_29,alpha,10,0,-117.524621728505,35.661334795185056,28.5
M_29,alpha,10,1,-117.51845350560451,35.67212179518505,28.5
M_29,alpha,10,2,-117.50388651057665,35.67219079518506,28.5
M_29,alpha,10,3,-117.50653250310543,35.68595979518505,28.5
M_29,alpha,10,4,-117.50765555855813,35.686728795185054,28.5
M_29,alpha,10,5,-117.52359060846018,35.68742079518504,28.5
M_29,alpha,10,6,-117.51109919601905,35.69556679518505,28.5
M_29,alpha,10,7,-117.50565399641296,35.69279979518504,28.5
M_29,alpha,10,8,-117.49528715345528,35.69497679518505,28.5
M_29,alpha,10,9,-117.49348884112,35.70450679518505,28.5
M_29,alpha,10,10,-117.48828090362476,35.70537279518505,28.5
M_29,alpha,10,11,-117.47943531928449,35.71113079518505,28.5
M_29,alpha,10,12,-117.47360021351756,35.70966579518505,28.5
M_29,alpha,10,13,-117.47202919445866,35.709401795185045,28.5
M_29,alpha,10,14,-117.47004290773891,35.705429795185054,28.5
M_29,alpha,10,15,-117.47047484877055,35.70461279518505,28.5
M_29,alpha,10,16,-117.47536515525879,35.69500179518505,28.5
M_29,alpha,10,17,-117.48272019011463,35.68161879518505,28.5
M_29,alpha,10,18,-117.47947293081785,35.678021795185046,28.5
M_29,alpha,10,19,-117.48855499821475,35.678956795185044,28.5
M_29,alpha,10,20,-117.50012777887997,35.675913795185046,28.5
M_29,alpha,10,21,-117.49637472411173,35.661273795185046,28.5
M_29,alpha,10,22,-117.50024876012266,35.66177379518505,28.5
M_29,alpha,10,23,-117.51186947501243,35.65781479518505,28.5
M_29,alpha,10,24,-117.51706095822573,35.65063679518506,28.5
M_29,alpha,10,25,-117.52323812401237,35.652939795185056,28.5
M_29,alpha,10,26,-117.5340770759949,35.65227279518505,28.5
M_29,alpha,10,27,-117.524621728505,35.661334795185056,28.5
M_29,alpha,11,0,-117.52080063980866,35.71556979518505,28.5
M_29,alpha,11,1,-117.53119302743417,35.72093679518505,28.5
M_29,alpha,11,2,-117.54315612213526,35.72224779518505,28.5
M_29,alpha,11,3,-117.54863299102895,35.72043279518505,28.5
M_29,alpha,11,4,-117.55626751841496,35.72773279518504,28.5
M_29,alpha,11,5,-117.55446087186998,35.732623795185056,28.5
M_29,alpha,11,6,-117.5563172624246,35.73802679518505,28.5
M_29,alpha,11,7,-117.56802765431271,35.743446795185044,28.5
M_29,alpha,11,8,-117.55497442162552,35.74022879518505,28.5
M_29,alpha,11,9,-117.5510673418783,35.739125795185046,28.5
M_29,alpha,11,10,-117.54116446659825,35.740850795185054,28.5
M_29,alpha,11,11,-117.53734722389216,35.737493795185046,28.5
M_29,alpha,11,12,-117.53596296358997,35.733892795185035,28.5
M_29,alpha,11,13,-117.52482137874757,35.72579979518504,28.5
M_29,alpha,11,14,-117.522054075109,35.72159679518506,28.5
M_29,alpha,11,15,-117.51931174647306,35.71704679518506,28.5
M_29,alpha,11,16,-117.52080063980866,35.71556979518505,28.5
M_30,convex,1,0,-117.43511628736424,35.613498795185045,29.5
M_30,convex,1,1,-117.4761566606973,35.72970179518504,29.5
M_30,convex,1,2,-117.55914276413866,35.77260179518505,29.5
M_30,convex,1,3,-117.60489643287221,35.79563179518505,29.5
M_30,convex,1,4,-117.62205859326856,35.784047795185046,29.5
M_30,convex,1,5,-117.76846392236229,35.58055679518504,29.5
M_30,convex,1,6,-117.61065734642044,35.55857579518505,29.5
M_30,convex,1,7,-117.50296817701637,35.57016379518504,29.5
M_30,convex,1,8,-117.43511628736424,35.613498795185045,29.5
M_30,alpha,1,0,-117.61022707205464,35.56869979518504,29.5
M_30,alpha,1,1,-117.60352966141541,35.57691879518505,29.5
M_30,alpha,1,2,-117.60485570482008,35.56357679518506,29.5
M_30,alpha,1,3,-117.60348854348986,35.56132579518505,29.5
M_30,alpha,1,4,-117.61065734642044,35.55857579518505,29.5
M_30,alpha,1,5,-117.61022707205464,35.56869979518504,29.5
M_30,alpha,2,0,-117.60943134242872,35.586411795185064,29.5
M_30,alpha,2,1,-117.61404562710982,35.59037879518504,29.5
M_30,alpha,2,2,-117.60010511579758,35.59718679518505,29.5
M_30,alpha,2,3,-117.58482249879435,35.60252079518504,29.5
M_30,alpha,2,4,-117.59363732451186,35.61401579518505,29.5
M_30,alpha,2,5,-117.58138154001537,35.61701479518506,29.5
M_30,alpha,2,6,-117.57210386372581,35.62151879518504,29.5
M_30,alpha,2,7,-117.57547461211448,35.63192779518505,29.5
M_30,alpha,2,8,-117.57967384593444,35.63517879518504,29.5
M_30,alpha,2,9,-117.59336998145358,35.63706279518505,29.5
M_30,alpha,2,10,-117.60084855824987,35.63117879518504,29.5
M_30,alpha,2,11,-117.59641433476891,35.641973795185045,29.5
M_30,alpha,2,12,-117.57833141471022,35.64308479518504,29.5
M_30,alpha,2,13,-117.56991577803576,35.634234795185044,29.5
M_30,alpha,2,14,-117.55483640227663,35.62900979518506,29.5
M_30,alpha,2,15,-117.57015102927429,35.62382179518506,29.5
M_30,alpha,2,16,-117.57091564997107,35.61854479518505,29.5
M_30,alpha,2,17,-117.58221936985188,35.61464679518507,29.5
M_30,alpha,2,18,-117.58007860809688,35.60404279518506,29.5
M_30,alpha,2,19,-117.57744931417645,35.59994979518504,29.5
M_30,alpha,2,20,-117.59430284063929,35.593353795185045,29.5
M_30,alpha,2,21,-117.59361857335556,35.58962979518505,29.5
M_30,alpha,2,22,-117.5957991509265,35.583742795185046,29.5
M_30,alpha,2,23,-117.60352966141541,35.57691879518505,29.5
M_30,alpha,2,24,-117.60943134242872,35.586411795185064,29.5
M_30,alpha,3,0,-117.5516143526132,35.64222179518506,29.5
M_30,alpha,3,1,-117.55237990373548,35.649879795185036,29.5
M_30,alpha,3,2,-117.542557714677,35.66114279518505,29.5
M_30,alpha,3,3,-117.53472027693,35.65506379518506,29.5
M_30,alpha,3,4,-117.54000979979938,35.64843579518506,29.5
M_30,alpha,3,5,-117.54306913453918,35.63919079518505,29.5
M_30,alpha,3,6,-117.54960356263663,35.63123979518506,29.5
M_30,alpha,3,7,-117.55483640227663,35.62900979518506,29.5
M_30,alpha,3,8,-117.5516143526132,35.64222179518506,29.5
M_30,alpha,4,0,-117.50945332496241,35.66961479518504,29.5
M_30,alpha,4,1,-117.50906225665997,35.66866679518504,29.5
M_30,alpha,4,2,-117.51102310630507,35.66657979518505,29.5
M_30,alpha,4,3,-117.51422938594044,35.65657779518506,29.5
M_30,alpha,4,4,-117.52139882134328,35.662623795185034,29.5
M_30,alpha,4,5,-117.5272758677487,35.67714679518506,29.5
M_30,alpha,4,6,-117.51347338771986,35.67048579518505,29.5
M_30,alpha,4,7,-117.50338330359398,35.68319279518505,29.5
M_30,alpha,4,8,-117.50653271295712,35.688869795185056,29.5
M_30,alpha,4,9,-117.50786071720098,35.70278979518505,29.5
M_30,alpha,4,10,-117.48980150251474,35.69981479518504,29.5
M_30,alpha,4,11,-117.47697663760104,35.70168679518505,29.5
M_30,alpha,4,12,-117.46945563543106,35.68779479518505,29.5
M_30,alpha,4,13,-117.46929349517349,35.68584979518505,29.5
M_30,alpha,4,14,-117.47422401616372,35.67920579518504,29.5
M_30,alpha,4,15,-117.48277699237596,35.67887579518504,29.5
M_30,alpha,4,16,-117.49457697860805,35.67868479518505,29.5
M_30,alpha,4,17,-117.50945332496241,35.66961479518504,29.5
M_30,alpha,5,0,-117.50786071720098,35.70278979518505,29.5
M_30,alpha,5,1,-117.5205155034744,35.713681795185046,29.5
M_30,alpha,5,2,-117.50324650852897,35.71375179518504,29.5
M_30,alpha,5,3,-117.50786071720098,35.70278979518505,29.5
M_30,alpha,6,0,-117.57118531830925,35.73879979518505,29.5
M_30,alpha,6,1,-117.57516499451617,35.748150795185055,29.5
M_30,alpha,6,2,-117.577607101931,35.74963579518504,29.5
M_30,alpha,6,3,-117.57219603174175,35.76248579518504,29.5
M_30,alpha,6,4,-117.57323758730473,35.770159795185066,29.5
M_30,alpha,6,5,-117.57868303609318,35.77635679518506,29.5
M_30,alpha,6,6,-117.56541768281556,35.77147879518503,29.5
M_30,alpha,6,7,-117.56278870989861,35.77185279518504,29.5
M_30,alpha,6,8,-117.55914276413866,35.77260179518505,29.5
M_30,alpha,6,9,-117.55910270873994,35.77183679518506,29.5
M_30,alpha,6,10,-117.55837735988507,35.76701879518505,29.5
M_30,alpha,6,11,-117.55738514364826,35.76403179518505,29.5
M_30,alpha,6,12,-117.54083161799358,35.75676879518505,29.5
M_30,alpha,6,13,-117.53528060991276,35.74283279518505,29.5
M_30,alpha,6,14,-117.53292830037964,35.73855179518505,29.5
M_30,alpha,6,15,-117.52675077834893,35.73132979518505,29.5
M_30,alpha,6,16,-117.54121168512292,35.73003979518504,29.5
M_30,alpha,6,17,-117.54899089171384,35.719057795185044,29.5
M_30,alpha,6,18,-117.55131161632738,35.729087795185045,29.5
M_30,alpha,6,19,-117.54442685568044,35.73239979518504,29.5
M_30,alpha,6,20,-117.54227798534632,35.73419379518505,29.5
M_30,alpha,6,21,-117.54074059197961,35.74258479518506,29.5
M_30,alpha,6,22,-117.54917242870852,35.75415279518507,29.5
M_30,alpha,6,23,-117.55629353557632,35.755629795185044,29.5
M_30,alpha,6,24,-117.5652856693541,35.74365479518505,29.5
M_30,alpha,6,25,-117.57118531830925,35.73879979518505,29.5
M_31,convex,1,0,-117.45130081980552,35.81475279518506,30.5
M_31,convex,1,1,-117.5869960935769,35.83229779518505,30.5
