mainshock,radius_km,time_window_days,depth_strategy,mag_threshold,n_total,n_pre,n_post,duration_pre_days,duration_post_days,pre_rate,post_rate,rate_ratio,moving_rate_max,moving_rate_median,post_omori_c,post_omori_k,post_omori_p,post_omori_r2,post_omori_fit_ok,radial_q25_km,radial_q50_km,radial_q75_km,depth_q25_km,depth_q50_km,depth_q75_km,mag_q25,mag_q50,mag_q75,mecha_events,mecha_available
M1,44.0,30.0,all,2.5,603,104,498,30.0,30.0,3.466666666666667,16.6,4.788461538461538,67.85714285714286,2.0,0.01,60.92553317498822,0.9371683554401729,0.9636879205842918,True,10.407246229821943,17.2198583021362,24.052768994727614,11.01,12.91,14.18,2.7,3.0,3.5,6,True
M1,44.0,30.0,mainshock_window,,3156,540,2615,30.0,30.0,18.0,87.16666666666667,4.842592592592593,275.7142857142857,21.357142857142858,0.01,272.43616668435135,0.5527774596276611,0.8929018411456737,True,10.777189912505229,18.133754513193132,25.445651293742344,9.54,11.56,12.942499999999999,1.5,1.8,2.3,6,True
M1,44.0,30.0,mainshock_window,1.2,3034,510,2523,30.0,30.0,17.0,84.1,4.947058823529411,268.0,19.785714285714285,0.01,265.57967291105945,0.5637167183010661,0.8931997902485826,True,10.821635901751396,18.25109480424433,25.453768645573973,9.5425,11.56,12.97,1.5,1.8,2.3,6,True
M1,44.0,30.0,mainshock_window,1.5,2478,393,2084,30.0,30.0,13.1,69.46666666666667,5.302798982188295,233.85714285714286,14.0,0.01,229.7138100525682,0.6222250489426768,0.8956754936840075,True,11.040022684959329,17.984991373438138,25.159631019587515,9.622499999999999,11.665,13.127500000000001,1.7,1.9,2.4,6,True
M1,44.0,30.0,mainshock_window,2.0,1232,185,1046,30.0,30.0,6.166666666666667,34.86666666666667,5.654054054054054,131.85714285714286,5.5,0.01,126.52004363257771,0.79996670307667,0.9353499216334062,True,11.334877911864098,18.093420655765172,24.580490626335532,10.4125,12.45,13.872499999999999,2.2,2.4,3.0,6,True
M1,44.0,30.0,mainshock_window,2.5,603,104,498,30.0,30.0,3.466666666666667,16.6,4.788461538461538,67.85714285714286,2.0,0.01,60.92553317498822,0.9371683554401729,0.9636879205842918,True,10.407246229821943,17.2198583021362,24.052768994727614,11.01,12.91,14.18,2.7,3.0,3.5,6,True
M1,44.0,30.0,stratified,,3151,540,2610,30.0,30.0,18.0,87.0,4.833333333333333,275.2857142857143,21.357142857142858,0.01,271.86390795137305,0.5527624341990771,0.8930976082218104,True,10.755065024282425,18.10181716894344,25.40820098256582,9.54,11.56,12.94,1.5,1.8,2.3,6,True
M1,44.0,30.0,stratified,1.2,3029,510,2518,30.0,30.0,17.0,83.93333333333334,4.9372549019607845,267.57142857142856,19.785714285714285,0.01,265.0130099163675,0.5637190339779432,0.8934009650527175,True,10.812282480036625,18.156036210346922,25.425146671040114,9.54,11.56,12.97,1.5,1.8,2.3,6,True
M1,44.0,30.0,stratified,1.5,2474,393,2080,30.0,30.0,13.1,69.33333333333333,5.2926208651399484,233.42857142857142,14.0,0.01,229.26337321081493,0.6220857281894149,0.8960237111298038,True,11.03147990943766,17.937972396148453,25.105305322765773,9.62,11.66,13.12,1.7,1.9,2.4,6,True
M1,44.0,30.0,stratified,2.0,1230,185,1044,30.0,30.0,6.166666666666667,34.8,5.6432432432432424,131.57142857142858,5.5,0.01,126.31124897880218,0.7995357319774887,0.9356696043765691,True,11.32765497932971,18.08182060031946,24.557776613959582,10.3975,12.44,13.86,2.2,2.4,3.0,6,True
M1,44.0,30.0,stratified,2.5,603,104,498,30.0,30.0,3.466666666666667,16.6,4.788461538461538,67.85714285714286,2.0,0.01,60.92553317498822,0.9371683554401729,0.9636879205842918,True,10.407246229821943,17.2198583021362,24.052768994727614,11.01,12.91,14.18,2.7,3.0,3.5,6,True
M1,44.0,60.0,all,,3544,566,2977,60.0,60.0,9.433333333333334,49.61666666666667,5.259717314487633,278.0,10.142857142857142,0.01,250.63399572982755,0.6131688210497458,0.9074880932212573,True,11.055973447277804,18.630198094986454,25.817236411348176,9.55,11.55,12.93,1.5,1.8,2.2,6,True
M1,44.0,60.0,all,1.2,3388,532,2855,60.0,60.0,8.866666666666667,47.583333333333336,5.366541353383458,269.85714285714283,9.714285714285714,0.01,243.907504561548,0.6254928642231095,0.9072389460656889,True,11.100898531802697,18.588203963049605,25.7724659441651,9.55,11.56,12.96,1.5,1.8,2.2,6,True
M1,44.0,60.0,all,1.5,2731,405,2325,60.0,60.0,6.75,38.75,5.7407407407407405,234.71428571428572,6.571428571428571,0.01,211.75676978353982,0.6816750237783888,0.9131251805279829,True,11.38728556595935,18.267741086873386,25.309572799701066,9.66,11.67,13.12,1.7,1.9,2.4,6,True
M1,44.0,60.0,all,2.0,1323,191,1131,60.0,60.0,3.183333333333333,18.85,5.921465968586388,132.0,2.142857142857143,0.01,118.93089854461836,0.8461358952853218,0.948778158033801,True,11.569305593727707,18.29671078692927,24.615470481688824,10.475000000000001,12.48,13.86,2.1,2.4,3.0,6,True
M1,44.0,60.0,all,2.5,644,110,533,60.0,60.0,1.8333333333333333,8.883333333333333,4.845454545454546,66.14285714285714,1.1428571428571428,0.01,59.5246017935768,0.961146296102104,0.9761306747801699,True,10.568506732707059,17.618840797398327,24.17455836765554,11.075,12.915,14.19,2.7,3.0,3.5,6,True
M1,44.0,60.0,mainshock_window,,3544,566,2977,60.0,60.0,9.433333333333334,49.61666666666667,5.259717314487633,278.0,10.142857142857142,0.01,250.63399572982755,0.6131688210497458,0.9074880932212573,True,11.055973447277804,18.630198094986454,25.817236411348176,9.55,11.55,12.93,1.5,1.8,2.2,6,True
M1,44.0,60.0,mainshock_window,1.2,3388,532,2855,60.0,60.0,8.866666666666667,47.583333333333336,5.366541353383458,269.85714285714283,9.714285714285714,0.01,243.907504561548,0.6254928642231095,0.9072389460656889,True,11.100898531802697,18.588203963049605,25.7724659441651,9.55,11.56,12.96,1.5,1.8,2.2,6,True
M1,44.0,60.0,mainshock_window,1.5,2731,405,2325,60.0,60.0,6.75,38.75,5.7407407407407405,234.71428571428572,6.571428571428571,0.01,211.75676978353982,0.6816750237783888,0.9131251805279829,True,11.38728556595935,18.267741086873386,25.309572799701066,9.66,11.67,13.12,1.7,1.9,2.4,6,True
M1,44.0,60.0,mainshock_window,2.0,1323,191,1131,60.0,60.0,3.183333333333333,18.85,5.921465968586388,132.0,2.142857142857143,0.01,118.93089854461836,0.8461358952853218,0.948778158033801,True,11.569305593727707,18.29671078692927,24.615470481688824,10.475000000000001,12.48,13.86,2.1,2.4,3.0,6,True
M1,44.0,60.0,mainshock_window,2.5,644,110,533,60.0,60.0,1.8333333333333333,8.883333333333333,4.845454545454546,66.14285714285714,1.1428571428571428,0.01,59.5246017935768,0.961146296102104,0.9761306747801699,True,10.568506732707059,17.618840797398327,24.17455836765554,11.075,12.915,14.19,2.7,3.0,3.5,6,True
M1,44.0,60.0,stratified,,3539,566,2972,60.0,60.0,9.433333333333334,49.53333333333333,5.250883392226148,277.57142857142856,10.142857142857142,0.01,250.13039947472646,0.6129322680584737,0.90767042001401,True,11.054293014950407,18.609621260023196,25.798108877370556,9.55,11.55,12.92,1.5,1.8,2.2,6,True
M1,44.0,60.0,stratified,1.2,3383,532,2850,60.0,60.0,8.866666666666667,47.5,5.357142857142857,269.42857142857144,9.714285714285714,0.01,243.41134660550415,0.6252670530500625,0.9074262914532553,True,11.088744314644499,18.56773171932361,25.758972938802525,9.55,11.55,12.95,1.5,1.8,2.25,6,True
M1,44.0,60.0,stratified,1.5,2727,405,2321,60.0,60.0,6.75,38.68333333333333,5.730864197530864,234.28571428571428,6.571428571428571,0.01,211.34642372088356,0.6813629535471485,0.9133529291366008,True,11.379169607133676,18.254777034474564,25.2786954069322,9.655000000000001,11.66,13.114999999999998,1.7,1.9,2.4,6,True
M1,44.0,60.0,stratified,2.0,1321,191,1129,60.0,60.0,3.183333333333333,18.816666666666666,5.910994764397906,131.71428571428572,2.142857142857143,0.01,118.72197926896777,0.8456268853950176,0.9489560237285161,True,11.56790671944652,18.290349482246015,24.594741907693265,10.47,12.46,13.85,2.1,2.4,3.0,6,True
M1,44.0,60.0,stratified,2.5,644,110,533,60.0,60.0,1.8333333333333333,8.883333333333333,4.845454545454546,66.14285714285714,1.1428571428571428,0.01,59.5246017935768,0.961146296102104,0.9761306747801699,True,10.568506732707059,17.618840797398327,24.17455836765554,11.075,12.915,14.19,2.7,3.0,3.5,6,True
M1,44.0,90.0,all,,3788,602,3185,90.0,90.0,6.688888888888889,35.388888888888886,5.290697674418604,268.85714285714283,5.785714285714286,0.01,242.8043794818807,0.6469814243137311,0.9159177565536472,True,11.152001805687327,18.781812799051018,26.00693805011198,9.56,11.56,12.93,1.5,1.7,2.2,6,True
M1,44.0,90.0,all,1.2,3604,557,3046,90.0,90.0,6.188888888888889,33.84444444444444,5.4685816876122075,261.57142857142856,5.428571428571429,0.01,236.41390250930598,0.6592297905123108,0.9160994720671166,True,11.174072652089876,18.673262375439965,25.86645654890294,9.56,11.56,12.95,1.5,1.8,2.2,6,True
M1,44.0,90.0,all,1.5,2885,419,2465,90.0,90.0,4.655555555555556,27.38888888888889,5.883054892601431,229.0,3.7857142857142856,0.01,205.66074654132882,0.7130903293938352,0.922680930808923,True,11.510825602103848,18.469642996631197,25.438490062617113,9.68,11.68,13.13,1.7,1.9,2.4,6,True
M1,44.0,90.0,all,2.0,1384,198,1185,90.0,90.0,2.2,13.166666666666666,5.984848484848484,129.14285714285714,1.2857142857142858,0.01,117.4724265525101,0.864871311026077,0.9574999767099379,True,11.691816484099805,18.548547614466905,25.00682235531609,10.5075,12.52,13.89,2.1,2.4,3.0,6,True
M1,44.0,90.0,all,2.5,663,111,551,90.0,90.0,1.2333333333333334,6.122222222222222,4.963963963963963,67.42857142857143,0.42857142857142855,0.01,58.158747594090116,0.9763863024978722,0.9779192731652723,True,10.709107907059966,17.780209093912607,24.377115679756127,11.09,12.91,14.184999999999999,2.7,3.0,3.5,6,True
M1,44.0,90.0,mainshock_window,,3785,600,3184,90.0,90.0,6.666666666666667,35.37777777777778,5.306666666666667,268.85714285714283,5.785714285714286,0.01,242.76051987080044,0.6471358570638953,0.9158384725310499,True,11.164142643685546,18.785888038427874,26.007258198120113,9.56,11.56,12.93,1.5,1.7,2.2,6,True
M1,44.0,90.0,mainshock_window,1.2,3602,555,3046,90.0,90.0,6.166666666666667,33.84444444444444,5.488288288288287,261.57142857142856,5.428571428571429,0.01,236.41390250930598,0.6592297905123108,0.9160994720671166,True,11.201388112695074,18.674931344745936,25.873196115970398,9.56,11.56,12.9475,1.5,1.8,2.2,6,True
M1,44.0,90.0,mainshock_window,1.5,2884,418,2465,90.0,90.0,4.644444444444445,27.38888888888889,5.8971291866028706,229.0,3.7857142857142856,0.01,205.66074654132882,0.7130903293938352,0.922680930808923,True,11.514098298647781,18.49063653585246,25.43972348382456,9.68,11.68,13.122499999999999,1.7,1.9,2.4,6,True
M1,44.0,90.0,mainshock_window,2.0,1384,198,1185,90.0,90.0,2.2,13.166666666666666,5.984848484848484,129.14285714285714,1.2857142857142858,0.01,117.4724265525101,0.864871311026077,0.9574999767099379,True,11.691816484099805,18.548547614466905,25.00682235531609,10.5075,12.52,13.89,2.1,2.4,3.0,6,True
M1,44.0,90.0,mainshock_window,2.5,663,111,551,90.0,90.0,1.2333333333333334,6.122222222222222,4.963963963963963,67.42857142857143,0.42857142857142855,0.01,58.158747594090116,0.9763863024978722,0.9779192731652723,True,10.709107907059966,17.780209093912607,24.377115679756127,11.09,12.91,14.184999999999999,2.7,3.0,3.5,6,True
M1,44.0,90.0,stratified,,3780,600,3179,90.0,90.0,6.666666666666667,35.32222222222222,5.298333333333333,268.42857142857144,5.785714285714286,0.01,242.27407140828143,0.6468892443571843,0.9159444792399599,True,11.152001805687327,18.756201488672197,25.987130124977497,9.55,11.55,12.92,1.5,1.7,2.2,6,True
M1,44.0,90.0,stratified,1.2,3597,555,3041,90.0,90.0,6.166666666666667,33.78888888888889,5.47927927927928,261.14285714285717,5.428571428571429,0.01,235.93589577662505,0.6589887419009068,0.9162187971496333,True,11.17738265489132,18.666001835927293,25.84303802836218,9.56,11.56,12.94,1.5,1.8,2.2,6,True
M1,44.0,90.0,stratified,1.5,2880,418,2461,90.0,90.0,4.644444444444445,27.344444444444445,5.88755980861244,228.57142857142858,3.7857142857142856,0.01,205.26163220228327,0.7127775421972771,0.9228425242384735,True,11.509563319010716,18.4473260343468,25.406176349065994,9.6775,11.67,13.12,1.7,1.9,2.4,6,True
M1,44.0,90.0,stratified,2.0,1382,198,1183,90.0,90.0,2.2,13.144444444444444,5.974747474747474,128.85714285714286,1.2857142857142858,0.01,117.25271267636343,0.864426235215579,0.9576342325520553,True,11.680240719991097,18.54657101082184,24.995355808761143,10.5025,12.515,13.887500000000001,2.1,2.4,3.0,6,True
M1,44.0,90.0,stratified,2.5,663,111,551,90.0,90.0,1.2333333333333334,6.122222222222222,4.963963963963963,67.42857142857143,0.42857142857142855,0.01,58.158747594090116,0.9763863024978722,0.9779192731652723,True,10.709107907059966,17.780209093912607,24.377115679756127,11.09,12.91,14.184999999999999,2.7,3.0,3.5,6,True
M1,50.0,7.0,all,,2259,512,1746,7.0,7.0,73.14285714285714,249.42857142857142,3.41015625,252.42857142857142,249.57142857142858,,,,,False,9.567519264240456,16.247134647264946,24.071219037914467,9.77,11.64,13.004999999999999,1.6,1.8,2.4,6,True
M1,50.0,7.0,all,1.2,2187,484,1702,7.0,7.0,69.14285714285714,243.14285714285714,3.5165289256198347,246.57142857142858,243.28571428571428,,,,,False,9.650810403438271,16.451420023775086,24.23001899454824,9.74,11.64,13.015,1.6,1.9,2.4,6,True
M1,50.0,7.0,all,1.5,1867,376,1490,7.0,7.0,53.714285714285715,212.85714285714286,3.9627659574468086,218.28571428571428,213.0,,,,,False,10.011263916593688,16.783030122659728,24.31115671676002,9.81,11.73,13.135000000000002,1.7,2.0,2.5,6,True
M1,50.0,7.0,all,2.0,1000,177,822,7.0,7.0,25.285714285714285,117.42857142857143,4.6440677966101696,125.28571428571429,117.57142857142857,,,,,False,10.690030793157968,17.25939143481963,24.04478634850869,10.29,12.34,13.79,2.2,2.5,3.1,6,True
M1,50.0,7.0,all,2.5,509,100,408,7.0,7.0,14.285714285714286,58.285714285714285,4.08,65.57142857142857,58.42857142857143,,,,,False,9.642163184253159,16.772013939961536,23.561377005529675,10.93,12.71,14.09,2.7,3.1,3.5,6,True
M1,50.0,7.0,mainshock_window,,2259,512,1746,7.0,7.0,73.14285714285714,249.42857142857142,3.41015625,252.42857142857142,249.57142857142858,,,,,False,9.567519264240456,16.247134647264946,24.071219037914467,9.77,11.64,13.004999999999999,1.6,1.8,2.4,6,True
M1,50.0,7.0,mainshock_window,1.2,2187,484,1702,7.0,7.0,69.14285714285714,243.14285714285714,3.5165289256198347,246.57142857142858,243.28571428571428,,,,,False,9.650810403438271,16.451420023775086,24.23001899454824,9.74,11.64,13.015,1.6,1.9,2.4,6,True
M1,50.0,7.0,mainshock_window,1.5,1867,376,1490,7.0,7.0,53.714285714285715,212.85714285714286,3.9627659574468086,218.28571428571428,213.0,,,,,False,10.011263916593688,16.783030122659728,24.31115671676002,9.81,11.73,13.135000000000002,1.7,2.0,2.5,6,True
M1,50.0,7.0,mainshock_window,2.0,1000,177,822,7.0,7.0,25.285714285714285,117.42857142857143,4.6440677966101696,125.28571428571429,117.57142857142857,,,,,False,10.690030793157968,17.25939143481963,24.04478634850869,10.29,12.34,13.79,2.2,2.5,3.1,6,True
M1,50.0,7.0,mainshock_window,2.5,509,100,408,7.0,7.0,14.285714285714286,58.285714285714285,4.08,65.57142857142857,58.42857142857143,,,,,False,9.642163184253159,16.772013939961536,23.561377005529675,10.93,12.71,14.09,2.7,3.1,3.5,6,True
M1,50.0,7.0,stratified,,2256,512,1743,7.0,7.0,73.14285714285714,249.0,3.404296875,252.0,249.14285714285714,,,,,False,9.558923043935525,16.227822441259235,24.055638047757036,9.77,11.635000000000002,13.0,1.6,1.8,2.4,6,True
M1,50.0,7.0,stratified,1.2,2184,484,1699,7.0,7.0,69.14285714285714,242.71428571428572,3.510330578512397,246.14285714285714,242.85714285714286,,,,,False,9.648780924513563,16.43830990992944,24.20578353332108,9.735,11.635000000000002,13.01,1.6,1.9,2.4,6,True
M1,50.0,7.0,stratified,1.5,1864,376,1487,7.0,7.0,53.714285714285715,212.42857142857142,3.954787234042553,217.85714285714286,212.57142857142858,,,,,False,10.004720630582932,16.76681181110136,24.256531480998916,9.81,11.725000000000001,13.13,1.7,2.0,2.5,6,True
M1,50.0,7.0,stratified,2.0,998,177,820,7.0,7.0,25.285714285714285,117.14285714285714,4.632768361581921,125.0,117.28571428571429,,,,,False,10.689711490401487,17.233243451978666,24.02610287116808,10.29,12.34,13.7675,2.2,2.5,3.1,6,True
M1,50.0,7.0,stratified,2.5,509,100,408,7.0,7.0,14.285714285714286,58.285714285714285,4.08,65.57142857142857,58.42857142857143,,,,,False,9.642163184253159,16.772013939961536,23.561377005529675,10.93,12.71,14.09,2.7,3.1,3.5,6,True
M1,50.0,30.0,all,,3261,543,2717,30.0,30.0,18.1,90.56666666666666,5.003683241252301,278.0,22.07142857142857,0.01,278.88176177779224,0.5423577260596635,0.890530983223661,True,10.958478784033714,18.703272756023598,26.462503584896815,9.53,11.54,12.93,1.5,1.8,2.3,6,True
M1,50.0,30.0,all,1.2,3135,513,2621,30.0,30.0,17.1,87.36666666666666,5.109161793372319,270.2857142857143,20.428571428571427,0.01,271.89681585267,0.5532873506731576,0.8906920533631705,True,11.020088471393771,18.75154412036289,26.50621540355425,9.53,11.55,12.955,1.5,1.8,2.3,6,True
M1,50.0,30.0,all,1.5,2558,396,2161,30.0,30.0,13.2,72.03333333333333,5.457070707070708,235.85714285714286,14.357142857142858,0.01,235.3963763836181,0.6114404977773245,0.89346249687435,True,11.268608180865897,18.622224024635408,26.007529879412417,9.61,11.64,13.1175,1.7,1.9,2.4,6,True
M1,50.0,30.0,all,2.0,1272,187,1084,30.0,30.0,6.233333333333333,36.13333333333333,5.7967914438502675,132.85714285714286,5.7857142857142865,0.01,130.06686368850512,0.7863223483930932,0.9328663967180367,True,11.52500806917991,18.621013313676215,25.22300737346829,10.29,12.395,13.8525,2.2,2.4,3.0,6,True
M1,50.0,30.0,all,2.5,620,105,514,30.0,30.0,3.5,17.133333333333333,4.895238095238095,68.28571428571429,2.142857142857143,0.01,62.82461371435725,0.9225462574496397,0.9615489435207514,True,10.556330952052445,17.691921397940853,24.52700299988022,10.9275,12.885000000000002,14.18,2.7,3.0,3.5,6,True
M1,50.0,30.0,mainshock_window,,3261,543,2717,30.0,30.0,18.1,90.56666666666666,5.003683241252301,278.0,22.07142857142857,0.01,278.88176177779224,0.5423577260596635,0.890530983223661,True,10.958478784033714,18.703272756023598,26.462503584896815,9.53,11.54,12.93,1.5,1.8,2.3,6,True
M1,50.0,30.0,mainshock_window,1.2,3135,513,2621,30.0,30.0,17.1,87.36666666666666,5.109161793372319,270.2857142857143,20.428571428571427,0.01,271.89681585267,0.5532873506731576,0.8906920533631705,True,11.020088471393771,18.75154412036289,26.50621540355425,9.53,11.55,12.955,1.5,1.8,2.3,6,True
M1,50.0,30.0,mainshock_window,1.5,2558,396,2161,30.0,30.0,13.2,72.03333333333333,5.457070707070708,235.85714285714286,14.357142857142858,0.01,235.3963763836181,0.6114404977773245,0.89346249687435,True,11.268608180865897,18.622224024635408,26.007529879412417,9.61,11.64,13.1175,1.7,1.9,2.4,6,True
M1,50.0,30.0,mainshock_window,2.0,1272,187,1084,30.0,30.0,6.233333333333333,36.13333333333333,5.7967914438502675,132.85714285714286,5.7857142857142865,0.01,130.06686368850512,0.7863223483930932,0.9328663967180367,True,11.52500806917991,18.621013313676215,25.22300737346829,10.29,12.395,13.8525,2.2,2.4,3.0,6,True
M1,50.0,30.0,mainshock_window,2.5,620,105,514,30.0,30.0,3.5,17.133333333333333,4.895238095238095,68.28571428571429,2.142857142857143,0.01,62.82461371435725,0.9225462574496397,0.9615489435207514,True,10.556330952052445,17.691921397940853,24.52700299988022,10.9275,12.885000000000002,14.18,2.7,3.0,3.5,6,True
M1,50.0,30.0,stratified,,3256,543,2712,30.0,30.0,18.1,90.4,4.994475138121547,277.57142857142856,22.07142857142857,0.01,278.29955859827373,0.5423351814680845,0.8907004136348464,True,10.931125810826693,18.674931344745936,26.40474919928313,9.53,11.54,12.9225,1.5,1.8,2.3,6,True
M1,50.0,30.0,stratified,1.2,3130,513,2616,30.0,30.0,17.1,87.2,5.099415204678363,269.85714285714283,20.428571428571427,0.01,271.3205483966555,0.5532813573376275,0.8908680489015406,True,11.014383602855592,18.713515833115984,26.447718125769104,9.53,11.545,12.9475,1.5,1.8,2.3,6,True
M1,50.0,30.0,stratified,1.5,2554,396,2157,30.0,30.0,13.2,71.9,5.446969696969698,235.42857142857142,14.357142857142858,0.01,234.93571618544723,0.6112994416959976,0.8937898507630488,True,11.264854498823782,18.604727766578478,25.93737962737536,9.61,11.64,13.11,1.7,1.9,2.4,6,True
M1,50.0,30.0,stratified,2.0,1270,187,1082,30.0,30.0,6.233333333333333,36.06666666666667,5.786096256684492,132.57142857142858,5.7857142857142865,0.01,129.8522157561159,0.7858913772939119,0.9331835319504374,True,11.518462154723808,18.604727766578478,25.207725416096125,10.29,12.379999999999999,13.85,2.2,2.4,3.0,6,True
M1,50.0,30.0,stratified,2.5,620,105,514,30.0,30.0,3.5,17.133333333333333,4.895238095238095,68.28571428571429,2.142857142857143,0.01,62.82461371435725,0.9225462574496397,0.9615489435207514,True,10.556330952052445,17.691921397940853,24.52700299988022,10.9275,12.885000000000002,14.18,2.7,3.0,3.5,6,True
M1,50.0,60.0,all,,3666,570,3095,60.0,60.0,9.5,51.583333333333336,5.429824561403509,281.2857142857143,10.285714285714286,0.01,256.5577688737484,0.6034731248427403,0.9051899318415311,True,11.290094363193855,19.1266514784533,27.249919178013577,9.55,11.53,12.92,1.5,1.8,2.2,6,True
M1,50.0,60.0,all,1.2,3505,536,2968,60.0,60.0,8.933333333333334,49.46666666666667,5.537313432835821,273.14285714285717,9.714285714285714,0.01,249.6825194464212,0.615856023169904,0.9046788660362034,True,11.344267912596756,19.10562099542345,27.05987302226211,9.55,11.54,12.94,1.5,1.8,2.3,6,True
M1,50.0,60.0,all,1.5,2823,409,2413,60.0,60.0,6.816666666666666,40.21666666666667,5.8997555012224945,237.57142857142858,6.714285714285714,0.01,216.89048308940394,0.6719237039229105,0.9108446110730727,True,11.620570001014848,18.785888038427874,26.38048403466899,9.64,11.65,13.11,1.7,1.9,2.4,6,True
M1,50.0,60.0,all,2.0,1371,193,1177,60.0,60.0,3.216666666666667,19.616666666666667,6.098445595854923,133.0,2.142857142857143,0.01,122.56295335254742,0.8323313106841254,0.9469933599082191,True,11.754577268503226,18.964832927520035,25.644821733561322,10.375,12.43,13.855,2.1500000000000004,2.4,3.0,6,True
M1,50.0,60.0,all,2.5,666,111,554,60.0,60.0,1.85,9.233333333333333,4.990990990990991,66.57142857142857,1.1428571428571428,0.01,61.67498784211788,0.9453910010625804,0.9748273124374653,True,10.913342387313792,18.056439955628367,24.79447196876317,10.995000000000001,12.89,14.1875,2.7,3.0,3.5,6,True
M1,50.0,60.0,mainshock_window,,3666,570,3095,60.0,60.0,9.5,51.583333333333336,5.429824561403509,281.2857142857143,10.285714285714286,0.01,256.5577688737484,0.6034731248427403,0.9051899318415311,True,11.290094363193855,19.1266514784533,27.249919178013577,9.55,11.53,12.92,1.5,1.8,2.2,6,True
M1,50.0,60.0,mainshock_window,1.2,3505,536,2968,60.0,60.0,8.933333333333334,49.46666666666667,5.537313432835821,273.14285714285717,9.714285714285714,0.01,249.6825194464212,0.615856023169904,0.9046788660362034,True,11.344267912596756,19.10562099542345,27.05987302226211,9.55,11.54,12.94,1.5,1.8,2.3,6,True
M1,50.0,60.0,mainshock_window,1.5,2823,409,2413,60.0,60.0,6.816666666666666,40.21666666666667,5.8997555012224945,237.57142857142858,6.714285714285714,0.01,216.89048308940394,0.6719237039229105,0.9108446110730727,True,11.620570001014848,18.785888038427874,26.38048403466899,9.64,11.65,13.11,1.7,1.9,2.4,6,True
M1,50.0,60.0,mainshock_window,2.0,1371,193,1177,60.0,60.0,3.216666666666667,19.616666666666667,6.098445595854923,133.0,2.142857142857143,0.01,122.56295335254742,0.8323313106841254,0.9469933599082191,True,11.754577268503226,18.964832927520035,25.644821733561322,10.375,12.43,13.855,2.1500000000000004,2.4,3.0,6,True
M1,50.0,60.0,mainshock_window,2.5,666,111,554,60.0,60.0,1.85,9.233333333333333,4.990990990990991,66.57142857142857,1.1428571428571428,0.01,61.67498784211788,0.9453910010625804,0.9748273124374653,True,10.913342387313792,18.056439955628367,24.79447196876317,10.995000000000001,12.89,14.1875,2.7,3.0,3.5,6,True
M1,50.0,60.0,stratified,,3661,570,3090,60.0,60.0,9.5,51.5,5.421052631578948,280.85714285714283,10.285714285714286,0.01,256.0456348437094,0.6032305963870328,0.9053575035520319,True,11.284505306234383,19.10770568715908,27.200059901700705,9.54,11.53,12.91,1.5,1.8,2.2,6,True
M1,50.0,60.0,stratified,1.2,3500,536,2963,60.0,60.0,8.933333333333334,49.38333333333333,5.527985074626866,272.7142857142857,9.714285714285714,0.01,249.17827577231793,0.6156235392223295,0.9048520873649398,True,11.336061693700172,19.077175577424327,26.936764691639986,9.55,11.53,12.94,1.5,1.8,2.3,6,True
