interval_label,geometry_type,component_index,ring_type,point_order,x_m,y_m,longitude,latitude
morphology_1h_12,alpha_shape,4,exterior,3,455544.0557207126,3948358.7956127143,-117.49126493752136,35.678114795185046
morphology_1h_12,alpha_shape,4,exterior,4,455357.4499189009,3948303.387066885,-117.49332390090474,35.67760679518504
morphology_1h_12,alpha_shape,4,exterior,5,455169.2139674444,3948665.7992892726,-117.49542413582934,35.68086579518505
morphology_1h_12,alpha_shape,5,exterior,0,456256.13194731984,3950323.854205813,-117.4835032174457,35.69586379518504
morphology_1h_12,alpha_shape,5,exterior,1,456495.45405236527,3950326.7827932495,-117.480858220115,35.69590079518504
morphology_1h_12,alpha_shape,5,exterior,2,456936.3689293336,3950294.799009952,-117.47598320070836,35.69563179518505
morphology_1h_12,alpha_shape,5,exterior,3,456365.8120531905,3949862.582661069,-117.48226591778992,35.69170979518505
morphology_1h_12,alpha_shape,5,exterior,4,456261.4003105314,3949435.1942968257,-117.48339663954165,35.68785179518505
morphology_1h_12,alpha_shape,5,exterior,5,455812.7073050725,3949089.4804307846,-117.48833641333273,35.684714795185045
morphology_1h_12,alpha_shape,5,exterior,6,455306.2711590837,3948967.457584705,-117.49392633236175,35.68359179518505
morphology_1h_12,alpha_shape,5,exterior,7,455350.5109884673,3949585.131227944,-117.4934717340882,35.68916279518505
morphology_1h_12,alpha_shape,5,exterior,8,455516.77652660897,3950143.4098350266,-117.49166509769144,35.69420379518505
morphology_1h_12,alpha_shape,5,exterior,9,456081.0641904621,3950194.727954094,-117.4854311328953,35.69469179518505
morphology_1h_12,alpha_shape,5,exterior,10,456256.13194731984,3950323.854205813,-117.4835032174457,35.69586379518504
morphology_1h_12,alpha_shape,6,exterior,0,450499.89230637805,3953004.137693808,-117.54728994220116,35.719756795185035
morphology_1h_12,alpha_shape,6,exterior,1,450482.165021474,3953659.6307440912,-117.54752636906598,35.725665795185044
morphology_1h_12,alpha_shape,6,exterior,2,450592.53916329023,3953665.781328125,-117.54630637347324,35.72572679518504
morphology_1h_12,alpha_shape,6,exterior,3,450732.4390603103,3953399.5850064936,-117.54474320058796,35.723333795185056
morphology_1h_12,alpha_shape,6,exterior,4,450664.1145632974,3953030.8410767326,-117.54547596018637,35.72000579518506
morphology_1h_12,alpha_shape,6,exterior,5,450499.89230637805,3953004.137693808,-117.54728994220116,35.719756795185035
morphology_1h_12,alpha_shape,7,exterior,0,451440.7369766824,3954539.320440243,-117.53698094566471,35.73364479518505
morphology_1h_12,alpha_shape,7,exterior,1,450939.9527901879,3954331.337831152,-117.54250580834149,35.731744795185044
morphology_1h_12,alpha_shape,7,exterior,2,450650.2032857218,3954513.4030295024,-117.54572092593276,35.73337179518505
morphology_1h_12,alpha_shape,7,exterior,3,450470.2333235471,3955101.589006981,-117.54774730862142,35.73866579518506
morphology_1h_12,alpha_shape,7,exterior,4,450928.3614428698,3955039.037735162,-117.54267726950943,35.73812479518505
morphology_1h_12,alpha_shape,7,exterior,5,451593.6346263471,3955037.156829945,-117.53532027066618,35.73814079518504
morphology_1h_12,alpha_shape,7,exterior,6,452222.6956107012,3955010.7868649657,-117.52836225570121,35.73793379518505
morphology_1h_12,alpha_shape,7,exterior,7,452150.8395226184,3954661.349916901,-117.52913602770346,35.73477979518505
morphology_1h_12,alpha_shape,7,exterior,8,451766.66826265474,3954507.262740805,-117.53337492593278,35.73337179518505
morphology_1h_12,alpha_shape,7,exterior,9,451440.7369766824,3954539.320440243,-117.53698094566471,35.73364479518505
morphology_1h_13,alpha_shape,0,exterior,0,453307.318303868,3947357.9588533305,-117.51592327978732,35.66898779518504
morphology_1h_13,alpha_shape,0,exterior,1,453347.1567215569,3947360.966239276,-117.51548328187675,35.66901679518506
morphology_1h_13,alpha_shape,0,exterior,2,453672.0156559147,3947946.884876928,-117.51192766363971,35.67431479518504
morphology_1h_13,alpha_shape,0,exterior,3,453639.7606139844,3947395.4826896745,-117.5122523052927,35.66934179518505
morphology_1h_13,alpha_shape,0,exterior,4,453621.24339870864,3946805.744435061,-117.51242292218288,35.66402379518505
morphology_1h_13,alpha_shape,0,exterior,5,453505.268968504,3946747.677027197,-117.51370088407909,35.66349479518506
morphology_1h_13,alpha_shape,0,exterior,6,453430.668678939,3946709.247798929,-117.51452285886921,35.66314479518505
morphology_1h_13,alpha_shape,0,exterior,7,452986.4088158472,3946826.268923224,-117.51943793334767,35.664178795185045
morphology_1h_13,alpha_shape,0,exterior,8,452984.322990426,3946998.638739554,-117.5194710452886,35.66573279518505
morphology_1h_13,alpha_shape,0,exterior,9,453307.318303868,3947357.9588533305,-117.51592327978732,35.66898779518504
morphology_1h_13,alpha_shape,1,exterior,0,453672.0156559147,3947946.884876928,-117.51192766363971,35.67431479518504
morphology_1h_13,alpha_shape,1,exterior,1,454212.5843258645,3948233.3455432137,-117.50597085160348,35.676922795185035
morphology_1h_13,alpha_shape,1,exterior,2,454558.3762512335,3948448.6279045255,-117.50216199266428,35.67887979518504
morphology_1h_13,alpha_shape,1,exterior,3,454472.406492131,3947769.393478353,-117.50307355100276,35.67275179518505
morphology_1h_13,alpha_shape,1,exterior,4,454264.88088485954,3947946.4772975137,-117.50537666536933,35.674338795185044
morphology_1h_13,alpha_shape,1,exterior,5,453672.0156559147,3947946.884876928,-117.51192766363971,35.67431479518504
morphology_1h_13,alpha_shape,2,exterior,0,455680.4323444188,3949442.176545221,-117.48981764220993,35.68788879518503
morphology_1h_13,alpha_shape,2,exterior,1,455907.81407304073,3949551.6255696905,-117.48731071411106,35.68888579518505
morphology_1h_13,alpha_shape,2,exterior,2,455790.48524716427,3948913.128654141,-117.48857229861918,35.68312379518503
morphology_1h_13,alpha_shape,2,exterior,3,455680.4323444188,3949442.176545221,-117.48981764220993,35.68788879518503
morphology_1h_13,alpha_shape,3,exterior,0,456407.2456333508,3950197.225254703,-117.48182613556445,35.694728795185036
morphology_1h_13,alpha_shape,3,exterior,1,456241.9616797081,3949828.9196589417,-117.48363289550215,35.69140079518504
morphology_1h_13,alpha_shape,3,exterior,2,456509.9920827764,3949216.9179935446,-117.48063749841836,35.68589479518505
morphology_1h_13,alpha_shape,3,exterior,3,455907.81407304073,3949551.6255696905,-117.48731071411106,35.68888579518505
morphology_1h_13,alpha_shape,3,exterior,4,456179.0482134174,3950064.2541563,-117.48434104834976,35.69351979518503
morphology_1h_13,alpha_shape,3,exterior,5,456407.2456333508,3950197.225254703,-117.48182613556445,35.694728795185036
morphology_1h_13,alpha_shape,4,exterior,0,454702.6657210068,3950629.552274128,-117.50069041123753,35.69854979518505
morphology_1h_13,alpha_shape,4,exterior,1,454543.7491031732,3949922.7374734487,-117.50240695096976,35.69216979518505
morphology_1h_13,alpha_shape,4,exterior,2,454264.6389175355,3949926.8317119456,-117.50549195270094,35.69219379518506
morphology_1h_13,alpha_shape,4,exterior,3,454359.48269143136,3950037.8118250375,-117.50445002519434,35.69319879518505
morphology_1h_13,alpha_shape,4,exterior,4,454702.6657210068,3950629.552274128,-117.50069041123753,35.69854979518505
morphology_1h_13,alpha_shape,5,exterior,0,456706.3846804626,3950709.289184703,-117.47854746961102,35.69935879518505
morphology_1h_13,alpha_shape,5,exterior,1,456829.5845269357,3951062.612776996,-117.4772046998806,35.70254979518505
morphology_1h_13,alpha_shape,5,exterior,2,457438.4354230965,3951368.7884876463,-117.47049090102635,35.70533679518504
morphology_1h_13,alpha_shape,5,exterior,3,456921.1079179909,3950961.903083888,-117.47618763464229,35.70164579518505
morphology_1h_13,alpha_shape,5,exterior,4,456706.3846804626,3950709.289184703,-117.47854746961102,35.69935879518505
morphology_1h_13,alpha_shape,6,exterior,0,450949.3985842997,3953908.811880428,-117.54237553308334,35.727935795185054
morphology_1h_13,alpha_shape,6,exterior,1,450926.7331610583,3954344.942528104,-117.54265281715868,35.731866795185056
morphology_1h_13,alpha_shape,6,exterior,2,451243.0074282612,3953899.5406102543,-117.53912852809752,35.72786679518506
morphology_1h_13,alpha_shape,6,exterior,3,450949.3985842997,3953908.811880428,-117.54237553308334,35.727935795185054
morphology_1h_13,alpha_shape,7,exterior,0,450499.3708632885,3954646.5646679807,-117.5473970121627,35.73456479518505
morphology_1h_13,alpha_shape,7,exterior,1,450824.46052891016,3955154.742708878,-117.5438333445533,35.73916279518506
morphology_1h_13,alpha_shape,7,exterior,2,450673.66187459626,3954487.096693161,-117.54545990887527,35.73313579518504
morphology_1h_13,alpha_shape,7,exterior,3,450499.3708632885,3954646.5646679807,-117.5473970121627,35.73456479518505
morphology_1h_14,alpha_shape,0,exterior,0,449947.10723920574,3943493.271707133,-117.5528097596231,35.63397879518506
morphology_1h_14,alpha_shape,0,exterior,1,450406.9928541188,3943904.071031448,-117.54775602770849,35.63770579518505
morphology_1h_14,alpha_shape,0,exterior,2,450319.2353503733,3943358.868483605,-117.54869167382031,35.63278579518505
morphology_1h_14,alpha_shape,0,exterior,3,449947.10723920574,3943493.271707133,-117.5528097596231,35.63397879518506
morphology_1h_14,alpha_shape,1,exterior,0,453383.7565420543,3946180.106568392,-117.51501051512183,35.65837179518504
morphology_1h_14,alpha_shape,1,exterior,1,453777.7260654419,3946151.431811625,-117.51065649783936,35.65813179518505
morphology_1h_14,alpha_shape,1,exterior,2,453718.4822308944,3945808.3541188254,-117.51129127491406,35.65503579518505
morphology_1h_14,alpha_shape,1,exterior,3,453277.7914322784,3945924.7866529594,-117.5161663490027,35.65606479518505
morphology_1h_14,alpha_shape,1,exterior,4,452989.7021363263,3946330.6925188126,-117.51937261154728,35.65971079518505
morphology_1h_14,alpha_shape,1,exterior,5,453383.7565420543,3946180.106568392,-117.51501051512183,35.65837179518504
morphology_1h_14,alpha_shape,2,exterior,0,452995.7330064646,3947069.008190764,-117.51934909103274,35.666367795185046
morphology_1h_14,alpha_shape,2,exterior,1,452954.6398222591,3947656.8429389177,-117.51983747274578,35.67166579518505
morphology_1h_14,alpha_shape,2,exterior,2,453558.8227971645,3947706.0177365546,-117.51316450675748,35.672137795185044
morphology_1h_14,alpha_shape,2,exterior,3,453764.5672789737,3947465.7062606905,-117.51087735133315,35.66998079518504
morphology_1h_14,alpha_shape,2,exterior,4,453478.54997946735,3947129.2462077807,-117.5140181318074,35.66693379518505
morphology_1h_14,alpha_shape,2,exterior,5,452995.7330064646,3947069.008190764,-117.51934909103274,35.666367795185046
morphology_1h_14,alpha_shape,3,exterior,0,456551.9941574708,3948002.2194488193,-117.48010770904284,35.67494479518505
morphology_1h_14,alpha_shape,3,exterior,1,456719.1494648843,3947381.847322231,-117.47822730651754,35.66935879518504
morphology_1h_14,alpha_shape,3,exterior,2,457099.5217491569,3947149.306585893,-117.47401215666179,35.66727879518505
morphology_1h_14,alpha_shape,3,exterior,3,456644.97331148793,3947277.063716623,-117.47904123821601,35.668410795185046
morphology_1h_14,alpha_shape,3,exterior,4,456547.971797113,3947319.018389333,-117.48011526516161,35.66878479518505
morphology_1h_14,alpha_shape,3,exterior,5,456551.9941574708,3948002.2194488193,-117.48010770904284,35.67494479518505
morphology_1h_14,alpha_shape,4,exterior,0,452954.6398222591,3947656.8429389177,-117.51983747274578,35.67166579518505
morphology_1h_14,alpha_shape,4,exterior,1,452467.8616167096,3947664.422852991,-117.52521647598833,35.67171079518505
morphology_1h_14,alpha_shape,4,exterior,2,452682.1263222174,3948222.837264492,-117.52288183956674,35.67675579518506
morphology_1h_14,alpha_shape,4,exterior,3,452954.6398222591,3947656.8429389177,-117.51983747274578,35.67166579518505
morphology_1h_14,alpha_shape,5,exterior,0,455403.1983238283,3948477.290517809,-117.49282801407327,35.67917679518504
morphology_1h_14,alpha_shape,5,exterior,1,454979.6742319199,3948168.0930128014,-117.49749081174564,35.67636979518504
morphology_1h_14,alpha_shape,5,exterior,2,454947.29683384544,3948172.2498935466,-117.49784881434033,35.67640579518505
morphology_1h_14,alpha_shape,5,exterior,3,455196.510155377,3948677.418426001,-117.49512314347098,35.68097179518504
morphology_1h_14,alpha_shape,5,exterior,4,455173.769888881,3948835.473028597,-117.49538324613225,35.682395795185066
morphology_1h_14,alpha_shape,5,exterior,5,455403.1983238283,3948477.290517809,-117.49282801407327,35.67917679518504
morphology_1h_14,alpha_shape,6,exterior,0,456370.28613356897,3948509.092510122,-117.48214303786139,35.67950679518505
morphology_1h_14,alpha_shape,6,exterior,1,456000.77676285687,3948985.620306476,-117.4862523464214,35.68378679518505
morphology_1h_14,alpha_shape,6,exterior,2,456493.64861212106,3949036.986659901,-117.48080838139086,35.68427179518503
morphology_1h_14,alpha_shape,6,exterior,3,456645.3786781874,3948882.742101826,-117.47912328160396,35.682887795185046
morphology_1h_14,alpha_shape,6,exterior,4,456661.2154136672,3948807.798840544,-117.4789442329387,35.68221279518505
morphology_1h_14,alpha_shape,6,exterior,5,457041.9900633127,3948521.1269839383,-117.4747210478093,35.67964479518505
morphology_1h_14,alpha_shape,6,exterior,6,456370.28613356897,3948509.092510122,-117.48214303786139,35.67950679518505
morphology_1h_14,alpha_shape,7,exterior,0,454604.7008706242,3950776.23612492,-117.50178150633913,35.69986779518505
morphology_1h_14,alpha_shape,7,exterior,1,454493.75699311215,3951253.398654932,-117.50303481643638,35.70416479518505
morphology_1h_14,alpha_shape,7,exterior,2,454637.5798786456,3951446.76136985,-117.50145594274574,35.70591479518505
morphology_1h_14,alpha_shape,7,exterior,3,454737.6659359052,3951147.893660388,-117.50033274859472,35.703224795185044
morphology_1h_14,alpha_shape,7,exterior,4,454604.7008706242,3950776.23612492,-117.50178150633913,35.69986779518505
morphology_1h_14,alpha_shape,8,exterior,0,456210.202370917,3951166.24312429,-117.48405676533835,35.70345679518505
morphology_1h_14,alpha_shape,8,exterior,1,456069.3641891976,3950966.518655252,-117.48560263493091,35.70164979518505
morphology_1h_14,alpha_shape,8,exterior,2,455582.4910292353,3951375.6588603607,-117.4910068995828,35.70531679518504
morphology_1h_14,alpha_shape,8,exterior,3,456210.202370917,3951166.24312429,-117.48405676533835,35.70345679518505
morphology_1h_14,alpha_shape,9,exterior,0,453756.59756128816,3952932.4471030417,-117.51127990695376,35.71926879518506
morphology_1h_14,alpha_shape,9,exterior,1,453508.7568163787,3952825.933465981,-117.51401383675034,35.718296795185054
morphology_1h_14,alpha_shape,9,exterior,2,453262.9344733752,3953403.5334061706,-117.51676521207447,35.723492795185045
morphology_1h_14,alpha_shape,9,exterior,3,453756.59756128816,3952932.4471030417,-117.51127990695376,35.71926879518506
morphology_1h_15,alpha_shape,0,exterior,0,443085.4083547045,3937103.250183327,-117.62813959514608,35.575994795185046
morphology_1h_15,alpha_shape,0,exterior,1,443652.95864249655,3937182.278610474,-117.6218816485773,35.57673979518505
morphology_1h_15,alpha_shape,0,exterior,2,443439.8826490986,3936943.9429169614,-117.6242164935964,35.574578795185055
morphology_1h_15,alpha_shape,0,exterior,3,443085.4083547045,3937103.250183327,-117.62813959514608,35.575994795185046
morphology_1h_15,alpha_shape,1,exterior,0,444966.2656033005,3939343.100829213,-117.607535051831,35.59629579518504
morphology_1h_15,alpha_shape,1,exterior,1,445606.4342812332,3939398.289328512,-117.60047209009578,35.59682879518505
morphology_1h_15,alpha_shape,1,exterior,2,445679.6665577698,3939434.333336148,-117.59966611371556,35.59715779518505
morphology_1h_15,alpha_shape,1,exterior,3,445814.6083142014,3939187.617649367,-117.59815995455841,35.594940795185046
morphology_1h_15,alpha_shape,1,exterior,4,445459.9461800562,3938933.792118792,-117.6020577888869,35.59263279518505
morphology_1h_15,alpha_shape,1,exterior,5,444966.2656033005,3939343.100829213,-117.607535051831,35.59629579518504
morphology_1h_15,alpha_shape,2,exterior,0,452093.10447220446,3945747.8587070606,-117.52924323005946,35.65441279518505
morphology_1h_15,alpha_shape,2,exterior,1,452214.1609364453,3945940.418100538,-117.52791735548294,35.65615479518505
morphology_1h_15,alpha_shape,2,exterior,2,452294.8431521392,3946013.964064365,-117.52703040350954,35.65682179518505
morphology_1h_15,alpha_shape,2,exterior,3,452596.92486984935,3945742.054653357,-117.52367722804358,35.654384795185045
morphology_1h_15,alpha_shape,2,exterior,4,452093.10447220446,3945747.8587070606,-117.52924323005946,35.65441279518505
morphology_1h_15,alpha_shape,3,exterior,0,454529.5563883334,3948440.2349775466,-117.50247998711387,35.67880279518506
morphology_1h_15,alpha_shape,3,exterior,1,454863.2018116405,3948149.717498244,-117.49877679942094,35.67619879518505
