source_row_index,event_time,latitude,longitude,depth_km,magnitude,t_days,x_km,y_km,along_strike_km,cross_strike_km,in_entire_corridor,north_35p70,south_35p70,on_split_35p70,north_35p72,south_35p72,on_split_35p72,north_35p74,south_35p74,on_split_35p74
1886,2019-07-05T06:48:52.330000Z,35.704042795185046,-117.54331780763124,3.1983113,0.88,0.552121412037037,0.529302990352134,-2.712881610383501,27.592788756076413,-1.459491280171829,True,True,False,False,False,True,False,False,True,False
1887,2019-07-05T06:49:18.300000Z,35.57512379518505,-117.58780753268071,6.529811330000001,1.08,0.5524219907407407,-3.502614178720224,-17.016072450837314,35.523527452843155,-14.0269495753208,False,False,False,False,False,False,False,False,False,False
1888,2019-07-05T06:49:33.370000Z,35.68397479518505,-117.48781535997644,5.7531871400000005,1.14,0.552596412037037,5.553630797701377,-4.937773328545655,32.608266434470494,0.7852796949568349,True,False,True,False,False,True,False,False,True,False
1889,2019-07-05T06:49:43.460000Z,35.65870179518505,-117.46409953888552,8.598389780000002,1.4,0.5527131944444444,7.702863882398188,-7.740284884558716,36.12903999970727,0.5070219434528892,True,False,True,False,False,True,False,False,True,False
1890,2019-07-05T06:50:00.090000Z,35.66328379518505,-117.53044886888108,2.82814463,1.3,0.5529056712962963,1.6947959464302762,-7.235075151024179,31.733175994278042,-3.6195379850875224,True,False,True,False,False,True,False,False,True,False
1891,2019-07-05T06:50:25.130000Z,35.646059795185046,-117.532392628796,4.22171327,0.95,0.553195486111111,1.519123685816205,-9.146154746785745,33.03575598478765,-5.028924849227186,False,False,False,False,False,False,False,False,False,False
1892,2019-07-05T06:50:47.300000Z,35.63397879518505,-117.5528097596231,4.671719810000001,1.19,0.5534520833333334,-0.3300010836836839,-10.486693628583785,32.79453362885305,-7.300074047714095,False,False,False,False,False,False,False,False,False,False
1893,2019-07-05T06:51:09.850000Z,35.66014579518505,-117.50714164287432,11.16778196,0.84,0.5537130787037037,3.8053076020732437,-7.582591954846572,33.403716251062285,-2.283752587650129,True,False,True,False,False,True,False,False,True,False
1894,2019-07-05T06:51:19.680000Z,35.70345679518505,-117.48405676533834,2.77007927,0.92,0.5538268518518519,5.892432841404013,-2.775961481182962,31.228527857665583,2.4836726847831416,True,True,False,False,False,True,False,False,True,False
1895,2019-07-05T06:51:48.790000Z,35.766953795185046,-117.60968035517918,4.37413484,0.53,0.5541637731481481,-5.472160090912057,4.269024305402885,18.38847109869794,-1.2471100316095414,True,True,False,False,True,False,False,True,False,False
1896,2019-07-05T06:51:57.270000Z,35.73117879518505,-117.55086376743613,11.50891595,1.03,0.5542619212962964,-0.15354956550602397,0.29794557118275417,24.898477450230462,0.04784229853293444,True,True,False,False,True,False,False,False,True,False
1897,2019-07-05T06:52:50.120000Z,35.70322479518505,-117.50033274859472,6.03625577,1.33,0.5548736111111111,4.419468841158899,-2.8025577945151556,30.262623356481733,1.3713063761897268,True,True,False,False,False,True,False,False,True,False
1898,2019-07-05T06:53:12.590000Z,35.66878479518505,-117.4801152651616,5.920125050000001,1.21,0.5551336805555556,6.251844126241978,-6.622686429436636,34.327561714372315,0.1766272898739956,True,False,True,False,False,True,False,False,True,False
1899,2019-07-05T06:53:22.000000Z,35.57414779518505,-117.59489546268829,10.086314630000002,1.38,0.5552425925925926,-4.145149485817801,-17.124084867668664,35.17382459323378,-14.576700621738862,False,False,False,False,False,False,False,False,False,False
1900,2019-07-05T06:53:35.050000Z,35.71267679518505,-117.5019854309076,8.641938800000002,1.2,0.5553936342592593,4.269396493727148,-1.7538976130439072,29.382932987099306,1.9615222177958223,True,True,False,False,False,True,False,False,True,False
1901,2019-07-05T06:53:42.630000Z,35.74080579518505,-117.55754546334454,5.883834200000001,0.83,0.5554813657407407,-0.757942628410409,1.3661318663385302,23.700257747304697,0.3135159313346469,True,True,False,False,True,False,False,True,False,False
1902,2019-07-05T06:53:53.790000Z,35.833497795185046,-117.44804718073748,6.762072770000001,1.02,0.5556105324074074,9.136420755966785,11.655457843984541,22.6752404416072,14.55142291864798,False,False,False,False,False,False,False,False,False,False
1903,2019-07-05T06:54:11.780000Z,35.677492795185046,-117.51683489268774,3.02411522,0.73,0.55581875,2.92696022745862,-5.658224890071369,31.385940313406163,-1.64872268607077,True,False,True,False,False,True,False,False,True,False
1904,2019-07-05T06:54:26.450000Z,35.71829679518505,-117.51401383675032,10.318576070000002,1.04,0.5559885416666667,3.180727452457856,-1.1307942479340545,28.191392570859016,1.5694896662196425,True,True,False,False,False,True,False,False,True,False
1905,2019-07-05T06:54:35.290000Z,35.65688679518505,-117.51265040818993,2.95879169,1.4,0.5560908564814815,3.306629011679271,-7.944386272539904,33.33886540348576,-2.89642691582221,True,False,True,False,False,True,False,False,True,False
1906,2019-07-05T06:55:09.240000Z,35.67950679518505,-117.4821430378614,6.62416754,1.2,0.5564837962962963,6.067439308541122,-5.433176010125427,33.32023027496559,0.8355836963410596,True,False,True,False,False,True,False,False,True,False
1907,2019-07-05T06:55:30.170000Z,35.68446279518505,-117.47088039516252,8.583873440000001,1.97,0.5567260416666666,7.086575023381258,-4.882537750785072,33.59302609294121,1.9613823193669957,True,False,True,False,False,True,False,False,True,False
1908,2019-07-05T06:56:05.800000Z,35.58417379518505,-117.61790218184926,7.11046493,1.04,0.557138425925926,-6.2298398471572485,-16.01047311272245,32.95127331063365,-15.380647659564419,False,False,False,False,False,False,False,False,False,False
1909,2019-07-05T06:56:13.590000Z,35.66020679518505,-117.55749164726736,6.464487800000001,1.85,0.557228587962963,-0.7538329734853637,-7.576606346608251,30.348412522831207,-5.667673057086156,False,False,False,False,False,False,False,False,False,False
1910,2019-07-05T06:56:45.690000Z,35.666367795185046,-117.51934909103272,6.370131590000001,0.82,0.5576001157407408,2.699726194283991,-6.892648279829322,32.151189075944664,-2.6436250644213404,True,False,True,False,False,True,False,False,True,False
1911,2019-07-05T06:57:03.180000Z,35.72349279518505,-117.51676521207447,8.43145187,0.82,0.5578025462962963,2.9315837048045412,-0.5543638256662031,27.596323139621127,1.7700813178825623,True,True,False,False,True,False,False,False,True,False
1912,2019-07-05T06:57:34.870000Z,35.56858179518505,-117.63120706359494,6.413680610000001,1.86,0.5581693287037037,-7.437166849950348,-17.73949805831002,33.42821139845554,-17.43483747906072,False,False,False,False,False,False,False,False,False,False
1913,2019-07-05T06:57:35.290000Z,35.66935879518505,-117.47822730651754,5.91286688,1.5,0.5581741898148148,6.422732376490001,-6.558877602001645,34.394498853959384,0.346314590151188,True,False,True,False,False,True,False,False,True,False
1914,2019-07-05T06:57:47.280000Z,35.59506679518505,-117.6098059636034,2.02248776,1.49,0.558312962962963,-5.49529614479952,-14.802362680773545,32.54505602843003,-14.02636822529087,False,False,False,False,False,False,False,False,False,False
1915,2019-07-05T06:58:07.300000Z,35.64573779518505,-117.50078460562284,12.249249290000002,1.15,0.5585446759259259,4.381718048845253,-9.18093161774189,34.977171014192606,-2.9249848306906028,True,False,True,False,False,True,False,False,True,False
1916,2019-07-05T06:58:07.490000Z,35.72970979518505,-117.54191966127536,3.5612198000000004,1.25,0.558546875,0.6556240610934622,0.13497701176477694,25.561057905902498,0.5400900502844008,True,True,False,False,True,False,False,False,True,False
1917,2019-07-05T06:58:24.850000Z,35.72846879518505,-117.5405685715976,3.22008581,1.35,0.5587478009259259,0.7778696875097155,-0.002707015836219109,25.74517529446984,0.538797045459767,True,True,False,False,True,False,False,False,True,False
1918,2019-07-05T06:59:00.520000Z,35.71862179518505,-117.53399286022332,5.09995184,2.76,0.5591606481481481,1.3729547912245548,-1.0951978423454565,26.955227207594987,0.24994266309331142,True,True,False,False,False,True,False,False,True,False
1919,2019-07-05T06:59:33.240000Z,35.668410795185046,-117.479041238216,6.1523864900000005,2.59,0.5595393518518518,6.349115287784649,-6.66411386578083,34.42343797929627,0.22118795834009325,True,False,True,False,False,True,False,False,True,False
