origin_time,latitude,longitude,depth_km,magnitude,event_id,mainshock_id,mainshock_time,mainshock_latitude,mainshock_longitude,mainshock_depth_km,mainshock_magnitude,relative_time_seconds,relative_time_hours,relative_time_days,epicentral_distance_km,depth_diff_km,abs_depth_diff_km,hypocentral_distance_km,distance_band,within_30km,within_60km,within_100km,prepost_flag,magnitude_bin,is_m4plus,is_m5plus,is_m6plus,mag_to_mainshock_gap,is_mainshock_like_event,window_pm7d,window_pm14d,window_pm25d,overlap_mainshock_count_pm25d_100km,shared_across_mainshocks_pm25d_100km
2026-04-20 22:29:16.520000+00:00,39.960417,142.323551,40.1,1.5,EVT_018679,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,52578.46,14.605127777777778,0.6085469907407407,72.30476879561685,20.700000000000003,20.700000000000003,75.20950465591173,60-100 km,False,False,True,post,<4,False,False,False,6.2,False,True,True,True,1,False
2026-04-20 22:29:41.860000+00:00,40.261108,142.927962,26.48,2.2,EVT_018680,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,52603.8,14.612166666666667,0.6088402777777778,50.51584849683287,7.080000000000002,7.080000000000002,51.00958095647299,30-60 km,False,True,True,post,<4,False,False,False,5.5,False,True,True,True,1,False
2026-04-20 22:32:08.860000+00:00,39.626326,143.218343,13.47,1.5,EVT_018681,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,52750.8,14.653,0.6105416666666666,24.548818875026395,-5.929999999999998,5.929999999999998,25.2548887971983,0-30 km,True,True,True,post,<4,False,False,False,6.2,False,True,True,True,1,False
2026-04-20 22:35:55.680000+00:00,39.701558,142.580046,29.03,1.8,EVT_018682,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,52977.62,14.716005555555556,0.6131668981481482,51.72266633842851,9.630000000000003,9.630000000000003,52.61151122289119,30-60 km,False,True,True,post,<4,False,False,False,5.9,False,True,True,True,1,False
2026-04-20 22:39:44.440000+00:00,39.75662,143.213395,13.42,1.0,EVT_018683,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,53206.38,14.779549999999999,0.6158145833333333,10.646320572217878,-5.979999999999999,5.979999999999999,12.21083706084188,0-30 km,True,True,True,post,<4,False,False,False,6.7,False,True,True,True,1,False
2026-04-20 22:46:27.320000+00:00,40.144771,143.358236,12.83,1.5,EVT_018684,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,53609.26,14.891461111111111,0.6204775462962964,37.779887480230165,-6.5699999999999985,6.5699999999999985,38.34690076158505,30-60 km,False,True,True,post,<4,False,False,False,6.2,False,True,True,True,1,False
2026-04-20 22:48:26.460000+00:00,39.315653,143.623763,10.77,1.4,EVT_018685,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,53728.4,14.924555555555555,0.6218564814814815,70.89173186205697,-8.629999999999999,8.629999999999999,71.41508626615096,60-100 km,False,False,True,post,<4,False,False,False,6.300000000000001,False,True,True,True,1,False
2026-04-20 22:49:09.580000+00:00,39.211707,142.38833,30.34,1.1,EVT_018686,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,53771.52,14.936533333333333,0.6223555555555556,96.21936452469461,10.940000000000001,10.940000000000001,96.839298373832,60-100 km,False,False,True,post,<4,False,False,False,6.6,False,True,True,True,1,False
2026-04-20 22:50:37.080000+00:00,39.558809,143.662695,8.27,3.2,EVT_018687,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,53859.02,14.960838888888889,0.623368287037037,53.509887255039075,-11.129999999999999,11.129999999999999,54.65514554044288,30-60 km,False,True,True,post,<4,False,False,False,4.5,False,True,True,True,1,False
2026-04-20 22:54:57.880000+00:00,40.210685,143.87111,15.67,1.9,EVT_018688,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,54119.82,15.033283333333333,0.6263868055555556,73.33350994304871,-3.7299999999999986,3.7299999999999986,73.42830912234888,60-100 km,False,False,True,post,<4,False,False,False,5.800000000000001,False,True,True,True,1,False
2026-04-20 22:56:42.440000+00:00,39.534998,143.72137,12.12,2.1,EVT_018689,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,54224.38,15.062327777777776,0.6275969907407407,59.13890510200919,-7.279999999999999,7.279999999999999,59.58530436831256,30-60 km,False,True,True,post,<4,False,False,False,5.6,False,True,True,True,1,False
2026-04-20 22:57:58.200000+00:00,39.832874,143.630371,5.89,1.6,EVT_018690,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,54300.14,15.083372222222222,0.6284738425925925,40.43038591329932,-13.509999999999998,13.509999999999998,42.627880607629464,30-60 km,False,True,True,post,<4,False,False,False,6.1,False,True,True,True,1,False
2026-04-20 22:59:16.820000+00:00,39.800789,143.304362,6.22,1.8,EVT_018691,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,54378.76,15.105211111111112,0.6293837962962964,13.39341968401217,-13.18,13.18,18.790851253524536,0-30 km,True,True,True,post,<4,False,False,False,5.9,False,True,True,True,1,False
2026-04-20 22:59:35.500000+00:00,39.699227,143.226823,15.89,1.6,EVT_018692,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,54397.44,15.1104,0.6296,16.960141821116842,-3.509999999999998,3.509999999999998,17.319541292782453,0-30 km,True,True,True,post,<4,False,False,False,6.1,False,True,True,True,1,False
2026-04-20 23:01:45.280000+00:00,39.838049,143.208984,7.84,1.3,EVT_018693,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,54527.22,15.14645,0.6311020833333334,4.4600577978026115,-11.559999999999999,11.559999999999999,12.3905494454338,0-30 km,True,True,True,post,<4,False,False,False,6.4,False,True,True,True,1,False
2026-04-20 23:05:04.760000+00:00,39.619023,143.470361,11.34,2.1,EVT_018694,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,54726.7,15.20186111111111,0.6334108796296296,36.507882705225484,-8.059999999999999,8.059999999999999,37.387017795198666,30-60 km,False,True,True,post,<4,False,False,False,5.6,False,True,True,True,1,False
2026-04-20 23:06:57.440000+00:00,39.932092,142.489827,33.8,1.4,EVT_018695,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,54839.38,15.23316111111111,0.6347150462962963,57.798487020369386,14.399999999999999,14.399999999999999,59.56530115632597,30-60 km,False,True,True,post,<4,False,False,False,6.300000000000001,False,True,True,True,1,False
2026-04-20 23:08:31.320000+00:00,39.745577,143.41665,12.47,1.5,EVT_018696,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,54933.26,15.25923888888889,0.6358016203703704,24.638828406510576,-6.929999999999998,6.929999999999998,25.594858179827302,0-30 km,True,True,True,post,<4,False,False,False,6.2,False,True,True,True,1,False
2026-04-20 23:10:02.720000+00:00,39.603434,143.475,10.22,1.6,EVT_018697,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,55024.66,15.284627777777779,0.6368594907407408,37.99173536545148,-9.179999999999998,9.179999999999998,39.08509122515255,30-60 km,False,True,True,post,<4,False,False,False,6.1,False,True,True,True,1,False
2026-04-20 23:18:38.160000+00:00,39.93269,142.752295,29.13,2.4,EVT_018698,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,55540.1,15.427805555555555,0.6428252314814815,35.972054195505216,9.73,9.73,37.26474987229036,30-60 km,False,True,True,post,<4,False,False,False,5.300000000000001,False,True,True,True,1,False
2026-04-20 23:20:42.600000+00:00,39.773454,143.426644,12.63,2.7,EVT_018699,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,55664.54,15.462372222222223,0.6442655092592593,24.2612416970908,-6.769999999999998,6.769999999999998,25.1881072866672,0-30 km,True,True,True,post,<4,False,False,False,5.0,False,True,True,True,1,False
2026-04-20 23:25:14.040000+00:00,39.614506,143.504118,10.4,2.2,EVT_018700,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,55935.98,15.537772222222223,0.647407175925926,39.001122758116395,-8.999999999999998,8.999999999999998,40.02608619879871,30-60 km,False,True,True,post,<4,False,False,False,5.5,False,True,True,True,1,False
2026-04-20 23:27:02.200000+00:00,39.914929,142.918376,20.42,2.1,EVT_018701,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,56044.14,15.567816666666667,0.6486590277777777,21.91756148187652,1.0200000000000031,1.0200000000000031,21.941283037047704,0-30 km,True,True,True,post,<4,False,False,False,5.6,False,True,True,True,1,False
2026-04-20 23:27:17.920000+00:00,39.686629,143.228581,13.91,2.7,EVT_018702,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,56059.86,15.572183333333333,0.6488409722222223,18.32783701724199,-5.489999999999998,5.489999999999998,19.13242561021957,0-30 km,True,True,True,post,<4,False,False,False,5.0,False,True,True,True,1,False
2026-04-20 23:29:17.200000+00:00,39.880164,143.196208,12.42,1.4,EVT_018703,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,56179.14,15.605316666666667,0.6502215277777778,5.4044226271896045,-6.979999999999999,6.979999999999999,8.827694145884244,0-30 km,True,True,True,post,<4,False,False,False,6.300000000000001,False,True,True,True,1,False
2026-04-20 23:30:24.800000+00:00,39.893144,142.825277,19.79,1.5,EVT_018704,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,56246.74,15.624094444444443,0.6510039351851852,28.876489744422656,0.39000000000000057,0.39000000000000057,28.879123254692946,0-30 km,True,True,True,post,<4,False,False,False,6.2,False,True,True,True,1,False
2026-04-20 23:31:26.720000+00:00,39.627856,143.217627,14.36,2.0,EVT_018705,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,56308.66,15.641294444444446,0.6517206018518519,24.36953643359783,-5.039999999999999,5.039999999999999,24.88525479050701,0-30 km,True,True,True,post,<4,False,False,False,5.7,False,True,True,True,1,False
2026-04-20 23:33:21.480000+00:00,39.712663,143.467594,9.02,1.4,EVT_018706,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,56423.42,15.673172222222222,0.6530488425925925,30.18834727715064,-10.379999999999999,10.379999999999999,31.92304357867289,30-60 km,False,True,True,post,<4,False,False,False,6.300000000000001,False,True,True,True,1,False
2026-04-20 23:33:39.440000+00:00,39.613627,143.47124,12.45,2.9,EVT_018707,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,56441.38,15.67816111111111,0.653256712962963,36.97335790944947,-6.949999999999999,6.949999999999999,37.62089439527255,30-60 km,False,True,True,post,<4,False,False,False,4.800000000000001,False,True,True,True,1,False
2026-04-20 23:35:37.120000+00:00,39.859452,143.233952,11.35,1.5,EVT_018708,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,56559.06,15.710849999999999,0.65461875,6.849735510083586,-8.049999999999999,8.049999999999999,10.569833326883638,0-30 km,True,True,True,post,<4,False,False,False,6.2,False,True,True,True,1,False
2026-04-20 23:36:46.600000+00:00,39.329867,143.615153,13.23,3.2,EVT_018709,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,56628.54,15.73015,0.6554229166666666,69.16880127185297,-6.169999999999998,6.169999999999998,69.44344439459415,60-100 km,False,False,True,post,<4,False,False,False,4.5,False,True,True,True,1,False
2026-04-20 23:38:39.640000+00:00,39.850464,143.159945,12.8,2.2,EVT_018710,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,56741.58,15.76155,0.65673125,0.9741573449885969,-6.599999999999998,6.599999999999998,6.671505267388703,0-30 km,True,True,True,post,<4,False,False,False,5.5,False,True,True,True,1,False
2026-04-20 23:43:44.920000+00:00,39.848881,143.273861,10.92,1.6,EVT_018711,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,57046.86,15.846350000000001,0.6602645833333334,10.006041230834072,-8.479999999999999,8.479999999999999,13.11606881322111,0-30 km,True,True,True,post,<4,False,False,False,6.1,False,True,True,True,1,False
2026-04-20 23:45:49.560000+00:00,39.899784,143.178206,8.78,1.4,EVT_018712,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,57171.5,15.880972222222223,0.6617071759259259,6.675289601301016,-10.62,10.62,12.543679335076988,0-30 km,True,True,True,post,<4,False,False,False,6.300000000000001,False,True,True,True,1,False
2026-04-20 23:50:13.920000+00:00,39.404553,143.668424,14.05,1.7,EVT_018713,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,57435.86,15.954405555555555,0.6647668981481482,65.45738858293795,-5.349999999999998,5.349999999999998,65.67565926656341,60-100 km,False,False,True,post,<4,False,False,False,6.0,False,True,True,True,1,False
2026-04-20 23:52:52.480000+00:00,39.681075,143.069678,18.93,1.2,EVT_018714,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,57594.42,15.99845,0.6666020833333333,19.3883547689425,-0.46999999999999886,0.46999999999999886,19.394050650814936,0-30 km,True,True,True,post,<4,False,False,False,6.5,False,True,True,True,1,False
2026-04-20 23:55:34.280000+00:00,39.79115,143.340169,14.04,2.8,EVT_018715,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,57756.22,16.043394444444445,0.6684747685185185,16.634662262033878,-5.359999999999999,5.359999999999999,17.476887267815574,0-30 km,True,True,True,post,<4,False,False,False,4.9,False,True,True,True,1,False
2026-04-20 23:58:30.480000+00:00,39.626823,143.449674,13.13,2.4,EVT_018716,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,57932.42,16.09233888888889,0.6705141203703704,34.62393508662425,-6.269999999999998,6.269999999999998,35.18706837579354,30-60 km,False,True,True,post,<4,False,False,False,5.300000000000001,False,True,True,True,1,False
2026-04-20 23:58:53.540000+00:00,39.88597,142.479427,31.22,1.7,EVT_018717,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,57955.48,16.098744444444446,0.6707810185185186,58.036813457042186,11.82,11.82,59.22823749063881,30-60 km,False,True,True,post,<4,False,False,False,6.0,False,True,True,True,1,False
2026-04-21 00:02:05.140000+00:00,39.884416,143.167594,12.22,1.4,EVT_018718,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,58147.08,16.151966666666667,0.6729986111111111,4.802335930561837,-7.179999999999998,7.179999999999998,8.637987635437156,0-30 km,True,True,True,post,<4,False,False,False,6.300000000000001,False,True,True,True,1,False
2026-04-21 00:02:28.930000+00:00,39.871057,143.170296,16.35,2.1,EVT_018719,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,58170.87,16.158575,0.6732739583333334,3.4245255286252956,-3.049999999999997,3.049999999999997,4.585834176701807,0-30 km,True,True,True,post,<4,False,False,False,5.6,False,True,True,True,1,False
2026-04-21 00:04:31.890000+00:00,39.716899,143.432975,13.86,3.0,EVT_018721,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,58293.83,16.192730555555556,0.6746971064814815,27.380269979961973,-5.539999999999999,5.539999999999999,27.935117400426417,0-30 km,True,True,True,post,<4,False,False,False,4.7,False,True,True,True,1,False
2026-04-21 00:07:56.800000+00:00,39.746098,143.443115,13.53,3.2,EVT_018723,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,58498.74,16.24965,0.67706875,26.669445985348755,-5.869999999999999,5.869999999999999,27.30780564537244,0-30 km,True,True,True,post,<4,False,False,False,4.5,False,True,True,True,1,False
2026-04-21 00:15:12.880000+00:00,39.733521,143.371175,10.7,1.3,EVT_018724,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,58934.82,16.370783333333332,0.6821159722222222,21.91782858074113,-8.7,8.7,23.58137421132943,0-30 km,True,True,True,post,<4,False,False,False,6.4,False,True,True,True,1,False
2026-04-21 00:17:44.950000+00:00,39.626326,143.569775,6.88,1.6,EVT_018726,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,59086.89,16.413025,0.6838760416666667,42.67301018972099,-12.52,12.52,44.471746071545596,30-60 km,False,True,True,post,<4,False,False,False,6.1,False,True,True,True,1,False
2026-04-21 00:19:38.640000+00:00,40.02546,142.712516,29.61,0.9,EVT_018727,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,59200.58,16.444605555555555,0.6851918981481482,43.03955020663251,10.21,10.21,44.23400255447432,30-60 km,False,True,True,post,<4,False,False,False,6.8,False,True,True,True,1,False
2026-04-21 00:21:04.070000+00:00,39.639213,142.768359,29.82,2.4,EVT_018728,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,59286.01,16.46833611111111,0.6861806712962963,40.15815131308076,10.420000000000002,10.420000000000002,41.48799244220296,30-60 km,False,True,True,post,<4,False,False,False,5.300000000000001,False,True,True,True,1,False
2026-04-21 00:25:48.450000+00:00,39.647359,142.754818,27.79,1.4,EVT_018729,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,59570.39,16.547330555555554,0.6894721064814815,40.62998647511292,8.39,8.39,41.48720165265258,30-60 km,False,True,True,post,<4,False,False,False,6.300000000000001,False,True,True,True,1,False
2026-04-21 00:26:34.220000+00:00,39.885278,142.496029,34.93,1.4,EVT_018730,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,59616.16,16.560044444444447,0.6900018518518519,56.61870239606804,15.530000000000001,15.530000000000001,58.70995112427297,30-60 km,False,True,True,post,<4,False,False,False,6.300000000000001,False,True,True,True,1,False
2026-04-21 00:30:14.450000+00:00,39.546948,143.686312,11.85,2.0,EVT_018731,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,59836.39,16.621219444444446,0.6925508101851852,55.92288679224724,-7.549999999999999,7.549999999999999,56.43023805707806,30-60 km,False,True,True,post,<4,False,False,False,5.7,False,True,True,True,1,False
2026-04-21 00:32:25.970000+00:00,39.56689,143.379281,11.2,1.4,EVT_018732,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,59967.91,16.65775277777778,0.6940730324074075,36.019328859932585,-8.2,8.2,36.94092651139076,30-60 km,False,True,True,post,<4,False,False,False,6.300000000000001,False,True,True,True,1,False
2026-04-21 00:32:58.640000+00:00,39.829321,143.587988,11.51,2.4,EVT_018733,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,60000.58,16.66682777777778,0.6944511574074075,36.826833581065316,-7.889999999999999,7.889999999999999,37.662551315696604,30-60 km,False,True,True,post,<4,False,False,False,5.300000000000001,False,True,True,True,1,False
2026-04-21 00:35:39+00:00,39.774593,143.426676,13.16,2.5,EVT_018734,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,60160.94,16.711372222222224,0.696307175925926,24.22416911049334,-6.239999999999998,6.239999999999998,25.014954908889592,0-30 km,True,True,True,post,<4,False,False,False,5.2,False,True,True,True,1,False
2026-04-21 00:37:12.990000+00:00,39.658557,143.169255,15.65,2.2,EVT_018735,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,60254.93,16.737480555555557,0.6973950231481482,20.424819248836364,-3.7499999999999982,3.7499999999999982,20.766216346451667,0-30 km,True,True,True,post,<4,False,False,False,5.5,False,True,True,True,1,False
2026-04-21 00:40:39.720000+00:00,39.835392,143.235872,11.63,1.5,EVT_018736,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,60461.66,16.794905555555555,0.6997877314814815,6.774148640206498,-7.769999999999998,7.769999999999998,10.30834563834622,0-30 km,True,True,True,post,<4,False,False,False,6.2,False,True,True,True,1,False
2026-04-21 00:41:39.240000+00:00,39.720109,143.191602,10.91,1.4,EVT_018737,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,60521.18,16.81143888888889,0.7004766203703704,13.872440037506292,-8.489999999999998,8.489999999999998,16.264215093087266,0-30 km,True,True,True,post,<4,False,False,False,6.300000000000001,False,True,True,True,1,False
2026-04-21 00:42:06.070000+00:00,39.643563,142.756803,26.89,1.9,EVT_018738,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,60548.01,16.818891666666666,0.7007871527777778,40.714453115503694,7.490000000000002,7.490000000000002,41.39766651025814,30-60 km,False,True,True,post,<4,False,False,False,5.800000000000001,False,True,True,True,1,False
2026-04-21 00:42:37.280000+00:00,39.833683,143.581852,12.46,2.5,EVT_018739,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,60579.22,16.827561111111113,0.7011483796296296,36.286551932803135,-6.939999999999998,6.939999999999998,36.94424787665894,30-60 km,False,True,True,post,<4,False,False,False,5.2,False,True,True,True,1,False
2026-04-21 00:43:46.950000+00:00,39.374943,143.116488,15.68,2.1,EVT_018740,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,60648.89,16.84691388888889,0.7019547453703704,52.05019724712605,-3.719999999999999,3.719999999999999,52.18296114120708,30-60 km,False,True,True,post,<4,False,False,False,5.6,False,True,True,True,1,False
2026-04-21 00:46:44.050000+00:00,39.645333,142.76696,28.21,2.0,EVT_018741,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,60825.99,16.896108333333334,0.7040045138888888,39.87876805497265,8.810000000000002,8.810000000000002,40.840326168902074,30-60 km,False,True,True,post,<4,False,False,False,5.7,False,True,True,True,1,False
2026-04-21 00:52:40.390000+00:00,39.74799,143.3854,13.21,1.4,EVT_018742,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,61182.33,16.995091666666667,0.7081288194444445,22.137046008592552,-6.189999999999998,6.189999999999998,22.986189462077952,0-30 km,True,True,True,post,<4,False,False,False,6.300000000000001,False,True,True,True,1,False
2026-04-21 00:53:57.720000+00:00,39.834509,142.60887,36.86,1.2,EVT_018743,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,61259.66,17.016572222222223,0.7090238425925927,46.8076036135286,17.46,17.46,49.958015933794,30-60 km,False,True,True,post,<4,False,False,False,6.5,False,True,True,True,1,False
2026-04-21 00:54:29.400000+00:00,39.770227,143.429801,13.88,3.7,EVT_018744,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,61291.34,17.02537222222222,0.7093905092592592,24.631833893175312,-5.519999999999998,5.519999999999998,25.242774034186098,0-30 km,True,True,True,post,<4,False,False,False,4.0,False,True,True,True,1,False
2026-04-21 00:58:03.670000+00:00,39.862354,143.296549,11.75,1.5,EVT_018745,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,61505.61,17.084891666666667,0.7118704861111111,12.125604918379816,-7.649999999999999,7.649999999999999,14.33711249298954,0-30 km,True,True,True,post,<4,False,False,False,6.2,False,True,True,True,1,False
2026-04-21 01:03:01.640000+00:00,39.775057,143.423551,12.44,2.0,EVT_018746,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,61803.58,17.167661111111112,0.715319212962963,23.954320924326503,-6.959999999999999,6.959999999999999,24.944961233596384,0-30 km,True,True,True,post,<4,False,False,False,5.7,False,True,True,True,1,False
2026-04-21 01:04:35.250000+00:00,39.800822,143.625993,14.85,1.8,EVT_018747,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,61897.19,17.19366388888889,0.7164026620370371,40.314053515251594,-4.549999999999999,4.549999999999999,40.57000629566835,30-60 km,False,True,True,post,<4,False,False,False,5.9,False,True,True,True,1,False
2026-04-21 01:05:17.740000+00:00,39.804077,143.630583,14.74,2.8,EVT_018748,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,61939.68,17.205466666666666,0.7168944444444445,40.66346102625983,-4.659999999999998,4.659999999999998,40.92960618713735,30-60 km,False,True,True,post,<4,False,False,False,4.9,False,True,True,True,1,False
2026-04-21 01:08:08.650000+00:00,39.85634,143.279704,10.51,1.6,EVT_018749,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,62110.59,17.252941666666665,0.7188725694444444,10.595675713156048,-8.889999999999999,8.889999999999999,13.831140365796484,0-30 km,True,True,True,post,<4,False,False,False,6.1,False,True,True,True,1,False
2026-04-21 01:09:49.260000+00:00,40.271688,142.936849,21.11,1.6,EVT_018750,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,62211.2,17.28088888888889,0.720037037037037,51.32164146482355,1.7100000000000009,1.7100000000000009,51.350121544587374,30-60 km,False,True,True,post,<4,False,False,False,6.1,False,True,True,True,1,False
2026-04-21 01:11:19.600000+00:00,39.825911,143.246777,13.97,2.1,EVT_018751,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,62301.54,17.305983333333334,0.7210826388888889,7.8717806800753705,-5.429999999999998,5.429999999999998,9.562940503590298,0-30 km,True,True,True,post,<4,False,False,False,5.6,False,True,True,True,1,False
2026-04-21 01:12:15.710000+00:00,39.6587,142.665023,31.4,2.7,EVT_018752,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,62357.65,17.321569444444446,0.7217320601851852,46.737815500689486,12.0,12.0,48.25373972840333,30-60 km,False,True,True,post,<4,False,False,False,5.0,False,True,True,True,1,False
2026-04-21 01:13:56.320000+00:00,39.637573,143.220736,11.8,1.5,EVT_018753,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,62458.26,17.349516666666666,0.7228965277777778,23.375381211000633,-7.599999999999998,7.599999999999998,24.579838216709266,0-30 km,True,True,True,post,<4,False,False,False,6.2,False,True,True,True,1,False
2026-04-21 01:14:42.670000+00:00,39.696802,143.24624,13.84,1.5,EVT_018754,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,62504.61,17.362391666666667,0.7234329861111111,17.85616375874105,-5.559999999999999,5.559999999999999,18.70176954672946,0-30 km,True,True,True,post,<4,False,False,False,6.2,False,True,True,True,1,False
2026-04-21 01:15:58.090000+00:00,39.739331,142.898486,24.63,1.8,EVT_018755,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,62580.03,17.383341666666666,0.7243059027777777,24.863523078105892,5.23,5.23,25.407630347112345,0-30 km,True,True,True,post,<4,False,False,False,5.9,False,True,True,True,1,False
2026-04-21 01:19:21.560000+00:00,39.601347,143.493132,11.74,1.3,EVT_018756,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,62783.5,17.43986111111111,0.7266608796296297,39.27490444140616,-7.659999999999998,7.659999999999998,40.01491870392323,30-60 km,False,True,True,post,<4,False,False,False,6.4,False,True,True,True,1,False
2026-04-21 01:20:25.460000+00:00,39.822241,143.197412,13.62,1.7,EVT_018757,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,62847.4,17.457611111111113,0.727400462962963,4.090836872753391,-5.779999999999999,5.779999999999999,7.081196672842715,0-30 km,True,True,True,post,<4,False,False,False,6.0,False,True,True,True,1,False
2026-04-21 01:27:02.410000+00:00,39.56932,143.205436,9.73,1.8,EVT_018758,M3,2026-04-20 07:52:58.060000+00:00,39.842,143.157,19.4,7.7,63244.35,17.567875,0.7319947916666667,30.602441539479145,-9.669999999999998,9.669999999999998,32.093898612933245,30-60 km,False,True,True,post,<4,False,False,False,5.9,False,True,True,True,1,False
