event_time,latitude,longitude,depth_km,magnitude,x_km,y_km,hours_since_64,hours_since_71,interval_id
2019-07-05 01:08:53.310000+00:00,35.72483179518505,-117.54180530881044,3.93864464,3.16,450.9990672327279,3953.5642587610223,7.584519444444444,-26.18325833333333,15
2019-07-05 01:09:45.290000+00:00,35.66342579518505,-117.48935187910912,7.7854747400000015,1.61,455.70906111876366,3946.7287769990617,7.598958333333333,-26.168819444444445,15
2019-07-05 01:09:49.050000+00:00,35.76820279518505,-117.59903544560676,4.170906080000001,1.15,445.8524918546021,3958.4047066443322,7.600002777777777,-26.167775000000002,15
2019-07-05 01:10:13.700000+00:00,35.81633879518505,-117.58018293490416,4.170906080000001,1.25,447.58823029398917,3963.7333443034604,7.60685,-26.160927777777776,15
2019-07-05 01:10:22+00:00,35.81945979518505,-117.4601561614266,2.38539626,1.21,458.43275499511094,3964.021894753237,7.609155555555556,-26.15862222222222,15
2019-07-05 01:10:47.260000+00:00,35.76525279518505,-117.5845002320358,17.88884738,1.24,447.16441042132084,3958.0695837444437,7.616172222222223,-26.151605555555555,15
2019-07-05 01:11:10.850000+00:00,35.66968379518505,-117.4790903299339,6.0289976,1.03,456.6412187049038,3947.4182734883348,7.622725,-26.145052777777778,15
2019-07-05 01:11:37.030000+00:00,35.657167795185046,-117.52664742842356,10.042765610000002,1.36,452.32971480808266,3946.052153033416,7.629997222222222,-26.137780555555555,15
2019-07-05 01:11:57.600000+00:00,35.71800379518505,-117.55148981558882,5.09269367,1.28,450.11893481945407,3952.8118371673436,7.635711111111111,-26.132066666666667,15
2019-07-05 01:12:10.820000+00:00,35.65975179518505,-117.55969661449991,7.64031134,1.32,449.3398201743227,3946.355277064727,7.639383333333333,-26.128394444444446,15
2019-07-05 01:12:50.100000+00:00,35.66878079518505,-117.5243542648734,6.907236170000001,1.03,452.5441582596883,3947.33903971624,7.6502944444444445,-26.117483333333332,15
2019-07-05 01:13:07.770000+00:00,35.66952579518505,-117.4601123185499,7.662085850000001,1.11,458.35870267167326,3947.3925409273156,7.655202777777777,-26.112575,15
2019-07-05 01:13:17.330000+00:00,35.74499279518505,-117.53571976611408,5.876576030000001,0.96,451.5616606827669,3955.7973188863507,7.657858333333333,-26.109919444444447,15
2019-07-05 01:13:34.300000+00:00,35.706907795185046,-117.48297501442212,5.72415446,0.88,456.3099458499718,3951.5485130591815,7.662572222222222,-26.105205555555557,15
2019-07-05 01:14:03.980000+00:00,35.76923679518505,-117.60190052047254,4.27977863,2.35,445.5942156087015,3958.52097645639,7.670816666666666,-26.09696111111111,15
2019-07-05 01:14:29.680000+00:00,35.66041079518505,-117.52346566195894,6.754814600000001,2.18,452.6196355063709,3946.4102949632625,7.677955555555555,-26.08982222222222,15
2019-07-05 01:14:50.640000+00:00,35.65674479518505,-117.5262083979652,9.72340613,1.61,452.36920349855615,3946.0050253438217,7.683777777777777,-26.084,15
2019-07-05 01:15:03.010000+00:00,35.72693879518505,-117.5380294610435,2.95879169,1.44,451.3418399483048,3953.7960694647372,7.6872138888888895,-26.08056388888889,15
2019-07-05 01:15:24.200000+00:00,35.61021979518505,-117.48435905178287,4.11284072,1.15,456.13189619768406,3940.8255040582253,7.6931,-26.074677777777776,15
2019-07-05 01:15:52.380000+00:00,35.677565795185046,-117.4782438979495,6.791105450000001,0.73,456.72207869228475,3948.2920915635987,7.700927777777778,-26.066850000000002,15
2019-07-05 01:16:24.550000+00:00,35.71266879518505,-117.46923843032997,2.80637012,0.85,457.5556245340016,3952.1814414799965,7.709863888888888,-26.05791388888889,15
2019-07-05 01:16:40.720000+00:00,35.64770679518505,-117.49027874733032,10.035507440000002,1.67,455.6164740239095,3944.9858077559456,7.714355555555556,-26.053422222222224,15
2019-07-05 01:17:18.480000+00:00,35.670639795185046,-117.70591339881618,12.728288510000002,0.85,436.1136874472039,3947.6480952847724,7.724844444444444,-26.042933333333334,15
2019-07-05 01:17:29.520000+00:00,35.726804795185046,-117.53680145136138,3.24186032,0.81,451.45281808454513,3953.780599082738,7.727911111111111,-26.03986666666667,15
2019-07-05 01:17:46.780000+00:00,35.66620879518505,-117.53893707957856,6.3193244,0.93,451.2227870217724,3947.060920152756,7.732705555555556,-26.035072222222222,15
2019-07-05 01:18:13.180000+00:00,35.65598779518505,-117.51522234345852,3.5975106500000003,3.21,453.3631966546091,3945.9157982720017,7.740038888888889,-26.02773888888889,15
2019-07-05 01:20:01.580000+00:00,35.60420979518505,-117.5816166200905,6.515294990000001,1.26,447.31930781094263,3940.2066530130915,7.77015,-25.99762777777778,15
2019-07-05 01:20:27.790000+00:00,35.62107179518505,-117.6042168315959,8.88871658,1.03,445.2837241666529,3942.089141574553,7.777430555555555,-25.990347222222223,15
2019-07-05 01:21:26.870000+00:00,35.68137379518505,-117.49024817245189,3.8515466,1.25,455.6378702918062,3948.7197916578284,7.793841666666667,-25.97393611111111,15
2019-07-05 01:21:55.760000+00:00,35.67913179518505,-117.50028201082948,3.01685705,2.49,454.7286432317527,3948.4757092059835,7.801866666666667,-25.96591111111111,15
2019-07-05 01:22:39.520000+00:00,35.65533679518505,-117.51081129658584,3.36524921,1.13,453.76210320167684,3945.8415120289606,7.814022222222222,-25.953755555555556,15
2019-07-05 01:22:55.880000+00:00,35.72339479518505,-117.55468820499472,4.352360330000001,1.24,449.83302416530177,3953.4113893638523,7.818566666666666,-25.94921111111111,15
2019-07-05 01:23:07.660000+00:00,35.65639079518505,-117.52243237247568,6.14512832,0.96,452.71079231447146,3945.9639399395883,7.821838888888888,-25.94593888888889,15
2019-07-05 01:23:27.080000+00:00,35.65642279518505,-117.5211793747798,4.88220674,0.93,452.8242302106028,3945.9668869139437,7.827233333333334,-25.940544444444445,15
2019-07-05 01:23:52.770000+00:00,35.74518479518505,-117.56522077999944,5.1435008600000005,0.84,448.89435413898474,3955.8335853528824,7.8343694444444445,-25.933408333333336,15
2019-07-05 01:24:05.920000+00:00,35.62391579518505,-117.56267203603176,15.5372003,0.89,449.04775575710846,3942.3822539641146,7.8380222222222224,-25.929755555555555,15
2019-07-05 01:24:28.650000+00:00,35.67326479518505,-117.51611858797094,6.711265580000001,1.6,453.2921339566365,3947.8324136997303,7.844336111111112,-25.923441666666665,15
2019-07-05 01:24:53.670000+00:00,35.57150279518505,-117.6361872730228,4.671719810000001,0.85,442.35299484634334,3936.609727994683,7.851286111111111,-25.916491666666666,15
2019-07-05 01:25:10.910000+00:00,35.60121479518505,-117.7090004050104,4.947530270000001,0.85,435.77878623387613,3939.950136047046,7.856075,-25.91170277777778,15
2019-07-05 01:25:23.260000+00:00,35.69168479518505,-117.5010729159867,5.963674070000001,0.96,454.66417505180925,3949.8683292980095,7.859505555555556,-25.908272222222223,15
2019-07-05 01:25:44.050000+00:00,35.66948479518505,-117.51567031559584,7.589504150000001,0.96,453.3305018506459,3947.412960916874,7.865280555555555,-25.902497222222223,15
2019-07-05 01:25:51.590000+00:00,35.66180279518505,-117.55183576221133,4.889464910000001,0.88,450.0526190224381,3946.578729858332,7.867375,-25.900402777777778,15
2019-07-05 01:26:23.750000+00:00,35.63719679518505,-117.54636499109289,6.362873420000001,0.95,450.5326227872268,3943.8469173983735,7.876308333333333,-25.891469444444443,15
2019-07-05 01:26:46.160000+00:00,35.67606779518505,-117.49326678997924,6.283033550000001,1.41,455.361761070715,3948.132670676797,7.882533333333333,-25.885244444444446,15
2019-07-05 01:27:13.390000+00:00,35.63594779518505,-117.57965790124832,9.45485384,1.16,447.5174647850965,3943.7256498921283,7.890097222222222,-25.877680555555553,15
2019-07-05 01:27:45.300000+00:00,35.69431779518505,-117.4802471059152,4.708010660000001,1.15,456.54988495974385,3950.150941312905,7.89896111111111,-25.868816666666667,15
2019-07-05 01:27:50.460000+00:00,35.68204179518505,-117.48361622061044,2.44346162,2.0,456.23835922561807,3948.7909046396735,7.900394444444444,-25.867383333333333,15
2019-07-05 01:28:56.220000+00:00,35.63558979518505,-117.54836687549728,4.11284072,0.95,450.35037834018095,3943.6696946867746,7.918661111111112,-25.849116666666667,15
2019-07-05 01:29:21.170000+00:00,35.70554779518505,-117.47226491625597,2.7628211,2.3,457.2780658062784,3951.392961146231,7.925591666666667,-25.84218611111111,15
2019-07-05 01:30:01.900000+00:00,35.70145479518505,-117.47240262085889,3.69912503,0.97,457.2634243611433,3950.9390650377036,7.936905555555556,-25.830872222222222,15
2019-07-05 01:30:21.960000+00:00,35.60016079518505,-117.598445329327,6.6822329,1.39,445.79227683792874,3939.7667205175812,7.9424777777777775,-25.825300000000002,15
2019-07-05 01:30:41.560000+00:00,35.72189779518505,-117.56728609685214,2.6902394000000003,1.03,448.69267702378124,3953.2518690416236,7.947922222222222,-25.819855555555556,15
2019-07-05 01:30:52.570000+00:00,35.56628679518505,-117.6290748990708,7.393533560000001,1.21,442.99378399633315,3936.027087822157,7.950980555555555,-25.816797222222224,15
2019-07-05 01:31:41.510000+00:00,35.59662879518505,-117.59606907573738,6.021739430000001,1.48,446.0051502507163,3939.373683229834,7.964575,-25.803202777777777,15
2019-07-05 01:32:14.260000+00:00,35.69293879518505,-117.48277800643947,9.897602210000002,1.4,456.3201493422773,3949.9991189452267,7.9736722222222225,-25.794105555555554,15
2019-07-05 01:32:54.740000+00:00,35.63082479518505,-117.63324553279251,9.614533580000002,1.19,442.66189204423944,3943.1873803108256,7.984916666666667,-25.782861111111114,15
2019-07-05 01:33:10.140000+00:00,35.662379795185046,-117.56799780376907,9.55646822,2.41,448.5901259856336,3946.6510596411254,7.989194444444444,-25.77858333333333,15
2019-07-05 01:33:27.650000+00:00,35.66695379518505,-117.51867313324824,4.751559680000001,2.29,453.0572549180428,3947.1336782690523,7.994058333333333,-25.773719444444446,15
2019-07-05 01:33:44.300000+00:00,35.73893879518505,-117.53243132835856,4.657203470000001,1.97,451.85535022106,3955.1242422689384,7.998683333333333,-25.769094444444445,15
2019-07-05 01:34:27.550000+00:00,35.66009379518505,-117.51164963912944,3.18379496,1.39,453.68896356337814,3946.3695042533077,8.010697222222221,-25.757080555555557,16
2019-07-05 01:34:57.650000+00:00,35.709710795185046,-117.46787121676626,2.95879169,1.01,457.67773123938105,3951.8527779670503,8.019058333333334,-25.748719444444443,16
2019-07-05 01:35:00.490000+00:00,35.64139179518505,-117.3761012928932,11.08068392,0.92,465.95000691923184,3944.2398731054263,8.019847222222223,-25.747930555555556,16
2019-07-05 01:35:37.640000+00:00,35.59279979518505,-117.59715080087376,6.2612590400000006,2.6,445.9045848955996,3938.9496062810185,8.030166666666666,-25.73761111111111,16
2019-07-05 01:36:20.450000+00:00,35.70721679518505,-117.46979103672696,2.21845835,1.05,457.50274486616905,3951.576996809559,8.042058333333333,-25.725719444444444,16
2019-07-05 01:36:33.190000+00:00,35.70495379518505,-117.47657787338252,4.141873400000001,1.07,456.887585240721,3951.3289658636704,8.045597222222222,-25.722180555555557,16
2019-07-05 01:37:04.880000+00:00,35.72037579518505,-117.47836998691176,4.969304780000001,0.86,456.7338012406919,3953.040216771848,8.0544,-25.71337777777778,16
2019-07-05 01:37:20.460000+00:00,35.71408079518505,-117.54090953228553,5.107210010000001,1.14,451.07350986741795,3952.3714074769864,8.058727777777777,-25.70905,16
2019-07-05 01:38:00.180000+00:00,35.70211379518505,-117.47731866841572,2.11684397,0.96,456.8190391657099,3951.014305984801,8.069761111111111,-25.698016666666668,16
2019-07-05 01:38:23.760000+00:00,35.70651679518505,-117.47069398619868,2.38539626,1.28,457.42069129267617,3951.499750803314,8.076311111111112,-25.691466666666667,16
2019-07-05 01:38:44.530000+00:00,35.72747979518505,-117.55732550013389,4.32332765,1.34,449.5970735499518,3953.865813223029,8.082080555555557,-25.68569722222222,16
2019-07-05 01:39:25.300000+00:00,35.74170979518505,-117.55467352870912,5.12898452,1.91,449.84583639700105,3955.442722983718,8.093405555555556,-25.674372222222225,16
2019-07-05 01:39:49.440000+00:00,35.74346379518505,-117.55865265554208,5.992706750000001,1.41,449.48714397563515,3955.6393038351075,8.100111111111111,-25.66766666666667,16
2019-07-05 01:40:15.130000+00:00,35.65808779518505,-117.51361849467094,3.82977209,1.48,453.50959193887314,3946.147948846116,8.107247222222222,-25.660530555555557,16
2019-07-05 01:40:31.100000+00:00,35.66800379518505,-117.50018420889344,7.364500880000001,1.67,454.7312101081404,3947.2414582822753,8.111683333333334,-25.656094444444445,16
2019-07-05 01:41:04.810000+00:00,35.59609979518505,-117.60408503776016,3.03137339,0.71,445.2786564705819,3939.319439146477,8.121047222222222,-25.646730555555553,16
2019-07-05 01:41:23.440000+00:00,35.87149479518505,-117.6980829432784,6.54432767,0.83,436.9810364929652,3969.920464683151,8.126222222222223,-25.641555555555556,16
2019-07-05 01:42:04.240000+00:00,35.73031179518505,-117.5237067047794,8.975814620000001,1.18,452.6391660029446,3954.1631642559737,8.137555555555556,-25.630222222222223,16
2019-07-05 01:42:28.880000+00:00,35.65536879518505,-117.52336829888984,4.526556410000001,1.04,452.6254703858263,3945.851040885582,8.1444,-25.62337777777778,16
2019-07-05 01:42:37.010000+00:00,35.717559795185046,-117.52482978352216,3.2055694700000004,1.21,452.53003613201156,3952.7493698598328,8.146658333333333,-25.621119444444446,16
2019-07-05 01:42:57.060000+00:00,35.57348479518505,-117.62345141514407,7.1830466300000015,1.25,443.5084390246928,3936.8221694646727,8.152227777777778,-25.61555,16
2019-07-05 01:43:17.080000+00:00,35.59939179518505,-117.5989742741108,6.762072770000001,2.24,445.74384492191433,3939.681722810636,8.15778888888889,-25.60998888888889,16
2019-07-05 01:44:38.930000+00:00,35.73250179518505,-117.5450618630524,3.62654333,1.22,450.70926711971555,3954.4165788751434,8.180525,-25.587252777777778,16
2019-07-05 01:45:00.320000+00:00,35.59263679518505,-117.583592789174,5.789477990000001,0.92,447.1327011770961,3938.924162075596,8.186466666666666,-25.581311111111113,16
2019-07-05 01:45:20.470000+00:00,35.66361679518505,-117.47203389286663,7.14675578,1.26,457.27661486879833,3946.742293565145,8.192063888888889,-25.57571388888889,16
2019-07-05 01:45:44.950000+00:00,35.88350679518505,-117.69834381767988,6.43545512,0.6,436.96700311697964,3971.2529432603924,8.198863888888889,-25.568913888888886,16
2019-07-05 01:45:53.650000+00:00,35.59077779518505,-117.59102265574606,6.37738976,2.48,446.4583887236061,3938.721997936695,8.201280555555556,-25.56649722222222,16
2019-07-05 01:47:02.570000+00:00,35.68072779518505,-117.48193112588086,9.21533423,2.34,456.39012684032343,3948.644419479022,8.220425,-25.54735277777778,16
2019-07-05 01:47:41.390000+00:00,35.68042579518505,-117.4805391041098,6.587876690000001,1.16,456.5159277740687,3948.610307559285,8.231208333333333,-25.536569444444442,16
2019-07-05 01:48:15.240000+00:00,35.64282079518505,-117.60885739571384,7.495147940000001,1.04,444.8784157018851,3944.503910843923,8.24061111111111,-25.527166666666666,16
2019-07-05 01:48:29.140000+00:00,35.69185579518505,-117.47848992832084,8.88145841,1.01,456.70753539923857,3949.877104342095,8.244472222222221,-25.523305555555552,16
2019-07-05 01:48:53.930000+00:00,35.57325279518505,-117.6323303985076,5.72415446,1.11,442.70372961277144,3936.80156794854,8.251358333333334,-25.516419444444445,16
2019-07-05 01:49:05.010000+00:00,35.66776779518505,-117.51167419189092,8.85242573,1.5,453.69117284282544,3947.220637864903,8.254436111111112,-25.513341666666665,16
2019-07-05 01:49:23.160000+00:00,35.67594979518505,-117.5193817814746,5.3031806,1.29,452.9983921452016,3948.1317635108117,8.259477777777777,-25.508300000000002,16
2019-07-05 01:49:47.720000+00:00,35.69887079518505,-117.50579343439902,3.45234725,1.13,454.2411760702084,3950.667520749736,8.2663,-25.50147777777778,16
2019-07-05 01:50:15.320000+00:00,35.69194579518505,-117.48803593481254,6.072546620000001,1.25,455.8438816927273,3949.8913365795347,8.273966666666666,-25.49381111111111,16
2019-07-05 01:50:33.230000+00:00,35.63327079518505,-117.57799670870182,9.54921005,1.15,447.6661266145743,3943.42785932517,8.278941666666666,-25.48883611111111,16
2019-07-05 01:50:46.630000+00:00,35.57362679518505,-117.62297142532688,7.074174080000001,1.71,443.5520315660309,3936.8376433029816,8.282663888888889,-25.48511388888889,16
2019-07-05 01:51:55.310000+00:00,35.71153379518505,-117.46619434838075,3.54670346,2.03,457.8303772295637,3952.0542460132465,8.301741666666667,-25.46603611111111,16
2019-07-05 01:52:28.720000+00:00,35.66327079518505,-117.4509238679447,8.322579320000001,1.31,459.18710218279386,3946.694946441606,8.311022222222222,-25.456755555555556,16
2019-07-05 01:52:51.100000+00:00,35.68496279518505,-117.4947084312147,3.83703026,2.09,455.2362669679211,3949.1198715035175,8.31723888888889,-25.45053888888889,16
2019-07-05 01:53:42.550000+00:00,35.67680479518505,-117.48263884309846,9.02662181,0.78,456.32394743286017,3948.2096341932265,8.331530555555554,-25.436247222222224,16
2019-07-05 01:54:03.340000+00:00,35.78706279518505,-117.65540081174832,4.591879940000001,0.46,440.7714830695953,3960.5291246634456,8.337305555555556,-25.43047222222222,16
2019-07-05 01:54:16.370000+00:00,35.56712079518505,-117.60737895885649,5.353987790000001,1.04,444.9604459010601,3936.1072459576453,8.340925,-25.42685277777778,16
2019-07-05 01:54:39.580000+00:00,35.73302179518505,-117.52201490063574,5.179791710000001,1.59,452.7937630630242,3954.462918052181,8.347372222222223,-25.420405555555558,16
2019-07-05 01:55:00.840000+00:00,35.52501079518505,-117.59533094325349,9.20081789,1.25,446.02401503634326,3931.4302368498184,8.353277777777777,-25.4145,16
2019-07-05 01:55:24.170000+00:00,35.71913079518505,-117.53382989698638,5.295922430000001,1.08,451.716931410259,3952.9280015819486,8.359758333333334,-25.40801944444444,16
2019-07-05 01:55:36.340000+00:00,35.74524179518505,-117.53108978412168,5.7459289700000005,1.03,451.98044459842424,3955.822659017841,8.363138888888889,-25.404638888888886,16
2019-07-05 01:55:59.950000+00:00,35.69228779518505,-117.48074395948125,2.1313603100000003,1.59,456.5038298199269,3949.9260135649047,8.369697222222221,-25.398080555555556,16
2019-07-05 01:56:11.640000+00:00,35.66170479518505,-117.5294887551531,3.09669692,1.61,452.0752364746067,3946.556732843484,8.372944444444444,-25.39483333333333,16
2019-07-05 01:56:32.270000+00:00,35.72761879518505,-117.54673751017762,4.766076020000001,1.37,450.5547164453873,3953.875842461391,8.378675,-25.38910277777778,16
2019-07-05 01:56:56.950000+00:00,35.63144379518505,-117.5627295773072,11.16778196,1.51,449.0473220161147,3943.217210244302,8.385530555555556,-25.382247222222222,16
2019-07-05 01:57:48.980000+00:00,35.68201279518505,-117.47674721851968,5.81851067,1.37,456.85991303782566,3948.7846497106316,8.399983333333333,-25.367794444444442,16
2019-07-05 01:58:07.020000+00:00,35.71079279518505,-117.46520929488162,2.97330803,2.93,457.91909139439167,3951.971638620177,8.404994444444444,-25.362783333333333,16
2019-07-05 01:59:09.320000+00:00,35.72187679518505,-117.55111509533516,5.774961650000001,1.93,450.15524012863403,3953.2412054026627,8.4223,-25.345477777777777,16
2019-07-05 01:59:37.440000+00:00,35.67260579518505,-117.51161854048178,5.070919160000001,1.48,453.6990036037355,3947.757193952443,8.430111111111112,-25.337666666666667,16
2019-07-05 02:00:06.850000+00:00,35.59006579518505,-117.59482360464618,5.72415446,1.15,446.1135740259679,3938.6451046590873,8.438280555555556,-25.329497222222223,16
2019-07-05 02:00:13.440000+00:00,35.58220479518505,-117.5906240405856,6.6822329,0.98,446.4887963344338,3937.7709592761344,8.440111111111111,-25.32766666666667,16
2019-07-05 02:00:33.800000+00:00,35.69474079518505,-117.48310413643011,4.047517190000001,1.59,456.2916254055939,3950.199124281784,8.445766666666666,-25.322011111111113,16
2019-07-05 02:00:37.920000+00:00,35.59431379518505,-117.5860179095496,5.28140609,1.72,446.91411583844257,3939.1114615886413,8.446911111111111,-25.320866666666664,16
2019-07-05 02:00:58.030000+00:00,35.66687279518505,-117.5191531274129,5.383020470000001,1.57,453.0137649827966,3947.124923979638,8.452497222222222,-25.315280555555553,16
2019-07-05 02:01:13.400000+00:00,35.66941979518505,-117.4676883109126,4.30881131,1.3,457.672995879666,3947.3840216619883,8.456766666666667,-25.31101111111111,16
2019-07-05 02:01:40.950000+00:00,35.77221479518505,-117.61112073611316,4.3378439900000005,3.4,444.76284975726,3958.8564305852824,8.464419444444445,-25.303358333333332,16
2019-07-05 02:01:58.550000+00:00,35.63604979518505,-117.54161190858532,10.85568065,4.24,450.9622659502758,3943.717323501169,8.469308333333332,-25.298469444444446,16
2019-07-05 02:03:28.950000+00:00,35.67979579518505,-117.47510305869436,2.32007273,2.0,457.00750223773264,3948.5380415075565,8.494419444444445,-25.27335833333333,16
2019-07-05 02:03:31.770000+00:00,35.62162479518505,-117.58608587134506,10.028249270000002,2.32,446.9260001887241,3942.1405409014137,8.495202777777777,-25.272575,16
2019-07-05 02:04:12.060000+00:00,35.62385879518505,-117.56788103193416,4.30881131,1.41,448.5760184806025,3942.3786428609887,8.506394444444444,-25.26138333333333,17
2019-07-05 02:04:30.830000+00:00,35.74152279518505,-117.54299551518766,7.4080499,2.32,450.9016700780529,3955.41607392527,8.511608333333333,-25.256169444444446,17
2019-07-05 02:04:58.830000+00:00,35.63559779518505,-117.5433698760727,10.84842248,1.66,450.80282040312125,3943.6680704920022,8.519386111111112,-25.24839166666667,17
2019-07-05 02:05:18.970000+00:00,35.65351779518505,-117.51426116562396,3.95316098,3.44,453.44876784615707,3945.6413957237355,8.524980555555556,-25.242797222222226,17
2019-07-05 02:06:14.530000+00:00,35.72226779518505,-117.52589612358004,5.833027010000001,2.1,452.43638483364765,3953.2720548520997,8.540413888888889,-25.22736388888889,17
2019-07-05 02:06:20.110000+00:00,35.71731179518505,-117.51025376561137,9.83227868,2.01,453.8482805841942,3952.7149115853304,8.541963888888889,-25.225813888888887,17
2019-07-05 02:06:26.330000+00:00,35.67104679518505,-117.50999842814257,4.991079290000001,2.19,453.8447259681888,3947.583523021596,8.543691666666668,-25.224086111111113,17
2019-07-05 02:06:41.880000+00:00,35.63314379518505,-117.5412046995678,10.231478030000002,2.21,450.9973613857378,3943.3948176085946,8.54801111111111,-25.21976666666667,17
2019-07-05 02:07:11.430000+00:00,35.67002579518505,-117.55557935457551,7.313693690000001,1.51,449.7189345768184,3947.4926529283075,8.556219444444444,-25.211558333333333,17
2019-07-05 02:07:49.430000+00:00,35.68545579518505,-117.47410246676304,9.46211201,1.53,457.1010773030096,3949.165354482934,8.566775,-25.201002777777777,17
2019-07-05 02:08:05.350000+00:00,35.664743795185046,-117.51615897404592,2.92975901,1.57,453.2835145224803,3946.887369226637,8.571197222222223,-25.196580555555556,17
2019-07-05 02:08:19.710000+00:00,35.698948795185046,-117.4734684400271,2.37813809,2.57,457.16566249814076,3950.6615883120157,8.57518611111111,-25.19259166666667,17
2019-07-05 02:09:05.450000+00:00,35.73344179518505,-117.5459979309922,3.72815771,1.72,450.6251965559131,3954.52130620083,8.587891666666666,-25.17988611111111,17
2019-07-05 02:09:35.270000+00:00,35.73877579518505,-117.5406923165741,5.93464139,1.22,451.1082506854319,3955.1102498485134,8.596175,-25.171602777777778,17
2019-07-05 02:09:38.350000+00:00,35.68041779518505,-117.49606710353308,4.12009889,1.66,455.1107806127101,3948.616405221944,8.597030555555556,-25.17074722222222,17
2019-07-05 02:09:58.730000+00:00,35.68834879518505,-117.47498167538352,7.10320676,1.95,457.0230737001117,3949.4866016401625,8.602691666666667,-25.165086111111112,17
2019-07-05 02:10:16.710000+00:00,35.67429779518505,-117.50474966241455,2.9950825400000003,1.54,454.32159994110157,3947.941638283831,8.60768611111111,-25.160091666666666,17
2019-07-05 02:10:34.370000+00:00,35.72558779518505,-117.54632236343043,3.96041915,1.28,450.59100719531864,3953.6503727284903,8.612591666666667,-25.15518611111111,17
2019-07-05 02:10:45.600000+00:00,35.73780779518505,-117.5413592465922,6.827396300000001,1.35,451.047350880161,3955.0032202775697,8.61571111111111,-25.152066666666666,17
2019-07-05 02:11:04.130000+00:00,35.56491879518505,-117.60662980101034,7.313693690000001,1.71,445.0268299986713,3935.8626068108406,8.620858333333333,-25.146919444444446,17
2019-07-05 02:11:33.970000+00:00,35.63654979518505,-117.5551859445514,9.48388652,2.07,449.733568704433,3943.7796322108,8.629147222222223,-25.138630555555558,17
2019-07-05 02:11:59.960000+00:00,35.74354479518505,-117.5637476613995,4.27252046,1.47,449.02650515772797,3955.65092368991,8.636366666666666,-25.131411111111113,17
2019-07-05 02:12:26.790000+00:00,35.70606879518505,-117.47037695386148,2.4362034500000003,1.36,457.4491323888053,3951.449925487049,8.643819444444444,-25.123958333333334,17
2019-07-05 02:12:37.040000+00:00,35.723911795185046,-117.54757524234442,3.72815771,1.49,450.4766593131825,3953.4651172494337,8.646666666666667,-25.121111111111112,17
2019-07-05 02:13:02.920000+00:00,35.73229379518505,-117.54228684801936,5.60802374,1.39,450.9600906360304,3954.392118636078,8.653855555555555,-25.11392222222222,17
2019-07-05 02:13:36.980000+00:00,35.62094179518505,-117.58164982225176,5.970932240000001,1.08,447.32727072827197,3942.062405370299,8.663316666666667,-25.10446111111111,17
2019-07-05 02:13:51.350000+00:00,35.63323379518505,-117.54329670604072,10.79761529,2.8,450.80799683201815,3943.405843893496,8.667308333333335,-25.100469444444446,17
2019-07-05 02:14:38.440000+00:00,35.60693179518505,-117.5904138155932,5.13624269,1.17,446.524292382683,3940.513292835974,8.680388888888888,-25.087388888888892,17
2019-07-05 02:14:51.180000+00:00,35.65905179518505,-117.5273805640899,3.27815117,0.85,452.2644745518515,3946.261462955624,8.683927777777777,-25.08385,17
2019-07-05 02:15:08.400000+00:00,35.67532779518505,-117.50034673664577,5.774961650000001,1.09,454.72063720615455,3948.0538373522877,8.688711111111111,-25.079066666666666,17
2019-07-05 02:15:19.430000+00:00,35.55132879518505,-117.71139782721691,0.66520997,1.35,435.52165523139695,3934.4188682350523,8.691775,-25.076002777777777,17
2019-07-05 02:15:45.960000+00:00,35.62961679518505,-117.60095444592446,9.9484094,1.34,445.5849509745451,3943.03505496157,8.699144444444444,-25.068633333333334,17
2019-07-05 02:16:13.310000+00:00,35.72649579518505,-117.53400942903497,3.270893,0.75,451.705138480493,3953.7449497060475,8.706741666666666,-25.06103611111111,17
2019-07-05 02:16:46.970000+00:00,35.69859879518505,-117.48638441477306,7.22659565,1.62,455.9969626627033,3950.6284812493936,8.716091666666667,-25.051686111111113,17
2019-07-05 02:17:25.590000+00:00,35.60197179518505,-117.59385545936988,6.23948453,1.49,446.20924825340455,3939.9650587403416,8.726819444444445,-25.040958333333332,17
2019-07-05 02:17:53.910000+00:00,35.72835479518505,-117.54646056335994,3.89509562,1.02,450.5802175618559,3953.9573335768746,8.734686111111111,-25.033091666666667,17
2019-07-05 02:18:13.810000+00:00,35.50675279518505,-117.79240063769927,2.32007273,1.02,428.1399931533202,3929.530994967775,8.740213888888889,-25.02756388888889,17
2019-07-05 02:18:36.630000+00:00,35.60563379518505,-117.58430972236344,7.47337343,2.34,447.07631151422714,3940.3660326880477,8.746552777777778,-25.021225,17
2019-07-05 02:19:14.960000+00:00,35.60728179518505,-117.59152084073324,4.01848451,1.35,446.42425768341155,3940.552713235175,8.7572,-25.01057777777778,17
2019-07-05 02:19:41.660000+00:00,35.77190579518505,-117.61033971373662,4.345102160000001,3.33,444.83323117970974,3958.821718756201,8.764616666666667,-25.003161111111112,17
2019-07-05 02:20:28.420000+00:00,35.72816379518505,-117.55923754955836,4.41768386,1.9,449.4245839001613,3953.9426604483333,8.777605555555557,-24.99017222222222,17
2019-07-05 02:20:59.520000+00:00,35.71388979518505,-117.51988951849366,3.72089954,1.37,452.9747225402551,3952.339948810139,8.786244444444444,-24.981533333333335,17
2019-07-05 02:21:16.360000+00:00,35.67591779518505,-117.50182777916824,4.61365445,1.43,454.5869419803483,3948.1199578645324,8.790922222222223,-24.976855555555552,17
