event_id,time,mag,moment_proxy,within_60km_either_m1_m3,within_60km_m1,within_60km_m3,along_axis_30km,off_axis_30km,m2_related_flag,phase_primary
227,2025-06-09 06:46:12.860000+00:00,0.5,7079457843.841373,False,False,False,False,False,False,baseline_to_M1_minus14d
228,2025-06-09 07:38:12.720000+00:00,0.7,14125375446.227497,False,False,False,False,False,False,baseline_to_M1_minus14d
229,2025-06-09 08:24:55.360000+00:00,1.4,158489319246.11108,False,False,False,False,False,False,baseline_to_M1_minus14d
230,2025-06-09 08:30:53.460000+00:00,0.1,1778279410.0389228,False,False,False,False,False,False,baseline_to_M1_minus14d
231,2025-06-09 09:22:51.390000+00:00,0.9,28183829312.644493,False,False,False,False,False,False,baseline_to_M1_minus14d
232,2025-06-09 10:02:37.890000+00:00,1.4,158489319246.11108,False,False,False,False,False,False,baseline_to_M1_minus14d
233,2025-06-09 11:39:34.080000+00:00,0.0,1258925411.794166,False,False,False,False,False,False,baseline_to_M1_minus14d
234,2025-06-09 11:50:10.470000+00:00,1.4,158489319246.11108,False,False,False,False,False,False,baseline_to_M1_minus14d
235,2025-06-09 12:39:37.360000+00:00,1.2,79432823472.42789,False,False,False,False,False,False,baseline_to_M1_minus14d
236,2025-06-09 14:51:37.760000+00:00,0.8,19952623149.688828,False,False,False,False,False,False,baseline_to_M1_minus14d
237,2025-06-09 15:26:07.420000+00:00,0.5,7079457843.841373,False,False,False,False,False,False,baseline_to_M1_minus14d
238,2025-06-09 16:08:03.090000+00:00,1.2,79432823472.42789,False,False,False,False,False,False,baseline_to_M1_minus14d
239,2025-06-09 16:41:53.380000+00:00,2.0,1258925411794.1663,False,False,False,False,False,False,baseline_to_M1_minus14d
240,2025-06-09 18:11:15.860000+00:00,1.0,39810717055.34969,False,False,False,False,False,False,baseline_to_M1_minus14d
241,2025-06-09 18:18:54.520000+00:00,0.8,19952623149.688828,False,False,False,False,False,False,baseline_to_M1_minus14d
242,2025-06-09 19:09:53.880000+00:00,0.9,28183829312.644493,False,False,False,False,False,False,baseline_to_M1_minus14d
243,2025-06-09 19:55:19.460000+00:00,1.0,39810717055.34969,False,False,False,False,False,False,baseline_to_M1_minus14d
244,2025-06-09 20:03:15.760000+00:00,3.1,56234132519034.91,False,False,False,False,False,False,baseline_to_M1_minus14d
245,2025-06-09 20:09:01.960000+00:00,0.9,28183829312.644493,False,False,False,False,False,False,baseline_to_M1_minus14d
246,2025-06-09 20:11:56.600000+00:00,1.6,316227766016.83795,False,False,False,False,False,False,baseline_to_M1_minus14d
247,2025-06-09 20:28:20.320000+00:00,-0.1,891250938.1337441,False,False,False,False,False,False,baseline_to_M1_minus14d
248,2025-06-09 20:30:29.680000+00:00,0.7,14125375446.227497,False,False,False,False,False,False,baseline_to_M1_minus14d
249,2025-06-09 20:30:48.160000+00:00,0.9,28183829312.644493,False,False,False,False,False,False,baseline_to_M1_minus14d
250,2025-06-09 22:45:05.460000+00:00,2.8,19952623149688.746,False,False,False,False,False,False,baseline_to_M1_minus14d
251,2025-06-09 22:52:00.600000+00:00,-0.2,630957344.4801917,False,False,False,False,False,False,baseline_to_M1_minus14d
252,2025-06-09 23:10:41.680000+00:00,0.6,10000000000.0,False,False,False,False,False,False,baseline_to_M1_minus14d
253,2025-06-09 23:21:00.740000+00:00,2.6,10000000000000.0,False,False,False,False,False,False,baseline_to_M1_minus14d
254,2025-06-09 23:21:17.140000+00:00,3.0,39810717055349.695,False,False,False,False,False,False,baseline_to_M1_minus14d
255,2025-06-09 23:24:25.560000+00:00,1.3,112201845430.19653,True,True,True,True,False,False,baseline_to_M1_minus14d
256,2025-06-10 00:00:41.650000+00:00,0.2,2511886431.509582,False,False,False,False,False,False,baseline_to_M1_minus14d
257,2025-06-10 00:16:30.620000+00:00,2.0,1258925411794.1663,False,False,False,False,False,False,baseline_to_M1_minus14d
258,2025-06-10 00:23:02.460000+00:00,2.4,5011872336272.715,False,False,False,False,False,False,baseline_to_M1_minus14d
259,2025-06-10 00:25:07.730000+00:00,0.9,28183829312.644493,False,False,False,False,False,False,baseline_to_M1_minus14d
260,2025-06-10 00:52:44.200000+00:00,2.2,2511886431509.582,False,False,False,False,False,False,baseline_to_M1_minus14d
261,2025-06-10 02:07:43.380000+00:00,1.7,446683592150.9617,False,False,False,False,False,False,baseline_to_M1_minus14d
262,2025-06-10 02:15:39.010000+00:00,2.2,2511886431509.582,False,False,False,False,False,False,baseline_to_M1_minus14d
263,2025-06-10 02:24:21.510000+00:00,0.4,5011872336.272715,False,False,False,False,False,False,baseline_to_M1_minus14d
264,2025-06-10 03:17:49.150000+00:00,1.0,39810717055.34969,False,False,False,False,False,False,baseline_to_M1_minus14d
265,2025-06-10 03:26:07.100000+00:00,0.7,14125375446.227497,False,False,False,False,False,False,baseline_to_M1_minus14d
266,2025-06-10 04:24:01.500000+00:00,1.8,630957344480.1943,True,True,True,True,False,False,baseline_to_M1_minus14d
267,2025-06-10 04:55:40.900000+00:00,0.7,14125375446.227497,False,False,False,False,False,False,baseline_to_M1_minus14d
268,2025-06-10 05:37:58.320000+00:00,0.2,2511886431.509582,False,False,False,False,False,False,baseline_to_M1_minus14d
269,2025-06-10 06:00:55.550000+00:00,-0.3,446683592.1509635,False,False,False,False,False,False,baseline_to_M1_minus14d
270,2025-06-10 06:59:15.590000+00:00,0.5,7079457843.841373,False,False,False,False,False,False,baseline_to_M1_minus14d
271,2025-06-10 11:23:00.040000+00:00,1.8,630957344480.1943,False,False,False,False,False,False,baseline_to_M1_minus14d
272,2025-06-10 12:30:59.690000+00:00,0.2,2511886431.509582,False,False,False,False,False,False,baseline_to_M1_minus14d
273,2025-06-10 12:39:07.800000+00:00,2.2,2511886431509.582,False,False,False,False,False,False,baseline_to_M1_minus14d
274,2025-06-10 14:42:03.630000+00:00,1.1,56234132519.034904,False,False,False,False,False,False,baseline_to_M1_minus14d
275,2025-06-10 16:02:41.340000+00:00,1.8,630957344480.1943,False,False,False,False,False,False,baseline_to_M1_minus14d
276,2025-06-10 16:21:13.200000+00:00,1.2,79432823472.42789,False,False,False,False,False,False,baseline_to_M1_minus14d
277,2025-06-10 16:32:06.640000+00:00,0.6,10000000000.0,False,False,False,False,False,False,baseline_to_M1_minus14d
278,2025-06-10 16:46:58.530000+00:00,1.3,112201845430.19653,False,False,False,False,False,False,baseline_to_M1_minus14d
279,2025-06-10 17:22:03.920000+00:00,0.7,14125375446.227497,False,False,False,False,False,False,baseline_to_M1_minus14d
280,2025-06-10 18:07:05.520000+00:00,1.0,39810717055.34969,True,False,True,False,True,False,baseline_to_M1_minus14d
281,2025-06-10 20:04:59.120000+00:00,0.2,2511886431.509582,False,False,False,False,False,False,baseline_to_M1_minus14d
282,2025-06-10 21:01:06.960000+00:00,2.6,10000000000000.0,False,False,False,False,False,False,baseline_to_M1_minus14d
283,2025-06-10 21:29:14.500000+00:00,0.7,14125375446.227497,False,False,False,False,False,False,baseline_to_M1_minus14d
284,2025-06-10 23:09:58.820000+00:00,0.4,5011872336.272715,False,False,False,False,False,False,baseline_to_M1_minus14d
285,2025-06-10 23:52:15.920000+00:00,0.6,10000000000.0,False,False,False,False,False,False,baseline_to_M1_minus14d
286,2025-06-11 00:36:47.260000+00:00,0.7,14125375446.227497,False,False,False,False,False,False,baseline_to_M1_minus14d
287,2025-06-11 01:41:36.710000+00:00,0.9,28183829312.644493,False,False,False,False,False,False,baseline_to_M1_minus14d
288,2025-06-11 03:14:15.330000+00:00,1.3,112201845430.19653,False,False,False,False,False,False,baseline_to_M1_minus14d
289,2025-06-11 04:06:08.430000+00:00,0.1,1778279410.0389228,False,False,False,False,False,False,baseline_to_M1_minus14d
290,2025-06-11 04:21:42.200000+00:00,0.8,19952623149.688828,True,False,True,False,True,False,baseline_to_M1_minus14d
291,2025-06-11 04:50:13.630000+00:00,0.4,5011872336.272715,False,False,False,False,False,False,baseline_to_M1_minus14d
292,2025-06-11 06:03:27.370000+00:00,0.6,10000000000.0,False,False,False,False,False,False,baseline_to_M1_minus14d
293,2025-06-11 09:15:30.630000+00:00,0.3,3548133892.335746,False,False,False,False,False,False,baseline_to_M1_minus14d
294,2025-06-11 09:39:34.780000+00:00,1.1,56234132519.034904,False,False,False,False,False,False,baseline_to_M1_minus14d
295,2025-06-11 10:03:03.710000+00:00,1.7,446683592150.9617,False,False,False,False,False,False,baseline_to_M1_minus14d
296,2025-06-11 10:53:45.620000+00:00,1.6,316227766016.83795,False,False,False,False,False,False,baseline_to_M1_minus14d
297,2025-06-11 12:50:13.080000+00:00,0.9,28183829312.644493,False,False,False,False,False,False,baseline_to_M1_minus14d
298,2025-06-11 14:37:20.740000+00:00,1.8,630957344480.1943,False,False,False,False,False,False,baseline_to_M1_minus14d
299,2025-06-11 16:48:54.860000+00:00,1.3,112201845430.19653,False,False,False,False,False,False,baseline_to_M1_minus14d
300,2025-06-11 18:15:52.060000+00:00,1.0,39810717055.34969,False,False,False,False,False,False,baseline_to_M1_minus14d
301,2025-06-11 18:25:26.220000+00:00,1.1,56234132519.034904,False,False,False,False,False,False,baseline_to_M1_minus14d
302,2025-06-11 19:08:02.960000+00:00,1.1,56234132519.034904,False,False,False,False,False,False,baseline_to_M1_minus14d
303,2025-06-11 20:08:50.160000+00:00,1.0,39810717055.34969,False,False,False,False,False,False,baseline_to_M1_minus14d
304,2025-06-11 20:10:58.920000+00:00,1.4,158489319246.11108,False,False,False,False,False,False,baseline_to_M1_minus14d
305,2025-06-11 20:14:43.720000+00:00,1.0,39810717055.34969,False,False,False,False,False,False,baseline_to_M1_minus14d
306,2025-06-11 21:09:05.440000+00:00,1.0,39810717055.34969,False,False,False,False,False,False,baseline_to_M1_minus14d
307,2025-06-11 21:40:49.400000+00:00,2.6,10000000000000.0,False,False,False,False,False,False,baseline_to_M1_minus14d
308,2025-06-11 21:55:40.800000+00:00,1.0,39810717055.34969,False,False,False,False,False,False,baseline_to_M1_minus14d
309,2025-06-11 22:00:10.560000+00:00,0.9,28183829312.644493,True,True,True,True,False,False,baseline_to_M1_minus14d
310,2025-06-11 22:02:28.080000+00:00,1.2,79432823472.42789,False,False,False,False,False,False,baseline_to_M1_minus14d
311,2025-06-11 22:20:27.040000+00:00,0.5,7079457843.841373,False,False,False,False,False,False,baseline_to_M1_minus14d
312,2025-06-11 22:22:41.820000+00:00,1.0,39810717055.34969,True,False,True,False,True,False,baseline_to_M1_minus14d
313,2025-06-11 23:25:36.660000+00:00,0.6,10000000000.0,False,False,False,False,False,False,baseline_to_M1_minus14d
314,2025-06-11 23:25:48.640000+00:00,1.3,112201845430.19653,False,False,False,False,False,False,baseline_to_M1_minus14d
315,2025-06-11 23:26:56.600000+00:00,0.9,28183829312.644493,False,False,False,False,False,False,baseline_to_M1_minus14d
316,2025-06-11 23:56:47.520000+00:00,1.2,79432823472.42789,False,False,False,False,False,False,baseline_to_M1_minus14d
317,2025-06-12 00:23:48.970000+00:00,0.9,28183829312.644493,True,False,True,False,True,False,baseline_to_M1_minus14d
318,2025-06-12 00:25:34.650000+00:00,1.5,223872113856.83377,True,False,True,False,True,False,baseline_to_M1_minus14d
319,2025-06-12 00:44:25.620000+00:00,1.1,56234132519.034904,False,False,False,False,False,False,baseline_to_M1_minus14d
320,2025-06-12 02:31:25.380000+00:00,1.1,56234132519.034904,True,False,True,False,True,False,baseline_to_M1_minus14d
321,2025-06-12 02:52:11.890000+00:00,0.7,14125375446.227497,False,False,False,False,False,False,baseline_to_M1_minus14d
322,2025-06-12 02:55:12+00:00,0.6,10000000000.0,False,False,False,False,False,False,baseline_to_M1_minus14d
323,2025-06-12 03:37:05.750000+00:00,0.8,19952623149.688828,False,False,False,False,False,False,baseline_to_M1_minus14d
324,2025-06-12 05:10:52.520000+00:00,1.5,223872113856.83377,False,False,False,False,False,False,baseline_to_M1_minus14d
325,2025-06-12 05:55:01.770000+00:00,1.1,56234132519.034904,False,False,False,False,False,False,baseline_to_M1_minus14d
326,2025-06-12 11:56:16.210000+00:00,0.3,3548133892.335746,False,False,False,False,False,False,baseline_to_M1_minus14d
327,2025-06-12 12:09:16.410000+00:00,1.5,223872113856.83377,False,False,False,False,False,False,baseline_to_M1_minus14d
328,2025-06-12 13:50:10.690000+00:00,0.9,28183829312.644493,False,False,False,False,False,False,baseline_to_M1_minus14d
329,2025-06-12 14:34:59.990000+00:00,1.0,39810717055.34969,False,False,False,False,False,False,baseline_to_M1_minus14d
330,2025-06-12 14:51:38.830000+00:00,0.8,19952623149.688828,False,False,False,False,False,False,baseline_to_M1_minus14d
331,2025-06-12 15:16:33.120000+00:00,1.0,39810717055.34969,False,False,False,False,False,False,baseline_to_M1_minus14d
332,2025-06-12 15:56:50.230000+00:00,1.0,39810717055.34969,False,False,False,False,False,False,baseline_to_M1_minus14d
333,2025-06-12 18:02:25.320000+00:00,3.8,630957344480191.8,False,False,False,False,False,False,baseline_to_M1_minus14d
334,2025-06-12 18:24:36.920000+00:00,1.1,56234132519.034904,True,True,True,False,True,False,baseline_to_M1_minus14d
335,2025-06-12 19:35:52.240000+00:00,0.1,1778279410.0389228,False,False,False,False,False,False,baseline_to_M1_minus14d
336,2025-06-12 20:21:02.320000+00:00,0.4,5011872336.272715,False,False,False,False,False,False,baseline_to_M1_minus14d
337,2025-06-12 20:37:17.160000+00:00,1.5,223872113856.83377,False,False,False,False,False,False,baseline_to_M1_minus14d
338,2025-06-12 22:42:44.560000+00:00,1.8,630957344480.1943,False,False,False,False,False,False,baseline_to_M1_minus14d
339,2025-06-12 23:58:01.840000+00:00,3.3,112201845430196.06,False,False,False,False,False,False,baseline_to_M1_minus14d
340,2025-06-13 00:08:21.600000+00:00,1.3,112201845430.19653,False,False,False,False,False,False,baseline_to_M1_minus14d
341,2025-06-13 00:57:49.980000+00:00,0.8,19952623149.688828,False,False,False,False,False,False,baseline_to_M1_minus14d
342,2025-06-13 02:18:30.740000+00:00,2.1,1778279410038.9229,False,False,False,False,False,False,baseline_to_M1_minus14d
343,2025-06-13 02:50:12.760000+00:00,1.4,158489319246.11108,False,False,False,False,False,False,baseline_to_M1_minus14d
344,2025-06-13 03:56:29.480000+00:00,1.5,223872113856.83377,False,False,False,False,False,False,baseline_to_M1_minus14d
345,2025-06-13 07:44:50.450000+00:00,1.3,112201845430.19653,False,False,False,False,False,False,baseline_to_M1_minus14d
346,2025-06-13 08:06:29.220000+00:00,1.6,316227766016.83795,False,False,False,False,False,False,baseline_to_M1_minus14d
347,2025-06-13 08:47:44.180000+00:00,0.7,14125375446.227497,False,False,False,False,False,False,baseline_to_M1_minus14d
348,2025-06-13 08:53:22.120000+00:00,0.5,7079457843.841373,False,False,False,False,False,False,baseline_to_M1_minus14d
349,2025-06-13 09:42:18.780000+00:00,1.0,39810717055.34969,False,False,False,False,False,False,baseline_to_M1_minus14d
350,2025-06-13 10:46:14.800000+00:00,0.1,1778279410.0389228,False,False,False,False,False,False,baseline_to_M1_minus14d
351,2025-06-13 11:37:25.800000+00:00,2.0,1258925411794.1663,False,False,False,False,False,False,baseline_to_M1_minus14d
352,2025-06-13 12:11:32.190000+00:00,0.5,7079457843.841373,False,False,False,False,False,False,baseline_to_M1_minus14d
353,2025-06-13 13:21:54.550000+00:00,1.1,56234132519.034904,True,False,True,False,True,False,baseline_to_M1_minus14d
354,2025-06-13 13:41:26.940000+00:00,0.6,10000000000.0,False,False,False,False,False,False,baseline_to_M1_minus14d
355,2025-06-13 14:48:09.430000+00:00,1.0,39810717055.34969,False,False,False,False,False,False,baseline_to_M1_minus14d
356,2025-06-13 16:46:57.920000+00:00,1.0,39810717055.34969,False,False,False,False,False,False,baseline_to_M1_minus14d
357,2025-06-13 16:55:44.150000+00:00,1.3,112201845430.19653,False,False,False,False,False,False,baseline_to_M1_minus14d
358,2025-06-13 17:02:31.960000+00:00,1.0,39810717055.34969,False,False,False,False,False,False,baseline_to_M1_minus14d
359,2025-06-13 17:26:52.160000+00:00,1.3,112201845430.19653,False,False,False,False,False,False,baseline_to_M1_minus14d
360,2025-06-13 17:41:58.560000+00:00,0.7,14125375446.227497,False,False,False,False,False,False,baseline_to_M1_minus14d
361,2025-06-13 17:47:54.040000+00:00,0.1,1778279410.0389228,False,False,False,False,False,False,baseline_to_M1_minus14d
362,2025-06-13 18:07:26.120000+00:00,0.5,7079457843.841373,False,False,False,False,False,False,baseline_to_M1_minus14d
363,2025-06-13 19:16:48.400000+00:00,0.5,7079457843.841373,False,False,False,False,False,False,baseline_to_M1_minus14d
364,2025-06-13 21:22:01.840000+00:00,1.0,39810717055.34969,False,False,False,False,False,False,baseline_to_M1_minus14d
365,2025-06-13 22:55:01.480000+00:00,2.7,14125375446227.555,False,False,False,False,False,False,baseline_to_M1_minus14d
366,2025-06-14 00:45:54.130000+00:00,-0.1,891250938.1337441,False,False,False,False,False,False,baseline_to_M1_minus14d
367,2025-06-14 01:06:16+00:00,1.2,79432823472.42789,True,False,True,False,True,False,baseline_to_M1_minus14d
368,2025-06-14 02:33:39.020000+00:00,1.3,112201845430.19653,True,False,True,False,True,False,baseline_to_M1_minus14d
369,2025-06-14 02:44:07.920000+00:00,0.6,10000000000.0,False,False,False,False,False,False,baseline_to_M1_minus14d
370,2025-06-14 04:01:40.750000+00:00,0.5,7079457843.841373,False,False,False,False,False,False,baseline_to_M1_minus14d
371,2025-06-14 04:50:46.080000+00:00,1.7,446683592150.9617,True,True,True,True,False,False,baseline_to_M1_minus14d
372,2025-06-14 05:34:19.260000+00:00,0.8,19952623149.688828,True,True,True,True,False,False,baseline_to_M1_minus14d
373,2025-06-14 05:50:09.780000+00:00,-0.1,891250938.1337441,False,False,False,False,False,False,baseline_to_M1_minus14d
374,2025-06-14 07:04:36.580000+00:00,1.2,79432823472.42789,False,False,False,False,False,False,baseline_to_M1_minus14d
375,2025-06-14 07:55:44.040000+00:00,2.9,28183829312644.492,False,False,False,False,False,False,baseline_to_M1_minus14d
376,2025-06-14 08:04:28.690000+00:00,0.4,5011872336.272715,False,False,False,False,False,False,baseline_to_M1_minus14d
377,2025-06-14 08:47:32.050000+00:00,0.9,28183829312.644493,False,False,False,False,False,False,baseline_to_M1_minus14d
378,2025-06-14 15:58:54.900000+00:00,2.9,28183829312644.492,True,True,True,True,False,False,baseline_to_M1_minus14d
379,2025-06-14 16:01:50.330000+00:00,1.4,158489319246.11108,False,False,False,False,False,False,baseline_to_M1_minus14d
