mainshock,radius_km,time_window_days,depth_strategy,mag_threshold,distribution,bin_left,bin_right,count,fraction
M1,30.0,60.0,all,1.5,depth,50.0,80.0,0,0.0
M1,30.0,60.0,all,1.5,depth,80.0,120.0,0,0.0
M1,30.0,60.0,all,2.0,depth,0.0,10.0,248,0.22123104371097235
M1,30.0,60.0,all,2.0,depth,10.0,20.0,860,0.7671721677074042
M1,30.0,60.0,all,2.0,depth,20.0,30.0,13,0.01159678858162355
M1,30.0,60.0,all,2.0,depth,30.0,40.0,0,0.0
M1,30.0,60.0,all,2.0,depth,40.0,50.0,0,0.0
M1,30.0,60.0,all,2.0,depth,50.0,80.0,0,0.0
M1,30.0,60.0,all,2.0,depth,80.0,120.0,0,0.0
M1,30.0,60.0,all,2.5,depth,0.0,10.0,97,0.17540687160940324
M1,30.0,60.0,all,2.5,depth,10.0,20.0,450,0.8137432188065099
M1,30.0,60.0,all,2.5,depth,20.0,30.0,6,0.0108499095840868
M1,30.0,60.0,all,2.5,depth,30.0,40.0,0,0.0
M1,30.0,60.0,all,2.5,depth,40.0,50.0,0,0.0
M1,30.0,60.0,all,2.5,depth,50.0,80.0,0,0.0
M1,30.0,60.0,all,2.5,depth,80.0,120.0,0,0.0
M1,30.0,60.0,mainshock_window,,depth,0.0,10.0,937,0.3251214434420541
M1,30.0,60.0,mainshock_window,,depth,10.0,20.0,1918,0.6655100624566274
M1,30.0,60.0,mainshock_window,,depth,20.0,30.0,27,0.009368494101318528
M1,30.0,60.0,mainshock_window,,depth,30.0,40.0,0,0.0
M1,30.0,60.0,mainshock_window,,depth,40.0,50.0,0,0.0
M1,30.0,60.0,mainshock_window,,depth,50.0,80.0,0,0.0
M1,30.0,60.0,mainshock_window,,depth,80.0,120.0,0,0.0
M1,30.0,60.0,mainshock_window,1.2,depth,0.0,10.0,898,0.3243048031780426
M1,30.0,60.0,mainshock_window,1.2,depth,10.0,20.0,1846,0.6666666666666666
M1,30.0,60.0,mainshock_window,1.2,depth,20.0,30.0,25,0.00902853015529072
M1,30.0,60.0,mainshock_window,1.2,depth,30.0,40.0,0,0.0
M1,30.0,60.0,mainshock_window,1.2,depth,40.0,50.0,0,0.0
M1,30.0,60.0,mainshock_window,1.2,depth,50.0,80.0,0,0.0
M1,30.0,60.0,mainshock_window,1.2,depth,80.0,120.0,0,0.0
M1,30.0,60.0,mainshock_window,1.5,depth,0.0,10.0,708,0.3131357806280407
M1,30.0,60.0,mainshock_window,1.5,depth,10.0,20.0,1531,0.6771340114993366
M1,30.0,60.0,mainshock_window,1.5,depth,20.0,30.0,22,0.009730207872622734
M1,30.0,60.0,mainshock_window,1.5,depth,30.0,40.0,0,0.0
M1,30.0,60.0,mainshock_window,1.5,depth,40.0,50.0,0,0.0
M1,30.0,60.0,mainshock_window,1.5,depth,50.0,80.0,0,0.0
M1,30.0,60.0,mainshock_window,1.5,depth,80.0,120.0,0,0.0
M1,30.0,60.0,mainshock_window,2.0,depth,0.0,10.0,248,0.22123104371097235
M1,30.0,60.0,mainshock_window,2.0,depth,10.0,20.0,860,0.7671721677074042
M1,30.0,60.0,mainshock_window,2.0,depth,20.0,30.0,13,0.01159678858162355
M1,30.0,60.0,mainshock_window,2.0,depth,30.0,40.0,0,0.0
M1,30.0,60.0,mainshock_window,2.0,depth,40.0,50.0,0,0.0
M1,30.0,60.0,mainshock_window,2.0,depth,50.0,80.0,0,0.0
M1,30.0,60.0,mainshock_window,2.0,depth,80.0,120.0,0,0.0
M1,30.0,60.0,mainshock_window,2.5,depth,0.0,10.0,97,0.17540687160940324
M1,30.0,60.0,mainshock_window,2.5,depth,10.0,20.0,450,0.8137432188065099
M1,30.0,60.0,mainshock_window,2.5,depth,20.0,30.0,6,0.0108499095840868
M1,30.0,60.0,mainshock_window,2.5,depth,30.0,40.0,0,0.0
M1,30.0,60.0,mainshock_window,2.5,depth,40.0,50.0,0,0.0
M1,30.0,60.0,mainshock_window,2.5,depth,50.0,80.0,0,0.0
M1,30.0,60.0,mainshock_window,2.5,depth,80.0,120.0,0,0.0
M1,30.0,60.0,stratified,,depth,0.0,10.0,937,0.3256864789711505
M1,30.0,60.0,stratified,,depth,10.0,20.0,1918,0.6666666666666666
M1,30.0,60.0,stratified,,depth,20.0,30.0,22,0.0076468543621828295
M1,30.0,60.0,stratified,,depth,30.0,40.0,0,0.0
M1,30.0,60.0,stratified,,depth,40.0,50.0,0,0.0
