event_time,latitude,longitude,depth_km,magnitude
2019-07-10 20:06:39.240000+00:00,35.30353779518505,-117.9207141857933,8.765327690000001,1.55
2019-07-10 20:06:53.320000+00:00,35.81104979518505,-117.6407625511078,7.799991080000001,1.65
2019-07-10 20:07:24.080000+00:00,36.131447795185046,-117.93373798262697,9.69437345,1.45
2019-07-10 20:07:30.120000+00:00,35.61805279518505,-117.41477161461187,4.860432230000001,1.35
2019-07-10 20:07:46.740000+00:00,36.16998479518505,-117.86931182599653,0.54182108,1.47
2019-07-10 20:08:17.640000+00:00,35.97735379518505,-117.38478466706248,3.13298777,1.41
2019-07-10 20:08:37.720000+00:00,35.663958795185046,-117.47582591750087,6.137870150000001,0.96
2019-07-10 20:09:07.740000+00:00,35.58401879518505,-117.41085517072848,5.404794980000001,0.84
2019-07-10 20:09:15.800000+00:00,36.11790579518505,-117.82788598474401,3.1257296,2.27
2019-07-10 20:09:17.420000+00:00,35.65923879518505,-117.4689815775564,4.19993876,1.0
2019-07-10 20:09:51.640000+00:00,35.66335679518505,-117.51632887413913,8.38064468,4.72
2019-07-10 20:10:41.380000+00:00,35.63669679518505,-117.50512995512562,6.1596446600000005,2.55
2019-07-10 20:11:31.440000+00:00,35.52939679518505,-117.37505225705358,6.224968190000001,2.27
2019-07-10 20:12:15.760000+00:00,35.86349479518505,-117.6962833612141,8.36612834,2.25
2019-07-10 20:12:40.780000+00:00,35.60442079518505,-117.46681363524425,4.758817850000001,2.16
2019-07-10 20:13:08.680000+00:00,36.07740679518505,-117.53808000443308,6.5733603500000015,1.89
2019-07-10 20:13:27.480000+00:00,35.670155795185046,-117.52907436394231,8.46774272,1.39
2019-07-10 20:13:40.980000+00:00,35.60541779518505,-117.47329970684967,6.74029826,1.51
2019-07-10 20:13:50.060000+00:00,35.53008879518505,-117.37624830656952,6.2540008700000005,1.57
2019-07-10 20:14:42.740000+00:00,35.85394479518505,-117.67382966667583,5.31043877,1.44
2019-07-10 20:15:05.120000+00:00,35.66374779518505,-117.51702090230249,8.329837490000001,2.33
2019-07-10 20:16:19.380000+00:00,35.725746795185046,-117.52567637491825,3.68460869,1.61
2019-07-10 20:16:45.200000+00:00,35.66502479518505,-117.51684999428743,8.05402703,1.82
2019-07-10 20:17:13.480000+00:00,35.61303079518505,-117.45919725373822,4.758817850000001,0.71
2019-07-10 20:17:15.540000+00:00,36.156911795185046,-117.86646286082674,3.27815117,1.54
2019-07-10 20:17:59.820000+00:00,36.05679379518505,-117.84930048981535,3.18379496,1.13
2019-07-10 20:18:21.880000+00:00,35.61327079518505,-117.41946727098224,3.7136413700000004,0.79
2019-07-10 20:18:44.720000+00:00,35.76098879518505,-117.58515192339026,12.408929030000001,1.37
2019-07-10 20:18:58.960000+00:00,35.59300379518505,-117.41287381551652,6.166902830000001,1.36
2019-07-10 20:19:18.560000+00:00,35.33807579518505,-117.89841063179423,4.802366870000001,1.94
2019-07-10 20:19:19.440000+00:00,35.68021879518505,-117.55641008918742,12.176667590000001,0.94
2019-07-10 20:19:34.760000+00:00,36.044761795185046,-117.85185460643132,3.85880477,1.35
2019-07-10 20:19:47.520000+00:00,35.71029679518505,-117.54157725907221,4.01848451,1.11
2019-07-10 20:20:00.720000+00:00,35.75101179518505,-117.49625920146853,6.8564289800000005,1.09
2019-07-10 20:20:30.120000+00:00,35.67441579518505,-117.50405767091851,4.889464910000001,0.78
2019-07-10 20:21:16.280000+00:00,35.78412879518505,-117.60200659913774,7.83628193,1.09
2019-07-10 20:21:22.320000+00:00,36.08731079518505,-117.88565573271532,4.11284072,1.92
2019-07-10 20:21:43.000000+00:00,35.57094979518505,-117.34309723337188,2.3273309,1.18
2019-07-10 20:22:14.340000+00:00,35.66026379518505,-117.48029365137235,2.53055966,0.52
2019-07-10 20:22:48.400000+00:00,35.65375779518505,-117.45002018290248,6.711265580000001,0.81
2019-07-10 20:22:51.880000+00:00,35.937477795185046,-117.65706375285126,3.29992568,0.61
2019-07-10 20:23:18.240000+00:00,35.78289979518505,-117.66082051008813,1.12973285,0.84
2019-07-10 20:23:51.400000+00:00,35.78293279518505,-117.60197451247915,4.40316752,2.02
2019-07-10 20:23:53.920000+00:00,35.99842379518505,-117.61269920921546,8.85242573,1.93
2019-07-10 20:24:11.000000+00:00,35.70601979518505,-117.56550195032463,8.01047801,1.9
2019-07-10 20:24:28.940000+00:00,35.67720379518505,-117.51864187185716,5.353987790000001,1.75
2019-07-10 20:24:31.100000+00:00,35.76056579518505,-117.57061689277535,5.970932240000001,2.03
2019-07-10 20:25:08.280000+00:00,36.11766179518505,-117.85105496677026,4.83139955,1.42
2019-07-10 20:25:19.080000+00:00,35.75506379518505,-117.46448849462267,6.50077865,0.95
2019-07-10 20:25:36.400000+00:00,35.71538279518505,-117.50706362630464,3.3725073799999996,0.51
2019-07-10 20:25:44.480000+00:00,35.91425179518505,-117.7712140580953,10.88471333,1.18
2019-07-10 20:26:13.940000+00:00,35.88284679518505,-117.69014076962239,7.538696960000001,0.81
2019-07-10 20:26:24.960000+00:00,35.64022479518505,-117.46506620892961,3.2055694700000004,0.69
2019-07-10 20:26:26.500000+00:00,36.16747879518505,-117.87143564093216,3.6773505199999996,1.19
2019-07-10 20:26:40.800000+00:00,35.67178379518505,-117.5152964812486,8.162899580000001,1.23
2019-07-10 20:26:52.720000+00:00,35.68996779518505,-117.49474079214612,18.95579837,1.22
2019-07-10 20:27:24.180000+00:00,35.77715479518505,-117.49622009389455,7.858056440000001,0.8
2019-07-10 20:27:39.520000+00:00,36.09476179518505,-117.85876028085315,3.9023537900000003,1.56
2019-07-10 20:28:23.920000+00:00,35.63612679518505,-117.47343191412403,8.89597475,0.92
2019-07-10 20:28:25.680000+00:00,35.55064879518505,-117.47851177850858,5.412053150000001,1.18
2019-07-10 20:29:04.000000+00:00,35.76795879518505,-117.60089042794073,8.939523770000001,1.65
2019-07-10 20:29:26.220000+00:00,35.58508479518505,-117.52181724721258,5.963674070000001,1.08
2019-07-10 20:29:37.120000+00:00,35.845123795185046,-117.6948580254461,6.30480806,1.45
2019-07-10 20:29:58.960000+00:00,35.64888279518505,-117.44861183197271,6.37738976,1.03
2019-07-10 20:30:15.740000+00:00,35.90151579518505,-117.69791412959901,4.31606948,0.94
2019-07-10 20:30:34.200000+00:00,35.67656479518505,-117.46423082580027,5.593507400000001,0.68
2019-07-10 20:30:46.820000+00:00,35.747568795185046,-117.5830919524204,4.446716540000001,0.72
2019-07-10 20:31:06.260000+00:00,35.60568279518505,-117.47699372588279,6.943527020000001,1.67
2019-07-10 20:31:26.160000+00:00,35.76579779518505,-117.57631427148978,8.41693553,1.71
2019-07-10 20:31:32.480000+00:00,35.73567479518505,-117.554998092398,6.37738976,1.57
2019-07-10 20:31:59.440000+00:00,36.02980779518505,-117.85630550924671,2.4362034500000003,1.02
2019-07-10 20:32:13.320000+00:00,36.01453279518505,-117.81245638934637,4.388651180000001,0.61
2019-07-10 20:32:50.560000+00:00,35.88723379518505,-117.70173808908855,4.570105430000001,1.34
2019-07-10 20:33:29.000000+00:00,35.863413795185046,-117.74883935532188,6.979817870000001,1.92
2019-07-10 20:34:16.120000+00:00,35.802520795185046,-117.5977359324119,9.186301550000001,0.91
2019-07-10 20:34:23.600000+00:00,35.81761279518505,-117.62549602736696,4.39590935,0.68
2019-07-10 20:34:53.360000+00:00,35.904319795185046,-117.68809133396971,2.3999126,0.44
2019-07-10 20:34:59.200000+00:00,35.61397079518505,-117.45052132127846,8.395161020000002,0.85
2019-07-10 20:35:06.280000+00:00,35.78953679518505,-117.5835989910492,2.86443548,0.87
2019-07-10 20:35:30.300000+00:00,35.74751579518505,-117.580934948587,4.51929824,1.12
2019-07-10 20:35:32.160000+00:00,35.676580795185046,-117.64524482695347,1.75393547,1.43
2019-07-10 20:35:45.040000+00:00,35.85250079518505,-117.68497856168725,6.181419170000001,1.4
2019-07-10 20:36:18.720000+00:00,35.71395879518505,-117.49865752347604,3.47412176,0.96
2019-07-10 20:36:34.040000+00:00,35.66207479518505,-117.51596278180166,8.148383240000001,1.23
2019-07-10 20:36:44.360000+00:00,35.88441379518505,-117.69021388372511,5.506409360000001,1.72
2019-07-10 20:37:10.360000+00:00,35.86819879518505,-117.65507270344007,11.31294536,1.03
2019-07-10 20:37:25.960000+00:00,36.07430679518505,-117.8415467765504,2.7337884199999998,1.66
2019-07-10 20:37:27.440000+00:00,35.66327979518505,-117.55875286859296,5.673347270000001,1.55
2019-07-10 20:37:46.720000+00:00,35.662790795185046,-117.51466883337164,8.01773618,1.17
2019-07-10 20:38:09.760000+00:00,35.82378979518505,-117.66083147575615,6.12335381,1.89
2019-07-10 20:38:33.320000+00:00,35.75605279518505,-117.63033356618377,8.43145187,1.25
2019-07-10 20:38:53.520000+00:00,35.59174179518505,-117.6390207249347,6.65320022,0.82
2019-07-10 20:39:12.340000+00:00,35.87834279518505,-117.69101144170814,6.014481260000001,0.83
2019-07-10 20:39:15.720000+00:00,35.88668879518505,-117.70196604939729,4.599138110000001,1.31
2019-07-10 20:39:45.180000+00:00,35.61465879518505,-117.46189037071413,2.6176577,3.1
2019-07-10 20:40:02.640000+00:00,36.02252779518505,-117.7527159754016,7.4733734300000005,2.35
2019-07-10 20:40:55.040000+00:00,35.78642379518505,-117.60916876544093,5.811252500000001,1.52
2019-07-10 20:41:05.920000+00:00,35.59685279518505,-117.47209409181876,5.53544204,1.22
2019-07-10 20:41:49.360000+00:00,35.813690795185046,-117.66186474273947,9.077429,0.64
2019-07-10 20:41:56.180000+00:00,35.60993079518505,-117.43842003102138,4.591879940000001,0.71
2019-07-10 20:42:01.420000+00:00,36.171762795185046,-117.87070395731311,2.52330149,1.03
2019-07-10 20:42:09.760000+00:00,35.92009479518505,-117.31486648426467,2.48701064,1.27
2019-07-10 20:42:38.840000+00:00,35.91856079518505,-117.6549703723678,3.9459028099999998,0.93
2019-07-10 20:43:09.760000+00:00,36.10591479518505,-117.84807510170813,3.22008581,0.95
2019-07-10 20:43:16.000000+00:00,35.64163179518505,-117.44265431016139,6.827396300000001,0.59
2019-07-10 20:43:44.760000+00:00,35.780816795185046,-117.60208035917262,6.0289976,1.15
2019-07-10 20:44:12.600000+00:00,35.95455979518505,-117.3120780005326,5.32495511,1.68
2019-07-10 20:45:00.060000+00:00,35.647694795185046,-117.53555874646662,1.64506292,0.69
2019-07-10 20:45:37.120000+00:00,35.69746279518505,-117.52643133280861,3.82251392,1.15
2019-07-10 20:45:51.560000+00:00,35.67240579518505,-117.5409395260696,5.760445310000001,0.88
2019-07-10 20:46:24.440000+00:00,35.90018579518505,-117.6775120326713,4.2144551,0.8
2019-07-10 20:46:47.540000+00:00,35.61682779518505,-117.45931052657689,2.3418472400000003,0.69
2019-07-10 20:46:59.160000+00:00,35.53818979518505,-117.42019388636092,3.21282764,0.63
2019-07-10 20:47:09.900000+00:00,35.67339079518505,-117.70258459705097,1.6160302400000002,0.6
2019-07-10 20:47:33.120000+00:00,35.78722979518505,-117.6143848238508,5.7531871400000005,0.8
2019-07-10 20:47:50.160000+00:00,35.61147279518505,-117.41230514180079,4.60639628,1.13
2019-07-10 20:48:07.500000+00:00,35.82746779518505,-117.80658374280759,3.90961196,1.4
2019-07-10 20:48:27.200000+00:00,35.67682479518505,-117.49984284453998,7.509664280000001,1.51
2019-07-10 20:49:09.680000+00:00,35.58432479518505,-117.41202719268317,4.620912620000001,1.14
2019-07-10 20:49:37.240000+00:00,35.97752479518505,-117.67462867957182,2.98782437,1.89
2019-07-10 20:49:54.840000+00:00,35.79443179518505,-117.61830834587438,4.71526883,1.88
2019-07-10 20:50:08.960000+00:00,35.95457579518505,-117.67718200170174,3.57573614,1.26
2019-07-10 20:50:42.060000+00:00,35.89323579518505,-117.68158852627292,3.9604191500000003,1.94
2019-07-10 20:51:21.940000+00:00,35.60973479518505,-117.48098201694106,5.02011197,1.1
2019-07-10 20:51:50.400000+00:00,35.55560079518505,-117.4371711332573,4.25074595,2.52
2019-07-10 20:52:31.160000+00:00,35.81455679518505,-117.6371168055821,8.758069520000001,1.21
2019-07-10 20:53:11.520000+00:00,35.619565795185046,-117.4721607233514,2.1313603100000003,0.61
2019-07-10 20:53:13.640000+00:00,35.89266179518505,-117.65138848445729,8.627422460000002,0.87
2019-07-10 20:53:28.320000+00:00,35.60773779518505,-117.44656587348774,6.0289976,0.76
2019-07-10 20:53:48.840000+00:00,35.68117079518505,-117.49034615781716,3.9821936600000005,0.57
2019-07-10 20:53:51.040000+00:00,35.52389979518505,-117.36259986377684,10.25325254,0.98
2019-07-10 20:54:23.600000+00:00,35.65003879518505,-117.44876691518041,5.150759030000001,1.18
2019-07-10 20:54:38.040000+00:00,35.64914379518505,-117.44787985075882,5.223340730000001,2.27
2019-07-10 20:55:12.500000+00:00,35.59977479518505,-117.38988430161095,6.079804790000001,0.82
2019-07-10 20:55:49.000000+00:00,35.62722779518505,-117.57823227414517,7.618536830000001,1.05
2019-07-10 20:56:08.800000+00:00,35.79271479518505,-117.62137622140398,7.4080499,1.75
2019-07-10 20:56:28.580000+00:00,35.85912079518505,-117.69160404306766,8.61290612,0.89
2019-07-10 20:56:53.320000+00:00,35.693902795185046,-117.49077007597799,11.675853860000002,1.1
2019-07-10 20:57:27.940000+00:00,35.66325879518505,-117.55128186708036,9.621791750000002,1.37
2019-07-10 20:58:02.160000+00:00,35.68046679518505,-117.46718510706545,5.361245960000001,0.86
2019-07-10 20:58:12.680000+00:00,35.64247879518505,-117.51021637110532,7.858056440000001,0.85
2019-07-10 20:59:00.140000+00:00,35.55617879518505,-117.37056117466939,4.468491050000001,0.73
2019-07-10 20:59:10.120000+00:00,35.73810079518505,-117.55737426777438,2.57410868,0.84
2019-07-10 20:59:20.080000+00:00,35.61828379518505,-117.40605563121333,1.8265171699999998,0.73
2019-07-10 20:59:24.660000+00:00,35.96706779518505,-117.66753091479343,4.3305858200000005,0.79
2019-07-10 21:00:02.520000+00:00,35.76385679518505,-117.58720213098053,7.03788323,0.98
2019-07-10 21:00:32.600000+00:00,35.87222279518505,-117.73709599625768,6.55158584,0.99
2019-07-10 21:01:16.680000+00:00,35.92020879518505,-117.46833349258067,3.01685705,0.55
2019-07-10 21:01:36.480000+00:00,35.86492779518505,-117.68835746545946,6.44271329,2.84
2019-07-10 21:02:53.240000+00:00,36.119008795185046,-117.82830106599692,3.64831784,0.94
2019-07-10 21:03:12.720000+00:00,35.66277079518505,-117.47752683193112,3.11847143,0.81
2019-07-10 21:03:53.240000+00:00,35.97186879518505,-117.86054126586815,8.19919043,0.73
2019-07-10 21:03:58.200000+00:00,35.70821779518505,-117.55794210898546,4.91123942,0.6
2019-07-10 21:04:24.480000+00:00,35.70327779518505,-117.52491775241977,8.206448600000002,1.31
2019-07-10 21:04:43.040000+00:00,35.882086795185046,-117.39300571428538,4.345102160000001,0.74
2019-07-10 21:04:57.380000+00:00,35.66432879518505,-117.4685759441524,3.7063832,0.63
2019-07-10 21:05:17.140000+00:00,36.15981279518505,-117.8622640749516,2.95879169,1.46
2019-07-10 21:05:34.240000+00:00,36.09928979518505,-117.80927261405706,3.3362165299999997,1.19
2019-07-10 21:05:34.300000+00:00,35.67069679518505,-117.51807140292327,15.776719910000002,1.11
2019-07-10 21:05:51.520000+00:00,35.701149795185046,-117.56777259884903,7.778216570000001,1.0
2019-07-10 21:06:34.600000+00:00,35.67613779518505,-117.46772979502441,6.464487800000001,0.95
2019-07-10 21:06:55.540000+00:00,35.71031679518505,-117.54738726051612,4.874948570000001,1.05
2019-07-10 21:07:30.160000+00:00,35.66860579518505,-117.52923625226511,8.11209239,0.67
2019-07-10 21:07:39.120000+00:00,35.64888279518505,-117.4595898319727,2.56685051,0.88
2019-07-10 21:07:45.220000+00:00,35.91180279518505,-117.6711978795098,4.141873400000001,0.92
2019-07-10 21:08:12.660000+00:00,35.74138779518505,-117.66572450542627,6.014481260000001,0.83
2019-07-10 21:08:29.600000+00:00,35.620778795185046,-117.43437681053574,3.6338015,0.26
2019-07-10 21:08:41.720000+00:00,35.83961379518505,-117.66232162504637,5.782219820000001,0.85
2019-07-10 21:08:59.360000+00:00,35.84227079518505,-117.4411228181112,11.813759090000001,0.65
2019-07-10 21:09:18.600000+00:00,35.71578179518505,-117.53495265511816,7.10320676,0.75
2019-07-10 21:09:31.600000+00:00,36.03562679518505,-117.8472239360942,3.74267405,2.14
2019-07-10 21:10:04.880000+00:00,35.88584579518505,-117.70761298800538,3.93864464,1.34
2019-07-10 21:10:27.840000+00:00,35.62752879518505,-117.38917029578722,3.6555760100000003,1.21
2019-07-10 21:10:54.100000+00:00,35.97671079518505,-117.38529762002531,3.22008581,1.72
2019-07-10 21:11:26.120000+00:00,35.573512795185046,-117.59596141715195,3.0894387500000002,0.88
2019-07-10 21:11:55.080000+00:00,35.74332879518505,-117.58208164577972,2.95879169,0.29
2019-07-10 21:12:08.540000+00:00,35.47001779518505,-117.416698014494,1.73941913,0.42
2019-07-10 21:12:33.500000+00:00,35.64164879518505,-117.34254031138457,0.71601716,0.53
2019-07-10 21:13:23.900000+00:00,36.19177079518505,-117.87780143582594,6.464487800000001,1.08
2019-07-10 21:13:48.320000+00:00,35.61692479518505,-117.45640553354762,2.12410214,0.67
2019-07-10 21:14:15.700000+00:00,35.70847779518505,-117.55858512775448,7.6766021900000005,0.71
2019-07-10 21:14:42.520000+00:00,35.92016379518505,-117.70809548929803,4.678977980000001,0.69
2019-07-10 21:14:59.840000+00:00,35.56756379518505,-117.38720499061417,4.671719810000001,1.11
2019-07-10 21:15:12.640000+00:00,35.76244979518505,-117.59512102913602,2.98782437,0.97
2019-07-10 21:15:14.880000+00:00,35.61291679518505,-117.46677324554739,2.66120672,0.98
2019-07-10 21:15:31.700000+00:00,35.71685979518505,-117.67437373296806,5.1435008600000005,0.72
2019-07-10 21:15:45.760000+00:00,35.95033179518505,-117.28951069161846,3.2491184900000003,0.93
2019-07-10 21:16:05.840000+00:00,35.90268379518505,-117.69551321472574,8.22096494,1.63
2019-07-10 21:16:29.720000+00:00,35.54527379518505,-117.43091239355536,4.802366870000001,1.1
2019-07-10 21:16:45.700000+00:00,35.70731779518505,-117.53921704401762,3.02411522,0.76
2019-07-10 21:16:48.880000+00:00,35.88258279518505,-117.68538775039981,5.012853800000001,1.07
2019-07-10 21:16:57.720000+00:00,35.59944879518505,-117.40511827820346,3.22734398,0.57
2019-07-10 21:17:43.220000+00:00,35.59192479518505,-117.39528773806944,6.224968190000001,0.94
2019-07-10 21:17:50.580000+00:00,35.59664079518505,-117.35410907659889,3.4668635899999996,0.9
2019-07-10 21:18:28.360000+00:00,35.738897795185046,-117.60783032539436,14.027500940000001,0.88
2019-07-10 21:18:50.320000+00:00,35.60621979518505,-117.46976776445257,2.00071325,0.92
2019-07-10 21:19:03.820000+00:00,35.63978479518505,-117.44128717727365,5.666089100000001,0.83
2019-07-10 21:19:25.440000+00:00,35.63088579518505,-117.4798035371792,3.43783091,0.98
2019-07-10 21:20:07.000000+00:00,35.73014579518505,-117.73756669278315,10.079056460000002,0.79
2019-07-10 21:20:24.620000+00:00,36.00299679518505,-117.83761854413393,2.12410214,0.83
2019-07-10 21:20:35.360000+00:00,35.74357279518505,-117.56552166342429,5.056402820000001,1.02
2019-07-10 21:20:53.800000+00:00,35.78773379518505,-117.57700686037626,2.40717077,0.88
2019-07-10 21:21:02.820000+00:00,35.70529979518505,-117.54792389835578,3.1983113,0.8
2019-07-10 21:21:22.080000+00:00,35.680385795185046,-117.51655810122622,7.437082580000001,0.94
2019-07-10 21:21:35.440000+00:00,35.699269795185046,-117.66557546318907,8.315321149999999,0.76
2019-07-10 21:22:21.360000+00:00,35.70076679518505,-117.50908957121091,2.38539626,0.72
2019-07-10 21:22:46.760000+00:00,35.85805479518505,-117.69589296554169,6.37738976,0.87
2019-07-10 21:23:07.240000+00:00,35.66473979518505,-117.48038397375778,2.92250084,1.44
2019-07-10 21:23:24.960000+00:00,35.73073579518505,-117.67343873542086,9.71614796,0.9
2019-07-10 21:24:00.000000+00:00,35.93587479518505,-117.69975563582102,3.78622307,1.08
2019-07-10 21:24:23.960000+00:00,35.58113779518505,-117.37156396404062,4.80962504,0.85
2019-07-10 21:24:37.000000+00:00,35.61583479518505,-117.46269645521858,2.47975247,1.07
2019-07-10 21:25:11.040000+00:00,35.70411179518505,-117.5253488126112,8.48225906,1.24
2019-07-10 21:25:20.760000+00:00,35.73413679518505,-117.54245698122632,3.93138647,1.66
2019-07-10 21:26:00.720000+00:00,35.587575795185046,-117.37987342595427,4.497523730000001,0.75
2019-07-10 21:26:21.160000+00:00,35.72603579518505,-117.51316839579883,6.645942050000001,0.62
2019-07-10 21:26:36.960000+00:00,35.82291079518505,-117.6474364119411,5.774961650000001,1.1
2019-07-10 21:26:37.560000+00:00,35.94594979518505,-117.72516337152057,3.57573614,1.6
2019-07-10 21:27:09.380000+00:00,35.90810379518505,-117.65392860981298,3.7789649,0.81
2019-07-10 21:27:32.720000+00:00,35.82389179518505,-117.6641274831615,7.132239440000001,0.71
2019-07-10 21:27:32.820000+00:00,35.60891779518505,-117.47276295825064,6.943527020000001,1.34
2019-07-10 21:28:28.800000+00:00,35.62721979518505,-117.52155927356996,8.89597475,0.77
2019-07-10 21:28:38.000000+00:00,35.855910795185046,-117.6874128096294,5.898350540000001,1.15
2019-07-10 21:29:26.480000+00:00,35.85374179518505,-117.6867446519159,6.087062960000001,0.68
2019-07-10 21:29:56.120000+00:00,35.74948179518505,-117.5654480907913,7.4661152600000005,0.88
2019-07-10 21:30:14.240000+00:00,35.93617579518505,-117.74619165779542,4.01122634,0.8
2019-07-10 21:30:18.280000+00:00,35.65347279518505,-117.48291416238426,3.6555760100000003,2.42
2019-07-10 21:31:26.540000+00:00,35.78777879518505,-117.61261886363751,8.66371331,0.85
2019-07-10 21:31:45.040000+00:00,35.60951179518505,-117.4010180009213,2.87169365,0.59
2019-07-10 21:32:07.580000+00:00,35.67804179518505,-117.57972593225948,12.394412690000001,0.73
2019-07-10 21:32:26.660000+00:00,35.83508479518505,-117.66816429601535,6.1523864900000005,0.64
2019-07-10 21:32:47.920000+00:00,35.80449479518505,-117.62799307558319,6.718523750000001,0.93
2019-07-10 21:33:11.600000+00:00,35.57354979518505,-117.31572841980523,4.37413484,0.46
2019-07-10 21:33:21.500000+00:00,35.82827379518505,-117.65474480133595,5.578991060000001,0.66
2019-07-10 21:33:49.040000+00:00,35.71897979518505,-117.45289788608014,7.930638140000001,0.94
2019-07-10 21:34:09.180000+00:00,35.70646379518505,-117.53997298237303,4.265262290000001,0.51
2019-07-10 21:34:31.860000+00:00,35.58397879518505,-117.41349116785861,4.62817079,1.49
2019-07-10 21:34:49.640000+00:00,35.69613279518505,-117.53085023685257,8.09757605,1.13
2019-07-10 21:35:07.360000+00:00,35.93204179518505,-117.6310463560227,10.035507440000002,0.89
2019-07-10 21:35:35.240000+00:00,35.66241679518505,-117.47357180643402,4.58462177,1.0
2019-07-10 21:35:41.440000+00:00,35.67275179518505,-117.51442555100276,7.64756951,1.03
2019-07-10 21:36:11.500000+00:00,35.63429579518505,-117.45972678242319,4.678977980000001,0.61
2019-07-10 21:36:48.880000+00:00,35.76210779518505,-117.59475400438171,9.06291266,1.18
2019-07-10 21:36:59.280000+00:00,35.70755879518505,-117.50350706141428,6.674974730000001,1.04
2019-07-10 21:37:36.680000+00:00,36.03091079518505,-117.71878959014686,2.66846489,1.73
2019-07-10 21:38:05.600000+00:00,35.363230795185046,-117.8180164159124,5.404794980000001,1.21
2019-07-10 21:38:29.320000+00:00,35.63409279518505,-117.43373476782247,5.3467296200000005,1.06
2019-07-10 21:38:43.160000+00:00,35.78906879518505,-117.61040595712964,5.4410858300000005,0.82
2019-07-10 21:38:53.700000+00:00,35.88796179518505,-117.43481114210901,8.445968210000002,0.62
2019-07-10 21:39:29.360000+00:00,35.75527579518505,-117.58262050996207,5.81851067,1.17
2019-07-10 21:39:58.720000+00:00,35.57579979518505,-117.34875258116108,3.7136413700000004,1.54
2019-07-10 21:39:58.920000+00:00,35.76258779518505,-117.58966803912472,7.89434729,1.16
2019-07-10 21:40:29.320000+00:00,35.70189379518505,-117.50986265253923,5.063660990000001,0.79
2019-07-10 21:40:58.120000+00:00,35.57029479518505,-117.5142641864088,8.91049109,3.13
2019-07-10 21:41:39.460000+00:00,35.65400579518505,-117.51685720075716,8.60564795,1.54
2019-07-10 21:42:16.500000+00:00,36.15420179518505,-117.86266266082745,3.47412176,1.45
2019-07-10 21:42:19.920000+00:00,35.77776479518505,-117.58035113808008,2.0370041,0.86
2019-07-10 21:42:32.140000+00:00,35.54909879518505,-117.31375766748833,3.72089954,1.33
2019-07-10 21:42:58.920000+00:00,35.94415879518505,-117.3607022407109,3.4886380999999997,1.17
2019-07-10 21:43:04.800000+00:00,35.91898379518505,-117.65458040322248,3.96767732,1.16
2019-07-10 21:43:55.780000+00:00,35.76280779518505,-117.57338405504888,6.602393030000001,0.78
2019-07-10 21:44:03.640000+00:00,35.82482279518505,-117.6326005507551,3.3362165299999997,0.76
2019-07-10 21:44:37.720000+00:00,35.68146779518505,-117.50341517922857,7.741925720000001,2.33
2019-07-10 21:45:35.560000+00:00,35.65662279518505,-117.34359138918062,4.15638974,0.84
2019-07-10 21:45:45.440000+00:00,35.97322379518505,-117.38848736496804,3.49589627,1.09
2019-07-10 21:46:12.220000+00:00,35.76509379518505,-117.57724122052556,7.988703500000001,0.83
2019-07-10 21:46:28.040000+00:00,35.60378279518505,-117.40469558942438,3.99671,0.82
2019-07-10 21:46:41.200000+00:00,35.70832779518505,-117.50174911692618,5.274147920000001,1.47
2019-07-10 21:47:11.560000+00:00,35.97929879518505,-117.37763980935347,6.580618520000001,0.81
2019-07-10 21:47:19.300000+00:00,35.52874979518505,-117.37511721075914,7.415308070000002,0.75
2019-07-10 21:47:27.600000+00:00,35.73736379518505,-117.56309521449417,6.457229630000001,0.71
2019-07-10 21:47:48.020000+00:00,36.17113679518505,-117.88310591107772,2.87169365,1.23
2019-07-10 21:47:54.280000+00:00,35.63228979518505,-117.43488963814856,4.9402721000000005,0.72
2019-07-10 21:48:03.440000+00:00,35.87258879518505,-117.69473802289357,7.662085850000001,0.53
2019-07-10 21:48:07.160000+00:00,35.504705795185046,-117.47635249140009,2.3273309,0.48
2019-07-10 21:48:19.160000+00:00,35.88643979518505,-117.71857503126346,4.4322002000000005,0.59
2019-07-10 21:48:43.880000+00:00,35.67951879518505,-117.66842203872643,1.59425573,0.49
2019-07-10 21:48:44.600000+00:00,35.55961679518505,-117.39537442101704,4.163647910000001,0.84
2019-07-10 21:49:14.360000+00:00,36.08325379518505,-117.8468044343442,2.9370171800000002,0.72
2019-07-10 21:49:19.520000+00:00,35.65702079518505,-117.48416741783868,3.07492241,1.96
2019-07-10 21:49:56.060000+00:00,35.53467379518505,-117.36701963469109,7.132239440000001,1.37
2019-07-10 21:50:07.540000+00:00,35.82697179518505,-117.6524987067913,5.680605440000001,1.56
2019-07-10 21:50:20.360000+00:00,35.819842795185046,-117.58915118922715,2.87895182,1.31
2019-07-10 21:50:56.800000+00:00,36.16930979518505,-117.88236577614654,2.8426609700000003,1.76
2019-07-10 21:51:26.800000+00:00,35.63228579518505,-117.46215263786088,4.845915890000001,1.42
2019-07-10 21:51:46.560000+00:00,35.94413479518505,-117.69824223895809,3.39428189,1.25
2019-07-10 21:52:00.760000+00:00,35.67618179518505,-117.48472979819566,1.7829681499999999,1.05
2019-07-10 21:52:25.240000+00:00,35.91205879518505,-117.70852689817677,4.468491050000001,3.01
2019-07-10 21:53:04.480000+00:00,35.56470779518505,-117.51453978588611,9.40404665,1.88
2019-07-10 21:53:22.360000+00:00,35.743186795185046,-117.55968663551128,7.799991080000001,1.22
