core_label,radius_km,window_label,window_n,window_step,exploratory,mc_mode,delta_m,fixed_mc,bootstrap_samples,window_index,start_idx,end_idx_exclusive,start_time,end_time,center_time,median_time,hours_since_mw64,event_count,magnitude_min,magnitude_max,seed,b_value,mc,n_ge_mc,status,bootstrap_valid_count,bootstrap_mean,bootstrap_median,bootstrap_std,bootstrap_ci_low,bootstrap_ci_high,bootstrap_ci_width,bootstrap_mc_median,bootstrap_n_ge_mc_median,reliability_label
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,30,300,350,2019-07-04 21:59:15.240000+00:00,2019-07-04 22:54:12.440000+00:00,2019-07-04 22:27:51.080000+00:00,2019-07-04 22:27:51.080000+00:00,4.900566666666667,50,0.99,3.56,20751217,0.6496884140344363,1.54,23,ok,980,0.7244073581955357,0.6800064751224606,0.33863132159389003,0.4616323601281658,1.1127973726381606,0.6511650125099948,1.5899999999999999,20.0,highly_unreliable
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,31,310,360,2019-07-04 22:07:19.940000+00:00,2019-07-04 23:04:34.580000+00:00,2019-07-04 22:38:47.160000+00:00,2019-07-04 22:38:47.160000+00:00,5.082811111111111,50,0.99,3.25,20751234,0.8845407227904086,1.38,30,ok,973,0.8937946080233085,0.8360113431124926,0.32965783940162047,0.578787550774311,1.5338104605415275,0.9550229097672165,1.54,22.0,exploratory
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,32,320,370,2019-07-04 22:22:26.640000+00:00,2019-07-04 23:09:28.520000+00:00,2019-07-04 22:50:09.900000+00:00,2019-07-04 22:50:09.900000+00:00,5.272461111111111,50,0.99,3.25,20751251,0.7996441912385784,1.38,32,ok,980,0.8891605548650415,0.8131505165519683,0.32019063598376263,0.5961780147760776,1.6129700739206831,1.0167920591446056,1.5899999999999999,21.0,exploratory
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,33,330,380,2019-07-04 22:34:27.820000+00:00,2019-07-04 23:21:07.620000+00:00,2019-07-04 22:59:54.560000+00:00,2019-07-04 22:59:54.560000+00:00,5.434866666666667,50,0.99,3.6,20751268,0.7354651659524866,1.38,29,ok,977,0.7954252155525698,0.7577098304338679,0.21899331178071424,0.5166617986172405,1.3024996188112805,0.78583782019404,1.54,22.0,highly_unreliable
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,34,340,390,2019-07-04 22:46:39.560000+00:00,2019-07-04 23:28:21.120000+00:00,2019-07-04 23:07:10.460000+00:00,2019-07-04 23:07:10.460000+00:00,5.555949999999999,50,0.99,3.6,20751285,0.874447961568032,1.38,30,ok,989,0.9511107300121895,0.906071421373722,0.2678723724599275,0.6204069842928914,1.594134969717953,0.9737279854250616,1.54,22.0,exploratory
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,35,350,400,2019-07-04 22:54:39.140000+00:00,2019-07-04 23:39:09.880000+00:00,2019-07-04 23:16:49.500000+00:00,2019-07-04 23:16:49.500000+00:00,5.716794444444444,50,0.71,3.6,20751302,0.8683697963137237,1.38,35,ok,986,0.9853072224937449,0.908877360840052,0.3649225294190488,0.5590406288352461,1.8484526773179881,1.289412048482742,1.51,26.0,exploratory
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,36,360,410,2019-07-04 23:05:09.440000+00:00,2019-07-04 23:49:30.200000+00:00,2019-07-04 23:26:14.480000+00:00,2019-07-04 23:26:14.480000+00:00,5.873733333333333,50,0.71,3.6,20751319,0.7608273093696698,1.3,36,ok,972,0.9705964288935391,0.8664170103713325,0.41465347601332714,0.5489134541605548,2.2036259288925266,1.654712474731972,1.54,26.0,exploratory
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,37,370,420,2019-07-04 23:11:34.320000+00:00,2019-07-05 00:01:47.600000+00:00,2019-07-04 23:33:02.820000+00:00,2019-07-04 23:33:02.820000+00:00,5.987161111111111,50,0.71,3.6,20751336,0.8464982817042848,1.3,31,ok,970,0.9500834092762019,0.8879034777056485,0.34423773315526335,0.5726238565177995,1.7903501459223063,1.217726289404507,1.3399999999999999,26.0,exploratory
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,38,380,430,2019-07-04 23:22:19.420000+00:00,2019-07-05 00:09:20.460000+00:00,2019-07-04 23:46:12.220000+00:00,2019-07-04 23:46:12.220000+00:00,6.206438888888889,50,0.71,2.59,20751353,0.962084081432493,1.3,28,ok,960,1.0963229610961502,0.9805068643954207,0.6601107621290958,0.6855214701278688,2.2862882959504254,1.6007668258225567,1.42,23.0,highly_unreliable
mw64,5,exploratory_N50_step10,50,10,True,dynamic,0.01,1.5,1000,39,390,440,2019-07-04 23:28:37.560000+00:00,2019-07-05 00:21:38.440000+00:00,2019-07-04 23:56:55.540000+00:00,2019-07-04 23:56:55.540000+00:00,6.385138888888889,50,0.58,2.59,20751370,1.0919979408157492,1.43,22,ok,978,1.1027100457278751,0.9958883511615843,0.6745226403631764,0.6500155645166247,1.791480782647545,1.1414652181309202,1.43,21.0,highly_unreliable
