cell_id,ix,iy,x_left_km,x_right_km,y_bottom_km,y_top_km,x_center_km,y_center_km,total_events,first_event_bin_index,first_event_count,onset_bin_index,onset_count,future_active_bins,window_cumulative_count,quality_flag,first_event_time_hr_from_64,onset_time_hr_from_64,onset_time_min_from_64,distance_to_mw64_km,distance_to_mw71_km,alongstrike_km_from_mw64,crossstrike_km_from_axis,axis_length_mw64_to_mw71_km,onset_detected_flag,mw71_side_flag,longitude_center,latitude_center
5987,74,73,465.0,465.5,3959.5,3960.0,465.25,3959.75,0,,0,,,,,inactive,,,,13.069656827756667,18.83948761217289,-1.6783885031537853,-12.961440569157723,11.993749290966345,0,0,,
5988,75,73,465.5,466.0,3959.5,3960.0,465.75,3959.75,0,,0,,,,,inactive,,,,13.453534234643024,19.33934342488075,-2.0495091841397706,-13.296506891166512,11.993749290966345,0,0,,
5989,76,73,466.0,466.5,3959.5,3960.0,466.25,3959.75,0,,0,,,,,inactive,,,,13.844827092098233,19.839206504337337,-2.420629865125755,-13.631573213175304,11.993749290966345,0,0,,
5990,77,73,466.5,467.0,3959.5,3960.0,466.75,3959.75,0,,0,,,,,inactive,,,,14.242924243900289,20.33907631476915,-2.7917505461117402,-13.966639535184093,11.993749290966345,0,0,,
5991,78,73,467.0,467.5,3959.5,3960.0,467.25,3959.75,0,,0,,,,,inactive,,,,14.647270900234895,20.83895237180281,-3.1628712270977255,-14.301705857192886,11.993749290966345,0,0,,
5992,79,73,467.5,468.0,3959.5,3960.0,467.75,3959.75,0,,0,,,,,inactive,,,,15.05736360164864,21.338834236446203,-3.5339919080837108,-14.636772179201675,11.993749290966345,0,0,,
5993,80,73,468.0,468.5,3959.5,3960.0,468.25,3959.75,0,,0,,,,,inactive,,,,15.472745471946428,21.83872150989593,-3.905112589069696,-14.971838501210467,11.993749290966345,0,0,,
5994,0,74,428.0,428.5,3960.0,3960.5,428.25,3960.25,0,,0,,,,,inactive,,,,28.524013080642632,18.191351773235773,26.1196082118179,11.462346578506807,11.993749290966345,0,1,,
5995,1,74,428.5,429.0,3960.0,3960.5,428.75,3960.25,0,,0,,,,,inactive,,,,28.049972834782878,17.692065734500055,25.748487530831916,11.127280256498015,11.993749290966345,0,1,,
5996,2,74,429.0,429.5,3960.0,3960.5,429.25,3960.25,0,,0,,,,,inactive,,,,27.57684952708418,17.19282119287389,25.37736684984593,10.792213934489226,11.993749290966345,0,1,,
5997,3,74,429.5,430.0,3960.0,3960.5,429.75,3960.25,0,,0,,,,,inactive,,,,27.104691174164447,16.693621871433297,25.006246168859946,10.457147612480433,11.993749290966345,0,1,,
5998,4,74,430.0,430.5,3960.0,3960.5,430.25,3960.25,0,,0,,,,,inactive,,,,26.633549096097077,16.194471951955045,24.635125487873964,10.122081290471645,11.993749290966345,0,1,,
5999,5,74,430.5,431.0,3960.0,3960.5,430.75,3960.25,0,,0,,,,,inactive,,,,26.16347819502596,15.695376147736036,24.26400480688798,9.787014968462852,11.993749290966345,0,1,,
6000,6,74,431.0,431.5,3960.0,3960.5,431.25,3960.25,0,,0,,,,,inactive,,,,25.694537261234814,15.196339790725393,23.892884125901993,9.451948646454063,11.993749290966345,0,1,,
6001,7,74,431.5,432.0,3960.0,3960.5,431.75,3960.25,0,,0,,,,,inactive,,,,25.226789309707442,14.697368936358863,23.521763444916008,9.116882324445271,11.993749290966345,0,1,,
6002,8,74,432.0,432.5,3960.0,3960.5,432.25,3960.25,0,,0,,,,,inactive,,,,24.76030195057716,14.198470490433433,23.150642763930023,8.781816002436479,11.993749290966345,0,1,,
6003,9,74,432.5,433.0,3960.0,3960.5,432.75,3960.25,0,,0,,,,,inactive,,,,24.29514779726891,13.699652363617538,22.779522082944037,8.44674968042769,11.993749290966345,0,1,,
6004,10,74,433.0,433.5,3960.0,3960.5,433.25,3960.25,0,,0,,,,,inactive,,,,23.83140491659117,13.200923660874423,22.408401401958052,8.111683358418897,11.993749290966345,0,1,,
6005,11,74,433.5,434.0,3960.0,3960.5,433.75,3960.25,0,,0,,,,,inactive,,,,23.369157325541526,12.702294915348832,22.037280720972067,7.776617036410108,11.993749290966345,0,1,,
6006,12,74,434.0,434.5,3960.0,3960.5,434.25,3960.25,0,,0,,,,,inactive,,,,22.90849554015489,12.20377837936921,21.66616003998608,7.441550714401317,11.993749290966345,0,1,,
6007,13,74,434.5,435.0,3960.0,3960.5,434.75,3960.25,0,,0,,,,,inactive,,,,22.449517182351205,11.70538838949917,21.295039359000096,7.1064843923925265,11.993749290966345,0,1,,
6008,14,74,435.0,435.5,3960.0,3960.5,435.25,3960.25,0,,0,,,,,inactive,,,,21.99232765143488,11.207141828552208,20.92391867801411,6.771418070383736,11.993749290966345,0,1,,
6009,15,74,435.5,436.0,3960.0,3960.5,435.75,3960.25,0,,0,,,,,inactive,,,,21.53704086766454,10.709058715944511,20.552797997028126,6.436351748374945,11.993749290966345,0,1,,
6010,16,74,436.0,436.5,3960.0,3960.5,436.25,3960.25,0,,0,,,,,inactive,,,,21.083780096150644,10.211162969897686,20.18167731604214,6.101285426366155,11.993749290966345,0,1,,
6011,17,74,436.5,437.0,3960.0,3960.5,436.75,3960.25,0,,0,,,,,inactive,,,,20.63267886025039,9.713483402676523,19.810556635056155,5.766219104357364,11.993749290966345,0,1,,
6012,18,74,437.0,437.5,3960.0,3960.5,437.25,3960.25,0,,0,,,,,inactive,,,,20.183881954609443,9.216055036203661,19.43943595407017,5.4311527823485735,11.993749290966345,0,1,,
6013,19,74,437.5,438.0,3960.0,3960.5,437.75,3960.25,0,,0,,,,,inactive,,,,19.737546569039278,8.718920864797287,19.068315273084185,5.096086460339783,11.993749290966345,0,1,,
6014,20,74,438.0,438.5,3960.0,3960.5,438.25,3960.25,0,,0,,,,,inactive,,,,19.29384353550063,8.222134252300922,18.697194592098203,4.761020138330992,11.993749290966345,0,1,,
6015,21,74,438.5,439.0,3960.0,3960.5,438.75,3960.25,0,,0,,,,,inactive,,,,18.852958711559438,7.72576224583197,18.326073911112218,4.4259538163222,11.993749290966345,0,1,,
6016,22,74,439.0,439.5,3960.0,3960.5,439.25,3960.25,0,,0,,,,,inactive,,,,18.415094514749313,7.229890240894756,17.954953230126232,4.090887494313409,11.993749290966345,0,1,,
6017,23,74,439.5,440.0,3960.0,3960.5,439.75,3960.25,0,,0,,,,,inactive,,,,17.98047162325103,6.734628684021697,17.583832549140247,3.7558211723046186,11.993749290966345,0,1,,
6018,24,74,440.0,440.5,3960.0,3960.5,440.25,3960.25,0,,0,,,,,inactive,,,,17.549330859093203,6.240122925705101,17.212711868154262,3.420754850295828,11.993749290966345,0,1,,
6019,25,74,440.5,441.0,3960.0,3960.5,440.75,3960.25,0,,0,,,,,inactive,,,,17.121935270561746,5.746568084010924,16.841591187168277,3.0856885282870374,11.993749290966345,0,1,,
6020,26,74,441.0,441.5,3960.0,3960.5,441.25,3960.25,1,21.0,1,,,,,insufficient_data,10.5,,,16.69857243050111,5.254232138042205,16.47047050618229,2.750622206278247,11.993749290966345,0,1,-117.64736048356994,35.78253379518505
6021,27,74,441.5,442.0,3960.0,3960.5,441.75,3960.25,0,,0,,,,,inactive,,,,16.279556966455726,4.76349304362861,16.099349825196306,2.415555884269456,11.993749290966345,0,1,,
6022,28,74,442.0,442.5,3960.0,3960.5,442.25,3960.25,1,45.0,1,,,,,insufficient_data,22.5,,,15.865233336811109,4.274900769954869,15.72822914421032,2.0804895622606656,11.993749290966345,0,1,-117.63840862036842,35.78442179518505
6023,29,74,442.5,443.0,3960.0,3960.5,442.75,3960.25,0,,0,,,,,inactive,,,,15.455978863819913,3.7892858442222757,15.357108463224336,1.745423240251875,11.993749290966345,0,1,,
6024,30,74,443.0,443.5,3960.0,3960.5,443.25,3960.25,0,,0,,,,,inactive,,,,15.05220702907827,3.3079597678154897,14.98598778223835,1.4103569182430844,11.993749290966345,0,1,,
6025,31,74,443.5,444.0,3960.0,3960.5,443.75,3960.25,1,58.0,1,,,,,insufficient_data,29.0,,,14.654371028932584,2.833109324002251,14.614867101252365,1.0752905962342938,11.993749290966345,0,1,-117.62205859326856,35.784047795185046
6026,32,74,444.0,444.5,3960.0,3960.5,444.25,3960.25,0,,0,,,,,inactive,,,,14.262967575543458,2.3686323180289253,14.24374642026638,0.7402242742255032,11.993749290966345,0,1,,
6027,33,74,444.5,445.0,3960.0,3960.5,444.75,3960.25,0,,0,,,,,inactive,,,,13.878540912804537,1.9220639100388064,13.872625739280394,0.4051579522167117,11.993749290966345,0,1,,
6028,34,74,445.0,445.5,3960.0,3960.5,445.25,3960.25,4,36.0,2,,,,,ambiguous,18.0,,,13.501686993697298,1.5093840765478646,13.50150505829441,0.07009163020792109,11.993749290966345,0,1,-117.60436711460798,35.78406179518505
6029,35,74,445.5,446.0,3960.0,3960.5,445.75,3960.25,7,25.0,1,39.0,2.0,2.0,3.0,robust,12.5,19.5,1170.0,13.133057735468924,1.1671122083153938,13.130384377308424,-0.2649746918008695,11.993749290966345,1,1,-117.60224257116876,35.78414979518505
6030,36,74,446.0,446.5,3960.0,3960.5,446.25,3960.25,1,46.0,1,,,,,insufficient_data,23.0,,,12.773365229670116,0.9726569400674734,12.759263696322439,-0.6000410138096601,11.993749290966345,0,1,-117.5945195339984,35.78322979518505
6031,37,74,446.5,447.0,3960.0,3960.5,446.75,3960.25,0,,0,,,,,inactive,,,,12.423385734087583,1.0148754304465184,12.388143015336453,-0.9351073358184507,11.993749290966345,0,1,,
6032,38,74,447.0,447.5,3960.0,3960.5,447.25,3960.25,0,,0,,,,,inactive,,,,12.083963211848845,1.2703868527289595,12.017022334350468,-1.2701736578272413,11.993749290966345,0,1,,
6033,39,74,447.5,448.0,3960.0,3960.5,447.75,3960.25,2,49.0,1,,,,,insufficient_data,24.5,,,11.756012109244429,1.6424960797058776,11.645901653364485,-1.605239979836032,11.993749290966345,0,1,-117.57781672725133,35.78589679518505
6034,40,74,448.0,448.5,3960.0,3960.5,448.25,3960.25,0,,0,,,,,inactive,,,,11.440518979490703,2.069227872447054,11.2747809723785,-1.9403063018448226,11.993749290966345,0,1,,
6035,41,74,448.5,449.0,3960.0,3960.5,448.75,3960.25,1,60.0,1,,,,,insufficient_data,30.0,,,11.1385424687197,2.5230169647416854,10.903660291392514,-2.275372623853614,11.993749290966345,0,1,-117.56646857971882,35.78386079518505
6036,42,74,449.0,449.5,3960.0,3960.5,449.25,3960.25,0,,0,,,,,inactive,,,,10.851211090696639,2.9915757086587216,10.532539610406529,-2.6104389458624047,11.993749290966345,0,1,,
6037,43,74,449.5,450.0,3960.0,3960.5,449.75,3960.25,0,,0,,,,,inactive,,,,10.579718140964017,3.4689243054439105,10.161418929420543,-2.9455052678711953,11.993749290966345,0,1,,
6038,44,74,450.0,450.5,3960.0,3960.5,450.25,3960.25,1,32.0,1,,,,,insufficient_data,16.0,,,10.325313058189979,3.9518788510229035,9.790298248434558,-3.280571589879986,11.993749290966345,0,1,-117.54936273710646,35.78603279518505
6039,45,74,450.5,451.0,3960.0,3960.5,450.75,3960.25,0,,0,,,,,inactive,,,,10.089288555543144,4.43860981270315,9.419177567448575,-3.6156379118887765,11.993749290966345,0,1,,
6040,46,74,451.0,451.5,3960.0,3960.5,451.25,3960.25,2,12.0,1,,,,,insufficient_data,6.0,,,9.872962947585656,4.927998344732603,9.04805688646259,-3.950704233897567,11.993749290966345,0,1,-117.54181860475532,35.784206295185044
6041,47,74,451.5,452.0,3960.0,3960.5,451.75,3960.25,0,,0,,,,,inactive,,,,9.677657318369183,5.419324524509476,8.676936205476604,-4.285770555906359,11.993749290966345,0,1,,
6042,48,74,452.0,452.5,3960.0,3960.5,452.25,3960.25,0,,0,,,,,inactive,,,,9.504667536488059,5.912105286462044,8.305815524490619,-4.620836877915149,11.993749290966345,0,1,,
6043,49,74,452.5,453.0,3960.0,3960.5,452.75,3960.25,1,4.0,1,,,,,insufficient_data,2.0,,,9.355231626558231,6.4060049589798975,7.934694843504634,-4.95590319992394,11.993749290966345,0,1,-117.52112351660908,35.78298979518505
6044,50,74,453.0,453.5,3960.0,3960.5,453.25,3960.25,0,,0,,,,,inactive,,,,9.23049362677537,6.900783299795584,7.563574162518648,-5.29096952193273,11.993749290966345,0,1,,
6045,51,74,453.5,454.0,3960.0,3960.5,453.75,3960.25,0,,0,,,,,inactive,,,,9.131465731268234,7.396263973588301,7.192453481532663,-5.626035843941521,11.993749290966345,0,1,,
6046,52,74,454.0,454.5,3960.0,3960.5,454.25,3960.25,0,,0,,,,,inactive,,,,9.05899112532469,7.892314703764846,6.821332800546678,-5.961102165950312,11.993749290966345,0,1,,
6047,53,74,454.5,455.0,3960.0,3960.5,454.75,3960.25,0,,0,,,,,inactive,,,,9.013710335710643,8.388834364768766,6.4502121195606925,-6.296168487959102,11.993749290966345,0,1,,
6048,54,74,455.0,455.5,3960.0,3960.5,455.25,3960.25,0,,0,,,,,inactive,,,,8.996034005242656,8.885744347874743,6.079091438574707,-6.631234809967893,11.993749290966345,0,1,,
6049,55,74,455.5,456.0,3960.0,3960.5,455.75,3960.25,0,,0,,,,,inactive,,,,9.006124673291371,9.382982640506723,5.707970757588723,-6.966301131976683,11.993749290966345,0,0,,
6050,56,74,456.0,456.5,3960.0,3960.5,456.25,3960.25,0,,0,,,,,inactive,,,,9.043889397723358,9.880499676044382,5.336850076602738,-7.301367453985474,11.993749290966345,0,0,,
6051,57,74,456.5,457.0,3960.0,3960.5,456.75,3960.25,0,,0,,,,,inactive,,,,9.108983985365127,10.378255367092088,4.965729395616752,-7.636433775994265,11.993749290966345,0,0,,
6052,58,74,457.0,457.5,3960.0,3960.5,457.25,3960.25,0,,0,,,,,inactive,,,,9.200828389499705,10.876216947120827,4.594608714630767,-7.971500098003056,11.993749290966345,0,0,,
6053,59,74,457.5,458.0,3960.0,3960.5,457.75,3960.25,0,,0,,,,,inactive,,,,9.318631705374406,11.374357375126776,4.223488033644783,-8.306566420011846,11.993749290966345,0,0,,
6054,60,74,458.0,458.5,3960.0,3960.5,458.25,3960.25,0,,0,,,,,inactive,,,,9.46142434667183,11.872654139381112,3.852367352658797,-8.641632742020636,11.993749290966345,0,0,,
6055,61,74,458.5,459.0,3960.0,3960.5,458.75,3960.25,0,,0,,,,,inactive,,,,9.628094540207831,12.37108834863069,3.481246671672812,-8.976699064029429,11.993749290966345,0,0,,
6056,62,74,459.0,459.5,3960.0,3960.5,459.25,3960.25,0,,0,,,,,inactive,,,,9.817426255519582,12.869644033379037,3.110125990686827,-9.311765386038218,11.993749290966345,0,0,,
6057,63,74,459.5,460.0,3960.0,3960.5,459.75,3960.25,0,,0,,,,,inactive,,,,10.028136022708836,13.36830760276525,2.7390053097008416,-9.64683170804701,11.993749290966345,0,0,,
6058,64,74,460.0,460.5,3960.0,3960.5,460.25,3960.25,0,,0,,,,,inactive,,,,10.258906661888291,13.867067418110212,2.3678846287148567,-9.9818980300558,11.993749290966345,0,0,,
6059,65,74,460.5,461.0,3960.0,3960.5,460.75,3960.25,0,,0,,,,,inactive,,,,10.50841661263586,14.36591345493479,1.996763947728872,-10.316964352064591,11.993749290966345,0,0,,
6060,66,74,461.0,461.5,3960.0,3960.5,461.25,3960.25,0,,0,,,,,inactive,,,,10.775364193942899,14.864837032774325,1.6256432667428866,-10.652030674073382,11.993749290966345,0,0,,
6061,67,74,461.5,462.0,3960.0,3960.5,461.75,3960.25,0,,0,,,,,inactive,,,,11.058486664977812,15.363830597451976,1.2545225857569013,-10.987096996082172,11.993749290966345,0,0,,
6062,68,74,462.0,462.5,3960.0,3960.5,462.25,3960.25,0,,0,,,,,inactive,,,,11.356574357035552,15.862887544311222,0.8834019047709161,-11.322163318090963,11.993749290966345,0,0,,
6063,69,74,462.5,463.0,3960.0,3960.5,462.75,3960.25,0,,0,,,,,inactive,,,,11.668480403817064,16.36200207369889,0.5122812237849308,-11.657229640099754,11.993749290966345,0,0,,
6064,70,74,463.0,463.5,3960.0,3960.5,463.25,3960.25,0,,0,,,,,inactive,,,,11.993126729158172,16.86116907204211,0.14116054279894552,-11.992295962108544,11.993749290966345,0,0,,
6065,71,74,463.5,464.0,3960.0,3960.5,463.75,3960.25,0,,0,,,,,inactive,,,,12.329506987265695,17.360384013386682,-0.22996013818703886,-12.327362284117335,11.993749290966345,0,0,,
6066,72,74,464.0,464.5,3960.0,3960.5,464.25,3960.25,0,,0,,,,,inactive,,,,12.676687120711742,17.859642877406998,-0.6010808191730241,-12.662428606126126,11.993749290966345,0,0,,
6067,73,74,464.5,465.0,3960.0,3960.5,464.75,3960.25,0,,0,,,,,inactive,,,,13.033804132478144,18.35894208076209,-0.9722015001590094,-12.997494928134916,11.993749290966345,0,0,,
6068,74,74,465.0,465.5,3960.0,3960.5,465.25,3960.25,0,,0,,,,,inactive,,,,13.400063580863701,18.85827841933191,-1.3433221811449947,-13.332561250143709,11.993749290966345,0,0,,
6069,75,74,465.5,466.0,3960.0,3960.5,465.75,3960.25,0,,0,,,,,inactive,,,,13.774736214482479,19.3576490193748,-1.71444286213098,-13.667627572152497,11.993749290966345,0,0,,
6070,76,74,466.0,466.5,3960.0,3960.5,466.25,3960.25,0,,0,,,,,inactive,,,,14.157154077919772,19.857051296040027,-2.0855635431169643,-14.00269389416129,11.993749290966345,0,0,,
6071,77,74,466.5,467.0,3960.0,3960.5,466.75,3960.25,0,,0,,,,,inactive,,,,14.546706341758117,20.356482917975477,-2.4566842241029496,-14.337760216170079,11.993749290966345,0,0,,
6072,78,74,467.0,467.5,3960.0,3960.5,467.25,3960.25,0,,0,,,,,inactive,,,,14.94283504562408,20.855941777011413,-2.827804905088935,-14.672826538178871,11.993749290966345,0,0,,
6073,79,74,467.5,468.0,3960.0,3960.5,467.75,3960.25,0,,0,,,,,inactive,,,,15.345030889773946,21.355425962091054,-3.19892558607492,-15.00789286018766,11.993749290966345,0,0,,
6074,80,74,468.0,468.5,3960.0,3960.5,468.25,3960.25,0,,0,,,,,inactive,,,,15.752829168612918,21.854933736770175,-3.5700462670609054,-15.342959182196452,11.993749290966345,0,0,,
6075,0,75,428.0,428.5,3960.5,3961.0,428.25,3960.75,0,,0,,,,,inactive,,,,28.68562526075622,18.224534309261028,26.454674533826694,11.091225897520822,11.993749290966345,0,1,,
6076,1,75,428.5,429.0,3960.5,3961.0,428.75,3960.75,0,,0,,,,,inactive,,,,28.214300459304685,17.72618293388892,26.08355385284071,10.75615957551203,11.993749290966345,0,1,,
6077,2,75,429.0,429.5,3960.5,3961.0,429.25,3960.75,0,,0,,,,,inactive,,,,27.74397960306535,17.227927095909056,25.712433171854723,10.42109325350324,11.993749290966345,0,1,,
6078,3,75,429.5,430.0,3960.5,3961.0,429.75,3960.75,0,,0,,,,,inactive,,,,27.274714627704014,16.729775331373105,25.341312490868738,10.086026931494448,11.993749290966345,0,1,,
6079,4,75,430.0,430.5,3960.5,3961.0,430.25,3960.75,0,,0,,,,,inactive,,,,26.806560984767827,16.231737222321048,24.970191809882756,9.75096060948566,11.993749290966345,0,1,,
6080,5,75,430.5,431.0,3960.5,3961.0,430.75,3960.75,0,,0,,,,,inactive,,,,26.339577932029627,15.733823561701245,24.59907112889677,9.415894287476867,11.993749290966345,0,1,,
6081,6,75,431.0,431.5,3960.5,3961.0,431.25,3960.75,0,,0,,,,,inactive,,,,25.87382885165718,15.236046550434526,24.227950447910786,9.080827965468078,11.993749290966345,0,1,,
6082,7,75,431.5,432.0,3960.5,3961.0,431.75,3960.75,0,,0,,,,,inactive,,,,25.40938159916988,14.738420034158016,23.8568297669248,8.745761643459286,11.993749290966345,0,1,,
6083,8,75,432.0,432.5,3960.5,3961.0,432.25,3960.75,0,,0,,,,,inactive,,,,24.946308886478942,14.24095978926747,23.485709085938815,8.410695321450495,11.993749290966345,0,1,,
6084,9,75,432.5,433.0,3960.5,3961.0,432.75,3960.75,0,,0,,,,,inactive,,,,24.4846887026771,13.743683870629285,23.11458840495283,8.075628999441705,11.993749290966345,0,1,,
6085,10,75,433.0,433.5,3960.5,3961.0,433.25,3960.75,0,,0,,,,,inactive,,,,24.024604776653227,13.246613037001502,22.743467723966845,7.740562677432914,11.993749290966345,0,1,,
6086,11,75,433.5,434.0,3960.5,3961.0,433.75,3960.75,0,,0,,,,,inactive,,,,23.566147086059154,12.749771275137478,22.37234704298086,7.405496355424123,11.993749290966345,0,1,,
6087,12,75,434.0,434.5,3960.5,3961.0,434.25,3960.75,0,,0,,,,,inactive,,,,23.109412417652678,12.25318645024972,22.001226361994874,7.070430033415333,11.993749290966345,0,1,,
6088,13,75,434.5,435.0,3960.5,3961.0,434.75,3960.75,0,,0,,,,,inactive,,,,22.654504984584083,11.756891119715531,21.63010568100889,6.735363711406542,11.993749290966345,0,1,,
6089,14,75,435.0,435.5,3960.5,3961.0,435.25,3960.75,0,,0,,,,,inactive,,,,22.20153710678453,11.260923559686766,21.258985000022903,6.4002973893977515,11.993749290966345,0,1,,
6090,15,75,435.5,436.0,3960.5,3961.0,435.75,3960.75,0,,0,,,,,inactive,,,,21.750629961252063,10.765329072228637,20.887864319036918,6.065231067388961,11.993749290966345,0,1,,
6091,16,75,436.0,436.5,3960.5,3961.0,436.25,3960.75,0,,0,,,,,inactive,,,,21.30191440971213,10.270161666187814,20.516743638050933,5.73016474538017,11.993749290966345,0,1,,
6092,17,75,436.5,437.0,3960.5,3961.0,436.75,3960.75,0,,0,,,,,inactive,,,,20.855531911847432,9.77548624191637,20.145622957064948,5.39509842337138,11.993749290966345,0,1,,
6093,18,75,437.0,437.5,3960.5,3961.0,437.25,3960.75,0,,0,,,,,inactive,,,,20.411635533035366,9.281381464101065,19.774502276078962,5.060032101362589,11.993749290966345,0,1,,
6094,19,75,437.5,438.0,3960.5,3961.0,437.75,3960.75,0,,0,,,,,inactive,,,,19.970391056282732,8.787943587576187,19.403381595092977,4.7249657793537985,11.993749290966345,0,1,,
6095,20,75,438.0,438.5,3960.5,3961.0,438.25,3960.75,0,,0,,,,,inactive,,,,19.53197820877964,8.29529162324532,19.032260914106992,4.389899457345008,11.993749290966345,0,1,,
6096,21,75,438.5,439.0,3960.5,3961.0,438.75,3960.75,0,,0,,,,,inactive,,,,19.09659201416913,7.803574420158149,18.661140233121007,4.0548331353362155,11.993749290966345,0,1,,
6097,22,75,439.0,439.5,3960.5,3961.0,439.25,3960.75,0,,0,,,,,inactive,,,,18.66444428219103,7.3129805378661565,18.29001955213502,3.719766813327425,11.993749290966345,0,1,,
6098,23,75,439.5,440.0,3960.5,3961.0,439.75,3960.75,0,,0,,,,,inactive,,,,18.23576524773224,6.823752264221772,17.918898871149036,3.3847004913186343,11.993749290966345,0,1,,
6099,24,75,440.0,440.5,3960.5,3961.0,440.25,3960.75,1,20.0,1,,,,,insufficient_data,10.0,,,17.810805371397,6.336205929397683,17.54777819016305,3.0496341693098437,11.993749290966345,0,1,-117.66130100286324,35.78969979518505
6100,25,75,440.5,441.0,3960.5,3961.0,440.75,3960.75,1,16.0,1,,,,,insufficient_data,8.0,,,17.389837313361202,5.850762018403836,17.176657509177065,2.714567847301053,11.993749290966345,0,1,-117.65540081174832,35.78706279518505
6101,26,75,441.0,441.5,3960.5,3961.0,441.25,3960.75,0,,0,,,,,inactive,,,,16.973158091308612,5.367990947483007,16.80553682819108,2.3795015252922624,11.993749290966345,0,1,,
6102,27,75,441.5,442.0,3960.5,3961.0,441.75,3960.75,0,,0,,,,,inactive,,,,16.56109143142264,4.888684631730922,16.434416147205095,2.044435203283472,11.993749290966345,0,1,,
6103,28,75,442.0,442.5,3960.5,3961.0,442.25,3960.75,2,5.0,1,,,,,insufficient_data,2.5,,,16.153990318411292,4.413971912550497,16.06329546621911,1.7093688812746812,11.993749290966345,0,1,-117.6382009586161,35.78908929518505
6104,29,75,442.5,443.0,3960.5,3961.0,442.75,3960.75,0,,0,,,,,inactive,,,,15.75223974597616,3.9455112040199904,15.692174785233124,1.3743025592658906,11.993749290966345,0,1,,
6105,30,75,443.0,443.5,3960.5,3961.0,443.25,3960.75,0,,0,,,,,inactive,,,,15.356259662499085,3.485824045661206,15.321054104247139,1.0392362372571,11.993749290966345,0,1,,
6106,31,75,443.5,444.0,3960.5,3961.0,443.75,3960.75,0,,0,,,,,inactive,,,,14.966508097398066,3.038894518335976,14.949933423261157,0.7041699152483094,11.993749290966345,0,1,,
6107,32,75,444.0,444.5,3960.5,3961.0,444.25,3960.75,0,,0,,,,,inactive,,,,14.58348444086211,2.611281392312025,14.578812742275172,0.3691035932395188,11.993749290966345,0,1,,
6108,33,75,444.5,445.0,3960.5,3961.0,444.75,3960.75,8,40.0,2,40.0,2.0,2.0,3.0,robust,20.0,20.0,1200.0,14.20773283266027,2.2142044002525183,14.207692061289187,0.034037271230727306,11.993749290966345,1,1,-117.6104545128654,35.78979729518505
6109,34,75,445.0,445.5,3960.5,3961.0,445.25,3960.75,0,,0,,,,,inactive,,,,13.839845593489763,1.8672471026514408,13.836571380303202,-0.3010290507780633,11.993749290966345,0,1,,
6110,35,75,445.5,446.0,3960.5,3961.0,445.75,3960.75,3,25.0,1,,,,,ambiguous,12.5,,,13.48046660390594,1.6032848650887919,13.465450699317216,-0.6360953727868539,11.993749290966345,0,1,-117.5993868790017,35.78834479518505
6111,36,75,446.0,446.5,3960.5,3961.0,446.25,3960.75,1,42.0,1,,,,,insufficient_data,21.0,,,13.130294500368555,1.467798683364095,13.094330018331231,-0.9711616947956445,11.993749290966345,0,1,-117.59743394176463,35.78885679518505
6112,37,75,446.5,447.0,3960.5,3961.0,446.75,3960.75,0,,0,,,,,inactive,,,,12.7900855147178,1.4961094850136993,12.723209337345246,-1.3062280168044351,11.993749290966345,0,1,,
6113,38,75,447.0,447.5,3960.5,3961.0,447.25,3960.75,1,61.0,1,,,,,insufficient_data,30.5,,,12.460655732391432,1.6799566087880191,12.35208865635926,-1.6412943388132257,11.993749290966345,0,1,-117.5819880754166,35.790700795185046
6114,39,75,447.5,448.0,3960.5,3961.0,447.75,3960.75,0,,0,,,,,inactive,,,,12.142882486813617,1.9764019893921194,11.980967975373275,-1.9763606608220163,11.993749290966345,0,1,,
6115,40,75,448.0,448.5,3960.5,3961.0,448.25,3960.75,0,,0,,,,,inactive,,,,11.83770454505223,2.3430910012066777,11.60984729438729,-2.311426982830807,11.993749290966345,0,1,,
6116,41,75,448.5,449.0,3960.5,3961.0,448.75,3960.75,0,,0,,,,,inactive,,,,11.54612067767073,2.752087581491239,11.238726613401305,-2.6464933048395984,11.993749290966345,0,1,,
6117,42,75,449.0,449.5,3960.5,3961.0,449.25,3960.75,1,36.0,1,,,,,insufficient_data,18.0,,,11.269186151214335,3.1871455367555592,10.86760593241532,-2.981559626848389,11.993749290966345,0,1,-117.56331883501126,35.78738379518505
6118,43,75,449.5,450.0,3960.5,3961.0,449.75,3960.75,0,,0,,,,,inactive,,,,11.008006645987562,3.6389294151884104,10.496485251429334,-3.3166259488571797,11.993749290966345,0,1,,
6119,44,75,450.0,450.5,3960.5,3961.0,450.25,3960.75,0,,0,,,,,inactive,,,,10.763729099410284,4.101916369818631,10.125364570443349,-3.6516922708659703,11.993749290966345,0,1,,
6120,45,75,450.5,451.0,3960.5,3961.0,450.75,3960.75,0,,0,,,,,inactive,,,,10.537529024058585,4.572704727100651,9.754243889457364,-3.986758592874761,11.993749290966345,0,1,,
6121,46,75,451.0,451.5,3960.5,3961.0,451.25,3960.75,0,,0,,,,,inactive,,,,10.330593968415489,5.049112707942974,9.383123208471378,-4.3218249148835515,11.993749290966345,0,1,,
6122,47,75,451.5,452.0,3960.5,3961.0,451.75,3960.75,1,57.0,1,,,,,insufficient_data,28.5,,,10.14410299374212,5.529688034037165,9.012002527485393,-4.656891236892342,11.993749290966345,0,1,-117.53314304026291,35.79021579518505
