cell_id,time_bin_index_30min,time_bin_start_min,time_bin_end_min,event_count
8126,44,1320.0,1350.0,0
8126,45,1350.0,1380.0,0
8126,46,1380.0,1410.0,0
8126,47,1410.0,1440.0,0
8126,48,1440.0,1470.0,0
8126,49,1470.0,1500.0,0
8126,50,1500.0,1530.0,0
8126,51,1530.0,1560.0,0
8126,52,1560.0,1590.0,0
8126,53,1590.0,1620.0,0
8126,54,1620.0,1650.0,0
8126,55,1650.0,1680.0,0
8126,56,1680.0,1710.0,0
8126,57,1710.0,1740.0,0
8126,58,1740.0,1770.0,0
8126,59,1770.0,1800.0,0
8126,60,1800.0,1830.0,0
8126,61,1830.0,1860.0,0
8126,62,1860.0,1890.0,0
8126,63,1890.0,1920.0,0
8126,64,1920.0,1950.0,0
8126,65,1950.0,1980.0,0
8126,66,1980.0,2010.0,0
8126,67,2010.0,2026.0666666666666,0
8127,0,0.0,30.0,0
8127,1,30.0,60.0,0
8127,2,60.0,90.0,0
8127,3,90.0,120.0,0
8127,4,120.0,150.0,0
8127,5,150.0,180.0,0
8127,6,180.0,210.0,0
8127,7,210.0,240.0,0
8127,8,240.0,270.0,0
8127,9,270.0,300.0,0
8127,10,300.0,330.0,0
8127,11,330.0,360.0,0
8127,12,360.0,390.0,0
8127,13,390.0,420.0,0
8127,14,420.0,450.0,0
8127,15,450.0,480.0,0
8127,16,480.0,510.0,0
8127,17,510.0,540.0,0
8127,18,540.0,570.0,0
8127,19,570.0,600.0,0
8127,20,600.0,630.0,0
8127,21,630.0,660.0,0
8127,22,660.0,690.0,0
8127,23,690.0,720.0,0
8127,24,720.0,750.0,0
8127,25,750.0,780.0,0
8127,26,780.0,810.0,0
8127,27,810.0,840.0,0
8127,28,840.0,870.0,0
8127,29,870.0,900.0,0
8127,30,900.0,930.0,0
8127,31,930.0,960.0,0
8127,32,960.0,990.0,0
8127,33,990.0,1020.0,0
8127,34,1020.0,1050.0,0
8127,35,1050.0,1080.0,0
8127,36,1080.0,1110.0,0
8127,37,1110.0,1140.0,0
8127,38,1140.0,1170.0,0
8127,39,1170.0,1200.0,0
8127,40,1200.0,1230.0,0
8127,41,1230.0,1260.0,0
8127,42,1260.0,1290.0,0
8127,43,1290.0,1320.0,0
8127,44,1320.0,1350.0,0
8127,45,1350.0,1380.0,0
8127,46,1380.0,1410.0,0
8127,47,1410.0,1440.0,0
8127,48,1440.0,1470.0,0
8127,49,1470.0,1500.0,0
8127,50,1500.0,1530.0,0
8127,51,1530.0,1560.0,0
8127,52,1560.0,1590.0,0
8127,53,1590.0,1620.0,0
8127,54,1620.0,1650.0,0
8127,55,1650.0,1680.0,0
8127,56,1680.0,1710.0,0
8127,57,1710.0,1740.0,0
8127,58,1740.0,1770.0,0
8127,59,1770.0,1800.0,0
8127,60,1800.0,1830.0,0
8127,61,1830.0,1860.0,0
8127,62,1860.0,1890.0,0
8127,63,1890.0,1920.0,0
8127,64,1920.0,1950.0,0
8127,65,1950.0,1980.0,0
8127,66,1980.0,2010.0,0
8127,67,2010.0,2026.0666666666666,0
8128,0,0.0,30.0,0
8128,1,30.0,60.0,0
8128,2,60.0,90.0,0
8128,3,90.0,120.0,0
8128,4,120.0,150.0,0
8128,5,150.0,180.0,0
8128,6,180.0,210.0,0
8128,7,210.0,240.0,0
8128,8,240.0,270.0,0
8128,9,270.0,300.0,0
8128,10,300.0,330.0,0
8128,11,330.0,360.0,0
8128,12,360.0,390.0,0
8128,13,390.0,420.0,0
8128,14,420.0,450.0,0
8128,15,450.0,480.0,0
8128,16,480.0,510.0,0
8128,17,510.0,540.0,0
8128,18,540.0,570.0,0
8128,19,570.0,600.0,0
8128,20,600.0,630.0,0
8128,21,630.0,660.0,0
8128,22,660.0,690.0,0
8128,23,690.0,720.0,0
8128,24,720.0,750.0,0
8128,25,750.0,780.0,0
8128,26,780.0,810.0,0
8128,27,810.0,840.0,0
8128,28,840.0,870.0,0
8128,29,870.0,900.0,0
8128,30,900.0,930.0,0
8128,31,930.0,960.0,0
8128,32,960.0,990.0,0
8128,33,990.0,1020.0,0
8128,34,1020.0,1050.0,0
8128,35,1050.0,1080.0,0
8128,36,1080.0,1110.0,0
8128,37,1110.0,1140.0,0
8128,38,1140.0,1170.0,0
8128,39,1170.0,1200.0,0
8128,40,1200.0,1230.0,0
8128,41,1230.0,1260.0,0
8128,42,1260.0,1290.0,0
8128,43,1290.0,1320.0,0
8128,44,1320.0,1350.0,0
8128,45,1350.0,1380.0,0
8128,46,1380.0,1410.0,0
8128,47,1410.0,1440.0,0
8128,48,1440.0,1470.0,0
8128,49,1470.0,1500.0,0
8128,50,1500.0,1530.0,0
8128,51,1530.0,1560.0,0
8128,52,1560.0,1590.0,0
8128,53,1590.0,1620.0,0
8128,54,1620.0,1650.0,0
8128,55,1650.0,1680.0,0
8128,56,1680.0,1710.0,0
8128,57,1710.0,1740.0,0
8128,58,1740.0,1770.0,0
8128,59,1770.0,1800.0,0
8128,60,1800.0,1830.0,0
8128,61,1830.0,1860.0,0
8128,62,1860.0,1890.0,0
8128,63,1890.0,1920.0,0
8128,64,1920.0,1950.0,0
8128,65,1950.0,1980.0,0
8128,66,1980.0,2010.0,0
8128,67,2010.0,2026.0666666666666,0
8129,0,0.0,30.0,0
8129,1,30.0,60.0,0
8129,2,60.0,90.0,0
8129,3,90.0,120.0,0
8129,4,120.0,150.0,0
8129,5,150.0,180.0,0
8129,6,180.0,210.0,0
8129,7,210.0,240.0,0
8129,8,240.0,270.0,0
8129,9,270.0,300.0,0
8129,10,300.0,330.0,0
8129,11,330.0,360.0,0
8129,12,360.0,390.0,0
8129,13,390.0,420.0,0
8129,14,420.0,450.0,0
8129,15,450.0,480.0,0
8129,16,480.0,510.0,0
8129,17,510.0,540.0,0
8129,18,540.0,570.0,0
8129,19,570.0,600.0,0
8129,20,600.0,630.0,0
8129,21,630.0,660.0,0
8129,22,660.0,690.0,0
8129,23,690.0,720.0,0
8129,24,720.0,750.0,0
8129,25,750.0,780.0,0
8129,26,780.0,810.0,0
8129,27,810.0,840.0,0
8129,28,840.0,870.0,0
8129,29,870.0,900.0,0
8129,30,900.0,930.0,0
8129,31,930.0,960.0,0
8129,32,960.0,990.0,0
8129,33,990.0,1020.0,0
8129,34,1020.0,1050.0,0
8129,35,1050.0,1080.0,0
8129,36,1080.0,1110.0,0
8129,37,1110.0,1140.0,0
8129,38,1140.0,1170.0,0
8129,39,1170.0,1200.0,0
8129,40,1200.0,1230.0,0
8129,41,1230.0,1260.0,0
8129,42,1260.0,1290.0,0
8129,43,1290.0,1320.0,0
8129,44,1320.0,1350.0,0
8129,45,1350.0,1380.0,0
8129,46,1380.0,1410.0,0
8129,47,1410.0,1440.0,0
8129,48,1440.0,1470.0,0
8129,49,1470.0,1500.0,0
8129,50,1500.0,1530.0,0
8129,51,1530.0,1560.0,0
8129,52,1560.0,1590.0,0
8129,53,1590.0,1620.0,0
8129,54,1620.0,1650.0,0
8129,55,1650.0,1680.0,0
8129,56,1680.0,1710.0,0
8129,57,1710.0,1740.0,0
8129,58,1740.0,1770.0,0
8129,59,1770.0,1800.0,0
8129,60,1800.0,1830.0,0
8129,61,1830.0,1860.0,0
8129,62,1860.0,1890.0,0
8129,63,1890.0,1920.0,0
8129,64,1920.0,1950.0,0
8129,65,1950.0,1980.0,0
8129,66,1980.0,2010.0,0
8129,67,2010.0,2026.0666666666666,0
8130,0,0.0,30.0,0
8130,1,30.0,60.0,0
8130,2,60.0,90.0,0
8130,3,90.0,120.0,0
8130,4,120.0,150.0,0
8130,5,150.0,180.0,0
8130,6,180.0,210.0,0
8130,7,210.0,240.0,0
8130,8,240.0,270.0,0
8130,9,270.0,300.0,0
8130,10,300.0,330.0,0
8130,11,330.0,360.0,0
8130,12,360.0,390.0,0
8130,13,390.0,420.0,0
8130,14,420.0,450.0,0
8130,15,450.0,480.0,0
8130,16,480.0,510.0,0
8130,17,510.0,540.0,0
8130,18,540.0,570.0,0
8130,19,570.0,600.0,0
8130,20,600.0,630.0,0
8130,21,630.0,660.0,0
8130,22,660.0,690.0,0
8130,23,690.0,720.0,0
8130,24,720.0,750.0,0
8130,25,750.0,780.0,0
8130,26,780.0,810.0,0
8130,27,810.0,840.0,0
8130,28,840.0,870.0,0
8130,29,870.0,900.0,0
8130,30,900.0,930.0,0
8130,31,930.0,960.0,0
8130,32,960.0,990.0,0
8130,33,990.0,1020.0,0
8130,34,1020.0,1050.0,0
8130,35,1050.0,1080.0,0
8130,36,1080.0,1110.0,0
8130,37,1110.0,1140.0,0
8130,38,1140.0,1170.0,0
8130,39,1170.0,1200.0,0
8130,40,1200.0,1230.0,0
8130,41,1230.0,1260.0,0
8130,42,1260.0,1290.0,0
8130,43,1290.0,1320.0,0
8130,44,1320.0,1350.0,0
8130,45,1350.0,1380.0,0
8130,46,1380.0,1410.0,0
8130,47,1410.0,1440.0,0
8130,48,1440.0,1470.0,0
8130,49,1470.0,1500.0,0
8130,50,1500.0,1530.0,0
8130,51,1530.0,1560.0,0
8130,52,1560.0,1590.0,0
8130,53,1590.0,1620.0,0
8130,54,1620.0,1650.0,0
8130,55,1650.0,1680.0,0
8130,56,1680.0,1710.0,0
8130,57,1710.0,1740.0,0
8130,58,1740.0,1770.0,0
8130,59,1770.0,1800.0,0
8130,60,1800.0,1830.0,0
8130,61,1830.0,1860.0,0
8130,62,1860.0,1890.0,0
8130,63,1890.0,1920.0,0
8130,64,1920.0,1950.0,0
8130,65,1950.0,1980.0,0
8130,66,1980.0,2010.0,0
8130,67,2010.0,2026.0666666666666,0
8131,0,0.0,30.0,0
8131,1,30.0,60.0,0
8131,2,60.0,90.0,0
8131,3,90.0,120.0,0
8131,4,120.0,150.0,0
8131,5,150.0,180.0,0
8131,6,180.0,210.0,0
8131,7,210.0,240.0,0
8131,8,240.0,270.0,0
8131,9,270.0,300.0,0
8131,10,300.0,330.0,0
8131,11,330.0,360.0,0
8131,12,360.0,390.0,0
8131,13,390.0,420.0,0
8131,14,420.0,450.0,0
8131,15,450.0,480.0,0
8131,16,480.0,510.0,0
8131,17,510.0,540.0,0
8131,18,540.0,570.0,0
8131,19,570.0,600.0,0
8131,20,600.0,630.0,0
8131,21,630.0,660.0,0
8131,22,660.0,690.0,0
8131,23,690.0,720.0,0
8131,24,720.0,750.0,0
8131,25,750.0,780.0,0
8131,26,780.0,810.0,0
8131,27,810.0,840.0,0
8131,28,840.0,870.0,0
8131,29,870.0,900.0,0
8131,30,900.0,930.0,0
8131,31,930.0,960.0,0
8131,32,960.0,990.0,0
8131,33,990.0,1020.0,0
8131,34,1020.0,1050.0,0
8131,35,1050.0,1080.0,0
8131,36,1080.0,1110.0,0
8131,37,1110.0,1140.0,0
8131,38,1140.0,1170.0,0
8131,39,1170.0,1200.0,0
8131,40,1200.0,1230.0,0
8131,41,1230.0,1260.0,0
8131,42,1260.0,1290.0,0
8131,43,1290.0,1320.0,0
8131,44,1320.0,1350.0,0
8131,45,1350.0,1380.0,0
8131,46,1380.0,1410.0,0
8131,47,1410.0,1440.0,0
8131,48,1440.0,1470.0,0
8131,49,1470.0,1500.0,0
8131,50,1500.0,1530.0,0
8131,51,1530.0,1560.0,0
8131,52,1560.0,1590.0,0
8131,53,1590.0,1620.0,0
8131,54,1620.0,1650.0,0
8131,55,1650.0,1680.0,0
8131,56,1680.0,1710.0,0
8131,57,1710.0,1740.0,0
8131,58,1740.0,1770.0,0
8131,59,1770.0,1800.0,0
8131,60,1800.0,1830.0,0
8131,61,1830.0,1860.0,0
8131,62,1860.0,1890.0,0
8131,63,1890.0,1920.0,0
8131,64,1920.0,1950.0,0
8131,65,1950.0,1980.0,0
8131,66,1980.0,2010.0,0
8131,67,2010.0,2026.0666666666666,0
8132,0,0.0,30.0,0
8132,1,30.0,60.0,0
8132,2,60.0,90.0,0
8132,3,90.0,120.0,0
8132,4,120.0,150.0,0
8132,5,150.0,180.0,0
8132,6,180.0,210.0,0
8132,7,210.0,240.0,0
8132,8,240.0,270.0,0
8132,9,270.0,300.0,0
8132,10,300.0,330.0,0
8132,11,330.0,360.0,0
8132,12,360.0,390.0,0
8132,13,390.0,420.0,0
8132,14,420.0,450.0,0
8132,15,450.0,480.0,0
8132,16,480.0,510.0,0
8132,17,510.0,540.0,0
8132,18,540.0,570.0,0
8132,19,570.0,600.0,0
8132,20,600.0,630.0,0
8132,21,630.0,660.0,0
8132,22,660.0,690.0,0
8132,23,690.0,720.0,0
8132,24,720.0,750.0,0
8132,25,750.0,780.0,0
8132,26,780.0,810.0,0
8132,27,810.0,840.0,0
8132,28,840.0,870.0,0
8132,29,870.0,900.0,0
8132,30,900.0,930.0,0
8132,31,930.0,960.0,0
8132,32,960.0,990.0,0
8132,33,990.0,1020.0,0
8132,34,1020.0,1050.0,0
8132,35,1050.0,1080.0,0
8132,36,1080.0,1110.0,0
8132,37,1110.0,1140.0,0
8132,38,1140.0,1170.0,0
8132,39,1170.0,1200.0,0
8132,40,1200.0,1230.0,0
8132,41,1230.0,1260.0,0
8132,42,1260.0,1290.0,0
8132,43,1290.0,1320.0,0
8132,44,1320.0,1350.0,0
8132,45,1350.0,1380.0,0
8132,46,1380.0,1410.0,0
8132,47,1410.0,1440.0,0
8132,48,1440.0,1470.0,0
8132,49,1470.0,1500.0,0
8132,50,1500.0,1530.0,0
8132,51,1530.0,1560.0,0
8132,52,1560.0,1590.0,0
8132,53,1590.0,1620.0,0
8132,54,1620.0,1650.0,0
8132,55,1650.0,1680.0,0
8132,56,1680.0,1710.0,0
8132,57,1710.0,1740.0,0
8132,58,1740.0,1770.0,0
8132,59,1770.0,1800.0,0
8132,60,1800.0,1830.0,0
8132,61,1830.0,1860.0,0
8132,62,1860.0,1890.0,0
8132,63,1890.0,1920.0,0
8132,64,1920.0,1950.0,0
8132,65,1950.0,1980.0,0
8132,66,1980.0,2010.0,0
8132,67,2010.0,2026.0666666666666,0
8133,0,0.0,30.0,0
8133,1,30.0,60.0,0
8133,2,60.0,90.0,0
8133,3,90.0,120.0,0
8133,4,120.0,150.0,0
8133,5,150.0,180.0,0
8133,6,180.0,210.0,0
8133,7,210.0,240.0,0
8133,8,240.0,270.0,0
8133,9,270.0,300.0,0
8133,10,300.0,330.0,0
8133,11,330.0,360.0,0
8133,12,360.0,390.0,0
8133,13,390.0,420.0,0
8133,14,420.0,450.0,0
8133,15,450.0,480.0,0
8133,16,480.0,510.0,0
8133,17,510.0,540.0,0
8133,18,540.0,570.0,0
8133,19,570.0,600.0,0
8133,20,600.0,630.0,0
8133,21,630.0,660.0,0
8133,22,660.0,690.0,0
8133,23,690.0,720.0,0
8133,24,720.0,750.0,0
8133,25,750.0,780.0,0
8133,26,780.0,810.0,0
8133,27,810.0,840.0,0
8133,28,840.0,870.0,0
8133,29,870.0,900.0,0
8133,30,900.0,930.0,0
8133,31,930.0,960.0,0
8133,32,960.0,990.0,0
8133,33,990.0,1020.0,0
8133,34,1020.0,1050.0,0
8133,35,1050.0,1080.0,0
8133,36,1080.0,1110.0,0
8133,37,1110.0,1140.0,0
8133,38,1140.0,1170.0,0
8133,39,1170.0,1200.0,0
8133,40,1200.0,1230.0,0
8133,41,1230.0,1260.0,0
8133,42,1260.0,1290.0,0
8133,43,1290.0,1320.0,0
8133,44,1320.0,1350.0,0
8133,45,1350.0,1380.0,0
8133,46,1380.0,1410.0,0
8133,47,1410.0,1440.0,0
8133,48,1440.0,1470.0,0
8133,49,1470.0,1500.0,0
8133,50,1500.0,1530.0,0
8133,51,1530.0,1560.0,0
8133,52,1560.0,1590.0,0
8133,53,1590.0,1620.0,0
8133,54,1620.0,1650.0,0
8133,55,1650.0,1680.0,0
8133,56,1680.0,1710.0,0
8133,57,1710.0,1740.0,0
8133,58,1740.0,1770.0,0
8133,59,1770.0,1800.0,0
8133,60,1800.0,1830.0,0
8133,61,1830.0,1860.0,0
8133,62,1860.0,1890.0,0
8133,63,1890.0,1920.0,0
8133,64,1920.0,1950.0,0
8133,65,1950.0,1980.0,0
8133,66,1980.0,2010.0,0
8133,67,2010.0,2026.0666666666666,0
8134,0,0.0,30.0,0
8134,1,30.0,60.0,0
8134,2,60.0,90.0,0
8134,3,90.0,120.0,0
8134,4,120.0,150.0,0
8134,5,150.0,180.0,0
8134,6,180.0,210.0,0
8134,7,210.0,240.0,0
8134,8,240.0,270.0,0
8134,9,270.0,300.0,0
8134,10,300.0,330.0,0
8134,11,330.0,360.0,0
8134,12,360.0,390.0,0
8134,13,390.0,420.0,0
8134,14,420.0,450.0,0
8134,15,450.0,480.0,0
8134,16,480.0,510.0,0
8134,17,510.0,540.0,0
8134,18,540.0,570.0,0
8134,19,570.0,600.0,0
8134,20,600.0,630.0,0
8134,21,630.0,660.0,0
8134,22,660.0,690.0,0
8134,23,690.0,720.0,0
8134,24,720.0,750.0,0
8134,25,750.0,780.0,0
8134,26,780.0,810.0,0
8134,27,810.0,840.0,0
8134,28,840.0,870.0,0
8134,29,870.0,900.0,0
8134,30,900.0,930.0,0
8134,31,930.0,960.0,0
8134,32,960.0,990.0,0
8134,33,990.0,1020.0,0
8134,34,1020.0,1050.0,0
8134,35,1050.0,1080.0,0
8134,36,1080.0,1110.0,0
8134,37,1110.0,1140.0,0
8134,38,1140.0,1170.0,0
8134,39,1170.0,1200.0,0
8134,40,1200.0,1230.0,0
8134,41,1230.0,1260.0,0
8134,42,1260.0,1290.0,0
8134,43,1290.0,1320.0,0
8134,44,1320.0,1350.0,0
8134,45,1350.0,1380.0,0
8134,46,1380.0,1410.0,0
8134,47,1410.0,1440.0,0
8134,48,1440.0,1470.0,0
8134,49,1470.0,1500.0,0
8134,50,1500.0,1530.0,0
8134,51,1530.0,1560.0,0
8134,52,1560.0,1590.0,0
8134,53,1590.0,1620.0,0
8134,54,1620.0,1650.0,0
8134,55,1650.0,1680.0,0
8134,56,1680.0,1710.0,0
8134,57,1710.0,1740.0,0
8134,58,1740.0,1770.0,0
8134,59,1770.0,1800.0,0
8134,60,1800.0,1830.0,0
8134,61,1830.0,1860.0,0
8134,62,1860.0,1890.0,0
8134,63,1890.0,1920.0,0
8134,64,1920.0,1950.0,0
8134,65,1950.0,1980.0,0
8134,66,1980.0,2010.0,0
8134,67,2010.0,2026.0666666666666,0
8135,0,0.0,30.0,0
8135,1,30.0,60.0,0
8135,2,60.0,90.0,0
8135,3,90.0,120.0,0
8135,4,120.0,150.0,0
8135,5,150.0,180.0,0
8135,6,180.0,210.0,0
8135,7,210.0,240.0,0
8135,8,240.0,270.0,0
8135,9,270.0,300.0,0
8135,10,300.0,330.0,0
8135,11,330.0,360.0,0
8135,12,360.0,390.0,0
8135,13,390.0,420.0,0
8135,14,420.0,450.0,0
8135,15,450.0,480.0,0
8135,16,480.0,510.0,0
8135,17,510.0,540.0,0
8135,18,540.0,570.0,0
8135,19,570.0,600.0,0
8135,20,600.0,630.0,0
8135,21,630.0,660.0,0
8135,22,660.0,690.0,0
8135,23,690.0,720.0,0
8135,24,720.0,750.0,0
8135,25,750.0,780.0,0
8135,26,780.0,810.0,0
8135,27,810.0,840.0,0
8135,28,840.0,870.0,0
8135,29,870.0,900.0,0
8135,30,900.0,930.0,0
8135,31,930.0,960.0,0
8135,32,960.0,990.0,0
8135,33,990.0,1020.0,0
8135,34,1020.0,1050.0,0
8135,35,1050.0,1080.0,0
8135,36,1080.0,1110.0,0
8135,37,1110.0,1140.0,0
8135,38,1140.0,1170.0,0
8135,39,1170.0,1200.0,0
8135,40,1200.0,1230.0,0
8135,41,1230.0,1260.0,0
8135,42,1260.0,1290.0,0
8135,43,1290.0,1320.0,0
8135,44,1320.0,1350.0,0
8135,45,1350.0,1380.0,0
8135,46,1380.0,1410.0,0
8135,47,1410.0,1440.0,0
8135,48,1440.0,1470.0,0
8135,49,1470.0,1500.0,0
8135,50,1500.0,1530.0,0
8135,51,1530.0,1560.0,0
8135,52,1560.0,1590.0,0
8135,53,1590.0,1620.0,0
8135,54,1620.0,1650.0,0
8135,55,1650.0,1680.0,0
8135,56,1680.0,1710.0,0
8135,57,1710.0,1740.0,0
8135,58,1740.0,1770.0,0
8135,59,1770.0,1800.0,0
8135,60,1800.0,1830.0,0
8135,61,1830.0,1860.0,0
8135,62,1860.0,1890.0,0
8135,63,1890.0,1920.0,0
8135,64,1920.0,1950.0,0
8135,65,1950.0,1980.0,0
8135,66,1980.0,2010.0,0
8135,67,2010.0,2026.0666666666666,0
8136,0,0.0,30.0,0
8136,1,30.0,60.0,0
8136,2,60.0,90.0,0
8136,3,90.0,120.0,0
8136,4,120.0,150.0,0
8136,5,150.0,180.0,0
8136,6,180.0,210.0,0
8136,7,210.0,240.0,0
8136,8,240.0,270.0,0
8136,9,270.0,300.0,0
8136,10,300.0,330.0,0
8136,11,330.0,360.0,0
8136,12,360.0,390.0,0
8136,13,390.0,420.0,0
8136,14,420.0,450.0,0
8136,15,450.0,480.0,0
8136,16,480.0,510.0,0
8136,17,510.0,540.0,0
8136,18,540.0,570.0,0
8136,19,570.0,600.0,0
8136,20,600.0,630.0,0
8136,21,630.0,660.0,0
8136,22,660.0,690.0,0
8136,23,690.0,720.0,0
8136,24,720.0,750.0,0
8136,25,750.0,780.0,0
8136,26,780.0,810.0,0
8136,27,810.0,840.0,0
8136,28,840.0,870.0,0
8136,29,870.0,900.0,0
8136,30,900.0,930.0,0
8136,31,930.0,960.0,0
8136,32,960.0,990.0,0
8136,33,990.0,1020.0,0
8136,34,1020.0,1050.0,0
8136,35,1050.0,1080.0,0
8136,36,1080.0,1110.0,0
8136,37,1110.0,1140.0,0
8136,38,1140.0,1170.0,0
8136,39,1170.0,1200.0,0
8136,40,1200.0,1230.0,0
8136,41,1230.0,1260.0,0
8136,42,1260.0,1290.0,0
8136,43,1290.0,1320.0,0
8136,44,1320.0,1350.0,0
8136,45,1350.0,1380.0,0
8136,46,1380.0,1410.0,0
8136,47,1410.0,1440.0,0
8136,48,1440.0,1470.0,0
8136,49,1470.0,1500.0,0
8136,50,1500.0,1530.0,0
8136,51,1530.0,1560.0,0
8136,52,1560.0,1590.0,0
8136,53,1590.0,1620.0,0
8136,54,1620.0,1650.0,0
8136,55,1650.0,1680.0,0
8136,56,1680.0,1710.0,0
8136,57,1710.0,1740.0,0
8136,58,1740.0,1770.0,0
8136,59,1770.0,1800.0,0
8136,60,1800.0,1830.0,0
8136,61,1830.0,1860.0,0
8136,62,1860.0,1890.0,0
8136,63,1890.0,1920.0,0
8136,64,1920.0,1950.0,0
8136,65,1950.0,1980.0,0
8136,66,1980.0,2010.0,0
8136,67,2010.0,2026.0666666666666,0
8137,0,0.0,30.0,0
8137,1,30.0,60.0,0
8137,2,60.0,90.0,0
8137,3,90.0,120.0,0
8137,4,120.0,150.0,0
8137,5,150.0,180.0,0
8137,6,180.0,210.0,0
8137,7,210.0,240.0,0
8137,8,240.0,270.0,0
8137,9,270.0,300.0,0
8137,10,300.0,330.0,0
8137,11,330.0,360.0,0
8137,12,360.0,390.0,0
8137,13,390.0,420.0,0
8137,14,420.0,450.0,0
8137,15,450.0,480.0,0
8137,16,480.0,510.0,0
8137,17,510.0,540.0,0
8137,18,540.0,570.0,0
8137,19,570.0,600.0,0
8137,20,600.0,630.0,0
8137,21,630.0,660.0,0
8137,22,660.0,690.0,0
8137,23,690.0,720.0,0
8137,24,720.0,750.0,0
8137,25,750.0,780.0,0
8137,26,780.0,810.0,0
8137,27,810.0,840.0,0
8137,28,840.0,870.0,0
8137,29,870.0,900.0,0
8137,30,900.0,930.0,0
8137,31,930.0,960.0,0
8137,32,960.0,990.0,0
8137,33,990.0,1020.0,0
8137,34,1020.0,1050.0,0
8137,35,1050.0,1080.0,0
8137,36,1080.0,1110.0,0
8137,37,1110.0,1140.0,0
8137,38,1140.0,1170.0,0
8137,39,1170.0,1200.0,0
8137,40,1200.0,1230.0,0
8137,41,1230.0,1260.0,0
8137,42,1260.0,1290.0,0
8137,43,1290.0,1320.0,0
8137,44,1320.0,1350.0,0
8137,45,1350.0,1380.0,0
8137,46,1380.0,1410.0,0
8137,47,1410.0,1440.0,0
8137,48,1440.0,1470.0,0
8137,49,1470.0,1500.0,0
8137,50,1500.0,1530.0,0
8137,51,1530.0,1560.0,0
8137,52,1560.0,1590.0,0
8137,53,1590.0,1620.0,0
8137,54,1620.0,1650.0,0
8137,55,1650.0,1680.0,0
8137,56,1680.0,1710.0,0
8137,57,1710.0,1740.0,0
8137,58,1740.0,1770.0,0
8137,59,1770.0,1800.0,0
8137,60,1800.0,1830.0,0
8137,61,1830.0,1860.0,0
8137,62,1860.0,1890.0,0
8137,63,1890.0,1920.0,0
8137,64,1920.0,1950.0,0
8137,65,1950.0,1980.0,0
8137,66,1980.0,2010.0,0
8137,67,2010.0,2026.0666666666666,0
8138,0,0.0,30.0,0
8138,1,30.0,60.0,0
8138,2,60.0,90.0,0
8138,3,90.0,120.0,0
8138,4,120.0,150.0,0
8138,5,150.0,180.0,0
8138,6,180.0,210.0,0
8138,7,210.0,240.0,0
8138,8,240.0,270.0,0
8138,9,270.0,300.0,0
8138,10,300.0,330.0,0
8138,11,330.0,360.0,0
8138,12,360.0,390.0,0
8138,13,390.0,420.0,0
8138,14,420.0,450.0,0
8138,15,450.0,480.0,0
8138,16,480.0,510.0,0
8138,17,510.0,540.0,0
8138,18,540.0,570.0,0
8138,19,570.0,600.0,0
8138,20,600.0,630.0,0
8138,21,630.0,660.0,0
8138,22,660.0,690.0,0
8138,23,690.0,720.0,0
8138,24,720.0,750.0,0
8138,25,750.0,780.0,0
8138,26,780.0,810.0,0
8138,27,810.0,840.0,0
8138,28,840.0,870.0,0
8138,29,870.0,900.0,0
8138,30,900.0,930.0,0
8138,31,930.0,960.0,0
8138,32,960.0,990.0,0
8138,33,990.0,1020.0,0
8138,34,1020.0,1050.0,0
8138,35,1050.0,1080.0,0
8138,36,1080.0,1110.0,0
8138,37,1110.0,1140.0,0
8138,38,1140.0,1170.0,0
8138,39,1170.0,1200.0,0
8138,40,1200.0,1230.0,0
8138,41,1230.0,1260.0,0
8138,42,1260.0,1290.0,0
8138,43,1290.0,1320.0,0
8138,44,1320.0,1350.0,0
8138,45,1350.0,1380.0,0
8138,46,1380.0,1410.0,0
8138,47,1410.0,1440.0,0
8138,48,1440.0,1470.0,0
8138,49,1470.0,1500.0,0
8138,50,1500.0,1530.0,0
8138,51,1530.0,1560.0,0
8138,52,1560.0,1590.0,0
8138,53,1590.0,1620.0,0
8138,54,1620.0,1650.0,0
8138,55,1650.0,1680.0,0
8138,56,1680.0,1710.0,0
8138,57,1710.0,1740.0,0
8138,58,1740.0,1770.0,0
8138,59,1770.0,1800.0,0
8138,60,1800.0,1830.0,0
8138,61,1830.0,1860.0,0
8138,62,1860.0,1890.0,0
8138,63,1890.0,1920.0,0
8138,64,1920.0,1950.0,0
8138,65,1950.0,1980.0,0
8138,66,1980.0,2010.0,0
8138,67,2010.0,2026.0666666666666,0
8139,0,0.0,30.0,0
8139,1,30.0,60.0,0
8139,2,60.0,90.0,0
8139,3,90.0,120.0,0
8139,4,120.0,150.0,0
8139,5,150.0,180.0,0
8139,6,180.0,210.0,0
8139,7,210.0,240.0,0
8139,8,240.0,270.0,0
8139,9,270.0,300.0,0
8139,10,300.0,330.0,0
8139,11,330.0,360.0,0
8139,12,360.0,390.0,0
8139,13,390.0,420.0,0
8139,14,420.0,450.0,0
8139,15,450.0,480.0,0
8139,16,480.0,510.0,0
8139,17,510.0,540.0,0
8139,18,540.0,570.0,0
8139,19,570.0,600.0,0
8139,20,600.0,630.0,0
8139,21,630.0,660.0,0
8139,22,660.0,690.0,0
8139,23,690.0,720.0,0
8139,24,720.0,750.0,0
8139,25,750.0,780.0,0
8139,26,780.0,810.0,0
8139,27,810.0,840.0,0
8139,28,840.0,870.0,0
