cell_id,ix,iy,x_left_km,x_right_km,y_bottom_km,y_top_km,x_center_km,y_center_km
6621,60,81,458.0,458.5,3963.5,3964.0,458.25,3963.75
6622,61,81,458.5,459.0,3963.5,3964.0,458.75,3963.75
6623,62,81,459.0,459.5,3963.5,3964.0,459.25,3963.75
6624,63,81,459.5,460.0,3963.5,3964.0,459.75,3963.75
6625,64,81,460.0,460.5,3963.5,3964.0,460.25,3963.75
6626,65,81,460.5,461.0,3963.5,3964.0,460.75,3963.75
6627,66,81,461.0,461.5,3963.5,3964.0,461.25,3963.75
6628,67,81,461.5,462.0,3963.5,3964.0,461.75,3963.75
6629,68,81,462.0,462.5,3963.5,3964.0,462.25,3963.75
6630,69,81,462.5,463.0,3963.5,3964.0,462.75,3963.75
6631,70,81,463.0,463.5,3963.5,3964.0,463.25,3963.75
6632,71,81,463.5,464.0,3963.5,3964.0,463.75,3963.75
6633,72,81,464.0,464.5,3963.5,3964.0,464.25,3963.75
6634,73,81,464.5,465.0,3963.5,3964.0,464.75,3963.75
6635,74,81,465.0,465.5,3963.5,3964.0,465.25,3963.75
6636,75,81,465.5,466.0,3963.5,3964.0,465.75,3963.75
6637,76,81,466.0,466.5,3963.5,3964.0,466.25,3963.75
6638,77,81,466.5,467.0,3963.5,3964.0,466.75,3963.75
6639,78,81,467.0,467.5,3963.5,3964.0,467.25,3963.75
6640,79,81,467.5,468.0,3963.5,3964.0,467.75,3963.75
6641,80,81,468.0,468.5,3963.5,3964.0,468.25,3963.75
6642,0,82,428.0,428.5,3964.0,3964.5,428.25,3964.25
6643,1,82,428.5,429.0,3964.0,3964.5,428.75,3964.25
6644,2,82,429.0,429.5,3964.0,3964.5,429.25,3964.25
6645,3,82,429.5,430.0,3964.0,3964.5,429.75,3964.25
6646,4,82,430.0,430.5,3964.0,3964.5,430.25,3964.25
6647,5,82,430.5,431.0,3964.0,3964.5,430.75,3964.25
6648,6,82,431.0,431.5,3964.0,3964.5,431.25,3964.25
6649,7,82,431.5,432.0,3964.0,3964.5,431.75,3964.25
6650,8,82,432.0,432.5,3964.0,3964.5,432.25,3964.25
6651,9,82,432.5,433.0,3964.0,3964.5,432.75,3964.25
6652,10,82,433.0,433.5,3964.0,3964.5,433.25,3964.25
6653,11,82,433.5,434.0,3964.0,3964.5,433.75,3964.25
6654,12,82,434.0,434.5,3964.0,3964.5,434.25,3964.25
6655,13,82,434.5,435.0,3964.0,3964.5,434.75,3964.25
6656,14,82,435.0,435.5,3964.0,3964.5,435.25,3964.25
6657,15,82,435.5,436.0,3964.0,3964.5,435.75,3964.25
6658,16,82,436.0,436.5,3964.0,3964.5,436.25,3964.25
6659,17,82,436.5,437.0,3964.0,3964.5,436.75,3964.25
6660,18,82,437.0,437.5,3964.0,3964.5,437.25,3964.25
6661,19,82,437.5,438.0,3964.0,3964.5,437.75,3964.25
6662,20,82,438.0,438.5,3964.0,3964.5,438.25,3964.25
6663,21,82,438.5,439.0,3964.0,3964.5,438.75,3964.25
6664,22,82,439.0,439.5,3964.0,3964.5,439.25,3964.25
6665,23,82,439.5,440.0,3964.0,3964.5,439.75,3964.25
6666,24,82,440.0,440.5,3964.0,3964.5,440.25,3964.25
6667,25,82,440.5,441.0,3964.0,3964.5,440.75,3964.25
6668,26,82,441.0,441.5,3964.0,3964.5,441.25,3964.25
6669,27,82,441.5,442.0,3964.0,3964.5,441.75,3964.25
6670,28,82,442.0,442.5,3964.0,3964.5,442.25,3964.25
6671,29,82,442.5,443.0,3964.0,3964.5,442.75,3964.25
6672,30,82,443.0,443.5,3964.0,3964.5,443.25,3964.25
6673,31,82,443.5,444.0,3964.0,3964.5,443.75,3964.25
6674,32,82,444.0,444.5,3964.0,3964.5,444.25,3964.25
6675,33,82,444.5,445.0,3964.0,3964.5,444.75,3964.25
6676,34,82,445.0,445.5,3964.0,3964.5,445.25,3964.25
6677,35,82,445.5,446.0,3964.0,3964.5,445.75,3964.25
6678,36,82,446.0,446.5,3964.0,3964.5,446.25,3964.25
6679,37,82,446.5,447.0,3964.0,3964.5,446.75,3964.25
6680,38,82,447.0,447.5,3964.0,3964.5,447.25,3964.25
6681,39,82,447.5,448.0,3964.0,3964.5,447.75,3964.25
6682,40,82,448.0,448.5,3964.0,3964.5,448.25,3964.25
6683,41,82,448.5,449.0,3964.0,3964.5,448.75,3964.25
6684,42,82,449.0,449.5,3964.0,3964.5,449.25,3964.25
6685,43,82,449.5,450.0,3964.0,3964.5,449.75,3964.25
6686,44,82,450.0,450.5,3964.0,3964.5,450.25,3964.25
6687,45,82,450.5,451.0,3964.0,3964.5,450.75,3964.25
6688,46,82,451.0,451.5,3964.0,3964.5,451.25,3964.25
6689,47,82,451.5,452.0,3964.0,3964.5,451.75,3964.25
6690,48,82,452.0,452.5,3964.0,3964.5,452.25,3964.25
6691,49,82,452.5,453.0,3964.0,3964.5,452.75,3964.25
6692,50,82,453.0,453.5,3964.0,3964.5,453.25,3964.25
6693,51,82,453.5,454.0,3964.0,3964.5,453.75,3964.25
6694,52,82,454.0,454.5,3964.0,3964.5,454.25,3964.25
6695,53,82,454.5,455.0,3964.0,3964.5,454.75,3964.25
6696,54,82,455.0,455.5,3964.0,3964.5,455.25,3964.25
6697,55,82,455.5,456.0,3964.0,3964.5,455.75,3964.25
6698,56,82,456.0,456.5,3964.0,3964.5,456.25,3964.25
6699,57,82,456.5,457.0,3964.0,3964.5,456.75,3964.25
6700,58,82,457.0,457.5,3964.0,3964.5,457.25,3964.25
6701,59,82,457.5,458.0,3964.0,3964.5,457.75,3964.25
6702,60,82,458.0,458.5,3964.0,3964.5,458.25,3964.25
6703,61,82,458.5,459.0,3964.0,3964.5,458.75,3964.25
6704,62,82,459.0,459.5,3964.0,3964.5,459.25,3964.25
6705,63,82,459.5,460.0,3964.0,3964.5,459.75,3964.25
6706,64,82,460.0,460.5,3964.0,3964.5,460.25,3964.25
6707,65,82,460.5,461.0,3964.0,3964.5,460.75,3964.25
6708,66,82,461.0,461.5,3964.0,3964.5,461.25,3964.25
6709,67,82,461.5,462.0,3964.0,3964.5,461.75,3964.25
6710,68,82,462.0,462.5,3964.0,3964.5,462.25,3964.25
6711,69,82,462.5,463.0,3964.0,3964.5,462.75,3964.25
6712,70,82,463.0,463.5,3964.0,3964.5,463.25,3964.25
6713,71,82,463.5,464.0,3964.0,3964.5,463.75,3964.25
6714,72,82,464.0,464.5,3964.0,3964.5,464.25,3964.25
6715,73,82,464.5,465.0,3964.0,3964.5,464.75,3964.25
6716,74,82,465.0,465.5,3964.0,3964.5,465.25,3964.25
6717,75,82,465.5,466.0,3964.0,3964.5,465.75,3964.25
6718,76,82,466.0,466.5,3964.0,3964.5,466.25,3964.25
6719,77,82,466.5,467.0,3964.0,3964.5,466.75,3964.25
6720,78,82,467.0,467.5,3964.0,3964.5,467.25,3964.25
6721,79,82,467.5,468.0,3964.0,3964.5,467.75,3964.25
6722,80,82,468.0,468.5,3964.0,3964.5,468.25,3964.25
6723,0,83,428.0,428.5,3964.5,3965.0,428.25,3964.75
6724,1,83,428.5,429.0,3964.5,3965.0,428.75,3964.75
6725,2,83,429.0,429.5,3964.5,3965.0,429.25,3964.75
6726,3,83,429.5,430.0,3964.5,3965.0,429.75,3964.75
6727,4,83,430.0,430.5,3964.5,3965.0,430.25,3964.75
6728,5,83,430.5,431.0,3964.5,3965.0,430.75,3964.75
6729,6,83,431.0,431.5,3964.5,3965.0,431.25,3964.75
6730,7,83,431.5,432.0,3964.5,3965.0,431.75,3964.75
6731,8,83,432.0,432.5,3964.5,3965.0,432.25,3964.75
6732,9,83,432.5,433.0,3964.5,3965.0,432.75,3964.75
6733,10,83,433.0,433.5,3964.5,3965.0,433.25,3964.75
6734,11,83,433.5,434.0,3964.5,3965.0,433.75,3964.75
6735,12,83,434.0,434.5,3964.5,3965.0,434.25,3964.75
6736,13,83,434.5,435.0,3964.5,3965.0,434.75,3964.75
6737,14,83,435.0,435.5,3964.5,3965.0,435.25,3964.75
6738,15,83,435.5,436.0,3964.5,3965.0,435.75,3964.75
6739,16,83,436.0,436.5,3964.5,3965.0,436.25,3964.75
6740,17,83,436.5,437.0,3964.5,3965.0,436.75,3964.75
6741,18,83,437.0,437.5,3964.5,3965.0,437.25,3964.75
6742,19,83,437.5,438.0,3964.5,3965.0,437.75,3964.75
6743,20,83,438.0,438.5,3964.5,3965.0,438.25,3964.75
6744,21,83,438.5,439.0,3964.5,3965.0,438.75,3964.75
6745,22,83,439.0,439.5,3964.5,3965.0,439.25,3964.75
6746,23,83,439.5,440.0,3964.5,3965.0,439.75,3964.75
6747,24,83,440.0,440.5,3964.5,3965.0,440.25,3964.75
6748,25,83,440.5,441.0,3964.5,3965.0,440.75,3964.75
6749,26,83,441.0,441.5,3964.5,3965.0,441.25,3964.75
6750,27,83,441.5,442.0,3964.5,3965.0,441.75,3964.75
6751,28,83,442.0,442.5,3964.5,3965.0,442.25,3964.75
6752,29,83,442.5,443.0,3964.5,3965.0,442.75,3964.75
6753,30,83,443.0,443.5,3964.5,3965.0,443.25,3964.75
6754,31,83,443.5,444.0,3964.5,3965.0,443.75,3964.75
6755,32,83,444.0,444.5,3964.5,3965.0,444.25,3964.75
6756,33,83,444.5,445.0,3964.5,3965.0,444.75,3964.75
6757,34,83,445.0,445.5,3964.5,3965.0,445.25,3964.75
6758,35,83,445.5,446.0,3964.5,3965.0,445.75,3964.75
6759,36,83,446.0,446.5,3964.5,3965.0,446.25,3964.75
6760,37,83,446.5,447.0,3964.5,3965.0,446.75,3964.75
6761,38,83,447.0,447.5,3964.5,3965.0,447.25,3964.75
6762,39,83,447.5,448.0,3964.5,3965.0,447.75,3964.75
6763,40,83,448.0,448.5,3964.5,3965.0,448.25,3964.75
6764,41,83,448.5,449.0,3964.5,3965.0,448.75,3964.75
6765,42,83,449.0,449.5,3964.5,3965.0,449.25,3964.75
6766,43,83,449.5,450.0,3964.5,3965.0,449.75,3964.75
6767,44,83,450.0,450.5,3964.5,3965.0,450.25,3964.75
6768,45,83,450.5,451.0,3964.5,3965.0,450.75,3964.75
6769,46,83,451.0,451.5,3964.5,3965.0,451.25,3964.75
6770,47,83,451.5,452.0,3964.5,3965.0,451.75,3964.75
6771,48,83,452.0,452.5,3964.5,3965.0,452.25,3964.75
6772,49,83,452.5,453.0,3964.5,3965.0,452.75,3964.75
6773,50,83,453.0,453.5,3964.5,3965.0,453.25,3964.75
6774,51,83,453.5,454.0,3964.5,3965.0,453.75,3964.75
6775,52,83,454.0,454.5,3964.5,3965.0,454.25,3964.75
6776,53,83,454.5,455.0,3964.5,3965.0,454.75,3964.75
6777,54,83,455.0,455.5,3964.5,3965.0,455.25,3964.75
6778,55,83,455.5,456.0,3964.5,3965.0,455.75,3964.75
6779,56,83,456.0,456.5,3964.5,3965.0,456.25,3964.75
6780,57,83,456.5,457.0,3964.5,3965.0,456.75,3964.75
6781,58,83,457.0,457.5,3964.5,3965.0,457.25,3964.75
6782,59,83,457.5,458.0,3964.5,3965.0,457.75,3964.75
6783,60,83,458.0,458.5,3964.5,3965.0,458.25,3964.75
6784,61,83,458.5,459.0,3964.5,3965.0,458.75,3964.75
6785,62,83,459.0,459.5,3964.5,3965.0,459.25,3964.75
6786,63,83,459.5,460.0,3964.5,3965.0,459.75,3964.75
6787,64,83,460.0,460.5,3964.5,3965.0,460.25,3964.75
6788,65,83,460.5,461.0,3964.5,3965.0,460.75,3964.75
6789,66,83,461.0,461.5,3964.5,3965.0,461.25,3964.75
6790,67,83,461.5,462.0,3964.5,3965.0,461.75,3964.75
6791,68,83,462.0,462.5,3964.5,3965.0,462.25,3964.75
6792,69,83,462.5,463.0,3964.5,3965.0,462.75,3964.75
6793,70,83,463.0,463.5,3964.5,3965.0,463.25,3964.75
6794,71,83,463.5,464.0,3964.5,3965.0,463.75,3964.75
6795,72,83,464.0,464.5,3964.5,3965.0,464.25,3964.75
6796,73,83,464.5,465.0,3964.5,3965.0,464.75,3964.75
6797,74,83,465.0,465.5,3964.5,3965.0,465.25,3964.75
6798,75,83,465.5,466.0,3964.5,3965.0,465.75,3964.75
6799,76,83,466.0,466.5,3964.5,3965.0,466.25,3964.75
6800,77,83,466.5,467.0,3964.5,3965.0,466.75,3964.75
6801,78,83,467.0,467.5,3964.5,3965.0,467.25,3964.75
6802,79,83,467.5,468.0,3964.5,3965.0,467.75,3964.75
6803,80,83,468.0,468.5,3964.5,3965.0,468.25,3964.75
6804,0,84,428.0,428.5,3965.0,3965.5,428.25,3965.25
6805,1,84,428.5,429.0,3965.0,3965.5,428.75,3965.25
6806,2,84,429.0,429.5,3965.0,3965.5,429.25,3965.25
6807,3,84,429.5,430.0,3965.0,3965.5,429.75,3965.25
6808,4,84,430.0,430.5,3965.0,3965.5,430.25,3965.25
6809,5,84,430.5,431.0,3965.0,3965.5,430.75,3965.25
6810,6,84,431.0,431.5,3965.0,3965.5,431.25,3965.25
6811,7,84,431.5,432.0,3965.0,3965.5,431.75,3965.25
6812,8,84,432.0,432.5,3965.0,3965.5,432.25,3965.25
6813,9,84,432.5,433.0,3965.0,3965.5,432.75,3965.25
6814,10,84,433.0,433.5,3965.0,3965.5,433.25,3965.25
6815,11,84,433.5,434.0,3965.0,3965.5,433.75,3965.25
6816,12,84,434.0,434.5,3965.0,3965.5,434.25,3965.25
6817,13,84,434.5,435.0,3965.0,3965.5,434.75,3965.25
6818,14,84,435.0,435.5,3965.0,3965.5,435.25,3965.25
6819,15,84,435.5,436.0,3965.0,3965.5,435.75,3965.25
6820,16,84,436.0,436.5,3965.0,3965.5,436.25,3965.25
6821,17,84,436.5,437.0,3965.0,3965.5,436.75,3965.25
6822,18,84,437.0,437.5,3965.0,3965.5,437.25,3965.25
6823,19,84,437.5,438.0,3965.0,3965.5,437.75,3965.25
6824,20,84,438.0,438.5,3965.0,3965.5,438.25,3965.25
6825,21,84,438.5,439.0,3965.0,3965.5,438.75,3965.25
6826,22,84,439.0,439.5,3965.0,3965.5,439.25,3965.25
6827,23,84,439.5,440.0,3965.0,3965.5,439.75,3965.25
6828,24,84,440.0,440.5,3965.0,3965.5,440.25,3965.25
6829,25,84,440.5,441.0,3965.0,3965.5,440.75,3965.25
6830,26,84,441.0,441.5,3965.0,3965.5,441.25,3965.25
6831,27,84,441.5,442.0,3965.0,3965.5,441.75,3965.25
6832,28,84,442.0,442.5,3965.0,3965.5,442.25,3965.25
6833,29,84,442.5,443.0,3965.0,3965.5,442.75,3965.25
6834,30,84,443.0,443.5,3965.0,3965.5,443.25,3965.25
6835,31,84,443.5,444.0,3965.0,3965.5,443.75,3965.25
6836,32,84,444.0,444.5,3965.0,3965.5,444.25,3965.25
6837,33,84,444.5,445.0,3965.0,3965.5,444.75,3965.25
6838,34,84,445.0,445.5,3965.0,3965.5,445.25,3965.25
6839,35,84,445.5,446.0,3965.0,3965.5,445.75,3965.25
6840,36,84,446.0,446.5,3965.0,3965.5,446.25,3965.25
6841,37,84,446.5,447.0,3965.0,3965.5,446.75,3965.25
6842,38,84,447.0,447.5,3965.0,3965.5,447.25,3965.25
6843,39,84,447.5,448.0,3965.0,3965.5,447.75,3965.25
6844,40,84,448.0,448.5,3965.0,3965.5,448.25,3965.25
6845,41,84,448.5,449.0,3965.0,3965.5,448.75,3965.25
6846,42,84,449.0,449.5,3965.0,3965.5,449.25,3965.25
6847,43,84,449.5,450.0,3965.0,3965.5,449.75,3965.25
6848,44,84,450.0,450.5,3965.0,3965.5,450.25,3965.25
6849,45,84,450.5,451.0,3965.0,3965.5,450.75,3965.25
6850,46,84,451.0,451.5,3965.0,3965.5,451.25,3965.25
6851,47,84,451.5,452.0,3965.0,3965.5,451.75,3965.25
6852,48,84,452.0,452.5,3965.0,3965.5,452.25,3965.25
6853,49,84,452.5,453.0,3965.0,3965.5,452.75,3965.25
6854,50,84,453.0,453.5,3965.0,3965.5,453.25,3965.25
6855,51,84,453.5,454.0,3965.0,3965.5,453.75,3965.25
6856,52,84,454.0,454.5,3965.0,3965.5,454.25,3965.25
6857,53,84,454.5,455.0,3965.0,3965.5,454.75,3965.25
6858,54,84,455.0,455.5,3965.0,3965.5,455.25,3965.25
6859,55,84,455.5,456.0,3965.0,3965.5,455.75,3965.25
6860,56,84,456.0,456.5,3965.0,3965.5,456.25,3965.25
6861,57,84,456.5,457.0,3965.0,3965.5,456.75,3965.25
6862,58,84,457.0,457.5,3965.0,3965.5,457.25,3965.25
6863,59,84,457.5,458.0,3965.0,3965.5,457.75,3965.25
6864,60,84,458.0,458.5,3965.0,3965.5,458.25,3965.25
6865,61,84,458.5,459.0,3965.0,3965.5,458.75,3965.25
6866,62,84,459.0,459.5,3965.0,3965.5,459.25,3965.25
6867,63,84,459.5,460.0,3965.0,3965.5,459.75,3965.25
6868,64,84,460.0,460.5,3965.0,3965.5,460.25,3965.25
6869,65,84,460.5,461.0,3965.0,3965.5,460.75,3965.25
6870,66,84,461.0,461.5,3965.0,3965.5,461.25,3965.25
6871,67,84,461.5,462.0,3965.0,3965.5,461.75,3965.25
6872,68,84,462.0,462.5,3965.0,3965.5,462.25,3965.25
6873,69,84,462.5,463.0,3965.0,3965.5,462.75,3965.25
6874,70,84,463.0,463.5,3965.0,3965.5,463.25,3965.25
6875,71,84,463.5,464.0,3965.0,3965.5,463.75,3965.25
6876,72,84,464.0,464.5,3965.0,3965.5,464.25,3965.25
6877,73,84,464.5,465.0,3965.0,3965.5,464.75,3965.25
6878,74,84,465.0,465.5,3965.0,3965.5,465.25,3965.25
6879,75,84,465.5,466.0,3965.0,3965.5,465.75,3965.25
6880,76,84,466.0,466.5,3965.0,3965.5,466.25,3965.25
6881,77,84,466.5,467.0,3965.0,3965.5,466.75,3965.25
6882,78,84,467.0,467.5,3965.0,3965.5,467.25,3965.25
6883,79,84,467.5,468.0,3965.0,3965.5,467.75,3965.25
6884,80,84,468.0,468.5,3965.0,3965.5,468.25,3965.25
6885,0,85,428.0,428.5,3965.5,3966.0,428.25,3965.75
6886,1,85,428.5,429.0,3965.5,3966.0,428.75,3965.75
6887,2,85,429.0,429.5,3965.5,3966.0,429.25,3965.75
6888,3,85,429.5,430.0,3965.5,3966.0,429.75,3965.75
6889,4,85,430.0,430.5,3965.5,3966.0,430.25,3965.75
6890,5,85,430.5,431.0,3965.5,3966.0,430.75,3965.75
6891,6,85,431.0,431.5,3965.5,3966.0,431.25,3965.75
6892,7,85,431.5,432.0,3965.5,3966.0,431.75,3965.75
6893,8,85,432.0,432.5,3965.5,3966.0,432.25,3965.75
6894,9,85,432.5,433.0,3965.5,3966.0,432.75,3965.75
6895,10,85,433.0,433.5,3965.5,3966.0,433.25,3965.75
6896,11,85,433.5,434.0,3965.5,3966.0,433.75,3965.75
6897,12,85,434.0,434.5,3965.5,3966.0,434.25,3965.75
6898,13,85,434.5,435.0,3965.5,3966.0,434.75,3965.75
6899,14,85,435.0,435.5,3965.5,3966.0,435.25,3965.75
6900,15,85,435.5,436.0,3965.5,3966.0,435.75,3965.75
6901,16,85,436.0,436.5,3965.5,3966.0,436.25,3965.75
6902,17,85,436.5,437.0,3965.5,3966.0,436.75,3965.75
6903,18,85,437.0,437.5,3965.5,3966.0,437.25,3965.75
6904,19,85,437.5,438.0,3965.5,3966.0,437.75,3965.75
6905,20,85,438.0,438.5,3965.5,3966.0,438.25,3965.75
6906,21,85,438.5,439.0,3965.5,3966.0,438.75,3965.75
6907,22,85,439.0,439.5,3965.5,3966.0,439.25,3965.75
6908,23,85,439.5,440.0,3965.5,3966.0,439.75,3965.75
6909,24,85,440.0,440.5,3965.5,3966.0,440.25,3965.75
6910,25,85,440.5,441.0,3965.5,3966.0,440.75,3965.75
6911,26,85,441.0,441.5,3965.5,3966.0,441.25,3965.75
6912,27,85,441.5,442.0,3965.5,3966.0,441.75,3965.75
6913,28,85,442.0,442.5,3965.5,3966.0,442.25,3965.75
6914,29,85,442.5,443.0,3965.5,3966.0,442.75,3965.75
6915,30,85,443.0,443.5,3965.5,3966.0,443.25,3965.75
6916,31,85,443.5,444.0,3965.5,3966.0,443.75,3965.75
6917,32,85,444.0,444.5,3965.5,3966.0,444.25,3965.75
6918,33,85,444.5,445.0,3965.5,3966.0,444.75,3965.75
6919,34,85,445.0,445.5,3965.5,3966.0,445.25,3965.75
6920,35,85,445.5,446.0,3965.5,3966.0,445.75,3965.75
6921,36,85,446.0,446.5,3965.5,3966.0,446.25,3965.75
6922,37,85,446.5,447.0,3965.5,3966.0,446.75,3965.75
6923,38,85,447.0,447.5,3965.5,3966.0,447.25,3965.75
6924,39,85,447.5,448.0,3965.5,3966.0,447.75,3965.75
6925,40,85,448.0,448.5,3965.5,3966.0,448.25,3965.75
6926,41,85,448.5,449.0,3965.5,3966.0,448.75,3965.75
6927,42,85,449.0,449.5,3965.5,3966.0,449.25,3965.75
6928,43,85,449.5,450.0,3965.5,3966.0,449.75,3965.75
6929,44,85,450.0,450.5,3965.5,3966.0,450.25,3965.75
6930,45,85,450.5,451.0,3965.5,3966.0,450.75,3965.75
6931,46,85,451.0,451.5,3965.5,3966.0,451.25,3965.75
6932,47,85,451.5,452.0,3965.5,3966.0,451.75,3965.75
6933,48,85,452.0,452.5,3965.5,3966.0,452.25,3965.75
6934,49,85,452.5,453.0,3965.5,3966.0,452.75,3965.75
6935,50,85,453.0,453.5,3965.5,3966.0,453.25,3965.75
6936,51,85,453.5,454.0,3965.5,3966.0,453.75,3965.75
6937,52,85,454.0,454.5,3965.5,3966.0,454.25,3965.75
6938,53,85,454.5,455.0,3965.5,3966.0,454.75,3965.75
6939,54,85,455.0,455.5,3965.5,3966.0,455.25,3965.75
6940,55,85,455.5,456.0,3965.5,3966.0,455.75,3965.75
6941,56,85,456.0,456.5,3965.5,3966.0,456.25,3965.75
6942,57,85,456.5,457.0,3965.5,3966.0,456.75,3965.75
6943,58,85,457.0,457.5,3965.5,3966.0,457.25,3965.75
6944,59,85,457.5,458.0,3965.5,3966.0,457.75,3965.75
6945,60,85,458.0,458.5,3965.5,3966.0,458.25,3965.75
6946,61,85,458.5,459.0,3965.5,3966.0,458.75,3965.75
6947,62,85,459.0,459.5,3965.5,3966.0,459.25,3965.75
6948,63,85,459.5,460.0,3965.5,3966.0,459.75,3965.75
6949,64,85,460.0,460.5,3965.5,3966.0,460.25,3965.75
6950,65,85,460.5,461.0,3965.5,3966.0,460.75,3965.75
6951,66,85,461.0,461.5,3965.5,3966.0,461.25,3965.75
6952,67,85,461.5,462.0,3965.5,3966.0,461.75,3965.75
6953,68,85,462.0,462.5,3965.5,3966.0,462.25,3965.75
6954,69,85,462.5,463.0,3965.5,3966.0,462.75,3965.75
6955,70,85,463.0,463.5,3965.5,3966.0,463.25,3965.75
6956,71,85,463.5,464.0,3965.5,3966.0,463.75,3965.75
6957,72,85,464.0,464.5,3965.5,3966.0,464.25,3965.75
6958,73,85,464.5,465.0,3965.5,3966.0,464.75,3965.75
6959,74,85,465.0,465.5,3965.5,3966.0,465.25,3965.75
6960,75,85,465.5,466.0,3965.5,3966.0,465.75,3965.75
6961,76,85,466.0,466.5,3965.5,3966.0,466.25,3965.75
6962,77,85,466.5,467.0,3965.5,3966.0,466.75,3965.75
6963,78,85,467.0,467.5,3965.5,3966.0,467.25,3965.75
6964,79,85,467.5,468.0,3965.5,3966.0,467.75,3965.75
6965,80,85,468.0,468.5,3965.5,3966.0,468.25,3965.75
6966,0,86,428.0,428.5,3966.0,3966.5,428.25,3966.25
6967,1,86,428.5,429.0,3966.0,3966.5,428.75,3966.25
6968,2,86,429.0,429.5,3966.0,3966.5,429.25,3966.25
6969,3,86,429.5,430.0,3966.0,3966.5,429.75,3966.25
6970,4,86,430.0,430.5,3966.0,3966.5,430.25,3966.25
6971,5,86,430.5,431.0,3966.0,3966.5,430.75,3966.25
6972,6,86,431.0,431.5,3966.0,3966.5,431.25,3966.25
6973,7,86,431.5,432.0,3966.0,3966.5,431.75,3966.25
6974,8,86,432.0,432.5,3966.0,3966.5,432.25,3966.25
6975,9,86,432.5,433.0,3966.0,3966.5,432.75,3966.25
6976,10,86,433.0,433.5,3966.0,3966.5,433.25,3966.25
6977,11,86,433.5,434.0,3966.0,3966.5,433.75,3966.25
6978,12,86,434.0,434.5,3966.0,3966.5,434.25,3966.25
6979,13,86,434.5,435.0,3966.0,3966.5,434.75,3966.25
6980,14,86,435.0,435.5,3966.0,3966.5,435.25,3966.25
6981,15,86,435.5,436.0,3966.0,3966.5,435.75,3966.25
6982,16,86,436.0,436.5,3966.0,3966.5,436.25,3966.25
6983,17,86,436.5,437.0,3966.0,3966.5,436.75,3966.25
6984,18,86,437.0,437.5,3966.0,3966.5,437.25,3966.25
6985,19,86,437.5,438.0,3966.0,3966.5,437.75,3966.25
6986,20,86,438.0,438.5,3966.0,3966.5,438.25,3966.25
6987,21,86,438.5,439.0,3966.0,3966.5,438.75,3966.25
6988,22,86,439.0,439.5,3966.0,3966.5,439.25,3966.25
6989,23,86,439.5,440.0,3966.0,3966.5,439.75,3966.25
6990,24,86,440.0,440.5,3966.0,3966.5,440.25,3966.25
6991,25,86,440.5,441.0,3966.0,3966.5,440.75,3966.25
6992,26,86,441.0,441.5,3966.0,3966.5,441.25,3966.25
6993,27,86,441.5,442.0,3966.0,3966.5,441.75,3966.25
6994,28,86,442.0,442.5,3966.0,3966.5,442.25,3966.25
6995,29,86,442.5,443.0,3966.0,3966.5,442.75,3966.25
6996,30,86,443.0,443.5,3966.0,3966.5,443.25,3966.25
6997,31,86,443.5,444.0,3966.0,3966.5,443.75,3966.25
6998,32,86,444.0,444.5,3966.0,3966.5,444.25,3966.25
6999,33,86,444.5,445.0,3966.0,3966.5,444.75,3966.25
7000,34,86,445.0,445.5,3966.0,3966.5,445.25,3966.25
7001,35,86,445.5,446.0,3966.0,3966.5,445.75,3966.25
7002,36,86,446.0,446.5,3966.0,3966.5,446.25,3966.25
7003,37,86,446.5,447.0,3966.0,3966.5,446.75,3966.25
7004,38,86,447.0,447.5,3966.0,3966.5,447.25,3966.25
7005,39,86,447.5,448.0,3966.0,3966.5,447.75,3966.25
7006,40,86,448.0,448.5,3966.0,3966.5,448.25,3966.25
7007,41,86,448.5,449.0,3966.0,3966.5,448.75,3966.25
7008,42,86,449.0,449.5,3966.0,3966.5,449.25,3966.25
7009,43,86,449.5,450.0,3966.0,3966.5,449.75,3966.25
7010,44,86,450.0,450.5,3966.0,3966.5,450.25,3966.25
7011,45,86,450.5,451.0,3966.0,3966.5,450.75,3966.25
7012,46,86,451.0,451.5,3966.0,3966.5,451.25,3966.25
7013,47,86,451.5,452.0,3966.0,3966.5,451.75,3966.25
7014,48,86,452.0,452.5,3966.0,3966.5,452.25,3966.25
7015,49,86,452.5,453.0,3966.0,3966.5,452.75,3966.25
7016,50,86,453.0,453.5,3966.0,3966.5,453.25,3966.25
7017,51,86,453.5,454.0,3966.0,3966.5,453.75,3966.25
7018,52,86,454.0,454.5,3966.0,3966.5,454.25,3966.25
7019,53,86,454.5,455.0,3966.0,3966.5,454.75,3966.25
7020,54,86,455.0,455.5,3966.0,3966.5,455.25,3966.25
7021,55,86,455.5,456.0,3966.0,3966.5,455.75,3966.25
7022,56,86,456.0,456.5,3966.0,3966.5,456.25,3966.25
7023,57,86,456.5,457.0,3966.0,3966.5,456.75,3966.25
7024,58,86,457.0,457.5,3966.0,3966.5,457.25,3966.25
7025,59,86,457.5,458.0,3966.0,3966.5,457.75,3966.25
7026,60,86,458.0,458.5,3966.0,3966.5,458.25,3966.25
7027,61,86,458.5,459.0,3966.0,3966.5,458.75,3966.25
7028,62,86,459.0,459.5,3966.0,3966.5,459.25,3966.25
7029,63,86,459.5,460.0,3966.0,3966.5,459.75,3966.25
7030,64,86,460.0,460.5,3966.0,3966.5,460.25,3966.25
