domain,cell_id,x_km,y_km,event_count,cumulative_energy,first_activation_hours,peak_rate_time_30m_hours,peak_rate_time_1h_hours,first_nonzero_bin_30m_hours,first_nonzero_bin_1h_hours,longitude,latitude,distance_to_Mw6.4_km,distance_to_Mw7.1_km
Mw7.1_neighborhood,294,-8.18815743406584,5.88924860887942,0,0.0,,,,,,-117.63429077229537,35.7379019956016,13.239487045520699,5.667892024377316
Mw7.1_neighborhood,295,-7.68815743406584,5.88924860887942,0,0.0,,,,,,-117.6287635367722,35.737906023328485,12.76064361137476,5.350233639758174
Mw7.1_neighborhood,296,-7.18815743406584,5.88924860887942,1,1798870.9151287875,5.346383333333333,5.25,5.5,5.25,5.5,-117.6232363007101,35.737909797361596,12.283486212168295,5.062114182829147
Mw7.1_neighborhood,297,-6.68815743406584,5.88924860887942,0,0.0,,,,,,-117.61770906414411,35.73791331770088,11.808219242228597,4.808846015417836
Mw7.1_neighborhood,298,-6.18815743406584,5.88924860887942,0,0.0,,,,,,-117.61218182710925,35.737916584346294,11.335080494665522,4.596194077712559
Mw7.1_neighborhood,299,-5.68815743406584,5.88924860887942,0,0.0,,,,,,-117.60665458964063,35.737919597297775,10.86434802316991,4.430011286667337
Mw7.1_neighborhood,300,-5.18815743406584,5.88924860887942,0,0.0,,,,,,-117.60112735177326,35.73792235655528,10.396348691563064,4.315669125408017
Mw7.1_neighborhood,301,-4.68815743406584,5.88924860887942,0,0.0,,,,,,-117.59560011354219,35.73792486211876,9.931468887560094,4.257346591481601
Mw7.1_neighborhood,302,-4.18815743406584,5.88924860887942,0,0.0,,,,,,-117.59007287498244,35.737927113988185,9.47016802451695,4.257346591481601
Mw7.1_neighborhood,303,-3.6881574340658396,5.88924860887942,1,638263.4861905483,15.83738611111111,15.75,15.5,15.75,15.5,-117.58454563612915,35.73792911216352,9.012995648539523,4.315669125408017
Mw7.1_neighborhood,304,-3.1881574340658396,5.88924860887942,1,1462177.1744567184,32.59312222222222,32.75,32.5,32.75,32.5,-117.5790183970173,35.73793085664473,8.560613220359945,4.430011286667338
Mw7.1_neighborhood,305,-2.6881574340658396,5.88924860887942,4,249243307.70342407,11.645566666666667,11.75,11.5,11.75,11.5,-117.57349115768196,35.73793234743178,8.113821963576141,4.59619407771256
Mw7.1_neighborhood,306,-2.1881574340658396,5.88924860887942,3,5881349.839845965,17.295358333333333,17.25,17.5,17.25,17.5,-117.56796391815816,35.73793358452466,7.673598569420979,4.808846015417837
Mw7.1_neighborhood,307,-1.6881574340658396,5.88924860887942,13,94738833.92510472,10.377647222222222,21.75,21.5,10.25,10.5,-117.56243667848099,35.737934567923354,7.241141011790117,5.062114182829147
Mw7.1_neighborhood,308,-1.1881574340658396,5.88924860887942,28,4983845876.132972,6.412288888888889,10.25,19.5,6.25,6.5,-117.55690943868547,35.73793529762783,6.817927199716781,5.350233639758175
Mw7.1_neighborhood,309,-0.6881574340658396,5.88924860887942,13,96430585.35023387,6.515663888888889,22.75,22.5,6.75,6.5,-117.55138219880666,35.737935773638085,6.405789525784236,5.667892024377317
