domain,resolution,bin_start,bin_end,bin_center,hours_since_main64_bin_center,count,rate_per_hour,energy_joule,cumulative_count,cumulative_energy_joule,normalized_cumulative_count_fraction,normalized_cumulative_energy_fraction,rate_change_per_hour,energy_change_joule,rate_change_z,energy_change_z
Region_B,30min,2019-07-05 01:30:00+00:00,2019-07-05 02:00:00+00:00,2019-07-05 01:45:00+00:00,8.186377777777778,43,86.0,829502010.3044343,783,259907070190012.38,0.24113924050632912,0.08403492545339167,-12.0,-8361714375.529097,-1.3489815189531904,-2.499042869651879
Region_B,30min,2019-07-05 02:00:00+00:00,2019-07-05 02:30:00+00:00,2019-07-05 02:15:00+00:00,8.686377777777778,42,84.0,26466437809.362682,825,259933536627821.75,0.25443037974683547,0.08404349622403245,-2.0,25636935799.058247,-0.22483025315886507,7.662041386615236
Region_B,30min,2019-07-05 02:30:00+00:00,2019-07-05 03:00:00+00:00,2019-07-05 02:45:00+00:00,9.186377777777778,44,88.0,3385089444.829391,869,259936921717266.6,0.2683544303797468,0.08404459243597602,4.0,-23081348364.53329,0.44966050631773014,-6.898259909611914
Region_B,30min,2019-07-05 03:00:00+00:00,2019-07-05 03:30:00+00:00,2019-07-05 03:15:00+00:00,9.686377777777778,47,94.0,17325522019.0648,916,259954247239285.66,0.28322784810126583,0.08405020305409269,6.0,13940432574.235409,0.6744907594765952,4.166339229005462
Region_B,30min,2019-07-05 03:30:00+00:00,2019-07-05 04:00:00+00:00,2019-07-05 03:45:00+00:00,10.186377777777778,42,84.0,6832976265.677419,958,259961080215551.34,0.2965189873417722,0.08405241581399597,-10.0,-10492545753.387383,-1.1241512657943253,-3.135878657400285
Region_B,30min,2019-07-05 04:00:00+00:00,2019-07-05 04:30:00+00:00,2019-07-05 04:15:00+00:00,10.686377777777778,41,82.0,58116935090.47345,999,260019197150641.8,0.30949367088607593,0.0840712361374786,-2.0,51283958824.79603,-0.22483025315886507,15.327097515276892
Region_B,30min,2019-07-05 04:30:00+00:00,2019-07-05 05:00:00+00:00,2019-07-05 04:45:00+00:00,11.186377777777778,48,96.0,1212303509.3881147,1047,260020409454151.2,0.3246835443037975,0.0840716287243239,14.0,-56904631581.085335,1.5738117721120555,-17.006932719330077
Region_B,30min,2019-07-05 05:00:00+00:00,2019-07-05 05:30:00+00:00,2019-07-05 05:15:00+00:00,11.686377777777778,42,84.0,15326234981.08074,1089,260035735689132.28,0.3379746835443038,0.08407659190243483,-12.0,14113931471.692625,-1.3489815189531904,4.218192373362057
Region_B,30min,2019-07-05 05:30:00+00:00,2019-07-05 06:00:00+00:00,2019-07-05 05:45:00+00:00,12.186377777777778,47,94.0,3988182832.1841307,1136,260039723871964.47,0.3528481012658228,0.08407788341739329,10.0,-11338052148.89661,1.1241512657943253,-3.3885728579013272
Region_B,30min,2019-07-05 06:00:00+00:00,2019-07-05 06:30:00+00:00,2019-07-05 06:15:00+00:00,12.686377777777778,45,90.0,663887522.7125217,1181,260040387759487.2,0.3670886075949367,0.08407809840770403,-4.0,-3324295309.471609,-0.44966050631773014,-0.9935231122058678
Region_B,30min,2019-07-05 06:30:00+00:00,2019-07-05 07:00:00+00:00,2019-07-05 06:45:00+00:00,13.186377777777778,53,106.0,8314040770.14811,1234,260048701800257.34,0.3838607594936709,0.08408079078878879,16.0,7650153247.435589,1.7986420252709205,2.286380527502575
Region_B,30min,2019-07-05 07:00:00+00:00,2019-07-05 07:30:00+00:00,2019-07-05 07:15:00+00:00,13.686377777777778,51,102.0,95339153818.74721,1285,260144040954076.1,0.4,0.08411166498600232,-4.0,87025113048.59909,-0.44966050631773014,26.008959225061908
Region_B,30min,2019-07-05 07:30:00+00:00,2019-07-05 08:00:00+00:00,2019-07-05 07:45:00+00:00,14.186377777777778,43,86.0,35685862493.003784,1328,260179726816569.1,0.41360759493670884,0.08412322133312954,-16.0,-59653291325.74342,-1.7986420252709205,-17.82841719338595
Region_B,30min,2019-07-05 08:00:00+00:00,2019-07-05 08:30:00+00:00,2019-07-05 08:15:00+00:00,14.686377777777778,46,92.0,3323887458.2037754,1374,260183050704027.3,0.4281645569620253,0.08412429772570058,6.0,-32361975034.80001,0.6744907594765952,-9.671935601537658
Region_B,30min,2019-07-05 08:30:00+00:00,2019-07-05 09:00:00+00:00,2019-07-05 08:45:00+00:00,15.186377777777778,52,104.0,23660350998.755703,1426,260206711055026.06,0.44462025316455694,0.08413195978597297,12.0,20336463540.551926,1.3489815189531904,6.077903635848109
Region_B,30min,2019-07-05 09:00:00+00:00,2019-07-05 09:30:00+00:00,2019-07-05 09:15:00+00:00,15.686377777777778,40,80.0,1487332405.5304368,1466,260208198387431.6,0.4572784810126582,0.08413244143692299,-24.0,-22173018593.225266,-2.697963037906381,-6.626789857379209
Region_B,30min,2019-07-05 09:30:00+00:00,2019-07-05 10:00:00+00:00,2019-07-05 09:45:00+00:00,16.18637777777778,50,100.0,1099807222.2692373,1516,260209298194653.88,0.47310126582278483,0.0841327975934832,20.0,-387525183.2611995,2.2483025315886507,-0.11581859921855547
Region_B,30min,2019-07-05 10:00:00+00:00,2019-07-05 10:30:00+00:00,2019-07-05 10:15:00+00:00,16.68637777777778,44,88.0,3489052583.2463703,1560,260212787247237.12,0.4870253164556962,0.08413392747237586,-12.0,2389245360.977133,-1.3489815189531904,0.7140672731745783
Region_B,30min,2019-07-05 10:30:00+00:00,2019-07-05 11:00:00+00:00,2019-07-05 10:45:00+00:00,17.18637777777778,39,78.0,3369563980.228602,1599,260216156811217.34,0.49936708860759493,0.08413501865662369,-10.0,-119488603.01776838,-1.1241512657943253,-0.03571123431937645
Region_B,30min,2019-07-05 11:00:00+00:00,2019-07-05 11:30:00+00:00,2019-07-05 11:15:00+00:00,17.68637777777778,59,118.0,7239187426223.728,1658,267455344237441.06,0.5180379746835443,0.08647932413145415,40.0,7235817862243.499,4.496605063177301,2162.549236034521
Region_B,30min,2019-07-05 11:30:00+00:00,2019-07-05 12:00:00+00:00,2019-07-05 11:45:00+00:00,18.18637777777778,71,142.0,10700996557.392105,1729,267466045233998.47,0.540506329113924,0.08648278949342625,24.0,-7228486429666.335,2.697963037906381,-2160.358110688275
Region_B,30min,2019-07-05 12:00:00+00:00,2019-07-05 12:30:00+00:00,2019-07-05 12:15:00+00:00,18.68637777777778,58,116.0,8170777149.749287,1787,267474216011148.22,0.5588607594936709,0.08648543548067288,-26.0,-2530219407.6428185,-2.9227932910652457,-0.7561998036945007
Region_B,30min,2019-07-05 12:30:00+00:00,2019-07-05 13:00:00+00:00,2019-07-05 12:45:00+00:00,19.18637777777778,59,118.0,349117188763.2744,1846,267823333199911.5,0.5775316455696202,0.08659849200052626,2.0,340946411613.52515,0.22483025315886507,101.89772821823527
Region_B,30min,2019-07-05 13:00:00+00:00,2019-07-05 13:30:00+00:00,2019-07-05 13:15:00+00:00,19.68637777777778,55,110.0,2402666099.0127277,1901,267825735866010.5,0.5949367088607594,0.08659927006896936,-8.0,-346714522664.26166,-0.8993210126354603,-103.62162790498954
Region_B,30min,2019-07-05 13:30:00+00:00,2019-07-05 14:00:00+00:00,2019-07-05 13:45:00+00:00,20.18637777777778,58,116.0,3044621829.4419446,1959,267828780487839.94,0.6132911392405064,0.0866002560254315,6.0,641955730.4292169,0.6744907594765952,0.19185956595889897
Region_B,30min,2019-07-05 14:00:00+00:00,2019-07-05 14:30:00+00:00,2019-07-05 14:15:00+00:00,20.68637777777778,41,82.0,1335350277.4373014,2000,267830115838117.38,0.6262658227848101,0.08660068845918158,-34.0,-1709271552.0046432,-3.822114303700706,-0.5108453473173937
Region_B,30min,2019-07-05 14:30:00+00:00,2019-07-05 15:00:00+00:00,2019-07-05 14:45:00+00:00,21.18637777777778,54,108.0,83840836551.35176,2054,267913956674668.72,0.6433544303797468,0.08662783909371684,26.0,82505486273.91446,2.9227932910652457,24.65819064370282
Region_B,30min,2019-07-05 15:00:00+00:00,2019-07-05 15:30:00+00:00,2019-07-05 15:15:00+00:00,21.68637777777778,46,92.0,3472029669.7994695,2100,267917428704338.53,0.6579113924050632,0.08662896345998677,-16.0,-80368806881.55229,-1.7986420252709205,-24.01960707573959
Region_B,30min,2019-07-05 15:30:00+00:00,2019-07-05 16:00:00+00:00,2019-07-05 15:45:00+00:00,22.18637777777778,50,100.0,2708676543.515979,2150,267920137380882.06,0.6737341772151899,0.08662984062545806,8.0,-763353126.2834907,0.8993210126354603,-0.22814127601010278
Region_B,30min,2019-07-05 16:00:00+00:00,2019-07-05 16:30:00+00:00,2019-07-05 16:15:00+00:00,22.68637777777778,50,100.0,1104492656.9498043,2200,267921241873539.0,0.6895569620253165,0.0866301982993281,0.0,-1604183886.5661745,0.0,-0.47943808210741096
Region_B,30min,2019-07-05 16:30:00+00:00,2019-07-05 17:00:00+00:00,2019-07-05 16:45:00+00:00,23.18637777777778,58,116.0,757449954.1344266,2258,267921999323493.12,0.7079113924050633,0.08663044358847034,16.0,-347042702.8153777,1.7986420252709205,-0.10371971021559895
Region_B,30min,2019-07-05 17:00:00+00:00,2019-07-05 17:30:00+00:00,2019-07-05 17:15:00+00:00,23.68637777777778,55,110.0,1002176792.9844689,2313,267923001500286.12,0.7253164556962025,0.08663076812883713,-6.0,244726838.85004234,-0.6744907594765952,0.07314084578522144
Region_B,30min,2019-07-05 17:30:00+00:00,2019-07-05 18:00:00+00:00,2019-07-05 17:45:00+00:00,24.18637777777778,47,94.0,21773257755.53847,2360,267944774758041.66,0.7401898734177215,0.0866378190814311,-16.0,20771080962.554,-1.7986420252709205,6.207796564582839
Region_B,30min,2019-07-05 18:00:00+00:00,2019-07-05 18:30:00+00:00,2019-07-05 18:15:00+00:00,24.68637777777778,51,102.0,1459726288.6632323,2411,267946234484330.3,0.7563291139240507,0.086638291792542,8.0,-20313531466.87524,0.8993210126354603,-6.071049989259108
Region_B,30min,2019-07-05 18:30:00+00:00,2019-07-05 19:00:00+00:00,2019-07-05 18:45:00+00:00,25.18637777777778,42,84.0,1813523926.73662,2453,267948048008257.06,0.769620253164557,0.08663887907586815,-18.0,353797638.0733876,-2.0234722784297854,0.1057385393735157
Region_B,30min,2019-07-05 19:00:00+00:00,2019-07-05 19:30:00+00:00,2019-07-05 19:15:00+00:00,25.68637777777778,47,94.0,344685247.651616,2500,267948392693504.72,0.7844936708860759,0.08663899069716838,10.0,-1468838679.0850039,1.1241512657943253,-0.43898782746977016
Region_B,30min,2019-07-05 19:30:00+00:00,2019-07-05 20:00:00+00:00,2019-07-05 19:45:00+00:00,26.18637777777778,56,112.0,1537217129.6631744,2556,267949929910634.38,0.8022151898734177,0.08663948850256019,18.0,1192531882.0115585,2.0234722784297854,0.35640876532391086
Region_B,30min,2019-07-05 20:00:00+00:00,2019-07-05 20:30:00+00:00,2019-07-05 20:15:00+00:00,26.68637777777778,47,94.0,1271664351.5426693,2603,267951201574985.9,0.8170886075949367,0.08663990031255016,-18.0,-265552778.1205051,-2.0234722784297854,-0.07936503770332433
Region_B,30min,2019-07-05 20:30:00+00:00,2019-07-05 21:00:00+00:00,2019-07-05 20:45:00+00:00,27.18637777777778,42,84.0,1587360406.5976229,2645,267952788935392.5,0.830379746835443,0.08664041435611232,-10.0,315696055.0549536,-1.1241512657943253,0.09435122271949022
Region_B,30min,2019-07-05 21:00:00+00:00,2019-07-05 21:30:00+00:00,2019-07-05 21:15:00+00:00,27.68637777777778,48,96.0,4443935132.753348,2693,267957232870525.25,0.8455696202531645,0.08664185345981942,12.0,2856574726.1557255,1.3489815189531904,0.8537367315390424
Region_B,30min,2019-07-05 21:30:00+00:00,2019-07-05 22:00:00+00:00,2019-07-05 21:45:00+00:00,28.18637777777778,39,78.0,1199332382.457244,2732,267958432202907.72,0.8579113924050633,0.08664224184615409,-18.0,-3244602750.2961044,-2.0234722784297854,-0.9697056134457223
Region_B,30min,2019-07-05 22:00:00+00:00,2019-07-05 22:30:00+00:00,2019-07-05 22:15:00+00:00,28.68637777777778,50,100.0,3498930182.3085065,2782,267961931133090.03,0.8737341772151899,0.08664337492376342,22.0,2299597799.8512626,2.4731327847475155,0.6872745500137718
Region_B,30min,2019-07-05 22:30:00+00:00,2019-07-05 23:00:00+00:00,2019-07-05 22:45:00+00:00,29.18637777777778,41,82.0,4304564689.116655,2823,267966235697779.16,0.8867088607594936,0.08664476889438102,-18.0,805634506.8081489,-2.0234722784297854,0.24077779739480973
Region_B,30min,2019-07-05 23:00:00+00:00,2019-07-05 23:30:00+00:00,2019-07-05 23:15:00+00:00,29.68637777777778,45,90.0,2047741027.4790974,2868,267968283438806.62,0.9009493670886076,0.08664543202550598,8.0,-2256823661.637558,0.8993210126354603,-0.6744907594765952
Region_B,30min,2019-07-05 23:30:00+00:00,2019-07-06 00:00:00+00:00,2019-07-05 23:45:00+00:00,30.18637777777778,42,84.0,757992021.3074138,2910,267969041430827.94,0.9142405063291139,0.0866456774901888,-6.0,-1289749006.1716835,-0.6744907594765952,-0.38546378323404473
Region_B,30min,2019-07-06 00:00:00+00:00,2019-07-06 00:30:00+00:00,2019-07-06 00:15:00+00:00,30.68637777777778,42,84.0,29581506405.973408,2952,267998622937233.9,0.9275316455696202,0.08665525703045183,0.0,28823514384.665993,0.0,8.614405475521886
Region_B,30min,2019-07-06 00:30:00+00:00,2019-07-06 01:00:00+00:00,2019-07-06 00:45:00+00:00,31.18637777777778,44,88.0,79134822867.64186,2996,268077757760101.56,0.9414556962025317,0.08668088369095608,4.0,49553316461.66846,0.44966050631773014,14.809865131670417
Region_B,30min,2019-07-06 01:00:00+00:00,2019-07-06 01:30:00+00:00,2019-07-06 01:15:00+00:00,31.68637777777778,38,76.0,455618684.5994338,3034,268078213378786.16,0.9534810126582278,0.08668103123643513,-12.0,-78679204183.04243,-1.3489815189531904,-23.514640105256525
Region_B,30min,2019-07-06 01:30:00+00:00,2019-07-06 02:00:00+00:00,2019-07-06 01:45:00+00:00,32.18637777777778,37,74.0,1243886289.9624567,3071,268079457265076.12,0.9651898734177216,0.0866814340509042,-2.0,788267605.3630229,-0.22483025315886507,0.23558739871874365
Region_B,30min,2019-07-06 02:00:00+00:00,2019-07-06 02:30:00+00:00,2019-07-06 02:15:00+00:00,32.68637777777778,40,80.0,1124014143.908747,3111,268080581279220.03,0.9778481012658228,0.08668179804652364,6.0,-119872146.05370975,0.6744907594765952,-0.035825862785038826
Region_B,30min,2019-07-06 02:30:00+00:00,2019-07-06 03:00:00+00:00,2019-07-06 02:45:00+00:00,33.18637777777778,39,78.0,2286875424.7745943,3150,268082868154644.8,0.9901898734177215,0.08668253861784234,-2.0,1162861280.8658473,-0.22483025315886507,0.34754119332833155
Region_B,30min,2019-07-06 03:00:00+00:00,2019-07-06 03:30:00+00:00,2019-07-06 03:15:00+00:00,33.68637777777778,31,62.0,2820313458964396.5,3181,3088396327119041.5,1.0,1.0,-16.0,2820311172088971.5,-1.7986420252709205,842898.7416067418
