cell_id,ix,iy,x_center_km,y_center_km,total_events,occupied_flag,distance_to_mw64_km,distance_to_mw71_km
6861,57,84,456.75,3965.25,0,0,14.068807092439307,11.928616809287455
6862,58,84,457.25,3965.25,0,0,14.12844601545605,12.364295758314656
6863,59,84,457.75,3965.25,0,0,14.20544404863999,12.80467571691452
6864,60,84,458.25,3965.25,0,0,14.29952077611088,13.249287936776186
6865,61,84,458.75,3965.25,0,0,14.410341711209073,13.697720301125496
6866,62,84,459.25,3965.25,0,0,14.53752393088993,14.14960960818807
6867,63,84,459.75,3965.25,0,0,14.68064221512747,14.6046349725144
6868,64,84,460.25,3965.25,0,0,14.839235480844968,15.062512184116343
6869,65,84,460.75,3965.25,0,0,15.01281330941518,15.52298888464834
6870,66,84,461.25,3965.25,0,0,15.200862385757556,15.985840438625004
6871,67,84,461.75,3965.25,0,0,15.402852692865835,16.450866394978746
6872,68,84,462.25,3965.25,0,0,15.618243335455805,16.917887449729168
6873,69,84,462.75,3965.25,0,0,15.846487897729737,17.3867428340666
6874,70,84,463.25,3965.25,0,0,16.08703927080059,17.857288063819457
6875,71,84,463.75,3965.25,0,0,16.339353913409973,18.329392996236713
6876,72,84,464.25,3965.25,0,0,16.602895534064267,18.80294014846492
6877,73,84,464.75,3965.25,0,0,16.877138202978507,19.27782323923053
6878,74,84,465.25,3965.25,0,0,17.161568918074533,19.75394592124012
6879,75,84,465.75,3965.25,0,0,17.455689660887284,20.23122067685343
6880,76,84,466.25,3965.25,0,0,17.759018985985477,20.709567853815887
6881,77,84,466.75,3965.25,0,0,18.071093191945472,21.188914821388728
6882,78,84,467.25,3965.25,0,0,18.39146712362457,21.669195230195548
6883,79,84,467.75,3965.25,0,0,18.719714655056812,22.150348361608042
6884,80,84,468.25,3965.25,0,0,19.055428900293325,22.632318554599188
6885,0,85,428.25,3965.75,0,0,30.7054203742461,19.27997316667406
6886,1,85,428.75,3965.75,0,0,30.265566146473336,18.809605948130184
6887,2,85,429.25,3965.75,0,0,29.82760714462255,18.340806594591115
6888,3,85,429.75,3965.75,0,0,29.391628090007597,17.87369847447527
6889,4,85,430.25,3965.75,0,0,28.957718411309774,17.408417727430663
6890,5,85,430.75,3965.75,0,0,28.52597254075826,16.945114882731975
6891,6,85,431.25,3965.75,0,0,28.09649022927027,16.483956715705343
6892,7,85,431.75,3965.75,0,0,27.66937688150684,16.025128380812113
6893,8,85,432.25,3965.75,0,0,27.24474391177591,15.568835866492153
6894,9,85,432.75,3965.75,0,0,26.82270912166845,15.115308824302435
6895,10,85,433.25,3965.75,0,0,26.40339710024112,14.664803833338436
6896,11,85,433.75,3965.75,0,0,25.986939647453806,14.217608170383661
6897,12,85,434.25,3965.75,0,0,25.57347622142504,13.774044166577324
6898,13,85,434.75,3965.75,0,0,25.163154409874316,13.33447424231962
6899,14,85,435.25,3965.75,0,0,24.756130425867504,12.899306723050971
6900,15,85,435.75,3965.75,0,0,24.35256962765835,12.469002548384156
6901,16,85,436.25,3965.75,0,0,23.952647062012446,12.044082994062817
6902,17,85,436.75,3965.75,0,0,23.556548029894337,11.625138527524554
6903,18,85,437.25,3965.75,0,0,23.1644686727778,11.212838909054135
6904,19,85,437.75,3965.75,0,0,22.77661657708382,10.807944624981243
6905,20,85,438.25,3965.75,0,0,22.393211393341396,10.411319687384664
6906,21,85,438.75,3965.75,0,0,22.01448546558062,10.023945742530039
6907,22,85,439.25,3965.75,0,0,21.64068446518376,9.646937279025332
6908,23,85,439.75,3965.75,0,0,21.27206802191623,9.281557492237564
6909,24,85,440.25,3965.75,3,1,20.90891034311488,8.929234015187072
6910,25,85,440.75,3965.75,0,0,20.551500810009028,8.591573238600509
6911,26,85,441.25,3965.75,0,0,20.200144537878614,8.270371293388164
6912,27,85,441.75,3965.75,0,0,19.855162884211566,7.9676189634521055
6913,28,85,442.25,3965.75,0,0,19.51689388621965,7.6854968976003235
6914,29,85,442.75,3965.75,0,0,19.185692606037012,7.426356655809548
6915,30,85,443.25,3965.75,0,0,18.861931358711086,7.192682656391103
6916,31,85,443.75,3965.75,0,0,18.54599979478362,6.987030443028852
6917,32,85,444.25,3965.75,0,0,18.23830480597085,6.811938419280854
6918,33,85,444.75,3965.75,0,0,17.939270219350753,6.66981376384207
6919,34,85,445.25,3965.75,0,0,17.649336242767607,6.56279866067821
6920,35,85,445.75,3965.75,1,1,17.368958622141268,6.492629427039733
6921,36,85,446.25,3965.75,0,0,17.098607470348014,6.460506752037713
6922,37,85,446.75,3965.75,1,1,16.838765727701848,6.4669976116732455
6923,38,85,447.25,3965.75,0,0,16.589927216230084,6.511986542188954
6924,39,85,447.75,3965.75,0,0,16.352594254343774,6.594685689395108
6925,40,85,448.25,3965.75,0,0,16.127274805576498,6.713701658412832
6926,41,85,448.75,3965.75,0,0,15.914479145167391,6.867146465194827
6927,42,85,449.25,3965.75,0,0,15.714716041639225,7.052773297838262
6928,43,85,449.75,3965.75,0,0,15.528488467224959,7.2681167992103
6929,44,85,450.25,3965.75,0,0,15.35628887082175,7.51062130740364
6930,45,85,450.75,3965.75,0,0,15.198594069568056,7.77774665565086
6931,46,85,451.25,3965.75,0,0,15.055859839241819,8.067047393919955
6932,47,85,451.75,3965.75,0,0,14.92851530817047,8.376226135439117
6933,48,85,452.25,3965.75,0,0,14.81695728257544,8.703164647889635
6934,49,85,452.75,3965.75,0,0,14.721544651328228,9.045937513853303
6935,50,85,453.25,3965.75,0,0,14.642593032944546,9.402813202483662
6936,51,85,453.75,3965.75,0,0,14.58036983535814,9.77224675993518
6937,52,85,454.25,3965.75,0,0,14.535089898009124,10.152867444881089
6938,53,85,454.75,3965.75,0,0,14.506911875054328,10.54346375578675
6939,54,85,455.25,3965.75,0,0,14.495935497855172,10.942967540199112
6940,55,85,455.75,3965.75,0,0,14.502199825039064,11.350438282379848
6941,56,85,456.25,3965.75,0,0,14.525682551011101,11.765048228476438
6942,57,85,456.75,3965.75,0,0,14.566300401273269,12.186068703016538
6943,58,85,457.25,3965.75,0,0,14.62391059831532,12.612857767013063
6944,59,85,457.75,3965.75,0,0,14.698313338438004,13.044849238958813
6945,60,85,458.25,3965.75,0,0,14.78925518078209,13.48154302309001
6946,61,85,458.75,3965.75,0,0,14.896433217709374,13.922496647501465
6947,62,85,459.25,3965.75,0,0,15.019499872401232,14.367317895694802
6948,63,85,459.75,3965.75,2,1,15.158068156082622,14.81565841035135
6949,64,85,460.25,3965.75,0,0,15.311717213684146,15.267208151737412
6950,65,85,460.75,3965.75,0,0,15.479997992222634,15.721690601355181
6951,66,85,461.25,3965.75,0,0,15.662438879261497,16.17885861181197
6952,67,85,461.75,3965.75,0,0,15.85855117764506,16.638490814892588
6953,68,85,462.25,3965.75,0,0,16.067834305262576,17.100388510601963
6954,69,85,462.75,3965.75,0,0,16.289780632923154,17.564372970014904
6955,70,85,463.25,3965.75,0,0,16.523879897776542,18.03028309389658
6956,71,85,463.75,3965.75,0,0,16.769623152698724,18.497973377165277
6957,72,85,464.25,3965.75,0,0,17.02650623266307,18.967312136372353
6958,73,85,464.75,3965.75,0,0,17.294032736707184,19.438179963536722
6959,74,85,465.25,3965.75,0,0,17.571716538394455,19.910468374980614
6960,75,85,465.75,3965.75,0,0,17.859083848648858,20.384078628364975
6961,76,85,466.25,3965.75,0,0,18.15567486271044,20.858920685012162
6962,77,85,466.75,3965.75,0,0,18.461045028054105,21.334912297918894
6963,78,85,467.25,3965.75,0,0,18.774765972848414,21.811978208685094
6964,79,85,467.75,3965.75,0,0,19.09642613534302,22.29004943898546
6965,80,85,468.25,3965.75,0,0,19.425631133891052,22.76906266425297
6966,0,86,428.25,3966.25,0,0,30.94460558376905,19.453167782124734
6967,1,86,428.75,3966.25,0,0,30.508200021345345,18.987091598656132
6968,2,86,429.25,3966.25,0,0,30.07377466082037,18.522784833604824
6969,3,86,429.75,3966.25,0,0,29.64141656799126,18.060383955173364
6970,4,86,430.25,3966.25,0,0,29.211217536497383,17.6000391824719
6971,5,86,430.75,3966.25,0,0,28.783274375441678,17.14191616596023
6972,6,86,431.25,3966.25,0,0,28.357689214379633,16.686197902969724
6973,7,86,431.75,3966.25,0,0,27.934569826412726,16.233086923728766
6974,8,86,432.25,3966.25,0,0,27.514029970073697,15.78280778852725
6975,9,86,432.75,3966.25,0,0,27.096189750618056,15.335609942413736
6976,10,86,433.25,3966.25,0,0,26.681176001235112,14.891770980045376
6977,11,86,433.75,3966.25,0,0,26.26912268455629,14.451600379832822
6978,12,86,434.25,3966.25,0,0,25.860171314661763,14.015443773018633
6979,13,86,434.75,3966.25,0,0,25.454471399560443,13.583687819252523
6980,14,86,435.25,3966.25,0,0,25.05218090383402,13.15676576469962
6981,15,86,435.75,3966.25,0,0,24.65346673078274,12.735163760369732
6982,16,86,436.25,3966.25,0,0,24.258505222976883,12.319428015118929
6983,17,86,436.75,3966.25,0,0,23.867482679591117,11.910172846603013
6984,18,86,437.25,3966.25,0,0,23.48059588826415,11.508089669976608
6985,19,86,437.75,3966.25,0,0,23.09805266846867,11.113956922198541
6986,20,86,438.25,3966.25,0,0,22.720072422480044,10.728650851097143
6987,21,86,438.75,3966.25,0,0,22.34688668898027,10.353156992000558
6988,22,86,439.25,3966.25,0,0,21.97873969311045,9.988581997324376
6989,23,86,439.75,3966.25,0,0,21.615888885375366,9.636165260804487
6990,24,86,440.25,3966.25,0,0,21.258605460196105,9.29728947327111
6991,25,86,440.75,3966.25,1,1,20.907174843093102,8.973488851392215
6992,26,86,441.25,3966.25,0,0,20.561897133461454,8.666453298917785
6993,27,86,441.75,3966.25,0,0,20.223087487681887,8.378026223316894
6994,28,86,442.25,3966.25,0,0,19.891076424915298,8.110193216862847
6995,29,86,442.75,3966.25,0,0,19.566210035395372,7.865058463298968
6996,30,86,443.25,3966.25,0,0,19.24885006842206,7.644805769107108
6997,31,86,443.75,3966.25,0,0,18.93937387465534,7.451641823359192
6998,32,86,444.25,3966.25,0,0,18.638174174831683,7.2877209386678965
6999,33,86,444.75,3966.25,1,1,18.3456586248286,7.1550532559975455
7000,34,86,445.25,3966.25,0,0,18.06224914527904,7.055402023444423
7001,35,86,445.75,3966.25,0,0,17.78838098292025,6.990179420350113
7002,36,86,446.25,3966.25,0,0,17.52450147082376,6.960353363511714
7003,37,86,446.75,3966.25,0,0,17.271068455897264,6.966378511192986
7004,38,86,447.25,3966.25,0,0,17.028548364898132,7.008162396625381
7005,39,86,447.75,3966.25,0,0,16.7974138849723,7.085072391566411
7006,40,86,448.25,3966.25,0,0,16.57814124172085,7.195982310289483
7007,41,86,448.75,3966.25,0,0,16.37120706722113,7.33935092676878
7008,42,86,449.25,3966.25,0,0,16.177084862397688,7.513320347391314
7009,43,86,449.75,3966.25,0,0,15.99624107259583,7.715820971146682
7010,44,86,450.25,3966.25,0,0,15.829130811891952,7.944671413913197
7011,45,86,450.75,3966.25,0,0,15.676193290061606,8.19766518536297
7012,46,86,451.25,3966.25,0,0,15.537847015425204,8.472639795693823
7013,47,86,451.75,3966.25,0,0,15.414484865935133,8.767527343774713
7014,48,86,452.25,3966.25,0,0,15.30646913855474,9.080388006032553
7015,49,86,452.75,3966.25,1,1,15.214126701750384,9.409429151460913
7016,50,86,453.25,3966.25,0,0,15.137744386278273,9.75301325604682
7017,51,86,453.75,3966.25,0,0,15.077564754020615,10.109657669223404
7018,52,86,454.25,3966.25,0,0,15.033782382323821,10.47802886067557
7019,53,86,454.75,3966.25,0,0,15.00654079148341,10.856933242007743
7020,54,86,455.25,3966.25,0,0,14.99593012566546,11.24530613356859
7021,55,86,455.75,3966.25,0,0,15.001985673277597,11.642199992009154
7022,56,86,456.25,3966.25,0,0,15.024687282889172,12.046772649560568
7023,57,86,456.75,3966.25,0,0,15.063959697104776,12.458276039904684
7024,58,86,457.25,3966.25,0,0,15.119673791566482,12.876045685796774
7025,59,86,457.75,3966.25,0,0,15.191648671910754,13.299491084962172
7026,60,86,458.25,3966.25,0,0,15.279654550353982,13.728087038449708
7027,61,86,458.75,3966.25,0,0,15.38341629760888,14.161365906984871
7028,62,86,459.25,3966.25,0,0,15.502617546495943,14.598910745934987
7029,63,86,459.75,3966.25,0,0,15.63690521171978,15.040349250733463
7030,64,86,460.25,3966.25,0,0,15.78589428596602,15.485348436515764
7031,65,86,460.75,3966.25,0,0,15.949172775259537,15.933609974408304
7032,66,86,461.25,3966.25,0,0,16.126306645430795,16.38486610970094
7033,67,86,461.75,3966.25,0,0,16.31684466524857,16.838876092218534
7034,68,86,462.25,3966.25,0,0,16.520323048815847,17.295423055402594
7035,69,86,462.75,3966.25,0,0,16.736269818708752,17.75431128716668
7036,70,86,463.25,3966.25,0,0,16.964208830711996,18.21536384203941
7037,71,86,463.75,3966.25,0,0,17.20366341973105,18.678420450191695
7038,72,86,464.25,3966.25,0,0,17.454159643671694,19.143335684524835
7039,73,86,464.75,3966.25,0,0,17.71522911717946,19.60997735201814
7040,74,86,465.25,3966.25,0,0,17.986411439793887,20.078225079994674
7041,75,86,465.75,3966.25,0,0,18.26725623318767,20.547969071886147
7042,76,86,466.25,3966.25,0,0,18.55732480979732,21.019109010504042
7043,77,86,466.75,3966.25,0,0,18.856191500504668,21.491553089800533
7044,78,86,467.25,3966.25,0,0,19.163444672372705,21.96521715868016
7045,79,86,467.75,3966.25,0,0,19.478687469089778,22.440023962648525
7046,80,86,468.25,3966.25,0,0,19.801538307057374,22.91590247100259
7047,0,87,428.25,3966.75,0,0,31.189972573102622,19.637568795839258
7048,1,87,428.75,3966.75,0,0,30.75704867048006,19.17597504242176
7049,2,87,429.25,3966.75,0,0,30.326188298658053,18.71635459815412
7050,3,87,429.75,3966.75,0,0,29.897480672007298,18.258856482816974
7051,4,87,430.25,3966.75,0,0,29.4710197370304,17.803644308859074
7052,5,87,430.75,3966.75,0,0,29.046904450351,17.350897996721457
7053,6,87,431.25,3966.75,0,0,28.62523907245503,16.90081571726333
7054,7,87,431.75,3966.75,0,0,28.20613347771352,16.45361609267573
7055,8,87,432.25,3966.75,0,0,27.78970348114526,16.009540691144778
7056,9,87,432.75,3966.75,0,0,27.37607118228184,15.568856854556888
7057,10,87,433.25,3966.75,0,0,26.965365326372783,15.131860902544192
7058,11,87,433.75,3966.75,0,0,26.55772168300837,14.698881759855345
7059,12,87,434.25,3966.75,0,0,26.15328344203684,14.270285056945104
7060,13,87,434.75,3966.75,0,0,25.752201626402815,13.846477755109179
7061,14,87,435.25,3966.75,0,0,25.354635521227458,13.427913346421175
7062,15,87,435.75,3966.75,0,0,24.960753118078678,13.01509767367339
7063,16,87,436.25,3966.75,0,0,24.570731572931642,12.608595404386687
7064,17,87,436.75,3966.75,0,0,24.18475767578508,12.209037172839784
7065,18,87,437.25,3966.75,0,0,23.803028329265807,11.817127371068073
7066,19,87,437.75,3966.75,0,0,23.425751032810368,11.433652518784573
7067,20,87,438.25,3966.75,0,0,23.053144368146427,11.059490066751334
7068,21,87,438.75,3966.75,0,0,22.68543848079615,10.695617380629974
7069,22,87,439.25,3966.75,0,0,22.322875551177813,10.343120504426919
7070,23,87,439.75,3966.75,0,0,21.965710247582653,10.003202106593626
7071,24,87,440.25,3966.75,1,1,21.61421015184554,9.67718776306535
7072,25,87,440.75,3966.75,0,0,21.26865614691084,9.366529432926816
7073,26,87,441.25,3966.75,0,0,20.929342753725297,9.072804650941567
7074,27,87,441.75,3966.75,0,0,20.59657840298478,8.797709636627564
7075,28,87,442.25,3966.75,0,0,20.270685625249197,8.543044273950128
7076,29,87,442.75,3966.75,0,0,19.952001140864787,8.310686859877148
7077,30,87,443.25,3966.75,0,0,19.6408758290575,8.10255680012163
7078,31,87,443.75,3966.75,0,0,19.33767455357134,7.920564204364475
7079,32,87,444.25,3966.75,0,0,19.0427758204319,7.766546718569485
7080,33,87,444.75,3966.75,0,0,18.756571241957076,7.642195924469944
7081,34,87,445.25,3966.75,0,0,18.479464780182262,7.5489780211792645
7082,35,87,445.75,3966.75,0,0,18.211871742612892,7.488055807785503
7083,36,87,446.25,3966.75,0,0,17.954217503883797,7.460220532717031
7084,37,87,446.75,3966.75,0,0,17.706935928730097,7.465842284232594
7085,38,87,447.25,3966.75,0,0,17.47046747489998,7.504845876451958
7086,39,87,447.75,3966.75,0,0,17.245256959492473,7.57671579548557
7087,40,87,448.25,3966.75,0,0,17.031750978872047,7.680529464940755
7088,41,87,448.75,3966.75,0,0,16.83039498091754,7.815013978111985
7089,42,87,449.25,3966.75,0,0,16.641629998923772,7.978618558017941
7090,43,87,449.75,3966.75,0,0,16.46588906887402,8.169593913445812
7091,44,87,450.25,3966.75,0,0,16.30359336575377,8.386070314925426
7092,45,87,450.75,3966.75,0,0,16.155148109603815,8.626128096842525
7093,46,87,451.25,3966.75,0,0,16.020938307434463,8.887856690980037
7094,47,87,451.75,3966.75,0,0,15.901324412073558,9.16940058976928
7095,48,87,452.25,3966.75,0,0,15.796637992477763,9.468992438053998
7096,49,87,452.75,3966.75,0,0,15.707177520890799,9.78497462481055
7097,50,87,453.25,3966.75,0,0,15.63320438938104,10.115811337922874
7098,51,87,453.75,3966.75,0,0,15.574939270749917,10.460093194647529
7099,52,87,454.25,3966.75,0,0,15.532558935826811,10.816536426091956
7100,53,87,454.75,3966.75,0,0,15.50619363036328,11.183978311550712
7101,54,87,455.25,3966.75,0,0,15.495925100157915,11.561370225431729
7102,55,87,455.75,3966.75,0,0,15.501785333215315,11.947769335979077
7103,56,87,456.25,3966.75,0,0,15.52375606367463,12.342329712093438
7104,57,87,456.75,3966.75,0,0,15.56176905534394,12.744293363630918
7105,58,87,457.25,3966.75,0,0,15.615707154632657,13.152981561400809
7106,59,87,457.75,3966.75,0,0,15.685406075286382,13.567786649664425
7107,60,87,458.25,3966.75,0,0,15.77065685233232,13.988164468116423
7108,61,87,458.75,3966.75,0,0,15.871208881537717,14.413627433902175
7109,62,87,459.25,3966.75,0,0,15.98677344459435,14.843738289918749
7110,63,87,459.75,3966.75,0,0,16.11702760983465,15.278104497478166
7111,64,87,460.25,3966.75,0,0,16.261618393737994,15.71637323469143
7112,65,87,460.75,3966.75,0,0,16.42016706951982,16.158226953115484
7113,66,87,461.25,3966.75,0,0,16.59227351505298,16.603379441687476
7114,67,87,461.75,3966.75,0,0,16.777520502318392,17.051572346880885
7115,68,87,462.25,3966.75,0,0,16.97547784343932,17.502572100042197
7116,69,87,462.75,3966.75,0,0,17.185706323002403,17.956167206100474
7117,70,87,463.25,3966.75,0,0,17.40776136175672,18.412165851678086
7118,71,87,463.75,3966.75,0,0,17.641196371994035,18.870393794671145
7119,72,87,464.25,3966.75,0,0,17.885565779215398,19.330692501362332
7120,73,87,464.75,3966.75,0,0,18.140427697549644,19.79291750092665
7121,74,87,465.25,3966.75,0,0,18.40534625747127,20.256936930709713
7122,75,87,465.75,3966.75,0,0,18.67989359350842,20.722630248861112
7123,76,87,466.25,3966.75,0,0,18.963651506821737,21.189887093783113
7124,77,87,466.75,3966.75,0,0,19.256212822867525,21.658606272416026
7125,78,87,467.25,3966.75,0,0,19.557182468007834,22.12869486164517
7126,79,87,467.75,3966.75,0,0,19.86617829111423,22.600067409104422
7127,80,87,468.25,3966.75,0,0,20.182831657171494,23.072645221394243
7128,0,88,428.25,3967.25,0,0,31.44137661564387,19.832863627402464
7129,1,88,428.75,3967.25,0,0,31.01196248698464,19.375922952969393
7130,2,88,429.25,3967.25,0,0,30.5846934119263,18.92116013609284
7131,3,88,429.75,3967.25,0,0,30.159660556924596,18.468736056155315
7132,4,88,430.25,3967.25,0,0,29.736959809575332,18.018826879910744
7133,5,88,430.75,3967.25,0,0,29.316692046062837,17.571625785466082
7134,6,88,431.25,3967.25,0,0,28.898963412743186,17.127344901084907
7135,7,88,431.75,3967.25,0,0,28.483885622197942,16.68621748560715
7136,8,88,432.25,3967.25,0,0,28.071576264004843,16.24850037982719
7137,9,88,432.75,3967.25,0,0,27.662159130357583,15.814476760535168
7138,10,88,433.25,3967.25,0,0,27.255764556522916,15.384459230852721
7139,11,88,433.75,3967.25,0,0,26.852529775944692,14.958793281613062
7140,12,88,434.25,3967.25,0,0,26.452599289585542,14.537861158309866
7141,13,88,434.75,3967.25,0,0,26.056125248830973,14.122086165809826
7142,14,88,435.25,3967.25,0,0,25.663267850960686,13.71193743753303
7143,15,88,435.75,3967.25,0,0,25.274195745810346,13.307935185710908
7144,16,88,436.25,3967.25,0,0,24.889086451794952,12.910656432704924
7145,17,88,436.75,3967.25,0,0,24.508126778934134,12.520741197693035
7146,18,88,437.25,3967.25,0,0,24.13151325590034,12.138899075116745
7147,19,88,437.75,3967.25,0,0,23.759452557394482,11.765916087246788
7148,20,88,438.25,3967.25,0,0,23.3921619273308,11.402661618604464
7149,21,88,438.75,3967.25,0,0,23.029869592376112,11.050095140072683
7150,22,88,439.25,3967.25,0,0,22.672815159332007,10.709272301184638
7151,23,88,439.75,3967.25,0,0,22.321249988668214,10.381349808054013
7152,24,88,440.25,3967.25,0,0,21.975437535212038,10.06758831366508
7153,25,88,440.75,3967.25,0,0,21.635653645577513,9.769352336245648
7154,26,88,441.25,3967.25,0,0,21.30218680039157,9.488106011526794
7155,27,88,441.75,3967.25,0,0,20.97533828776457,9.22540331379791
7156,28,88,442.25,3967.25,0,0,20.65542229279149,8.982871307020714
7157,29,88,442.75,3967.25,0,0,20.34276588620468,8.762185089049343
7158,30,88,443.25,3967.25,0,0,20.037708893691374,8.565033458838396
7159,31,88,443.75,3967.25,0,0,19.740603625920453,8.393075048352886
7160,32,88,444.25,3967.25,0,0,19.45181444809427,8.247885752333527
7161,33,88,444.75,3967.25,0,0,19.17171716697475,8.130899704203033
7162,34,88,445.25,3967.25,0,0,18.900698212972447,8.043347600102308
7163,35,88,445.75,3967.25,0,0,18.639153595194315,7.986197545286126
7164,36,88,446.25,3967.25,0,0,18.387487608496997,7.960104386790209
7165,37,88,446.75,3967.25,0,0,18.146111273769264,7.9653733412100225
7166,38,88,447.25,3967.25,0,0,17.915440496047015,8.00194245674898
7167,39,88,447.75,3967.25,0,0,17.69589392980153,8.069386203261342
7168,40,88,448.25,3967.25,0,0,17.48789054695197,8.166939715318527
7169,41,88,448.75,3967.25,0,0,17.291846910887152,8.293540554546631
7170,42,88,449.25,3967.25,0,0,17.10817416900304,8.447882903199607
7171,43,88,449.75,3967.25,0,0,16.937274786822353,8.628478206638459
7172,44,88,450.25,3967.25,0,0,16.779539058380404,8.833716476019445
7173,45,88,450.75,3967.25,0,0,16.635341439811175,9.061923493108955
7174,46,88,451.25,3967.25,0,0,16.505036765378147,9.311410634872816
7175,47,88,451.75,3967.25,0,0,16.388956416864062,9.580515572112242
7176,48,88,452.25,3967.25,0,0,16.28740452746401,9.8676334165669
7177,49,88,452.75,3967.25,0,0,16.2006543092753,10.171238855715185
7178,50,88,453.25,3967.25,0,0,16.128944598330847,10.489900403544016
7179,51,88,453.75,3967.25,0,0,16.072476712175106,10.822288163440092
7180,52,88,454.25,3967.25,0,0,16.031411711723848,11.167176532534896
7181,53,88,454.75,3967.25,0,0,16.00586815134318,11.523443162747004
7182,54,88,455.25,3967.25,0,0,15.995920388823125,11.890065304333834
7183,55,88,455.75,3967.25,0,0,16.00159751065351,12.266114444174482
7184,56,88,456.25,3967.25,0,0,16.022882908526107,12.65074994511584
7185,57,88,456.75,3967.25,0,0,16.059714521364427,13.04321221134238
7186,58,88,457.25,3967.25,0,0,16.111985734697903,13.442815754386192
7187,59,88,457.75,3967.25,0,0,16.17954690720646,13.848942415312303
7188,60,88,458.25,3967.25,0,0,16.262207474075577,14.261034907709144
7189,61,88,458.75,3967.25,0,0,16.35973855956338,14.678590778925658
7190,62,88,459.25,3967.25,0,0,16.471876017765865,15.101156838845954
7191,63,88,459.75,3967.25,0,0,16.59832381151891,15.528324072084745
7192,64,88,460.25,3967.25,0,0,16.738757634885005,15.959723027169021
7193,65,88,460.75,3967.25,0,0,16.89282868458703,16.395019662086767
7194,66,88,461.25,3967.25,0,0,17.060167489628927,16.833911617222963
7195,67,88,461.75,3967.25,0,0,17.240387715523603,17.27612488241321
7196,68,88,462.25,3967.25,0,0,17.433089869238973,17.72141082332328
7197,69,88,462.75,3967.25,0,0,17.63786484233134,18.16954353266097
7198,70,88,463.25,3967.25,0,0,17.854297241945236,18.620317473166903
7199,71,88,463.75,3967.25,0,0,18.081968471687997,19.073545381438322
7200,72,88,464.25,3967.25,0,0,18.32045953622627,19.52905640408798
7201,73,88,464.75,3967.25,0,0,18.56935355433488,19.986694440309844
7202,74,88,465.25,3967.25,0,0,18.828237974735575,20.446316667472775
7203,75,88,465.75,3967.25,0,0,19.09670649721203,20.907792228804016
7204,76,88,466.25,3967.25,0,0,19.374360708112295,21.371001064505617
7205,77,88,466.75,3967.25,0,0,19.660811444480895,21.835832869743317
7206,78,88,467.25,3967.25,0,0,19.955679904799442,22.302186164849967
7207,79,88,467.75,3967.25,0,0,20.258598526803418,22.76996746479643
7208,80,88,468.25,3967.25,0,0,20.56921165425615,23.2390905365109
7209,0,89,428.25,3967.75,0,0,31.698674071049414,20.038733770250246
7210,1,89,428.75,3967.75,0,0,31.272793154273984,19.58659648155417
7211,2,89,429.25,3967.75,0,0,30.849136867623884,19.136840709675482
7212,3,89,429.75,3967.75,0,0,30.42779813402173,18.68963838504521
7213,4,89,430.25,3967.75,0,0,30.00887457223549,18.245177269076283
7214,5,89,430.75,3967.75,0,0,29.592468753038283,17.803662662392828
7215,6,89,431.25,3967.75,0,0,29.17868846790295,17.36531931213887
7216,7,89,431.75,3967.75,0,0,28.76764701038856,16.930393540281504
7217,8,89,432.25,3967.75,0,0,28.3594634702722,16.499155616123762
7218,9,89,432.75,3967.75,0,0,27.95426304035019,16.071902397082024
7219,10,89,433.25,3967.75,0,0,27.552177335674834,15.648960261870226
7220,11,89,433.75,3967.75,0,0,27.153344724800654,15.230688359160135
7221,12,89,434.25,3967.75,0,0,26.757910672383314,14.817482191996001
7222,13,89,434.75,3967.75,0,0,26.366028092199063,14.409777552980518
7223,14,89,435.25,3967.75,0,0,25.977857709326525,14.008054816520522
7224,15,89,435.75,3967.75,0,0,25.593568429849732,13.612843580931443
7225,16,89,436.25,3967.75,0,0,25.213337715994413,13.224727633307575
7226,17,89,436.75,3967.75,0,0,24.837351964091738,12.8443501817504
7227,18,89,437.25,3967.75,0,0,24.46580688216837,12.472419260419935
7228,19,89,437.75,3967.75,0,0,24.098907863281738,12.109713160267535
7229,20,89,438.25,3967.75,0,0,23.73687034994984,11.757085669510932
7230,21,89,438.75,3967.75,0,0,23.37992018416045,11.415470820622419
7231,22,89,439.25,3967.75,0,0,23.028293936483845,11.08588673371438
7232,23,89,439.75,3967.75,0,0,22.682239206755668,10.769438021039308
7233,24,89,440.25,3967.75,0,0,22.34201488764765,10.46731607936197
7234,25,89,440.75,3967.75,0,0,22.007891381212666,10.180796458113296
7235,26,89,441.25,3967.75,0,0,21.680150757193548,9.911232372303397
7236,27,89,441.75,3967.75,0,0,21.35908684054694,9.660043361913932
7237,28,89,442.25,3967.75,0,0,21.04500521428804,9.428698127012021
7238,29,89,442.75,3967.75,0,0,20.738223122456663,9.218690741454699
7239,30,89,443.25,3967.75,0,0,20.43906925679791,9.031509818565507
7240,31,89,443.75,3967.75,0,0,20.14788340971743,8.868600803909699
7241,32,89,444.25,3967.75,0,0,19.865015975300707,8.731322399005224
7242,33,89,444.75,3967.75,0,0,19.59082727978422,8.620899109236397
7243,34,89,445.25,3967.75,0,0,19.32568672295303,8.53837291689087
7244,35,89,445.75,3967.75,0,0,19.06997171264573,8.484557895621792
7245,36,89,446.25,3967.75,0,0,18.824066376011686,8.46000196810974
7246,37,89,446.75,3967.75,0,0,18.588360033523106,8.464959770529525
7247,38,89,447.25,3967.75,0,0,18.363245425122013,8.4993796557717
