cell_id,total_events,first_event_bin_index,first_event_count,onset_bin_index,onset_count,future_active_bins,window_cumulative_count,quality_flag,first_event_time_hr_from_64,onset_time_hr_from_64,onset_time_min_from_64
7088,0,,0,,,,,inactive,,,
7089,0,,0,,,,,inactive,,,
7090,0,,0,,,,,inactive,,,
7091,0,,0,,,,,inactive,,,
7092,0,,0,,,,,inactive,,,
7093,0,,0,,,,,inactive,,,
7094,0,,0,,,,,inactive,,,
7095,0,,0,,,,,inactive,,,
7096,0,,0,,,,,inactive,,,
7097,0,,0,,,,,inactive,,,
7098,0,,0,,,,,inactive,,,
7099,0,,0,,,,,inactive,,,
7100,0,,0,,,,,inactive,,,
7101,0,,0,,,,,inactive,,,
7102,0,,0,,,,,inactive,,,
7103,0,,0,,,,,inactive,,,
7104,0,,0,,,,,inactive,,,
7105,0,,0,,,,,inactive,,,
7106,0,,0,,,,,inactive,,,
7107,0,,0,,,,,inactive,,,
7108,0,,0,,,,,inactive,,,
7109,0,,0,,,,,inactive,,,
7110,0,,0,,,,,inactive,,,
7111,0,,0,,,,,inactive,,,
7112,0,,0,,,,,inactive,,,
7113,0,,0,,,,,inactive,,,
7114,0,,0,,,,,inactive,,,
7115,0,,0,,,,,inactive,,,
7116,0,,0,,,,,inactive,,,
7117,0,,0,,,,,inactive,,,
7118,0,,0,,,,,inactive,,,
7119,0,,0,,,,,inactive,,,
7120,0,,0,,,,,inactive,,,
7121,0,,0,,,,,inactive,,,
7122,0,,0,,,,,inactive,,,
7123,0,,0,,,,,inactive,,,
7124,0,,0,,,,,inactive,,,
7125,0,,0,,,,,inactive,,,
7126,0,,0,,,,,inactive,,,
7127,0,,0,,,,,inactive,,,
7128,0,,0,,,,,inactive,,,
7129,0,,0,,,,,inactive,,,
7130,0,,0,,,,,inactive,,,
7131,0,,0,,,,,inactive,,,
7132,0,,0,,,,,inactive,,,
7133,0,,0,,,,,inactive,,,
7134,0,,0,,,,,inactive,,,
7135,0,,0,,,,,inactive,,,
7136,0,,0,,,,,inactive,,,
7137,0,,0,,,,,inactive,,,
7138,0,,0,,,,,inactive,,,
7139,0,,0,,,,,inactive,,,
7140,0,,0,,,,,inactive,,,
7141,0,,0,,,,,inactive,,,
7142,0,,0,,,,,inactive,,,
7143,0,,0,,,,,inactive,,,
7144,0,,0,,,,,inactive,,,
7145,0,,0,,,,,inactive,,,
7146,0,,0,,,,,inactive,,,
7147,0,,0,,,,,inactive,,,
7148,0,,0,,,,,inactive,,,
7149,0,,0,,,,,inactive,,,
7150,0,,0,,,,,inactive,,,
7151,0,,0,,,,,inactive,,,
7152,0,,0,,,,,inactive,,,
7153,0,,0,,,,,inactive,,,
7154,0,,0,,,,,inactive,,,
7155,0,,0,,,,,inactive,,,
7156,0,,0,,,,,inactive,,,
7157,0,,0,,,,,inactive,,,
7158,0,,0,,,,,inactive,,,
7159,0,,0,,,,,inactive,,,
7160,0,,0,,,,,inactive,,,
7161,0,,0,,,,,inactive,,,
7162,0,,0,,,,,inactive,,,
7163,0,,0,,,,,inactive,,,
7164,0,,0,,,,,inactive,,,
7165,0,,0,,,,,inactive,,,
7166,0,,0,,,,,inactive,,,
7167,0,,0,,,,,inactive,,,
7168,0,,0,,,,,inactive,,,
7169,0,,0,,,,,inactive,,,
7170,0,,0,,,,,inactive,,,
7171,0,,0,,,,,inactive,,,
7172,0,,0,,,,,inactive,,,
7173,0,,0,,,,,inactive,,,
7174,0,,0,,,,,inactive,,,
7175,0,,0,,,,,inactive,,,
7176,0,,0,,,,,inactive,,,
7177,0,,0,,,,,inactive,,,
7178,0,,0,,,,,inactive,,,
7179,0,,0,,,,,inactive,,,
7180,0,,0,,,,,inactive,,,
7181,0,,0,,,,,inactive,,,
7182,0,,0,,,,,inactive,,,
7183,0,,0,,,,,inactive,,,
7184,0,,0,,,,,inactive,,,
7185,0,,0,,,,,inactive,,,
7186,0,,0,,,,,inactive,,,
7187,0,,0,,,,,inactive,,,
7188,0,,0,,,,,inactive,,,
7189,0,,0,,,,,inactive,,,
7190,0,,0,,,,,inactive,,,
7191,0,,0,,,,,inactive,,,
7192,0,,0,,,,,inactive,,,
7193,0,,0,,,,,inactive,,,
7194,0,,0,,,,,inactive,,,
7195,0,,0,,,,,inactive,,,
7196,0,,0,,,,,inactive,,,
7197,0,,0,,,,,inactive,,,
7198,0,,0,,,,,inactive,,,
7199,0,,0,,,,,inactive,,,
7200,0,,0,,,,,inactive,,,
7201,0,,0,,,,,inactive,,,
7202,0,,0,,,,,inactive,,,
7203,0,,0,,,,,inactive,,,
7204,0,,0,,,,,inactive,,,
7205,0,,0,,,,,inactive,,,
7206,0,,0,,,,,inactive,,,
7207,0,,0,,,,,inactive,,,
7208,0,,0,,,,,inactive,,,
7209,0,,0,,,,,inactive,,,
7210,0,,0,,,,,inactive,,,
7211,0,,0,,,,,inactive,,,
7212,0,,0,,,,,inactive,,,
7213,0,,0,,,,,inactive,,,
7214,0,,0,,,,,inactive,,,
7215,0,,0,,,,,inactive,,,
7216,0,,0,,,,,inactive,,,
7217,0,,0,,,,,inactive,,,
7218,0,,0,,,,,inactive,,,
7219,0,,0,,,,,inactive,,,
7220,0,,0,,,,,inactive,,,
7221,0,,0,,,,,inactive,,,
7222,0,,0,,,,,inactive,,,
7223,0,,0,,,,,inactive,,,
7224,0,,0,,,,,inactive,,,
7225,0,,0,,,,,inactive,,,
7226,0,,0,,,,,inactive,,,
7227,0,,0,,,,,inactive,,,
7228,0,,0,,,,,inactive,,,
7229,0,,0,,,,,inactive,,,
7230,0,,0,,,,,inactive,,,
7231,0,,0,,,,,inactive,,,
7232,0,,0,,,,,inactive,,,
7233,0,,0,,,,,inactive,,,
7234,0,,0,,,,,inactive,,,
7235,0,,0,,,,,inactive,,,
7236,0,,0,,,,,inactive,,,
7237,0,,0,,,,,inactive,,,
7238,0,,0,,,,,inactive,,,
7239,0,,0,,,,,inactive,,,
7240,0,,0,,,,,inactive,,,
7241,0,,0,,,,,inactive,,,
7242,0,,0,,,,,inactive,,,
7243,0,,0,,,,,inactive,,,
7244,0,,0,,,,,inactive,,,
7245,0,,0,,,,,inactive,,,
7246,0,,0,,,,,inactive,,,
7247,0,,0,,,,,inactive,,,
7248,0,,0,,,,,inactive,,,
7249,0,,0,,,,,inactive,,,
7250,0,,0,,,,,inactive,,,
7251,0,,0,,,,,inactive,,,
7252,0,,0,,,,,inactive,,,
7253,0,,0,,,,,inactive,,,
7254,0,,0,,,,,inactive,,,
7255,0,,0,,,,,inactive,,,
7256,0,,0,,,,,inactive,,,
7257,0,,0,,,,,inactive,,,
7258,0,,0,,,,,inactive,,,
7259,0,,0,,,,,inactive,,,
7260,0,,0,,,,,inactive,,,
7261,0,,0,,,,,inactive,,,
7262,0,,0,,,,,inactive,,,
7263,0,,0,,,,,inactive,,,
7264,0,,0,,,,,inactive,,,
7265,0,,0,,,,,inactive,,,
7266,0,,0,,,,,inactive,,,
7267,0,,0,,,,,inactive,,,
7268,0,,0,,,,,inactive,,,
7269,1,25.0,1,,,,,insufficient_data,12.5,,
7270,0,,0,,,,,inactive,,,
7271,0,,0,,,,,inactive,,,
7272,0,,0,,,,,inactive,,,
7273,0,,0,,,,,inactive,,,
7274,0,,0,,,,,inactive,,,
7275,0,,0,,,,,inactive,,,
7276,0,,0,,,,,inactive,,,
7277,0,,0,,,,,inactive,,,
7278,0,,0,,,,,inactive,,,
7279,0,,0,,,,,inactive,,,
7280,0,,0,,,,,inactive,,,
7281,0,,0,,,,,inactive,,,
7282,0,,0,,,,,inactive,,,
7283,0,,0,,,,,inactive,,,
7284,0,,0,,,,,inactive,,,
7285,0,,0,,,,,inactive,,,
7286,0,,0,,,,,inactive,,,
7287,0,,0,,,,,inactive,,,
7288,0,,0,,,,,inactive,,,
7289,0,,0,,,,,inactive,,,
7290,0,,0,,,,,inactive,,,
7291,0,,0,,,,,inactive,,,
7292,0,,0,,,,,inactive,,,
7293,0,,0,,,,,inactive,,,
7294,0,,0,,,,,inactive,,,
7295,0,,0,,,,,inactive,,,
7296,0,,0,,,,,inactive,,,
7297,0,,0,,,,,inactive,,,
7298,0,,0,,,,,inactive,,,
7299,0,,0,,,,,inactive,,,
7300,0,,0,,,,,inactive,,,
7301,0,,0,,,,,inactive,,,
7302,0,,0,,,,,inactive,,,
7303,0,,0,,,,,inactive,,,
7304,0,,0,,,,,inactive,,,
7305,0,,0,,,,,inactive,,,
7306,0,,0,,,,,inactive,,,
7307,0,,0,,,,,inactive,,,
7308,0,,0,,,,,inactive,,,
7309,0,,0,,,,,inactive,,,
7310,0,,0,,,,,inactive,,,
7311,0,,0,,,,,inactive,,,
7312,0,,0,,,,,inactive,,,
7313,0,,0,,,,,inactive,,,
7314,0,,0,,,,,inactive,,,
7315,0,,0,,,,,inactive,,,
7316,0,,0,,,,,inactive,,,
7317,0,,0,,,,,inactive,,,
7318,0,,0,,,,,inactive,,,
7319,0,,0,,,,,inactive,,,
7320,0,,0,,,,,inactive,,,
7321,0,,0,,,,,inactive,,,
7322,0,,0,,,,,inactive,,,
7323,0,,0,,,,,inactive,,,
7324,0,,0,,,,,inactive,,,
7325,0,,0,,,,,inactive,,,
7326,0,,0,,,,,inactive,,,
7327,0,,0,,,,,inactive,,,
7328,0,,0,,,,,inactive,,,
7329,0,,0,,,,,inactive,,,
7330,0,,0,,,,,inactive,,,
7331,0,,0,,,,,inactive,,,
7332,0,,0,,,,,inactive,,,
7333,0,,0,,,,,inactive,,,
7334,0,,0,,,,,inactive,,,
7335,0,,0,,,,,inactive,,,
7336,0,,0,,,,,inactive,,,
7337,0,,0,,,,,inactive,,,
7338,0,,0,,,,,inactive,,,
7339,0,,0,,,,,inactive,,,
7340,0,,0,,,,,inactive,,,
7341,0,,0,,,,,inactive,,,
7342,0,,0,,,,,inactive,,,
7343,0,,0,,,,,inactive,,,
7344,0,,0,,,,,inactive,,,
7345,0,,0,,,,,inactive,,,
7346,0,,0,,,,,inactive,,,
7347,0,,0,,,,,inactive,,,
7348,0,,0,,,,,inactive,,,
7349,0,,0,,,,,inactive,,,
7350,0,,0,,,,,inactive,,,
7351,0,,0,,,,,inactive,,,
7352,0,,0,,,,,inactive,,,
7353,0,,0,,,,,inactive,,,
7354,0,,0,,,,,inactive,,,
7355,0,,0,,,,,inactive,,,
7356,0,,0,,,,,inactive,,,
7357,0,,0,,,,,inactive,,,
7358,0,,0,,,,,inactive,,,
7359,0,,0,,,,,inactive,,,
7360,0,,0,,,,,inactive,,,
7361,0,,0,,,,,inactive,,,
7362,0,,0,,,,,inactive,,,
7363,0,,0,,,,,inactive,,,
7364,0,,0,,,,,inactive,,,
7365,0,,0,,,,,inactive,,,
7366,0,,0,,,,,inactive,,,
7367,0,,0,,,,,inactive,,,
7368,0,,0,,,,,inactive,,,
7369,0,,0,,,,,inactive,,,
7370,0,,0,,,,,inactive,,,
7371,0,,0,,,,,inactive,,,
7372,0,,0,,,,,inactive,,,
7373,0,,0,,,,,inactive,,,
7374,0,,0,,,,,inactive,,,
7375,0,,0,,,,,inactive,,,
7376,0,,0,,,,,inactive,,,
7377,0,,0,,,,,inactive,,,
7378,0,,0,,,,,inactive,,,
7379,0,,0,,,,,inactive,,,
7380,0,,0,,,,,inactive,,,
7381,0,,0,,,,,inactive,,,
7382,0,,0,,,,,inactive,,,
7383,0,,0,,,,,inactive,,,
7384,0,,0,,,,,inactive,,,
7385,0,,0,,,,,inactive,,,
7386,0,,0,,,,,inactive,,,
7387,0,,0,,,,,inactive,,,
7388,0,,0,,,,,inactive,,,
7389,0,,0,,,,,inactive,,,
7390,0,,0,,,,,inactive,,,
7391,0,,0,,,,,inactive,,,
7392,0,,0,,,,,inactive,,,
7393,0,,0,,,,,inactive,,,
7394,0,,0,,,,,inactive,,,
7395,0,,0,,,,,inactive,,,
7396,0,,0,,,,,inactive,,,
7397,0,,0,,,,,inactive,,,
7398,0,,0,,,,,inactive,,,
7399,0,,0,,,,,inactive,,,
7400,0,,0,,,,,inactive,,,
7401,0,,0,,,,,inactive,,,
7402,0,,0,,,,,inactive,,,
7403,0,,0,,,,,inactive,,,
7404,0,,0,,,,,inactive,,,
7405,0,,0,,,,,inactive,,,
7406,0,,0,,,,,inactive,,,
7407,0,,0,,,,,inactive,,,
7408,0,,0,,,,,inactive,,,
7409,0,,0,,,,,inactive,,,
7410,0,,0,,,,,inactive,,,
7411,0,,0,,,,,inactive,,,
7412,0,,0,,,,,inactive,,,
7413,0,,0,,,,,inactive,,,
7414,0,,0,,,,,inactive,,,
7415,0,,0,,,,,inactive,,,
7416,0,,0,,,,,inactive,,,
7417,0,,0,,,,,inactive,,,
7418,0,,0,,,,,inactive,,,
7419,0,,0,,,,,inactive,,,
7420,0,,0,,,,,inactive,,,
7421,0,,0,,,,,inactive,,,
7422,0,,0,,,,,inactive,,,
7423,0,,0,,,,,inactive,,,
7424,0,,0,,,,,inactive,,,
7425,0,,0,,,,,inactive,,,
7426,0,,0,,,,,inactive,,,
7427,0,,0,,,,,inactive,,,
7428,0,,0,,,,,inactive,,,
7429,0,,0,,,,,inactive,,,
7430,0,,0,,,,,inactive,,,
7431,0,,0,,,,,inactive,,,
7432,0,,0,,,,,inactive,,,
7433,0,,0,,,,,inactive,,,
7434,0,,0,,,,,inactive,,,
7435,0,,0,,,,,inactive,,,
7436,0,,0,,,,,inactive,,,
7437,0,,0,,,,,inactive,,,
7438,0,,0,,,,,inactive,,,
7439,0,,0,,,,,inactive,,,
7440,0,,0,,,,,inactive,,,
7441,0,,0,,,,,inactive,,,
7442,0,,0,,,,,inactive,,,
7443,0,,0,,,,,inactive,,,
7444,0,,0,,,,,inactive,,,
7445,0,,0,,,,,inactive,,,
7446,0,,0,,,,,inactive,,,
7447,0,,0,,,,,inactive,,,
7448,0,,0,,,,,inactive,,,
7449,0,,0,,,,,inactive,,,
7450,0,,0,,,,,inactive,,,
7451,0,,0,,,,,inactive,,,
7452,0,,0,,,,,inactive,,,
7453,0,,0,,,,,inactive,,,
7454,0,,0,,,,,inactive,,,
7455,0,,0,,,,,inactive,,,
7456,0,,0,,,,,inactive,,,
7457,0,,0,,,,,inactive,,,
7458,0,,0,,,,,inactive,,,
7459,0,,0,,,,,inactive,,,
7460,0,,0,,,,,inactive,,,
7461,0,,0,,,,,inactive,,,
7462,0,,0,,,,,inactive,,,
7463,0,,0,,,,,inactive,,,
7464,0,,0,,,,,inactive,,,
7465,0,,0,,,,,inactive,,,
7466,0,,0,,,,,inactive,,,
7467,0,,0,,,,,inactive,,,
7468,0,,0,,,,,inactive,,,
7469,0,,0,,,,,inactive,,,
7470,0,,0,,,,,inactive,,,
7471,0,,0,,,,,inactive,,,
7472,0,,0,,,,,inactive,,,
7473,0,,0,,,,,inactive,,,
7474,0,,0,,,,,inactive,,,
7475,0,,0,,,,,inactive,,,
7476,0,,0,,,,,inactive,,,
7477,0,,0,,,,,inactive,,,
7478,0,,0,,,,,inactive,,,
7479,0,,0,,,,,inactive,,,
7480,0,,0,,,,,inactive,,,
7481,0,,0,,,,,inactive,,,
7482,0,,0,,,,,inactive,,,
7483,0,,0,,,,,inactive,,,
7484,0,,0,,,,,inactive,,,
7485,0,,0,,,,,inactive,,,
7486,0,,0,,,,,inactive,,,
7487,0,,0,,,,,inactive,,,
7488,0,,0,,,,,inactive,,,
7489,0,,0,,,,,inactive,,,
7490,0,,0,,,,,inactive,,,
7491,0,,0,,,,,inactive,,,
7492,0,,0,,,,,inactive,,,
7493,0,,0,,,,,inactive,,,
7494,0,,0,,,,,inactive,,,
7495,0,,0,,,,,inactive,,,
7496,0,,0,,,,,inactive,,,
7497,0,,0,,,,,inactive,,,
7498,0,,0,,,,,inactive,,,
7499,0,,0,,,,,inactive,,,
7500,0,,0,,,,,inactive,,,
7501,0,,0,,,,,inactive,,,
7502,0,,0,,,,,inactive,,,
7503,0,,0,,,,,inactive,,,
7504,0,,0,,,,,inactive,,,
7505,0,,0,,,,,inactive,,,
7506,0,,0,,,,,inactive,,,
7507,0,,0,,,,,inactive,,,
7508,0,,0,,,,,inactive,,,
7509,0,,0,,,,,inactive,,,
7510,0,,0,,,,,inactive,,,
7511,0,,0,,,,,inactive,,,
7512,0,,0,,,,,inactive,,,
7513,0,,0,,,,,inactive,,,
7514,0,,0,,,,,inactive,,,
7515,0,,0,,,,,inactive,,,
7516,0,,0,,,,,inactive,,,
7517,0,,0,,,,,inactive,,,
7518,0,,0,,,,,inactive,,,
7519,0,,0,,,,,inactive,,,
7520,0,,0,,,,,inactive,,,
7521,0,,0,,,,,inactive,,,
7522,0,,0,,,,,inactive,,,
7523,0,,0,,,,,inactive,,,
7524,0,,0,,,,,inactive,,,
7525,0,,0,,,,,inactive,,,
7526,0,,0,,,,,inactive,,,
7527,0,,0,,,,,inactive,,,
7528,0,,0,,,,,inactive,,,
7529,0,,0,,,,,inactive,,,
7530,0,,0,,,,,inactive,,,
7531,0,,0,,,,,inactive,,,
7532,0,,0,,,,,inactive,,,
7533,0,,0,,,,,inactive,,,
7534,0,,0,,,,,inactive,,,
7535,0,,0,,,,,inactive,,,
7536,0,,0,,,,,inactive,,,
7537,0,,0,,,,,inactive,,,
7538,0,,0,,,,,inactive,,,
7539,0,,0,,,,,inactive,,,
7540,0,,0,,,,,inactive,,,
7541,0,,0,,,,,inactive,,,
7542,0,,0,,,,,inactive,,,
7543,0,,0,,,,,inactive,,,
7544,0,,0,,,,,inactive,,,
7545,0,,0,,,,,inactive,,,
7546,0,,0,,,,,inactive,,,
7547,0,,0,,,,,inactive,,,
7548,0,,0,,,,,inactive,,,
7549,0,,0,,,,,inactive,,,
7550,3,16.0,1,,,,,ambiguous,8.0,,
7551,0,,0,,,,,inactive,,,
7552,0,,0,,,,,inactive,,,
7553,0,,0,,,,,inactive,,,
7554,0,,0,,,,,inactive,,,
7555,0,,0,,,,,inactive,,,
7556,0,,0,,,,,inactive,,,
7557,0,,0,,,,,inactive,,,
7558,0,,0,,,,,inactive,,,
7559,0,,0,,,,,inactive,,,
7560,0,,0,,,,,inactive,,,
7561,0,,0,,,,,inactive,,,
7562,0,,0,,,,,inactive,,,
7563,0,,0,,,,,inactive,,,
7564,0,,0,,,,,inactive,,,
7565,0,,0,,,,,inactive,,,
7566,0,,0,,,,,inactive,,,
7567,0,,0,,,,,inactive,,,
7568,0,,0,,,,,inactive,,,
7569,0,,0,,,,,inactive,,,
7570,0,,0,,,,,inactive,,,
7571,0,,0,,,,,inactive,,,
7572,0,,0,,,,,inactive,,,
7573,0,,0,,,,,inactive,,,
7574,0,,0,,,,,inactive,,,
7575,0,,0,,,,,inactive,,,
7576,0,,0,,,,,inactive,,,
7577,0,,0,,,,,inactive,,,
7578,0,,0,,,,,inactive,,,
7579,0,,0,,,,,inactive,,,
7580,0,,0,,,,,inactive,,,
7581,0,,0,,,,,inactive,,,
7582,0,,0,,,,,inactive,,,
7583,0,,0,,,,,inactive,,,
7584,0,,0,,,,,inactive,,,
7585,0,,0,,,,,inactive,,,
7586,0,,0,,,,,inactive,,,
7587,0,,0,,,,,inactive,,,
7588,0,,0,,,,,inactive,,,
7589,0,,0,,,,,inactive,,,
7590,0,,0,,,,,inactive,,,
7591,0,,0,,,,,inactive,,,
7592,0,,0,,,,,inactive,,,
7593,0,,0,,,,,inactive,,,
7594,0,,0,,,,,inactive,,,
7595,0,,0,,,,,inactive,,,
7596,0,,0,,,,,inactive,,,
7597,0,,0,,,,,inactive,,,
7598,0,,0,,,,,inactive,,,
7599,0,,0,,,,,inactive,,,
7600,0,,0,,,,,inactive,,,
7601,0,,0,,,,,inactive,,,
7602,0,,0,,,,,inactive,,,
7603,0,,0,,,,,inactive,,,
7604,0,,0,,,,,inactive,,,
7605,0,,0,,,,,inactive,,,
7606,0,,0,,,,,inactive,,,
7607,0,,0,,,,,inactive,,,
7608,0,,0,,,,,inactive,,,
7609,0,,0,,,,,inactive,,,
7610,0,,0,,,,,inactive,,,
7611,0,,0,,,,,inactive,,,
7612,0,,0,,,,,inactive,,,
7613,0,,0,,,,,inactive,,,
7614,0,,0,,,,,inactive,,,
7615,0,,0,,,,,inactive,,,
7616,0,,0,,,,,inactive,,,
7617,0,,0,,,,,inactive,,,
7618,0,,0,,,,,inactive,,,
7619,0,,0,,,,,inactive,,,
7620,0,,0,,,,,inactive,,,
7621,0,,0,,,,,inactive,,,
7622,0,,0,,,,,inactive,,,
7623,0,,0,,,,,inactive,,,
7624,0,,0,,,,,inactive,,,
7625,0,,0,,,,,inactive,,,
7626,0,,0,,,,,inactive,,,
7627,0,,0,,,,,inactive,,,
7628,0,,0,,,,,inactive,,,
7629,0,,0,,,,,inactive,,,
7630,0,,0,,,,,inactive,,,
7631,0,,0,,,,,inactive,,,
7632,1,20.0,1,,,,,insufficient_data,10.0,,
7633,0,,0,,,,,inactive,,,
7634,0,,0,,,,,inactive,,,
7635,0,,0,,,,,inactive,,,
7636,0,,0,,,,,inactive,,,
7637,0,,0,,,,,inactive,,,
7638,0,,0,,,,,inactive,,,
7639,0,,0,,,,,inactive,,,
7640,0,,0,,,,,inactive,,,
7641,0,,0,,,,,inactive,,,
7642,0,,0,,,,,inactive,,,
7643,0,,0,,,,,inactive,,,
7644,0,,0,,,,,inactive,,,
7645,0,,0,,,,,inactive,,,
7646,0,,0,,,,,inactive,,,
7647,0,,0,,,,,inactive,,,
7648,0,,0,,,,,inactive,,,
7649,0,,0,,,,,inactive,,,
7650,0,,0,,,,,inactive,,,
7651,0,,0,,,,,inactive,,,
7652,0,,0,,,,,inactive,,,
7653,0,,0,,,,,inactive,,,
7654,0,,0,,,,,inactive,,,
7655,0,,0,,,,,inactive,,,
7656,0,,0,,,,,inactive,,,
7657,0,,0,,,,,inactive,,,
7658,0,,0,,,,,inactive,,,
7659,0,,0,,,,,inactive,,,
7660,0,,0,,,,,inactive,,,
7661,0,,0,,,,,inactive,,,
7662,0,,0,,,,,inactive,,,
7663,0,,0,,,,,inactive,,,
7664,0,,0,,,,,inactive,,,
7665,0,,0,,,,,inactive,,,
7666,0,,0,,,,,inactive,,,
7667,0,,0,,,,,inactive,,,
7668,0,,0,,,,,inactive,,,
7669,0,,0,,,,,inactive,,,
7670,0,,0,,,,,inactive,,,
7671,0,,0,,,,,inactive,,,
7672,0,,0,,,,,inactive,,,
7673,0,,0,,,,,inactive,,,
7674,0,,0,,,,,inactive,,,
7675,0,,0,,,,,inactive,,,
7676,0,,0,,,,,inactive,,,
7677,0,,0,,,,,inactive,,,
7678,0,,0,,,,,inactive,,,
7679,0,,0,,,,,inactive,,,
7680,0,,0,,,,,inactive,,,
7681,0,,0,,,,,inactive,,,
7682,0,,0,,,,,inactive,,,
7683,0,,0,,,,,inactive,,,
7684,0,,0,,,,,inactive,,,
7685,0,,0,,,,,inactive,,,
7686,0,,0,,,,,inactive,,,
7687,0,,0,,,,,inactive,,,
7688,0,,0,,,,,inactive,,,
7689,0,,0,,,,,inactive,,,
7690,0,,0,,,,,inactive,,,
7691,0,,0,,,,,inactive,,,
7692,0,,0,,,,,inactive,,,
7693,0,,0,,,,,inactive,,,
7694,0,,0,,,,,inactive,,,
7695,0,,0,,,,,inactive,,,
7696,0,,0,,,,,inactive,,,
7697,0,,0,,,,,inactive,,,
7698,0,,0,,,,,inactive,,,
7699,0,,0,,,,,inactive,,,
7700,0,,0,,,,,inactive,,,
7701,0,,0,,,,,inactive,,,
7702,0,,0,,,,,inactive,,,
7703,0,,0,,,,,inactive,,,
7704,0,,0,,,,,inactive,,,
7705,0,,0,,,,,inactive,,,
7706,0,,0,,,,,inactive,,,
7707,0,,0,,,,,inactive,,,
7708,0,,0,,,,,inactive,,,
7709,0,,0,,,,,inactive,,,
7710,0,,0,,,,,inactive,,,
7711,0,,0,,,,,inactive,,,
7712,0,,0,,,,,inactive,,,
7713,0,,0,,,,,inactive,,,
7714,0,,0,,,,,inactive,,,
7715,1,12.0,1,,,,,insufficient_data,6.0,,
7716,0,,0,,,,,inactive,,,
7717,0,,0,,,,,inactive,,,
7718,0,,0,,,,,inactive,,,
7719,0,,0,,,,,inactive,,,
7720,0,,0,,,,,inactive,,,
7721,0,,0,,,,,inactive,,,
7722,0,,0,,,,,inactive,,,
7723,0,,0,,,,,inactive,,,
7724,0,,0,,,,,inactive,,,
7725,0,,0,,,,,inactive,,,
7726,0,,0,,,,,inactive,,,
7727,0,,0,,,,,inactive,,,
7728,0,,0,,,,,inactive,,,
7729,0,,0,,,,,inactive,,,
7730,0,,0,,,,,inactive,,,
7731,0,,0,,,,,inactive,,,
7732,0,,0,,,,,inactive,,,
7733,0,,0,,,,,inactive,,,
7734,0,,0,,,,,inactive,,,
7735,0,,0,,,,,inactive,,,
7736,0,,0,,,,,inactive,,,
7737,0,,0,,,,,inactive,,,
7738,0,,0,,,,,inactive,,,
7739,0,,0,,,,,inactive,,,
7740,0,,0,,,,,inactive,,,
7741,0,,0,,,,,inactive,,,
7742,0,,0,,,,,inactive,,,
7743,0,,0,,,,,inactive,,,
7744,0,,0,,,,,inactive,,,
7745,0,,0,,,,,inactive,,,
7746,0,,0,,,,,inactive,,,
7747,0,,0,,,,,inactive,,,
7748,0,,0,,,,,inactive,,,
7749,0,,0,,,,,inactive,,,
7750,0,,0,,,,,inactive,,,
7751,0,,0,,,,,inactive,,,
7752,0,,0,,,,,inactive,,,
7753,0,,0,,,,,inactive,,,
7754,0,,0,,,,,inactive,,,
7755,0,,0,,,,,inactive,,,
7756,0,,0,,,,,inactive,,,
7757,0,,0,,,,,inactive,,,
7758,0,,0,,,,,inactive,,,
7759,0,,0,,,,,inactive,,,
7760,0,,0,,,,,inactive,,,
7761,0,,0,,,,,inactive,,,
7762,0,,0,,,,,inactive,,,
7763,0,,0,,,,,inactive,,,
7764,0,,0,,,,,inactive,,,
7765,0,,0,,,,,inactive,,,
7766,0,,0,,,,,inactive,,,
7767,0,,0,,,,,inactive,,,
7768,0,,0,,,,,inactive,,,
7769,0,,0,,,,,inactive,,,
7770,0,,0,,,,,inactive,,,
7771,0,,0,,,,,inactive,,,
7772,0,,0,,,,,inactive,,,
7773,0,,0,,,,,inactive,,,
7774,0,,0,,,,,inactive,,,
7775,0,,0,,,,,inactive,,,
7776,0,,0,,,,,inactive,,,
7777,0,,0,,,,,inactive,,,
7778,0,,0,,,,,inactive,,,
7779,0,,0,,,,,inactive,,,
7780,0,,0,,,,,inactive,,,
7781,0,,0,,,,,inactive,,,
7782,0,,0,,,,,inactive,,,
7783,0,,0,,,,,inactive,,,
7784,0,,0,,,,,inactive,,,
7785,0,,0,,,,,inactive,,,
7786,0,,0,,,,,inactive,,,
7787,0,,0,,,,,inactive,,,
7788,0,,0,,,,,inactive,,,
7789,0,,0,,,,,inactive,,,
7790,0,,0,,,,,inactive,,,
7791,0,,0,,,,,inactive,,,
7792,0,,0,,,,,inactive,,,
7793,1,16.0,1,,,,,insufficient_data,8.0,,
7794,1,14.0,1,,,,,insufficient_data,7.0,,
7795,1,7.0,1,,,,,insufficient_data,3.5,,
7796,0,,0,,,,,inactive,,,
7797,0,,0,,,,,inactive,,,
7798,0,,0,,,,,inactive,,,
7799,0,,0,,,,,inactive,,,
7800,0,,0,,,,,inactive,,,
7801,0,,0,,,,,inactive,,,
7802,0,,0,,,,,inactive,,,
7803,0,,0,,,,,inactive,,,
7804,0,,0,,,,,inactive,,,
7805,0,,0,,,,,inactive,,,
7806,0,,0,,,,,inactive,,,
7807,0,,0,,,,,inactive,,,
7808,0,,0,,,,,inactive,,,
7809,0,,0,,,,,inactive,,,
7810,0,,0,,,,,inactive,,,
7811,0,,0,,,,,inactive,,,
7812,0,,0,,,,,inactive,,,
7813,0,,0,,,,,inactive,,,
7814,0,,0,,,,,inactive,,,
7815,0,,0,,,,,inactive,,,
