domain,cell_id,x_km,y_km,event_count,cumulative_energy,first_activation_hours,peak_rate_time_30m_hours,peak_rate_time_1h_hours,first_nonzero_bin_30m_hours,first_nonzero_bin_1h_hours,longitude,latitude,distance_to_Mw6.4_km,distance_to_Mw7.1_km
Mw7.1_neighborhood,11,-6.68815743406584,0.88924860887942,0,0.0,,,,,,-117.6176674623291,35.69284951035303,11.270545100154953,9.519716382329886
Mw7.1_neighborhood,12,-6.18815743406584,0.88924860887942,0,0.0,,,,,,-117.6121433353994,35.6928527739935,10.773819889093929,9.414085191881366
Mw7.1_neighborhood,13,-5.68815743406584,0.88924860887942,0,0.0,,,,,,-117.60661920803713,35.69285578417343,10.27741227890781,9.334077351297235
Mw7.1_neighborhood,14,-5.18815743406584,0.88924860887942,0,0.0,,,,,,-117.60109508027722,35.69285854089275,9.78137062474652,9.280355596635292
Mw7.1_neighborhood,15,-4.68815743406584,0.88924860887942,0,0.0,,,,,,-117.59557095215462,35.6928610441514,9.28575357451743,9.253377761660873
Mw7.1_neighborhood,16,-4.18815743406584,0.88924860887942,0,0.0,,,,,,-117.5900468237043,35.69286329394937,8.790632946191778,9.253377761660873
Mw7.1_neighborhood,17,-3.6881574340658396,0.88924860887942,0,0.0,,,,,,-117.58452269496121,35.69286529028662,8.296097621332663,9.280355596635292
Mw7.1_neighborhood,18,-3.1881574340658396,0.88924860887942,1,44668359.21509626,19.11844444444444,19.25,19.5,19.25,19.5,-117.57899856596026,35.69286703316312,7.802258896671565,9.334077351297235
Mw7.1_neighborhood,19,-2.6881574340658396,0.88924860887942,0,0.0,,,,,,-117.57347443673648,35.69286852257881,7.309257967721463,9.414085191881366
Mw7.1_neighborhood,20,-2.1881574340658396,0.88924860887942,0,0.0,,,,,,-117.56795030732474,35.69286975853372,6.817276596024896,9.519716382329886
Mw7.1_neighborhood,21,-1.6881574340658396,0.88924860887942,0,0.0,,,,,,-117.56242617776005,35.69287074102779,6.326552642215025,9.650129532809391
Mw7.1_neighborhood,22,-1.1881574340658396,0.88924860887942,0,0.0,,,,,,-117.55690204807738,35.69287147006103,5.837403231123152,9.80433577556379
