mainshock,radius_km,time_window_days,depth_strategy,mag_threshold,metric,value
M3,30.0,7.0,all,1.5,n_total,1094.0
M3,30.0,7.0,all,1.5,rate_ratio,67.3125
M3,30.0,7.0,all,1.5,post_omori_p,
M3,30.0,7.0,all,2.0,n_total,559.0
M3,30.0,7.0,all,2.0,rate_ratio,78.71428571428571
M3,30.0,7.0,all,2.0,post_omori_p,
M3,30.0,7.0,all,2.5,n_total,273.0
M3,30.0,7.0,all,2.5,rate_ratio,89.66666666666667
M3,30.0,7.0,all,2.5,post_omori_p,
M3,30.0,7.0,mainshock_window,,n_total,1626.0
M3,30.0,7.0,mainshock_window,,rate_ratio,39.625
M3,30.0,7.0,mainshock_window,,post_omori_p,
M3,30.0,7.0,mainshock_window,1.2,n_total,1446.0
M3,30.0,7.0,mainshock_window,1.2,rate_ratio,52.51851851851852
M3,30.0,7.0,mainshock_window,1.2,post_omori_p,
M3,30.0,7.0,mainshock_window,1.5,n_total,1094.0
M3,30.0,7.0,mainshock_window,1.5,rate_ratio,67.3125
M3,30.0,7.0,mainshock_window,1.5,post_omori_p,
M3,30.0,7.0,mainshock_window,2.0,n_total,559.0
M3,30.0,7.0,mainshock_window,2.0,rate_ratio,78.71428571428571
M3,30.0,7.0,mainshock_window,2.0,post_omori_p,
M3,30.0,7.0,mainshock_window,2.5,n_total,273.0
M3,30.0,7.0,mainshock_window,2.5,rate_ratio,89.66666666666667
M3,30.0,7.0,mainshock_window,2.5,post_omori_p,
M3,30.0,7.0,stratified,,n_total,1616.0
M3,30.0,7.0,stratified,,rate_ratio,45.142857142857146
M3,30.0,7.0,stratified,,post_omori_p,
M3,30.0,7.0,stratified,1.2,n_total,1437.0
M3,30.0,7.0,stratified,1.2,rate_ratio,61.434782608695656
M3,30.0,7.0,stratified,1.2,post_omori_p,
M3,30.0,7.0,stratified,1.5,n_total,1086.0
M3,30.0,7.0,stratified,1.5,rate_ratio,89.41666666666667
M3,30.0,7.0,stratified,1.5,post_omori_p,
M3,30.0,7.0,stratified,2.0,n_total,554.0
M3,30.0,7.0,stratified,2.0,rate_ratio,183.33333333333331
M3,30.0,7.0,stratified,2.0,post_omori_p,
M3,30.0,7.0,stratified,2.5,n_total,269.0
M3,30.0,7.0,stratified,2.5,rate_ratio,inf
M3,30.0,7.0,stratified,2.5,post_omori_p,
M3,30.0,30.0,all,,n_total,2004.0
M3,30.0,30.0,all,,rate_ratio,11.92258064516129
M3,30.0,30.0,all,,post_omori_p,
M3,30.0,30.0,all,1.2,n_total,1746.0
M3,30.0,30.0,all,1.2,rate_ratio,13.30327868852459
M3,30.0,30.0,all,1.2,post_omori_p,
M3,30.0,30.0,all,1.5,n_total,1279.0
M3,30.0,30.0,all,1.5,rate_ratio,17.257142857142856
M3,30.0,30.0,all,1.5,post_omori_p,
M3,30.0,30.0,all,2.0,n_total,622.0
M3,30.0,30.0,all,2.0,rate_ratio,22.0
M3,30.0,30.0,all,2.0,post_omori_p,
M3,30.0,30.0,all,2.5,n_total,299.0
M3,30.0,30.0,all,2.5,rate_ratio,28.8
M3,30.0,30.0,all,2.5,post_omori_p,
M3,30.0,30.0,mainshock_window,,n_total,2004.0
M3,30.0,30.0,mainshock_window,,rate_ratio,11.92258064516129
M3,30.0,30.0,mainshock_window,,post_omori_p,
M3,30.0,30.0,mainshock_window,1.2,n_total,1746.0
M3,30.0,30.0,mainshock_window,1.2,rate_ratio,13.30327868852459
M3,30.0,30.0,mainshock_window,1.2,post_omori_p,
M3,30.0,30.0,mainshock_window,1.5,n_total,1279.0
M3,30.0,30.0,mainshock_window,1.5,rate_ratio,17.257142857142856
M3,30.0,30.0,mainshock_window,1.5,post_omori_p,
M3,30.0,30.0,mainshock_window,2.0,n_total,622.0
M3,30.0,30.0,mainshock_window,2.0,rate_ratio,22.0
M3,30.0,30.0,mainshock_window,2.0,post_omori_p,
M3,30.0,30.0,mainshock_window,2.5,n_total,299.0
M3,30.0,30.0,mainshock_window,2.5,rate_ratio,28.8
M3,30.0,30.0,mainshock_window,2.5,post_omori_p,
M3,30.0,30.0,stratified,,n_total,1992.0
M3,30.0,30.0,stratified,,rate_ratio,12.36241610738255
M3,30.0,30.0,stratified,,post_omori_p,
M3,30.0,30.0,stratified,1.2,n_total,1735.0
M3,30.0,30.0,stratified,1.2,rate_ratio,13.82051282051282
M3,30.0,30.0,stratified,1.2,post_omori_p,
M3,30.0,30.0,stratified,1.5,n_total,1269.0
M3,30.0,30.0,stratified,1.5,rate_ratio,18.50769230769231
M3,30.0,30.0,stratified,1.5,post_omori_p,
M3,30.0,30.0,stratified,2.0,n_total,615.0
M3,30.0,30.0,stratified,2.0,rate_ratio,26.909090909090917
M3,30.0,30.0,stratified,2.0,post_omori_p,
M3,30.0,30.0,stratified,2.5,n_total,294.0
M3,30.0,30.0,stratified,2.5,rate_ratio,47.83333333333333
M3,30.0,30.0,stratified,2.5,post_omori_p,
M3,30.0,60.0,all,,n_total,2033.0
M3,30.0,60.0,all,,rate_ratio,10.043478260869565
M3,30.0,60.0,all,,post_omori_p,
M3,30.0,60.0,all,1.2,n_total,1771.0
M3,30.0,60.0,all,1.2,rate_ratio,11.040816326530612
M3,30.0,60.0,all,1.2,post_omori_p,
M3,30.0,60.0,all,1.5,n_total,1294.0
M3,30.0,60.0,all,1.5,rate_ratio,14.211764705882352
M3,30.0,60.0,all,1.5,post_omori_p,
M3,30.0,60.0,all,2.0,n_total,630.0
M3,30.0,60.0,all,2.0,rate_ratio,16.97142857142857
M3,30.0,60.0,all,2.0,post_omori_p,
M3,30.0,60.0,all,2.5,n_total,302.0
M3,30.0,60.0,all,2.5,rate_ratio,22.153846153846157
M3,30.0,60.0,all,2.5,post_omori_p,
M3,30.0,60.0,mainshock_window,,n_total,2033.0
M3,30.0,60.0,mainshock_window,,rate_ratio,10.043478260869565
M3,30.0,60.0,mainshock_window,,post_omori_p,
M3,30.0,60.0,mainshock_window,1.2,n_total,1771.0
M3,30.0,60.0,mainshock_window,1.2,rate_ratio,11.040816326530612
M3,30.0,60.0,mainshock_window,1.2,post_omori_p,
M3,30.0,60.0,mainshock_window,1.5,n_total,1294.0
M3,30.0,60.0,mainshock_window,1.5,rate_ratio,14.211764705882352
M3,30.0,60.0,mainshock_window,1.5,post_omori_p,
M3,30.0,60.0,mainshock_window,2.0,n_total,630.0
M3,30.0,60.0,mainshock_window,2.0,rate_ratio,16.97142857142857
M3,30.0,60.0,mainshock_window,2.0,post_omori_p,
M3,30.0,60.0,mainshock_window,2.5,n_total,302.0
M3,30.0,60.0,mainshock_window,2.5,rate_ratio,22.153846153846157
M3,30.0,60.0,mainshock_window,2.5,post_omori_p,
M3,30.0,60.0,stratified,,n_total,2017.0
M3,30.0,60.0,stratified,,rate_ratio,10.586206896551724
M3,30.0,60.0,stratified,,post_omori_p,
M3,30.0,60.0,stratified,1.2,n_total,1756.0
M3,30.0,60.0,stratified,1.2,rate_ratio,11.717391304347826
M3,30.0,60.0,stratified,1.2,post_omori_p,
M3,30.0,60.0,stratified,1.5,n_total,1283.0
M3,30.0,60.0,stratified,1.5,rate_ratio,15.227848101265824
M3,30.0,60.0,stratified,1.5,post_omori_p,
M3,30.0,60.0,stratified,2.0,n_total,623.0
M3,30.0,60.0,stratified,2.0,rate_ratio,19.73333333333333
M3,30.0,60.0,stratified,2.0,post_omori_p,
M3,30.0,60.0,stratified,2.5,n_total,297.0
M3,30.0,60.0,stratified,2.5,rate_ratio,31.88888888888889
M3,30.0,60.0,stratified,2.5,post_omori_p,
M3,30.0,90.0,all,,n_total,2093.0
M3,30.0,90.0,all,,rate_ratio,7.573770491803279
M3,30.0,90.0,all,,post_omori_p,
M3,30.0,90.0,all,1.2,n_total,1818.0
M3,30.0,90.0,all,1.2,rate_ratio,8.3659793814433
M3,30.0,90.0,all,1.2,post_omori_p,
M3,30.0,90.0,all,1.5,n_total,1324.0
M3,30.0,90.0,all,1.5,rate_ratio,10.504347826086958
M3,30.0,90.0,all,1.5,post_omori_p,
M3,30.0,90.0,all,2.0,n_total,644.0
M3,30.0,90.0,all,2.0,rate_ratio,12.122448979591836
M3,30.0,90.0,all,2.0,post_omori_p,
M3,30.0,90.0,all,2.5,n_total,308.0
M3,30.0,90.0,all,2.5,rate_ratio,15.157894736842106
M3,30.0,90.0,all,2.5,post_omori_p,
M3,30.0,90.0,mainshock_window,,n_total,2093.0
M3,30.0,90.0,mainshock_window,,rate_ratio,7.573770491803279
M3,30.0,90.0,mainshock_window,,post_omori_p,
M3,30.0,90.0,mainshock_window,1.2,n_total,1818.0
M3,30.0,90.0,mainshock_window,1.2,rate_ratio,8.3659793814433
M3,30.0,90.0,mainshock_window,1.2,post_omori_p,
M3,30.0,90.0,mainshock_window,1.5,n_total,1324.0
M3,30.0,90.0,mainshock_window,1.5,rate_ratio,10.504347826086958
M3,30.0,90.0,mainshock_window,1.5,post_omori_p,
M3,30.0,90.0,mainshock_window,2.0,n_total,644.0
M3,30.0,90.0,mainshock_window,2.0,rate_ratio,12.122448979591836
M3,30.0,90.0,mainshock_window,2.0,post_omori_p,
M3,30.0,90.0,mainshock_window,2.5,n_total,308.0
M3,30.0,90.0,mainshock_window,2.5,rate_ratio,15.157894736842106
M3,30.0,90.0,mainshock_window,2.5,post_omori_p,
M3,30.0,90.0,stratified,,n_total,2073.0
M3,30.0,90.0,stratified,,rate_ratio,8.008695652173913
M3,30.0,90.0,stratified,,post_omori_p,
M3,30.0,90.0,stratified,1.2,n_total,1800.0
M3,30.0,90.0,stratified,1.2,rate_ratio,8.884615384615385
M3,30.0,90.0,stratified,1.2,post_omori_p,
M3,30.0,90.0,stratified,1.5,n_total,1311.0
M3,30.0,90.0,stratified,1.5,rate_ratio,11.242990654205608
M3,30.0,90.0,stratified,1.5,post_omori_p,
M3,30.0,90.0,stratified,2.0,n_total,636.0
M3,30.0,90.0,stratified,2.0,rate_ratio,13.767441860465116
M3,30.0,90.0,stratified,2.0,post_omori_p,
M3,30.0,90.0,stratified,2.5,n_total,303.0
M3,30.0,90.0,stratified,2.5,rate_ratio,19.133333333333336
M3,30.0,90.0,stratified,2.5,post_omori_p,
M3,44.0,7.0,all,,n_total,2157.0
M3,44.0,7.0,all,,rate_ratio,34.93333333333334
M3,44.0,7.0,all,,post_omori_p,
M3,44.0,7.0,all,1.2,n_total,1940.0
M3,44.0,7.0,all,1.2,rate_ratio,44.09302325581395
M3,44.0,7.0,all,1.2,post_omori_p,
M3,44.0,7.0,all,1.5,n_total,1490.0
M3,44.0,7.0,all,1.5,rate_ratio,61.04166666666666
M3,44.0,7.0,all,1.5,post_omori_p,
M3,44.0,7.0,all,2.0,n_total,786.0
M3,44.0,7.0,all,2.0,rate_ratio,97.125
M3,44.0,7.0,all,2.0,post_omori_p,
M3,44.0,7.0,all,2.5,n_total,388.0
M3,44.0,7.0,all,2.5,rate_ratio,95.75
M3,44.0,7.0,all,2.5,post_omori_p,
M3,44.0,7.0,mainshock_window,,n_total,2157.0
M3,44.0,7.0,mainshock_window,,rate_ratio,34.93333333333334
M3,44.0,7.0,mainshock_window,,post_omori_p,
M3,44.0,7.0,mainshock_window,1.2,n_total,1940.0
M3,44.0,7.0,mainshock_window,1.2,rate_ratio,44.09302325581395
M3,44.0,7.0,mainshock_window,1.2,post_omori_p,
M3,44.0,7.0,mainshock_window,1.5,n_total,1490.0
M3,44.0,7.0,mainshock_window,1.5,rate_ratio,61.04166666666666
M3,44.0,7.0,mainshock_window,1.5,post_omori_p,
M3,44.0,7.0,mainshock_window,2.0,n_total,786.0
M3,44.0,7.0,mainshock_window,2.0,rate_ratio,97.125
M3,44.0,7.0,mainshock_window,2.0,post_omori_p,
M3,44.0,7.0,mainshock_window,2.5,n_total,388.0
M3,44.0,7.0,mainshock_window,2.5,rate_ratio,95.75
M3,44.0,7.0,mainshock_window,2.5,post_omori_p,
M3,44.0,7.0,stratified,,n_total,2091.0
M3,44.0,7.0,stratified,,rate_ratio,37.0
M3,44.0,7.0,stratified,,post_omori_p,
M3,44.0,7.0,stratified,1.2,n_total,1889.0
M3,44.0,7.0,stratified,1.2,rate_ratio,47.410256410256416
M3,44.0,7.0,stratified,1.2,post_omori_p,
M3,44.0,7.0,stratified,1.5,n_total,1444.0
M3,44.0,7.0,stratified,1.5,rate_ratio,71.14999999999999
M3,44.0,7.0,stratified,1.5,post_omori_p,
M3,44.0,7.0,stratified,2.0,n_total,761.0
M3,44.0,7.0,stratified,2.0,rate_ratio,189.0
M3,44.0,7.0,stratified,2.0,post_omori_p,
M3,44.0,7.0,stratified,2.5,n_total,375.0
M3,44.0,7.0,stratified,2.5,rate_ratio,373.0
M3,44.0,7.0,stratified,2.5,post_omori_p,
M3,44.0,30.0,all,,n_total,2873.0
M3,44.0,30.0,all,,rate_ratio,6.597883597883599
M3,44.0,30.0,all,,post_omori_p,
M3,44.0,30.0,all,1.2,n_total,2533.0
M3,44.0,30.0,all,1.2,rate_ratio,7.038095238095239
M3,44.0,30.0,all,1.2,post_omori_p,
M3,44.0,30.0,all,1.5,n_total,1883.0
M3,44.0,30.0,all,1.5,rate_ratio,8.270935960591133
M3,44.0,30.0,all,1.5,post_omori_p,
M3,44.0,30.0,all,2.0,n_total,944.0
M3,44.0,30.0,all,2.0,rate_ratio,9.715909090909092
M3,44.0,30.0,all,2.0,post_omori_p,
M3,44.0,30.0,all,2.5,n_total,473.0
M3,44.0,30.0,all,2.5,rate_ratio,9.04255319148936
M3,44.0,30.0,all,2.5,post_omori_p,
M3,44.0,30.0,mainshock_window,,n_total,2873.0
M3,44.0,30.0,mainshock_window,,rate_ratio,6.597883597883599
M3,44.0,30.0,mainshock_window,,post_omori_p,
M3,44.0,30.0,mainshock_window,1.2,n_total,2533.0
M3,44.0,30.0,mainshock_window,1.2,rate_ratio,7.038095238095239
M3,44.0,30.0,mainshock_window,1.2,post_omori_p,
M3,44.0,30.0,mainshock_window,1.5,n_total,1883.0
M3,44.0,30.0,mainshock_window,1.5,rate_ratio,8.270935960591133
M3,44.0,30.0,mainshock_window,1.5,post_omori_p,
M3,44.0,30.0,mainshock_window,2.0,n_total,944.0
M3,44.0,30.0,mainshock_window,2.0,rate_ratio,9.715909090909092
M3,44.0,30.0,mainshock_window,2.0,post_omori_p,
M3,44.0,30.0,mainshock_window,2.5,n_total,473.0
M3,44.0,30.0,mainshock_window,2.5,rate_ratio,9.04255319148936
M3,44.0,30.0,mainshock_window,2.5,post_omori_p,
M3,44.0,30.0,stratified,,n_total,2787.0
M3,44.0,30.0,stratified,,rate_ratio,6.550135501355013
M3,44.0,30.0,stratified,,post_omori_p,
M3,44.0,30.0,stratified,1.2,n_total,2470.0
M3,44.0,30.0,stratified,1.2,rate_ratio,6.9645161290322575
M3,44.0,30.0,stratified,1.2,post_omori_p,
M3,44.0,30.0,stratified,1.5,n_total,1830.0
M3,44.0,30.0,stratified,1.5,rate_ratio,8.237373737373737
M3,44.0,30.0,stratified,1.5,post_omori_p,
M3,44.0,30.0,stratified,2.0,n_total,917.0
M3,44.0,30.0,stratified,2.0,rate_ratio,10.036144578313252
M3,44.0,30.0,stratified,2.0,post_omori_p,
M3,44.0,30.0,stratified,2.5,n_total,459.0
M3,44.0,30.0,stratified,2.5,rate_ratio,9.651162790697676
M3,44.0,30.0,stratified,2.5,post_omori_p,
M3,44.0,60.0,all,,n_total,2964.0
M3,44.0,60.0,all,,rate_ratio,5.31769722814499
M3,44.0,60.0,all,,post_omori_p,
M3,44.0,60.0,all,1.2,n_total,2615.0
M3,44.0,60.0,all,1.2,rate_ratio,5.5843828715365245
M3,44.0,60.0,all,1.2,post_omori_p,
M3,44.0,60.0,all,1.5,n_total,1941.0
M3,44.0,60.0,all,1.5,rate_ratio,6.432950191570882
M3,44.0,60.0,all,1.5,post_omori_p,
M3,44.0,60.0,all,2.0,n_total,974.0
M3,44.0,60.0,all,2.0,rate_ratio,7.245762711864407
M3,44.0,60.0,all,2.0,post_omori_p,
M3,44.0,60.0,all,2.5,n_total,488.0
M3,44.0,60.0,all,2.5,rate_ratio,6.854838709677418
M3,44.0,60.0,all,2.5,post_omori_p,
M3,44.0,60.0,mainshock_window,,n_total,2964.0
M3,44.0,60.0,mainshock_window,,rate_ratio,5.31769722814499
M3,44.0,60.0,mainshock_window,,post_omori_p,
M3,44.0,60.0,mainshock_window,1.2,n_total,2615.0
M3,44.0,60.0,mainshock_window,1.2,rate_ratio,5.5843828715365245
M3,44.0,60.0,mainshock_window,1.2,post_omori_p,
M3,44.0,60.0,mainshock_window,1.5,n_total,1941.0
M3,44.0,60.0,mainshock_window,1.5,rate_ratio,6.432950191570882
M3,44.0,60.0,mainshock_window,1.5,post_omori_p,
M3,44.0,60.0,mainshock_window,2.0,n_total,974.0
M3,44.0,60.0,mainshock_window,2.0,rate_ratio,7.245762711864407
M3,44.0,60.0,mainshock_window,2.0,post_omori_p,
M3,44.0,60.0,mainshock_window,2.5,n_total,488.0
M3,44.0,60.0,mainshock_window,2.5,rate_ratio,6.854838709677418
M3,44.0,60.0,mainshock_window,2.5,post_omori_p,
M3,44.0,60.0,stratified,,n_total,2872.0
M3,44.0,60.0,stratified,,rate_ratio,5.323788546255506
M3,44.0,60.0,stratified,,post_omori_p,
M3,44.0,60.0,stratified,1.2,n_total,2548.0
M3,44.0,60.0,stratified,1.2,rate_ratio,5.564432989690721
M3,44.0,60.0,stratified,1.2,post_omori_p,
M3,44.0,60.0,stratified,1.5,n_total,1887.0
M3,44.0,60.0,stratified,1.5,rate_ratio,6.396078431372549
M3,44.0,60.0,stratified,1.5,post_omori_p,
M3,44.0,60.0,stratified,2.0,n_total,947.0
M3,44.0,60.0,stratified,2.0,rate_ratio,7.371681415929204
M3,44.0,60.0,stratified,2.0,post_omori_p,
M3,44.0,60.0,stratified,2.5,n_total,474.0
M3,44.0,60.0,stratified,2.5,rate_ratio,7.155172413793104
M3,44.0,60.0,stratified,2.5,post_omori_p,
M3,44.0,90.0,all,,n_total,3103.0
M3,44.0,90.0,all,,rate_ratio,4.101973684210527
M3,44.0,90.0,all,,post_omori_p,
M3,44.0,90.0,all,1.2,n_total,2737.0
M3,44.0,90.0,all,1.2,rate_ratio,4.271676300578035
M3,44.0,90.0,all,1.2,post_omori_p,
M3,44.0,90.0,all,1.5,n_total,2028.0
M3,44.0,90.0,all,1.5,rate_ratio,4.82471264367816
M3,44.0,90.0,all,1.5,post_omori_p,
M3,44.0,90.0,all,2.0,n_total,1008.0
M3,44.0,90.0,all,2.0,rate_ratio,5.625
M3,44.0,90.0,all,2.0,post_omori_p,
M3,44.0,90.0,all,2.5,n_total,502.0
M3,44.0,90.0,all,2.5,rate_ratio,5.592105263157895
M3,44.0,90.0,all,2.5,post_omori_p,
M3,44.0,90.0,mainshock_window,,n_total,3103.0
M3,44.0,90.0,mainshock_window,,rate_ratio,4.101973684210527
M3,44.0,90.0,mainshock_window,,post_omori_p,
M3,44.0,90.0,mainshock_window,1.2,n_total,2737.0
M3,44.0,90.0,mainshock_window,1.2,rate_ratio,4.271676300578035
M3,44.0,90.0,mainshock_window,1.2,post_omori_p,
M3,44.0,90.0,mainshock_window,1.5,n_total,2028.0
M3,44.0,90.0,mainshock_window,1.5,rate_ratio,4.82471264367816
M3,44.0,90.0,mainshock_window,1.5,post_omori_p,
M3,44.0,90.0,mainshock_window,2.0,n_total,1008.0
M3,44.0,90.0,mainshock_window,2.0,rate_ratio,5.625
M3,44.0,90.0,mainshock_window,2.0,post_omori_p,
M3,44.0,90.0,mainshock_window,2.5,n_total,502.0
M3,44.0,90.0,mainshock_window,2.5,rate_ratio,5.592105263157895
M3,44.0,90.0,mainshock_window,2.5,post_omori_p,
M3,44.0,90.0,stratified,,n_total,3005.0
M3,44.0,90.0,stratified,,rate_ratio,4.117546848381601
M3,44.0,90.0,stratified,,post_omori_p,
M3,44.0,90.0,stratified,1.2,n_total,2665.0
M3,44.0,90.0,stratified,1.2,rate_ratio,4.275247524752476
M3,44.0,90.0,stratified,1.2,post_omori_p,
M3,44.0,90.0,stratified,1.5,n_total,1970.0
M3,44.0,90.0,stratified,1.5,rate_ratio,4.825443786982249
M3,44.0,90.0,stratified,1.5,post_omori_p,
M3,44.0,90.0,stratified,2.0,n_total,979.0
M3,44.0,90.0,stratified,2.0,rate_ratio,5.744827586206897
M3,44.0,90.0,stratified,2.0,post_omori_p,
M3,44.0,90.0,stratified,2.5,n_total,488.0
M3,44.0,90.0,stratified,2.5,rate_ratio,5.763888888888888
M3,44.0,90.0,stratified,2.5,post_omori_p,
M3,50.0,7.0,all,,n_total,2335.0
M3,50.0,7.0,all,,rate_ratio,31.416666666666668
M3,50.0,7.0,all,,post_omori_p,
M3,50.0,7.0,all,1.2,n_total,2108.0
M3,50.0,7.0,all,1.2,rate_ratio,38.01851851851852
M3,50.0,7.0,all,1.2,post_omori_p,
M3,50.0,7.0,all,1.5,n_total,1638.0
M3,50.0,7.0,all,1.5,rate_ratio,51.80645161290322
M3,50.0,7.0,all,1.5,post_omori_p,
M3,50.0,7.0,all,2.0,n_total,860.0
M3,50.0,7.0,all,2.0,rate_ratio,94.44444444444444
M3,50.0,7.0,all,2.0,post_omori_p,
M3,50.0,7.0,all,2.5,n_total,415.0
M3,50.0,7.0,all,2.5,rate_ratio,102.5
M3,50.0,7.0,all,2.5,post_omori_p,
M3,50.0,7.0,mainshock_window,,n_total,2335.0
M3,50.0,7.0,mainshock_window,,rate_ratio,31.416666666666668
M3,50.0,7.0,mainshock_window,,post_omori_p,
M3,50.0,7.0,mainshock_window,1.2,n_total,2108.0
M3,50.0,7.0,mainshock_window,1.2,rate_ratio,38.01851851851852
M3,50.0,7.0,mainshock_window,1.2,post_omori_p,
M3,50.0,7.0,mainshock_window,1.5,n_total,1638.0
M3,50.0,7.0,mainshock_window,1.5,rate_ratio,51.80645161290322
M3,50.0,7.0,mainshock_window,1.5,post_omori_p,
M3,50.0,7.0,mainshock_window,2.0,n_total,860.0
M3,50.0,7.0,mainshock_window,2.0,rate_ratio,94.44444444444444
M3,50.0,7.0,mainshock_window,2.0,post_omori_p,
M3,50.0,7.0,mainshock_window,2.5,n_total,415.0
M3,50.0,7.0,mainshock_window,2.5,rate_ratio,102.5
M3,50.0,7.0,mainshock_window,2.5,post_omori_p,
M3,50.0,7.0,stratified,,n_total,2229.0
M3,50.0,7.0,stratified,,rate_ratio,32.25373134328358
M3,50.0,7.0,stratified,,post_omori_p,
M3,50.0,7.0,stratified,1.2,n_total,2024.0
M3,50.0,7.0,stratified,1.2,rate_ratio,39.46
M3,50.0,7.0,stratified,1.2,post_omori_p,
M3,50.0,7.0,stratified,1.5,n_total,1566.0
M3,50.0,7.0,stratified,1.5,rate_ratio,56.96296296296296
M3,50.0,7.0,stratified,1.5,post_omori_p,
M3,50.0,7.0,stratified,2.0,n_total,826.0
M3,50.0,7.0,stratified,2.0,rate_ratio,164.0
M3,50.0,7.0,stratified,2.0,post_omori_p,
M3,50.0,7.0,stratified,2.5,n_total,398.0
M3,50.0,7.0,stratified,2.5,rate_ratio,396.0
M3,50.0,7.0,stratified,2.5,post_omori_p,
M3,50.0,30.0,all,,n_total,3328.0
M3,50.0,30.0,all,,rate_ratio,5.049090909090909
M3,50.0,30.0,all,,post_omori_p,
M3,50.0,30.0,all,1.2,n_total,2954.0
M3,50.0,30.0,all,1.2,rate_ratio,5.323340471092076
M3,50.0,30.0,all,1.2,post_omori_p,
M3,50.0,30.0,all,1.5,n_total,2232.0
M3,50.0,30.0,all,1.5,rate_ratio,6.037854889589905
M3,50.0,30.0,all,1.5,post_omori_p,
M3,50.0,30.0,all,2.0,n_total,1118.0
M3,50.0,30.0,all,2.0,rate_ratio,6.703448275862069
M3,50.0,30.0,all,2.0,post_omori_p,
M3,50.0,30.0,all,2.5,n_total,555.0
M3,50.0,30.0,all,2.5,rate_ratio,5.839506172839506
M3,50.0,30.0,all,2.5,post_omori_p,
M3,50.0,30.0,mainshock_window,,n_total,3328.0
M3,50.0,30.0,mainshock_window,,rate_ratio,5.049090909090909
M3,50.0,30.0,mainshock_window,,post_omori_p,
M3,50.0,30.0,mainshock_window,1.2,n_total,2954.0
M3,50.0,30.0,mainshock_window,1.2,rate_ratio,5.323340471092076
M3,50.0,30.0,mainshock_window,1.2,post_omori_p,
M3,50.0,30.0,mainshock_window,1.5,n_total,2232.0
M3,50.0,30.0,mainshock_window,1.5,rate_ratio,6.037854889589905
M3,50.0,30.0,mainshock_window,1.5,post_omori_p,
M3,50.0,30.0,mainshock_window,2.0,n_total,1118.0
M3,50.0,30.0,mainshock_window,2.0,rate_ratio,6.703448275862069
M3,50.0,30.0,mainshock_window,2.0,post_omori_p,
M3,50.0,30.0,mainshock_window,2.5,n_total,555.0
M3,50.0,30.0,mainshock_window,2.5,rate_ratio,5.839506172839506
M3,50.0,30.0,mainshock_window,2.5,post_omori_p,
M3,50.0,30.0,stratified,,n_total,3195.0
M3,50.0,30.0,stratified,,rate_ratio,4.903881700554528
M3,50.0,30.0,stratified,,post_omori_p,
M3,50.0,30.0,stratified,1.2,n_total,2853.0
M3,50.0,30.0,stratified,1.2,rate_ratio,5.1731601731601735
M3,50.0,30.0,stratified,1.2,post_omori_p,
M3,50.0,30.0,stratified,1.5,n_total,2150.0
M3,50.0,30.0,stratified,1.5,rate_ratio,5.887820512820513
M3,50.0,30.0,stratified,1.5,post_omori_p,
M3,50.0,30.0,stratified,2.0,n_total,1081.0
M3,50.0,30.0,stratified,2.0,rate_ratio,6.7142857142857135
M3,50.0,30.0,stratified,2.0,post_omori_p,
M3,50.0,30.0,stratified,2.5,n_total,536.0
M3,50.0,30.0,stratified,2.5,rate_ratio,5.948051948051948
M3,50.0,30.0,stratified,2.5,post_omori_p,
M3,50.0,60.0,all,,n_total,3486.0
M3,50.0,60.0,all,,rate_ratio,3.922316384180791
M3,50.0,60.0,all,,post_omori_p,
M3,50.0,60.0,all,1.2,n_total,3101.0
M3,50.0,60.0,all,1.2,rate_ratio,4.04885993485342
M3,50.0,60.0,all,1.2,post_omori_p,
M3,50.0,60.0,all,1.5,n_total,2336.0
M3,50.0,60.0,all,1.5,rate_ratio,4.546318289786223
M3,50.0,60.0,all,1.5,post_omori_p,
M3,50.0,60.0,all,2.0,n_total,1171.0
M3,50.0,60.0,all,2.0,rate_ratio,4.909090909090909
M3,50.0,60.0,all,2.0,post_omori_p,
M3,50.0,60.0,all,2.5,n_total,582.0
M3,50.0,60.0,all,2.5,rate_ratio,4.37962962962963
M3,50.0,60.0,all,2.5,post_omori_p,
M3,50.0,60.0,mainshock_window,,n_total,3486.0
M3,50.0,60.0,mainshock_window,,rate_ratio,3.922316384180791
M3,50.0,60.0,mainshock_window,,post_omori_p,
M3,50.0,60.0,mainshock_window,1.2,n_total,3101.0
M3,50.0,60.0,mainshock_window,1.2,rate_ratio,4.04885993485342
M3,50.0,60.0,mainshock_window,1.2,post_omori_p,
M3,50.0,60.0,mainshock_window,1.5,n_total,2336.0
M3,50.0,60.0,mainshock_window,1.5,rate_ratio,4.546318289786223
M3,50.0,60.0,mainshock_window,1.5,post_omori_p,
M3,50.0,60.0,mainshock_window,2.0,n_total,1171.0
M3,50.0,60.0,mainshock_window,2.0,rate_ratio,4.909090909090909
M3,50.0,60.0,mainshock_window,2.0,post_omori_p,
M3,50.0,60.0,mainshock_window,2.5,n_total,582.0
M3,50.0,60.0,mainshock_window,2.5,rate_ratio,4.37962962962963
M3,50.0,60.0,mainshock_window,2.5,post_omori_p,
M3,50.0,60.0,stratified,,n_total,3344.0
M3,50.0,60.0,stratified,,rate_ratio,3.844927536231885
M3,50.0,60.0,stratified,,post_omori_p,
M3,50.0,60.0,stratified,1.2,n_total,2993.0
M3,50.0,60.0,stratified,1.2,rate_ratio,3.9700996677740874
